task,symbol,setup_id,direction,signal_time,entry_time,exit_time,entry,stop,target,exit,exit_reason,volume,pnl_usd,swap_usd,commission_usd,risk_usd,r,balance_after,closed_on_entry_bar,both_levels_touched
OrbBreakout_SPX500_Demo,SPX500,setup_nasdaq_orb_m1_SPX500_M1_BUY_20250919_164800,BUY,2025-09-19 16:48:00+00:00,2025-09-19 16:50:00+00:00,2025-09-22 07:24:00+00:00,6650.75,6636.81,6711.76,6636.81,SL,0.33,-299.0532942671934,-69.0432942672,-0.0,230.0099999999934,-1.300175184849363,49700.94670573281,False,False
OrbBreakout_SPX500_Demo,SPX500,setup_nasdaq_orb_m1_SPX500_M1_BUY_20250922_143500,BUY,2025-09-22 14:35:00+00:00,2025-09-22 14:36:00+00:00,2025-09-23 17:41:00+00:00,6666.87,6646.51,6746.56,6646.51,SL,0.24,-261.05776830719606,-16.7377683072,-0.0,244.31999999999607,-1.068507565108056,49439.88893742561,False,False
OrbBreakout_SPX500_Demo,SPX500,setup_nasdaq_orb_m1_SPX500_M1_BUY_20250925_154300,BUY,2025-09-25 15:43:00+00:00,2025-09-25 15:44:00+00:00,2025-09-25 18:01:00+00:00,6618.82,6575.58,6790.28,6575.58,SL,0.11,-237.8199999999988,0.0,-0.0,237.8199999999988,-1.0,49202.06893742561,False,False
OrbBreakout_SPX500_Demo,SPX500,setup_nasdaq_orb_m1_SPX500_M1_BUY_20250930_162100,BUY,2025-09-30 16:21:00+00:00,2025-09-30 16:22:00+00:00,2025-09-30 17:24:00+00:00,6664.25,6643.73,6744.68,6643.73,SL,0.24,-246.24000000000524,0.0,-0.0,246.24000000000524,-1.0,48955.828937425606,False,False
OrbBreakout_SPX500_Demo,SPX500,setup_nasdaq_orb_m1_SPX500_M1_BUY_20251001_143400,BUY,2025-10-01 14:34:00+00:00,2025-10-01 14:36:00+00:00,2025-10-10 15:24:00+00:00,6682.2,6653.13,6788.33,6653.13,SL,0.18,-374.6099360735974,-112.9799360736,-0.0,261.6299999999974,-1.431830967678023,48581.21900135201,False,False
OrbBreakout_SPX500_Demo,SPX500,setup_nasdaq_orb_m1_SPX500_M1_BUY_20251013_160800,BUY,2025-10-13 16:08:00+00:00,2025-10-13 16:10:00+00:00,2025-10-14 04:31:00+00:00,6657.0199999999995,6621.31,6801.36,6621.31,SL,0.13,-241.18129116639432,-9.0662911664,-0.0,232.11499999999432,-1.0390594798543835,48340.037710185614,False,False
OrbBreakout_SPX500_Demo,SPX500,setup_nasdaq_orb_m1_SPX500_M1_BUY_20251014_143600,BUY,2025-10-14 14:36:00+00:00,2025-10-14 14:38:00+00:00,2025-10-17 07:13:00+00:00,6619.5199999999995,6553.23,6897.43,6553.23,SL,0.07,-246.66054726879992,-14.645547268800001,-0.0,232.0149999999999,-1.0631232776708404,48093.37716291681,False,False
OrbBreakout_SPX500_Demo,SPX500,setup_nasdaq_orb_m1_SPX500_M1_BUY_20251017_180500,BUY,2025-10-17 18:05:00+00:00,2025-10-17 18:06:00+00:00,2025-10-28 13:01:00+00:00,6658.95,6601.71,6885.76,6885.76,TP,0.08,845.8681828736017,-61.3718171264,-0.0,228.95999999999913,3.694392832257184,48939.24534579041,False,False
OrbBreakout_SPX500_Demo,SPX500,setup_nasdaq_orb_m1_SPX500_M1_BUY_20251028_170100,BUY,2025-10-28 17:01:00+00:00,2025-10-28 17:02:00+00:00,2025-10-29 18:36:00+00:00,6895.9,6873.21,6984.66,6873.21,SL,0.21,-252.89054726879579,-14.645547268799998,-0.0,238.2449999999958,-1.06147263224328,48686.354798521614,False,False
OrbBreakout_SPX500_Demo,SPX500,setup_nasdaq_orb_m1_SPX500_M1_BUY_20251030_031700,BUY,2025-10-30 03:17:00+00:00,2025-10-30 03:18:00+00:00,2025-10-30 04:08:00+00:00,6920.44,6904.21,6982.46,6904.21,SL,0.31,-251.56499999999323,0.0,-0.0,251.56499999999323,-1.0,48434.78979852162,False,False
OrbBreakout_SPX500_Demo,SPX500,setup_nasdaq_orb_m1_SPX500_M1_BUY_20251104_153900,BUY,2025-11-04 15:39:00+00:00,2025-11-04 15:40:00+00:00,2025-11-04 19:43:00+00:00,6817.7,6766.06,7022.61,6766.06,SL,0.09,-232.37999999999738,0.0,-0.0,232.37999999999738,-1.0,48202.40979852162,False,False
OrbBreakout_SPX500_Demo,SPX500,setup_nasdaq_orb_m1_SPX500_M1_BUY_20251105_154300,BUY,2025-11-05 15:43:00+00:00,2025-11-05 15:44:00+00:00,2025-11-06 14:59:00+00:00,6802.15,6761.71,6961.26,6761.71,SL,0.12,-251.0088841535976,-8.3688841536,-0.0,242.6399999999976,-1.0344909501879331,47951.40091436802,False,False
OrbBreakout_SPX500_Demo,SPX500,setup_nasdaq_orb_m1_SPX500_M1_BUY_20251107_193800,BUY,2025-11-07 19:38:00+00:00,2025-11-07 19:40:00+00:00,2025-11-11 19:56:00+00:00,6700.049999999999,6655.6,6855.2,6855.2,TP,0.12,897.4244633856033,-33.4755366144,-0.0,266.69999999999345,3.3649211225557756,48848.82537775363,False,False
OrbBreakout_SPX500_Demo,SPX500,setup_nasdaq_orb_m1_SPX500_M1_BUY_20251114_153500,BUY,2025-11-14 15:35:00+00:00,2025-11-14 15:36:00+00:00,2025-11-17 19:56:00+00:00,6716.75,6648.28,6989.88,6648.28,SL,0.07,-254.29054726880094,-14.645547268800001,-0.0,239.64500000000092,-1.0611135106878924,48594.53483048483,False,False
OrbBreakout_SPX500_Demo,SPX500,setup_nasdaq_orb_m1_SPX500_M1_BUY_20251118_175700,BUY,2025-11-18 17:57:00+00:00,2025-11-18 17:58:00+00:00,2025-11-20 17:20:00+00:00,6658.57,6581.95,6962.45,6581.95,SL,0.06,-238.22888415359967,-8.3688841536,-0.0,229.85999999999967,-1.0364086146071523,48356.30594633123,False,False
OrbBreakout_SPX500_Demo,SPX500,setup_nasdaq_orb_m1_SPX500_M1_BUY_20251121_163600,BUY,2025-11-21 16:36:00+00:00,2025-11-21 16:38:00+00:00,2025-11-25 20:07:00+00:00,6580.099999999999,6533.3,6758.55,6758.55,TP,0.1,864.3537194880037,-27.896280512,-0.0,233.99999999999636,3.693819314051355,49220.659665819236,False,False
OrbBreakout_SPX500_Demo,SPX500,setup_nasdaq_orb_m1_SPX500_M1_BUY_20251126_155900,BUY,2025-11-26 15:59:00+00:00,2025-11-26 16:00:00+00:00,2025-12-16 01:39:00+00:00,6807.95,6779.5,6921.35,6779.5,SL,0.17,-478.94338435199836,-237.11838435199994,-0.0,241.82499999999845,-1.9805371005975454,48741.716281467234,False,False
OrbBreakout_SPX500_Demo,SPX500,setup_nasdaq_orb_m1_SPX500_M1_BUY_20251218_153100,BUY,2025-12-18 15:31:00+00:00,2025-12-18 15:32:00+00:00,2025-12-18 17:16:00+00:00,6798.65,6762.73,6940.68,6762.73,SL,0.13,-233.48000000000047,0.0,-0.0,233.48000000000047,-1.0,48508.23628146723,False,False
OrbBreakout_SPX500_Demo,SPX500,setup_nasdaq_orb_m1_SPX500_M1_BUY_20251219_171700,BUY,2025-12-19 17:17:00+00:00,2025-12-19 17:18:00+00:00,2026-01-20 20:14:00+00:00,6830.5,6787.93,6998.38,6787.93,SL,0.11,-479.6222685055983,-245.48726850559993,-0.0,234.1349999999984,-2.04848599528307,48028.61401296163,False,False
OrbBreakout_SPX500_Demo,SPX500,setup_nasdaq_orb_m1_SPX500_M1_BUY_20260121_153100,BUY,2026-01-21 15:31:00+00:00,2026-01-21 15:32:00+00:00,2026-01-21 17:12:00+00:00,6852.7,6806.46,7036.01,6806.46,SL,0.1,-231.1999999999989,0.0,-0.0,231.1999999999989,-1.0,47797.414012961635,False,False
