entry_date,entry_time,exit_date,exit_time,direction,entry_price,exit_price,stop_loss,take_profit,result,pnl,r_multiple,bars_held,trigger_reason
2022-05-26,17:00:00,2022-05-26,18:00:00,BUY,1847.90,1845.66,1845.66,1854.62,LOSS,-107.39,-1.05,4,Bullish Order Block pineob_bullish_457 touched at 1847.90000
2022-05-27,15:15:00,2022-05-27,15:30:00,BUY,1859.67,1858.63,1858.63,1862.79,LOSS,-106.32,-1.05,1,Bullish Order Block pineob_bullish_475 touched at 1859.67000
2022-05-31,23:30:00,2022-06-01,03:00:00,BUY,1837.56,1836.08,1836.09,1841.85,LOSS,-105.94,-1.06,10,Bullish Order Block pineob_bullish_507 touched at 1837.53000
2022-06-02,19:15:00,2022-06-02,19:45:00,BUY,1869.80,1868.21,1868.21,1874.57,LOSS,-104.19,-1.05,2,Bullish Order Block pineob_bullish_533 touched at 1869.80000
2022-06-06,20:45:00,2022-06-06,21:00:00,BUY,1843.05,1841.64,1841.64,1847.28,LOSS,-103.15,-1.05,1,Bullish Order Block pineob_bullish_571 touched at 1843.05000
2022-06-07,17:45:00,2022-06-07,18:00:00,BUY,1851.93,1850.55,1850.55,1856.07,LOSS,-102.12,-1.05,1,Bullish Order Block pineob_bullish_585 touched at 1851.93000
2022-06-14,10:45:00,2022-06-14,11:00:00,SELL,1826.92,1828.29,1828.29,1822.81,LOSS,-101.10,-1.05,1,Bearish Order Block pineob_bearish_640 touched at 1826.92000
2022-06-15,15:45:00,2022-06-15,16:00:00,BUY,1833.74,1831.58,1831.58,1840.22,LOSS,-100.09,-1.05,1,Bullish Order Block pineob_bullish_650 touched at 1833.74000
2022-06-15,18:15:00,2022-06-15,18:30:00,BUY,1821.58,1820.43,1820.43,1825.03,LOSS,-99.09,-1.05,1,Bullish Order Block pineob_bullish_651 touched at 1821.58000
2022-06-16,14:45:00,2022-06-16,15:00:00,SELL,1818.82,1820.13,1820.13,1814.89,LOSS,-98.10,-1.05,1,Bearish Order Block pineob_bearish_662 touched at 1818.82000
2022-06-16,17:30:00,2022-06-16,17:45:00,BUY,1829.17,1832.62,1828.02,1832.62,WIN,271.35,2.95,1,Bullish Order Block pineob_bullish_664 touched at 1829.17000
2022-06-17,09:30:00,2022-06-17,09:45:00,BUY,1846.96,1845.40,1845.42,1851.58,LOSS,-100.75,-1.06,1,Bullish Order Block pineob_bullish_674 touched at 1846.96000
2022-06-22,10:30:00,2022-06-22,11:00:00,BUY,1827.45,1826.20,1826.20,1831.20,LOSS,-98.82,-1.05,2,Bullish Order Block pineob_bullish_711 touched at 1827.45000
2022-06-22,16:45:00,2022-06-22,17:00:00,BUY,1843.43,1842.37,1842.37,1846.61,LOSS,-97.83,-1.05,1,Bullish Order Block pineob_bullish_715 touched at 1843.43000
2022-06-22,17:15:00,2022-06-22,17:30:00,SELL,1842.19,1843.43,1843.43,1838.47,LOSS,-96.86,-1.05,1,Bearish Order Block pineob_bearish_716 touched at 1842.19000
2022-06-23,11:15:00,2022-06-23,12:30:00,SELL,1836.00,1830.75,1837.75,1830.75,WIN,267.66,2.94,5,Bearish Order Block pineob_bearish_731 touched at 1836.00000
2022-06-24,16:15:00,2022-06-24,16:30:00,BUY,1825.42,1824.02,1824.02,1829.62,LOSS,-98.56,-1.05,1,Bullish Order Block pineob_bullish_748 touched at 1825.42000
2022-06-24,17:00:00,2022-06-24,17:15:00,SELL,1823.01,1826.01,1826.01,1814.01,LOSS,-97.58,-1.05,1,Bearish Order Block pineob_bearish_749 touched at 1823.01000
2022-06-29,18:00:00,2022-06-29,18:15:00,SELL,1815.86,1816.94,1816.94,1812.62,LOSS,-96.60,-1.05,1,Bearish Order Block pineob_bearish_794 touched at 1815.86000
2022-06-29,19:45:00,2022-06-29,21:00:00,SELL,1817.54,1818.67,1818.67,1814.15,LOSS,-95.64,-1.06,5,Bearish Order Block pineob_bearish_796 touched at 1817.54000
2022-06-30,09:15:00,2022-06-30,09:30:00,BUY,1816.85,1815.85,1815.85,1819.85,LOSS,-94.68,-1.06,1,Bullish Order Block pineob_bullish_801 touched at 1816.85000
2022-06-30,15:30:00,2022-06-30,15:45:00,SELL,1804.28,1805.39,1805.39,1800.95,LOSS,-93.73,-1.06,1,Bearish Order Block pineob_bearish_804 touched at 1804.28000
2022-06-30,19:45:00,2022-06-30,20:15:00,SELL,1810.67,1807.04,1811.88,1807.04,WIN,258.39,2.94,2,Bearish Order Block pineob_bearish_806 touched at 1810.67000
2022-06-30,21:00:00,2022-06-30,21:30:00,BUY,1807.73,1806.73,1806.73,1810.73,LOSS,-95.38,-1.06,2,Bullish Order Block pineob_bullish_807 touched at 1807.73000
2022-07-05,15:15:00,2022-07-05,15:30:00,BUY,1799.56,1803.07,1798.39,1803.07,WIN,263.28,2.94,1,Bullish Order Block pineob_bullish_846 touched at 1799.56000
2022-07-05,19:45:00,2022-07-05,21:15:00,SELL,1767.05,1768.21,1768.21,1763.57,LOSS,-97.06,-1.05,6,Bearish Order Block pineob_bearish_850 touched at 1767.05000
2022-07-06,09:15:00,2022-07-06,12:00:00,BUY,1766.38,1764.52,1764.52,1771.96,LOSS,-96.09,-1.05,11,Bullish Order Block pineob_bullish_862 touched at 1766.38000
2022-07-06,14:45:00,2022-07-06,15:00:00,BUY,1762.87,1761.61,1761.61,1766.65,LOSS,-95.13,-1.06,1,Bullish Order Block pineob_bullish_864 touched at 1762.87000
2022-07-06,16:30:00,2022-07-06,16:45:00,SELL,1763.79,1759.29,1765.29,1759.29,WIN,262.53,2.94,1,Bearish Order Block pineob_bearish_865 touched at 1763.79000
2022-07-06,17:45:00,2022-07-06,18:00:00,SELL,1751.60,1744.22,1754.06,1744.22,WIN,270.40,2.95,1,Bearish Order Block pineob_bearish_867 touched at 1751.60000
2022-07-07,16:00:00,2022-07-07,16:15:00,SELL,1739.89,1741.37,1741.37,1735.45,LOSS,-99.51,-1.05,1,Bearish Order Block pineob_bearish_881 touched at 1739.89000
2022-07-07,20:15:00,2022-07-08,03:15:00,SELL,1741.44,1742.51,1742.48,1738.32,LOSS,-101.21,-1.08,24,Bearish Order Block pineob_bearish_884 touched at 1741.44000
2022-07-11,10:30:00,2022-07-11,12:00:00,SELL,1738.51,1739.53,1739.53,1735.45,LOSS,-97.50,-1.05,6,Bearish Order Block pineob_bearish_897 touched at 1738.51000
2022-07-11,16:00:00,2022-07-11,16:45:00,BUY,1736.53,1739.74,1735.46,1739.74,WIN,269.57,2.95,3,Bullish Order Block pineob_bullish_900 touched at 1736.53000
2022-07-11,17:00:00,2022-07-11,17:15:00,BUY,1739.23,1737.44,1737.44,1744.60,LOSS,-99.22,-1.05,1,Bullish Order Block pineob_bullish_901 touched at 1739.23000
2022-07-12,21:15:00,2022-07-12,21:30:00,SELL,1725.93,1727.17,1727.17,1722.21,LOSS,-98.23,-1.05,1,Bearish Order Block pineob_bearish_922 touched at 1725.93000
2022-07-13,22:30:00,2022-07-13,23:15:00,SELL,1733.50,1734.84,1734.83,1729.51,LOSS,-97.59,-1.06,3,Bearish Order Block pineob_bearish_936 touched at 1733.50000
2022-07-14,06:15:00,2022-07-14,07:00:00,BUY,1731.43,1730.12,1730.15,1735.19,LOSS,-98.06,-1.07,3,Bullish Order Block pineob_bullish_941 touched at 1731.41000
2022-07-14,17:30:00,2022-07-14,18:00:00,BUY,1704.26,1709.18,1702.62,1709.18,WIN,265.86,2.94,2,Bullish Order Block pineob_bullish_947 touched at 1704.26000
2022-07-18,14:30:00,2022-07-18,15:45:00,SELL,1714.81,1716.04,1716.04,1711.12,LOSS,-97.95,-1.05,5,Bearish Order Block pineob_bearish_965 touched at 1714.81000
2022-07-18,17:15:00,2022-07-18,18:00:00,SELL,1715.80,1712.50,1716.90,1712.50,WIN,270.90,2.95,3,Bearish Order Block pineob_bearish_967 touched at 1715.80000
2022-07-19,18:00:00,2022-07-19,21:00:00,BUY,1712.43,1710.83,1710.83,1717.23,LOSS,-99.68,-1.05,12,Bullish Order Block pineob_bullish_985 touched at 1712.43000
2022-07-22,16:15:00,2022-07-22,16:30:00,BUY,1725.21,1724.16,1724.16,1728.36,LOSS,-98.68,-1.05,1,Bullish Order Block pineob_bullish_1013 touched at 1725.21000
2022-07-25,23:00:00,2022-07-26,04:00:00,BUY,1718.93,1722.85,1717.61,1722.89,WIN,270.27,2.92,16,Bullish Order Block pineob_bullish_1037 touched at 1718.93000
2022-07-29,16:30:00,2022-07-29,16:45:00,BUY,1758.62,1757.33,1757.33,1762.49,LOSS,-100.40,-1.05,1,Bullish Order Block pineob_bullish_1084 touched at 1758.62000
2022-08-03,01:00:00,2022-08-03,01:15:00,SELL,1761.96,1758.45,1763.24,1758.40,WIN,253.84,2.69,1,Bearish Order Block pineob_bearish_1114 touched at 1762.03000
2022-08-10,18:15:00,2022-08-10,20:45:00,SELL,1799.65,1796.06,1800.93,1796.01,WIN,267.24,2.76,10,Bearish Order Block pineob_bearish_1196 touched at 1799.70000
2022-08-11,15:45:00,2022-08-11,16:00:00,SELL,1796.02,1797.24,1797.19,1792.71,LOSS,-108.86,-1.09,1,Bearish Order Block pineob_bearish_1207 touched at 1796.07000
2022-08-17,16:15:00,2022-08-17,16:30:00,SELL,1770.38,1771.58,1771.53,1767.13,LOSS,-107.37,-1.09,1,Bearish Order Block pineob_bearish_1265 touched at 1770.43000
2022-08-18,19:15:00,2022-08-18,20:45:00,SELL,1757.70,1758.96,1758.91,1754.27,LOSS,-106.47,-1.09,6,Bearish Order Block pineob_bearish_1282 touched at 1757.75000
2022-08-24,15:45:00,2022-08-24,16:00:00,SELL,1744.64,1746.09,1746.04,1740.64,LOSS,-104.82,-1.09,1,Bearish Order Block pineob_bearish_1325 touched at 1744.69000
2022-08-26,17:15:00,2022-08-26,17:30:00,BUY,1752.81,1751.43,1751.48,1756.60,LOSS,-103.91,-1.09,1,Bullish Order Block pineob_bullish_1347 touched at 1752.76000
2022-08-29,16:45:00,2022-08-29,17:45:00,BUY,1739.91,1737.88,1737.93,1745.65,LOSS,-101.67,-1.08,4,Bullish Order Block pineob_bullish_1355 touched at 1739.86000
2022-08-30,12:45:00,2022-08-30,13:00:00,SELL,1732.59,1734.02,1733.97,1728.65,LOSS,-101.65,-1.09,1,Bearish Order Block pineob_bearish_1368 touched at 1732.64000
2022-08-31,19:00:00,2022-08-31,20:15:00,SELL,1718.82,1714.69,1720.28,1714.64,WIN,255.97,2.77,5,Bearish Order Block pineob_bearish_1389 touched at 1718.87000
2022-09-01,17:45:00,2022-09-01,18:00:00,SELL,1690.91,1693.56,1693.51,1683.31,LOSS,-101.64,-1.07,1,Bearish Order Block pineob_bearish_1405 touched at 1690.96000
2022-09-02,17:00:00,2022-09-02,17:45:00,BUY,1712.09,1716.73,1710.46,1716.78,WIN,262.01,2.79,3,Bullish Order Block pineob_bullish_1418 touched at 1712.04000
2022-09-07,16:15:00,2022-09-07,16:30:00,SELL,1698.93,1700.19,1700.14,1695.50,LOSS,-105.40,-1.09,1,Bearish Order Block pineob_bearish_1459 touched at 1698.98000
2022-09-09,15:30:00,2022-09-09,15:45:00,SELL,1719.93,1721.04,1720.99,1716.95,LOSS,-104.86,-1.10,1,Bearish Order Block pineob_bearish_1491 touched at 1719.98000
2022-09-13,15:30:00,2022-09-13,15:45:00,BUY,1730.97,1729.67,1729.72,1734.52,LOSS,-103.09,-1.09,1,Bullish Order Block pineob_bullish_1520 touched at 1730.92000
2022-09-14,05:00:00,2022-09-14,05:30:00,BUY,1700.09,1703.53,1698.86,1703.58,WIN,255.89,2.74,2,Bullish Order Block pineob_bullish_1530 touched at 1700.04000
2022-09-14,10:45:00,2022-09-14,11:00:00,BUY,1702.57,1705.89,1701.38,1705.94,WIN,262.40,2.74,1,Bullish Order Block pineob_bullish_1535 touched at 1702.52000
2022-09-14,17:30:00,2022-09-14,17:45:00,SELL,1702.30,1703.64,1703.59,1698.63,LOSS,-107.28,-1.09,1,Bearish Order Block pineob_bearish_1537 touched at 1702.35000
2022-09-15,18:30:00,2022-09-15,18:45:00,BUY,1670.80,1668.52,1668.57,1677.29,LOSS,-104.58,-1.07,1,Bullish Order Block pineob_bullish_1553 touched at 1670.75000
2022-09-19,16:00:00,2022-09-19,16:30:00,SELL,1665.00,1666.47,1666.42,1660.94,LOSS,-104.74,-1.09,2,Bearish Order Block pineob_bearish_1573 touched at 1665.05000
2022-09-20,19:15:00,2022-09-20,20:00:00,SELL,1664.13,1665.34,1665.29,1660.85,LOSS,-104.41,-1.10,3,Bearish Order Block pineob_bearish_1593 touched at 1664.18000
2022-09-22,12:00:00,2022-09-22,12:30:00,SELL,1671.48,1672.62,1672.57,1668.41,LOSS,-103.58,-1.10,2,Bearish Order Block pineob_bearish_1616 touched at 1671.53000
2022-09-23,10:45:00,2022-09-23,11:45:00,SELL,1666.83,1661.44,1668.71,1661.39,WIN,262.27,2.81,4,Bearish Order Block pineob_bearish_1626 touched at 1666.88000
2022-09-26,03:30:00,2022-09-26,03:45:00,SELL,1642.86,1639.33,1644.12,1639.28,WIN,263.52,2.75,1,Bearish Order Block pineob_bearish_1635 touched at 1642.91000
2022-09-26,06:00:00,2022-09-26,07:45:00,SELL,1640.37,1637.29,1641.48,1637.24,WIN,268.26,2.72,7,Bearish Order Block pineob_bearish_1637 touched at 1640.42000
2022-09-27,16:00:00,2022-09-27,16:30:00,SELL,1636.69,1638.68,1638.63,1631.07,LOSS,-108.77,-1.08,2,Bearish Order Block pineob_bearish_1654 touched at 1636.74000
2022-09-27,17:45:00,2022-09-27,18:00:00,BUY,1637.55,1635.63,1635.68,1642.96,LOSS,-107.75,-1.08,1,Bullish Order Block pineob_bullish_1656 touched at 1637.50000
2022-10-03,15:30:00,2022-10-03,15:45:00,BUY,1667.45,1666.23,1666.25,1670.97,LOSS,-105.65,-1.07,1,Bullish Order Block pineob_bullish_1703 touched at 1667.43000
2022-10-04,14:45:00,2022-10-04,15:15:00,BUY,1703.43,1707.26,1702.12,1707.28,WIN,281.34,2.87,2,Bullish Order Block pineob_bullish_1713 touched at 1703.41000
2022-10-05,19:30:00,2022-10-05,19:45:00,BUY,1710.35,1709.12,1709.14,1713.90,LOSS,-107.42,-1.07,1,Bullish Order Block pineob_bullish_1730 touched at 1710.33000
2022-10-06,04:00:00,2022-10-06,05:00:00,SELL,1721.11,1722.43,1722.41,1717.29,LOSS,-106.21,-1.07,4,Bearish Order Block pineob_bearish_1736 touched at 1721.13000
2022-10-07,16:15:00,2022-10-07,16:30:00,BUY,1702.94,1701.27,1701.29,1707.81,LOSS,-104.81,-1.06,1,Bullish Order Block pineob_bullish_1762 touched at 1702.92000
2022-10-07,21:00:00,2022-10-07,22:00:00,SELL,1700.29,1696.34,1701.64,1696.32,WIN,280.48,2.87,4,Bearish Order Block pineob_bearish_1767 touched at 1700.31000
2022-10-10,17:30:00,2022-10-10,17:45:00,SELL,1674.72,1667.98,1677.00,1667.96,WIN,291.72,2.91,1,Bearish Order Block pineob_bearish_1778 touched at 1674.74000
2022-10-13,17:30:00,2022-10-13,17:45:00,SELL,1647.23,1648.53,1648.51,1643.47,LOSS,-109.91,-1.06,1,Bearish Order Block pineob_bearish_1817 touched at 1647.25000
2022-10-14,11:15:00,2022-10-14,12:00:00,SELL,1664.96,1660.38,1666.52,1660.36,WIN,295.03,2.89,3,Bearish Order Block pineob_bearish_1824 touched at 1664.98000
2022-10-14,13:30:00,2022-10-14,15:15:00,BUY,1655.95,1654.05,1654.07,1661.51,LOSS,-111.26,-1.06,7,Bullish Order Block pineob_bullish_1825 touched at 1655.93000
2022-10-17,14:00:00,2022-10-17,15:15:00,BUY,1657.03,1660.80,1655.74,1660.82,WIN,299.03,2.87,5,Bullish Order Block pineob_bullish_1835 touched at 1657.01000
2022-10-17,16:45:00,2022-10-17,17:00:00,BUY,1665.72,1664.65,1664.67,1668.87,LOSS,-114.06,-1.07,1,Bullish Order Block pineob_bullish_1838 touched at 1665.72000
2022-10-26,17:15:00,2022-10-26,20:15:00,BUY,1667.33,1664.52,1664.54,1675.62,LOSS,-111.64,-1.05,12,Bullish Order Block pineob_bullish_1937 touched at 1667.31000
2022-10-27,17:00:00,2022-10-27,17:15:00,SELL,1659.50,1661.82,1661.80,1652.68,LOSS,-110.67,-1.06,1,Bearish Order Block pineob_bearish_1946 touched at 1659.52000
2022-10-27,17:45:00,2022-10-27,18:00:00,SELL,1662.84,1663.93,1663.91,1659.71,LOSS,-110.59,-1.07,1,Bearish Order Block pineob_bearish_1947 touched at 1662.86000
2022-10-31,14:30:00,2022-10-31,15:15:00,SELL,1638.67,1635.26,1639.84,1635.24,WIN,293.89,2.87,3,Bearish Order Block pineob_bearish_1973 touched at 1638.69000
2022-11-01,13:15:00,2022-11-01,14:15:00,BUY,1652.35,1656.12,1651.06,1656.14,WIN,303.29,2.88,4,Bullish Order Block pineob_bullish_1985 touched at 1652.33000
2022-11-02,22:00:00,2022-11-03,03:15:00,SELL,1637.49,1639.74,1639.72,1630.88,LOSS,-114.50,-1.06,17,Bearish Order Block pineob_bearish_2005 touched at 1637.51000
2022-11-03,16:15:00,2022-11-03,16:45:00,BUY,1623.21,1630.25,1620.83,1630.27,WIN,312.62,2.91,2,Bullish Order Block pineob_bullish_2014 touched at 1623.19000
2022-11-03,20:30:00,2022-11-03,22:30:00,BUY,1630.46,1629.40,1629.42,1633.50,LOSS,-117.63,-1.06,8,Bullish Order Block pineob_bullish_2017 touched at 1630.44000
2022-11-04,16:00:00,2022-11-04,16:15:00,BUY,1666.34,1671.28,1664.66,1671.30,WIN,316.47,2.89,1,Bullish Order Block pineob_bullish_2030 touched at 1666.32000
2022-11-08,08:45:00,2022-11-08,09:00:00,BUY,1671.08,1670.01,1670.03,1674.15,LOSS,-119.63,-1.06,1,Bullish Order Block pineob_bullish_2049 touched at 1671.06000
2022-11-08,10:30:00,2022-11-08,11:00:00,SELL,1669.06,1665.17,1670.39,1665.15,WIN,320.52,2.88,2,Bearish Order Block pineob_bearish_2050 touched at 1669.08000
2022-11-09,16:45:00,2022-11-09,17:00:00,BUY,1713.09,1711.77,1711.79,1716.91,LOSS,-121.26,-1.06,1,Bullish Order Block pineob_bullish_2063 touched at 1713.07000
2022-11-10,20:15:00,2022-11-10,21:45:00,BUY,1749.73,1753.44,1748.46,1753.46,WIN,325.94,2.88,6,Bullish Order Block pineob_bullish_2076 touched at 1749.71000
2022-11-10,23:45:00,2022-11-11,03:30:00,SELL,1754.32,1749.38,1756.04,1749.36,WIN,331.05,2.84,11,Bearish Order Block pineob_bearish_2077 touched at 1754.37000
2022-11-16,15:15:00,2022-11-16,15:30:00,SELL,1778.91,1780.04,1780.02,1775.66,LOSS,-127.02,-1.06,1,Bearish Order Block pineob_bearish_2119 touched at 1778.93000
2022-11-17,15:15:00,2022-11-17,15:30:00,SELL,1761.21,1762.98,1762.96,1756.04,LOSS,-124.94,-1.05,1,Bearish Order Block pineob_bearish_2134 touched at 1761.23000
2022-11-22,13:30:00,2022-11-22,14:45:00,BUY,1747.52,1746.13,1746.15,1751.55,LOSS,-124.05,-1.06,5,Bullish Order Block pineob_bullish_2174 touched at 1747.50000
2022-11-23,15:30:00,2022-11-23,15:45:00,SELL,1735.29,1736.77,1736.75,1730.99,LOSS,-122.69,-1.06,1,Bearish Order Block pineob_bearish_2186 touched at 1735.31000
2022-11-28,07:30:00,2022-11-28,08:15:00,SELL,1750.49,1751.59,1751.57,1747.33,LOSS,-122.00,-1.06,3,Bearish Order Block pineob_bearish_2217 touched at 1750.51000
2022-12-01,15:30:00,2022-12-01,16:00:00,BUY,1787.25,1794.26,1784.88,1794.28,WIN,331.16,2.91,2,Bullish Order Block pineob_bullish_2263 touched at 1787.23000
2022-12-01,17:00:00,2022-12-01,17:15:00,BUY,1800.35,1799.31,1799.33,1803.33,LOSS,-124.26,-1.06,1,Bullish Order Block pineob_bullish_2264 touched at 1800.33000
2022-12-02,16:45:00,2022-12-02,17:00:00,SELL,1783.39,1784.65,1784.63,1779.75,LOSS,-122.59,-1.06,1,Bearish Order Block pineob_bearish_2279 touched at 1783.41000
2022-12-02,17:30:00,2022-12-02,17:45:00,SELL,1783.22,1785.74,1785.72,1775.80,LOSS,-120.41,-1.05,1,Bearish Order Block pineob_bearish_2280 touched at 1783.24000
2022-12-05,12:30:00,2022-12-05,14:45:00,SELL,1795.63,1796.83,1796.81,1792.17,LOSS,-120.21,-1.06,9,Bearish Order Block pineob_bearish_2286 touched at 1795.65000
2022-12-05,18:30:00,2022-12-05,18:45:00,SELL,1776.93,1773.88,1777.98,1773.86,WIN,320.59,2.86,1,Bearish Order Block pineob_bearish_2287 touched at 1776.95000
2022-12-08,16:45:00,2022-12-08,17:00:00,SELL,1787.24,1788.89,1788.82,1782.78,LOSS,-125.40,-1.09,1,Bearish Order Block pineob_bearish_2330 touched at 1787.31000
2022-12-15,15:30:00,2022-12-15,15:45:00,SELL,1775.95,1777.53,1777.51,1771.35,LOSS,-120.50,-1.06,1,Bearish Order Block pineob_bearish_2403 touched at 1775.97000
2022-12-19,12:00:00,2022-12-19,12:15:00,SELL,1795.80,1797.06,1797.02,1792.30,LOSS,-121.55,-1.08,1,Bearish Order Block pineob_bearish_2425 touched at 1795.84000
2022-12-20,04:30:00,2022-12-20,04:45:00,SELL,1785.64,1786.72,1786.69,1782.61,LOSS,-119.81,-1.07,1,Bearish Order Block pineob_bearish_2436 touched at 1785.67000
2022-12-22,21:15:00,2022-12-22,22:15:00,BUY,1786.95,1790.36,1785.78,1790.38,WIN,316.83,2.87,4,Bullish Order Block pineob_bullish_2473 touched at 1786.93000
2022-12-27,20:45:00,2022-12-27,21:15:00,BUY,1815.95,1814.66,1814.69,1819.61,LOSS,-120.85,-1.06,2,Bullish Order Block pineob_bullish_2498 touched at 1815.92000
2022-12-28,16:00:00,2022-12-28,16:15:00,SELL,1805.47,1806.75,1806.73,1801.81,LOSS,-119.17,-1.06,1,Bearish Order Block pineob_bearish_2514 touched at 1805.50000
2022-12-30,23:00:00,2023-01-03,01:00:00,BUY,1823.31,1826.50,1822.23,1826.51,WIN,323.94,2.91,4,Bullish Order Block pineob_bullish_2542 touched at 1823.30000
2023-01-03,13:45:00,2023-01-03,14:00:00,SELL,1831.68,1832.76,1832.72,1828.64,LOSS,-123.83,-1.08,1,Bearish Order Block pineob_bearish_2546 touched at 1831.70000
2023-01-04,03:30:00,2023-01-04,03:45:00,BUY,1839.98,1843.75,1838.67,1843.79,WIN,320.75,2.83,1,Bullish Order Block pineob_bullish_2551 touched at 1839.95000
