task,symbol,setup_id,direction,signal_time,entry_time,exit_time,entry,stop,target,exit,exit_reason,volume,pnl_usd,swap_usd,commission_usd,risk_usd,r,balance_after,closed_on_entry_bar,both_levels_touched
OrbBreakout_XAUUSD_Paper,XAUUSD,setup_nasdaq_orb_m1_XAUUSD_M1_BUY_20260324_143400,BUY,2026-03-24 14:34:00+00:00,2026-03-24 14:36:00+00:00,2026-03-31 01:43:00+00:00,4416.05,4349.8,4613.32,4613.32,TP,0.03,577.3829399999986,-14.277060000000002,-0.15,198.75,2.905071396226408,50577.382939999996,False,False
OrbBreakout_XAUUSD_Paper,XAUUSD,setup_nasdaq_orb_m1_XAUUSD_M1_BUY_20260331_163800,BUY,2026-03-31 16:38:00+00:00,2026-03-31 16:40:00+00:00,2026-04-01 23:30:00+00:00,4633.05,4568.34,4799.26,4799.26,TP,0.04,653.7622400000001,-10.87776,-0.2,258.84000000000015,2.525738834801421,51231.14518,False,False
OrbBreakout_XAUUSD_Paper,XAUUSD,setup_nasdaq_orb_m1_XAUUSD_M1_BUY_20260402_143500,BUY,2026-04-02 14:35:00+00:00,2026-04-02 14:36:00+00:00,2026-04-28 11:36:00+00:00,4683.63,4586.04,4976.72,4586.04,SL,0.02,-227.9132800000003,-32.63328,-0.1,195.1800000000003,-1.1677081668203708,51003.2319,False,False
OrbBreakout_XAUUSD_Paper,XAUUSD,setup_nasdaq_orb_m1_XAUUSD_M1_BUY_20260428_165200,BUY,2026-04-28 16:52:00+00:00,2026-04-28 16:54:00+00:00,2026-04-29 08:33:00+00:00,4593.21,4564.43,4679.95,4564.43,SL,0.08,-236.07887999999798,-5.43888,-0.4,230.23999999999796,-1.025359972202919,50767.15302,False,False
OrbBreakout_XAUUSD_Paper,XAUUSD,setup_nasdaq_orb_m1_XAUUSD_M1_BUY_20260429_143300,BUY,2026-04-29 14:33:00+00:00,2026-04-29 14:34:00+00:00,2026-04-30 10:16:00+00:00,4540.49,4510.02,4631.86,4631.86,TP,0.08,714.2433599999991,-16.31664,-0.4,243.75999999999476,2.9301089596324847,51481.39638,False,False
OrbBreakout_XAUUSD_Paper,XAUUSD,setup_nasdaq_orb_m1_XAUUSD_M1_BUY_20260501_021700,BUY,2026-05-01 02:17:00+00:00,2026-05-01 02:18:00+00:00,2026-05-01 04:54:00+00:00,4634.82,4609.41,4710.85,4609.41,SL,0.1,-254.59999999999854,0.0,-0.5,254.09999999999854,-1.0019677292404565,51226.79638,False,False
OrbBreakout_XAUUSD_Paper,XAUUSD,setup_nasdaq_orb_m1_XAUUSD_M1_BUY_20260505_231400,BUY,2026-05-05 23:14:00+00:00,2026-05-05 23:16:00+00:00,2026-05-06 05:56:00+00:00,4587.01,4565.88,4657.64,4657.64,TP,0.11,776.3800000000012,0.0,-0.55,232.4300000000012,3.340274491244664,52003.176380000004,False,False
OrbBreakout_XAUUSD_Paper,XAUUSD,setup_nasdaq_orb_m1_XAUUSD_M1_BUY_20260507_014800,BUY,2026-05-07 01:48:00+00:00,2026-05-07 01:50:00+00:00,2026-05-07 22:00:00+00:00,4718.89,4680.25,4836.01,4680.25,SL_GAP_PROXY,0.06,-236.21916000000198,-4.07916,-0.3,231.84000000000196,-1.0188887163561076,51766.957220000004,False,False
OrbBreakout_XAUUSD_Paper,XAUUSD,setup_nasdaq_orb_m1_XAUUSD_M1_BUY_20260511_224600,BUY,2026-05-11 22:46:00+00:00,2026-05-11 22:48:00+00:00,2026-05-12 03:56:00+00:00,4753.82,4718.52,4864.6,4718.52,SL,0.07,-247.44999999999493,0.0,-0.35000000000000003,247.09999999999494,-1.001416430594901,51519.50722000001,False,False
OrbBreakout_XAUUSD_Paper,XAUUSD,setup_nasdaq_orb_m1_XAUUSD_M1_BUY_20260512_191200,BUY,2026-05-12 19:12:00+00:00,2026-05-12 19:14:00+00:00,2026-05-13 13:36:00+00:00,4701.31,4675.94,4780.9,4675.94,SL,0.09,-234.8987400000072,-6.11874,-0.44999999999999996,228.3300000000072,-1.0287686243594787,51284.60848,False,False
OrbBreakout_XAUUSD_Paper,XAUUSD,setup_nasdaq_orb_m1_XAUUSD_M1_BUY_20260513_152900,BUY,2026-05-13 15:29:00+00:00,2026-05-13 15:30:00+00:00,2026-05-14 04:00:00+00:00,4691.26,4669.45,4756.57,4669.45,SL,0.11,-262.8953800000044,-22.435380000000002,-0.55,239.9100000000044,-1.0958083447959635,51021.7131,False,False
OrbBreakout_XAUUSD_Paper,XAUUSD,setup_nasdaq_orb_m1_XAUUSD_M1_BUY_20260515_145600,BUY,2026-05-15 14:56:00+00:00,2026-05-15 14:58:00+00:00,2026-05-17 22:02:00+00:00,4566.26,4511.76,4718.52,4511.76,SL,0.04,-220.91943999999998,-2.71944,-0.2,218.0,-1.0133919266055045,50800.79366,False,False
OrbBreakout_XAUUSD_Paper,XAUUSD,setup_nasdaq_orb_m1_XAUUSD_M1_BUY_20260518_231300,BUY,2026-05-18 23:13:00+00:00,2026-05-18 23:14:00+00:00,2026-05-19 01:21:00+00:00,4586.24,4554.94,4679.78,4554.94,SL,0.08,-250.80000000000146,0.0,-0.4,250.40000000000146,-1.0015974440894568,50549.99366,False,False
OrbBreakout_XAUUSD_Paper,XAUUSD,setup_nasdaq_orb_m1_XAUUSD_M1_BUY_20260520_143000,BUY,2026-05-20 14:30:00+00:00,2026-05-20 14:32:00+00:00,2026-05-27 10:39:00+00:00,4521.74,4467.02,4683.86,4467.02,SL,0.04,-238.11607999999737,-19.03608,-0.2,218.87999999999738,-1.0878841374269015,50311.87758,False,False
OrbBreakout_XAUUSD_Paper,XAUUSD,setup_nasdaq_orb_m1_XAUUSD_M1_BUY_20260527_182000,BUY,2026-05-27 18:20:00+00:00,2026-05-27 18:22:00+00:00,2026-05-28 02:02:00+00:00,4456.14,4404.6,4611.92,4404.6,SL,0.04,-214.51831999999985,-8.15832,-0.2,206.15999999999985,-1.0405428793170353,50097.35926,False,False
OrbBreakout_XAUUSD_Paper,XAUUSD,setup_nasdaq_orb_m1_XAUUSD_M1_BUY_20260528_144500,BUY,2026-05-28 14:45:00+00:00,2026-05-28 14:46:00+00:00,2026-06-05 12:54:00+00:00,4476.42,4418.19,4650.83,4418.19,SL,0.04,-254.87552000000187,-21.755519999999997,-0.2,232.9200000000019,-1.0942620642280603,49842.483739999996,False,False
OrbBreakout_XAUUSD_Paper,XAUUSD,setup_nasdaq_orb_m1_XAUUSD_M1_BUY_20260611_155100,BUY,2026-06-11 15:51:00+00:00,2026-06-11 15:52:00+00:00,2026-06-11 19:36:00+00:00,4093.82,4052.88,4216.92,4216.92,TP,0.06,738.2999999999995,0.0,-0.3,245.64000000000033,3.005617977528084,50580.78374,False,False
OrbBreakout_XAUUSD_Paper,XAUUSD,setup_nasdaq_orb_m1_XAUUSD_M1_BUY_20260612_151000,BUY,2026-06-12 15:10:00+00:00,2026-06-12 15:12:00+00:00,2026-06-14 22:07:00+00:00,4210.21,4182.67,4305.47,4305.47,TP,0.08,756.2411200000017,-5.43888,-0.4,220.3199999999997,3.432466957153244,51337.02486,False,False
OrbBreakout_XAUUSD_Paper,XAUUSD,setup_nasdaq_orb_m1_XAUUSD_M1_BUY_20260616_155700,BUY,2026-06-16 15:57:00+00:00,2026-06-16 15:58:00+00:00,2026-06-17 04:34:00+00:00,4342.86,4317.7,4418.34,4317.7,SL,0.1,-258.89859999999857,-6.7986,-0.5,251.59999999999854,-1.0290087440381561,51078.12626,False,False
OrbBreakout_XAUUSD_Paper,XAUUSD,setup_nasdaq_orb_m1_XAUUSD_M1_BUY_20260617_143200,BUY,2026-06-17 14:32:00+00:00,2026-06-17 14:34:00+00:00,2026-06-17 14:47:00+00:00,4360.45,4332.67,4451.67,4332.67,SL,0.08,-222.63999999999797,0.0,-0.4,222.23999999999796,-1.001799856011519,50855.48626,False,False
OrbBreakout_XAUUSD_Paper,XAUUSD,setup_nasdaq_orb_m1_XAUUSD_M1_BUY_20260625_152200,BUY,2026-06-25 15:22:00+00:00,2026-06-25 15:24:00+00:00,2026-06-25 22:00:00+00:00,4032.34,3999.02,4137.98,3989.99,SL_GAP_PROXY,0.07,-301.55902000000265,-4.7590200000000005,-0.35000000000000003,233.24000000000117,-1.2929129651860793,50553.92724,False,False
OrbBreakout_XAUUSD_Paper,XAUUSD,setup_nasdaq_orb_m1_XAUUSD_M1_BUY_20260626_154100,BUY,2026-06-26 15:41:00+00:00,2026-06-26 15:42:00+00:00,2026-06-29 05:30:00+00:00,4094.63,4044.98,4243.7,4044.98,SL,0.05,-251.89930000000047,-3.3993,-0.25,248.25000000000045,-1.0147001007049345,50302.02794,False,False
OrbBreakout_XAUUSD_Paper,XAUUSD,setup_nasdaq_orb_m1_XAUUSD_M1_BUY_20260701_143400,BUY,2026-07-01 14:34:00+00:00,2026-07-01 14:36:00+00:00,2026-07-01 19:52:00+00:00,4112.97,4041.72,4319.92,4041.72,SL,0.03,-213.90000000000137,0.0,-0.15,213.75000000000136,-1.0007017543859649,50088.12794,False,False
OrbBreakout_XAUUSD_Paper,XAUUSD,setup_nasdaq_orb_m1_XAUUSD_M1_BUY_20260703_005100,BUY,2026-07-03 00:51:00+00:00,2026-07-03 00:52:00+00:00,2026-07-07 19:07:00+00:00,4147.63,4110.08,4259.6,4110.08,SL,0.06,-233.7583200000011,-8.15832,-0.3,225.3000000000011,-1.0375424766977361,49854.36962,False,False
OrbBreakout_XAUUSD_Paper,XAUUSD,setup_nasdaq_orb_m1_XAUUSD_M1_BUY_20260708_184500,BUY,2026-07-08 18:45:00+00:00,2026-07-08 18:46:00+00:00,2026-07-13 04:15:00+00:00,4080.6499999999996,4051.45,4167.53,4051.45,SL,0.08,-261.1943999999985,-27.1944,-0.4,233.59999999999854,-1.1181267123287677,49593.17522,False,False
OrbBreakout_XAUUSD_Paper,XAUUSD,setup_nasdaq_orb_m1_XAUUSD_M1_BUY_20260714_150400,BUY,2026-07-14 15:04:00+00:00,2026-07-14 15:06:00+00:00,2026-07-14 15:42:00+00:00,4088.2,4070.72,4143.04,4070.72,SL,0.13,-227.89000000000024,0.0,-0.65,227.24000000000024,-1.0028604118993136,49365.28522,False,False
OrbBreakout_XAUUSD_Paper,XAUUSD,setup_nasdaq_orb_m1_XAUUSD_M1_BUY_20260715_180300,BUY,2026-07-15 18:03:00+00:00,2026-07-15 18:04:00+00:00,2026-07-15 19:20:00+00:00,4068.44,4054.96,4108.56,4054.96,SL,0.18,-243.54000000000033,0.0,-0.8999999999999999,242.64000000000033,-1.0037091988130564,49121.74522,False,False
OrbBreakout_XAUUSD_Paper,XAUUSD,setup_nasdaq_orb_m1_XAUUSD_M1_BUY_20260716_152500,BUY,2026-07-16 15:25:00+00:00,2026-07-16 15:26:00+00:00,2026-07-16 17:36:00+00:00,4015.87,3981.78,4118.22,3981.78,SL,0.07,-238.97999999999786,0.0,-0.35000000000000003,238.62999999999786,-1.0014667057788207,48882.76522,False,False
