entry_time,direction,exit_reason,spread_price,r_multiple_gross,r_multiple_net,pnl_usd_net
2024-01-11 14:25:00-05:00,LONG,TP,0.38,14.2919,13.8574,13857.38
2024-06-10 21:20:00-04:00,SHORT,TP,0.45,3.7668,3.4173,3417.28
2024-06-18 21:05:00-04:00,SHORT,SL,0.45,-1.0,-1.4959,-1495.86
2024-06-25 20:10:00-04:00,LONG,SL,0.45,-1.0,-1.2256,-1225.57
2024-08-14 20:50:00-04:00,LONG,SL,0.47,-1.0,-1.1582,-1158.24
2024-08-14 21:25:00-04:00,LONG,SL,0.47,-1.0,-2.3212,-2321.17
2024-08-27 21:00:00-04:00,SHORT,TP,0.43,5.8924,5.7204,5720.41
2024-09-05 10:20:00-04:00,SHORT,TP,0.4,21.6464,20.9549,20954.85
2024-09-26 21:40:00-04:00,SHORT,SL,0.43,-1.0,-1.1964,-1196.38
2025-01-13 18:45:00-05:00,LONG,TP,0.308,2.6459,2.5362,2536.21
2025-02-04 10:50:00-05:00,SHORT,SL,0.3,-1.0,-1.0705,-1070.55
2025-02-24 20:35:00-05:00,SHORT,SL,0.47,-1.0,-2.7666,-2766.63
2025-02-24 21:00:00-05:00,SHORT,SL,0.47,-1.0,-1.9412,-1941.21
2025-02-25 20:30:00-05:00,LONG,SL,0.47,-1.0,-1.245,-1244.97
2025-02-25 20:35:00-05:00,LONG,SL,0.47,-1.0,-1.1897,-1189.66
2025-02-25 20:40:00-05:00,LONG,SL,0.47,-1.0,-1.4741,-1474.13
2025-03-03 15:05:00-05:00,SHORT,SL,0.46,-1.0,-1.2295,-1229.49
2025-03-24 21:05:00-04:00,LONG,SL,0.47,-1.0,-1.7655,-1765.45
2025-05-15 19:10:00-04:00,SHORT,TP,0.42,5.4496,5.2469,5246.87
2025-08-07 18:30:00-04:00,SHORT,SL,0.47,-1.0,-1.1345,-1134.48
2025-10-14 22:50:00-04:00,SHORT,SL,0.5,-1.0,-1.4497,-1449.75
2026-01-23 13:00:00-05:00,SHORT,SL,0.53,-1.0,-1.0562,-1056.19
2026-02-06 13:30:00-05:00,SHORT,SL,0.29,-1.0,-1.0704,-1070.37
2026-02-06 15:30:00-05:00,SHORT,SL,0.29,-1.0,-1.0379,-1037.93
2026-02-11 16:50:00-05:00,SHORT,SL,0.51,-1.0,-1.5473,-1547.32
2026-02-11 18:20:00-05:00,SHORT,SL,0.46,-1.0,-1.0395,-1039.47
2026-06-11 21:00:00-04:00,SHORT,SL,0.4,-1.0,-1.0262,-1026.19
2026-06-17 14:40:00-04:00,SHORT,TP,0.39,2.7688,2.7587,2758.66
2026-07-05 19:55:00-04:00,SHORT,SL,0.4,-1.0,-1.1171,-1117.07
2026-07-07 20:45:00-04:00,LONG,SL,0.4,-1.0,-1.1839,-1183.91
2026-07-07 20:50:00-04:00,LONG,SL,0.4,-1.0,-1.0562,-1056.17
2026-07-07 23:00:00-04:00,LONG,SL,0.4,-1.0,-1.0771,-1077.12
