entry_time,direction,entry_price,stop,target,exit_time,exit_price,exit_reason,r_multiple,pnl_usd
2021-08-25 05:00:00-04:00,SHORT,1.17543,1.1765095733782878,1.17315,2021-08-25 08:30:00-04:00,1.17315,TP,2.112,2111.95
2022-07-27 14:30:00-04:00,LONG,1.01182,1.0102268955987554,1.02354,2022-07-29 02:00:00-04:00,1.02354,TP,7.357,7356.71
2023-02-27 21:30:00-05:00,SHORT,1.05947,1.0599248981285214,1.05787,2023-02-28 03:00:00-05:00,1.0599248981285214,SL,-1.0,-1000.0
2023-05-01 23:00:00-04:00,LONG,1.09857,1.098360565196845,1.09935,2023-05-01 23:30:00-04:00,1.098360565196845,SL,-1.0,-1000.0
2023-12-15 03:00:00-05:00,SHORT,1.09951,1.1010043602513058,1.09037,2023-12-15 08:30:00-05:00,1.09037,TP,6.116,6116.33
2026-01-20 22:00:00-05:00,SHORT,1.17273,1.1733456437600138,1.17097,2026-01-21 02:30:00-05:00,1.17097,TP,2.859,2858.8
