entry_time,direction,exit_reason,spread_price,r_multiple_gross,r_multiple_net,pnl_usd_net
2020-01-10 08:40:00-05:00,LONG,SL,0.000244,-1.0,-1.4663,-1466.31
2020-01-21 11:10:00-05:00,LONG,SL,0.000246,-1.0,-1.5717,-1571.73
2020-01-27 02:40:00-05:00,SHORT,SL,0.000256,-1.0,-1.6827,-1682.71
2020-01-27 17:15:00-05:00,SHORT,SL,0.000488,-1.0,-2.9957,-2995.73
2020-01-27 17:20:00-05:00,SHORT,SL,0.00026,-1.0,-1.6403,-1640.31
2020-01-28 22:55:00-05:00,SHORT,SL,0.00026,-1.0,-3.4764,-3476.37
2020-01-29 10:10:00-05:00,SHORT,SL,0.000232,-1.0,-1.639,-1639.03
2020-02-19 19:20:00-05:00,SHORT,TP,0.000182,6.372,5.6091,5609.08
2020-03-03 02:15:00-05:00,LONG,SL,0.00018,-1.0,-1.3776,-1377.55
2020-03-03 18:25:00-05:00,LONG,SL,0.000214,-1.0,-1.5799,-1579.92
2020-03-16 17:25:00-04:00,SHORT,SL,0.00107,-1.0,-1.7795,-1779.52
2020-03-18 15:15:00-04:00,SHORT,SL,0.0001,-1.0,-1.0441,-1044.1
2020-03-25 12:10:00-04:00,LONG,TP,9.8e-05,3.163,3.1126,3112.6
2020-03-26 04:00:00-04:00,LONG,SL,5.4e-05,-1.0,-1.0299,-1029.91
2020-04-06 18:30:00-04:00,SHORT,SL,0.000206,-1.0,-1.16,-1159.98
2020-05-20 02:10:00-04:00,LONG,SL,0.00016,-1.0,-1.6869,-1686.93
2020-06-04 08:15:00-04:00,SHORT,TP,0.000152,2.09,1.8529,1852.88
2020-07-06 21:50:00-04:00,LONG,SL,0.000182,-1.0,-1.5961,-1596.1
2020-07-14 09:10:00-04:00,SHORT,SL,0.000168,-1.0,-1.1584,-1158.44
2020-07-24 03:10:00-04:00,LONG,SL,0.000146,-1.0,-1.1858,-1185.77
2020-08-05 09:50:00-04:00,LONG,SL,0.000144,-1.0,-1.2036,-1203.6
2020-08-19 03:55:00-04:00,LONG,SL,0.000158,-1.0,-1.2647,-1264.71
2020-08-20 09:00:00-04:00,SHORT,SL,0.000134,-1.0,-1.1095,-1109.47
2020-08-20 15:00:00-04:00,LONG,TP,0.000152,3.259,2.9455,2945.47
2020-08-24 05:05:00-04:00,LONG,SL,0.000166,-1.0,-1.3684,-1368.41
2020-09-03 10:35:00-04:00,SHORT,SL,0.000156,-1.0,-1.1719,-1171.93
2020-09-08 02:15:00-04:00,SHORT,SL,0.000158,-1.0,-1.2327,-1232.71
2020-09-08 20:30:00-04:00,SHORT,TP,0.000174,2.895,2.3533,2353.3
2020-09-15 03:25:00-04:00,SHORT,SL,0.00017,-1.0,-1.3118,-1311.79
2020-09-16 10:05:00-04:00,LONG,SL,0.00013,-1.0,-1.0869,-1086.85
2020-09-16 14:30:00-04:00,LONG,SL,0.00015,-1.0,-1.1155,-1115.47
2020-09-16 14:45:00-04:00,LONG,SL,0.000144,-1.0,-1.1198,-1119.83
2020-09-16 14:55:00-04:00,LONG,SL,0.000148,-1.0,-1.1018,-1101.77
2020-09-29 02:25:00-04:00,LONG,SL,0.000152,-1.0,-1.2985,-1298.51
2020-10-04 17:25:00-04:00,LONG,SL,0.00058,-1.0,-2.2319,-2231.88
2020-10-13 21:35:00-04:00,SHORT,SL,0.000182,-1.0,-1.6354,-1635.4
2020-11-05 02:25:00-05:00,SHORT,SL,0.000152,-1.0,-1.0847,-1084.73
2020-11-13 12:25:00-05:00,LONG,SL,0.000144,-1.0,-1.3968,-1396.82
2020-11-15 17:35:00-05:00,LONG,TP,0.0006,2.233,1.2692,1269.17
2020-11-20 02:15:00-05:00,LONG,SL,0.000144,-1.0,-1.3486,-1348.64
2020-11-30 02:25:00-05:00,LONG,SL,0.000122,-1.0,-1.2273,-1227.28
2020-11-30 11:05:00-05:00,LONG,SL,9.4e-05,-1.0,-1.0657,-1065.67
2020-12-03 01:40:00-05:00,LONG,SL,0.000134,-1.0,-1.362,-1362.03
2020-12-04 01:10:00-05:00,LONG,TP,0.000126,3.091,2.727,2727.02
2020-12-15 11:10:00-05:00,LONG,SL,0.000104,-1.0,-1.0753,-1075.31
2020-12-29 02:15:00-05:00,SHORT,SL,0.000116,-1.0,-1.1684,-1168.42
2021-01-04 01:05:00-05:00,LONG,SL,0.000142,-1.0,-1.5407,-1540.67
