entry_time,direction,exit_reason,spread_price,r_multiple_gross,r_multiple_net,pnl_usd_net
2021-01-25 12:00:00-05:00,SHORT,SL,3.0,-1.0,-1.0182,-1018.24
2021-01-27 09:00:00-05:00,SHORT,TP,3.0,2.9923,2.9759,2975.89
2021-08-18 09:00:00-04:00,LONG,SL,3.0,-1.0,-1.0382,-1038.16
2021-09-17 09:00:00-04:00,SHORT,TP,3.0,2.535,2.4754,2475.41
2022-08-05 08:00:00-04:00,SHORT,SL,3.0,-1.0,-1.0519,-1051.94
2022-10-21 11:00:00-04:00,LONG,TP,3.0,2.0142,1.9898,1989.75
2022-11-28 04:00:00-05:00,SHORT,TP,3.0,2.1088,2.0743,2074.3
2023-01-23 09:00:00-05:00,LONG,SL,3.0,-1.0,-1.0783,-1078.34
2023-02-13 09:00:00-05:00,LONG,TP,3.0,3.924,3.8923,3892.31
2023-03-06 14:00:00-05:00,LONG,SL,3.0,-1.0,-1.044,-1044.03
2023-10-30 13:00:00-04:00,LONG,TP,3.0,12.4788,12.2369,12236.85
2023-12-13 14:00:00-05:00,LONG,TP,3.0,9.84,9.7303,9730.3
2023-12-21 12:00:00-05:00,LONG,TP,3.0,3.4367,3.3605,3360.54
2024-01-16 14:00:00-05:00,LONG,SL,3.0,-1.0,-1.0437,-1043.68
2024-01-31 14:00:00-05:00,SHORT,TP,3.0,5.8301,5.7309,5730.93
2024-02-13 03:00:00-05:00,SHORT,TP,3.0,2.8232,2.7123,2712.31
2024-02-13 08:00:00-05:00,SHORT,TP,3.0,2.2185,2.1912,2191.17
2024-02-18 20:00:00-05:00,SHORT,TP,3.0,3.3481,3.214,3214.01
2024-12-17 09:00:00-05:00,SHORT,TP,3.0,4.5657,4.5202,4520.25
2025-07-22 09:00:00-04:00,SHORT,SL,3.0,-1.0,-1.0298,-1029.8
2025-10-08 09:00:00-04:00,LONG,TP,3.0,2.129,2.0972,2097.23
2025-11-06 09:00:00-05:00,SHORT,TP,3.0,4.9846,4.9433,4943.32
2025-11-30 20:00:00-05:00,LONG,SL,3.0,-1.0,-1.0495,-1049.51
2025-12-15 11:00:00-05:00,SHORT,SL,3.0,-1.0,-1.0157,-1015.68
2026-01-08 09:00:00-05:00,SHORT,SL,3.0,-1.0,-1.0553,-1055.29
