entry_time,direction,entry_price,stop,target,exit_time,exit_price,exit_reason,r_multiple,pnl_usd
2022-09-13 08:00:00-04:00,SHORT,1728.88,1735.8136006253126,1696.96,2022-09-14 14:00:00-04:00,1696.96,TP,4.604,4603.67
2023-01-06 08:00:00-05:00,LONG,1835.29,1824.1618308735995,1858.88,2023-01-06 10:00:00-05:00,1858.88,TP,2.12,2119.85
2026-01-26 21:00:00-05:00,SHORT,5069.73,5103.6167385874605,4989.72,2026-01-27 15:00:00-05:00,5103.6167385874605,SL,-1.0,-1000.0
