entry_time,direction,exit_reason,spread_price,r_multiple_gross,r_multiple_net,pnl_usd_net
2021-01-25 12:00:00-05:00,SHORT,SL,3.0,-1.0,-1.0182,-1018.24
2021-01-27 09:00:00-05:00,SHORT,TP,3.0,2.9923,2.9759,2975.89
2021-02-25 06:00:00-05:00,SHORT,TP,3.0,3.2611,3.2292,3229.16
2022-08-16 15:30:00-04:00,SHORT,TP,3.0,2.1523,2.1019,2101.9
2023-06-14 14:30:00-04:00,SHORT,SL,3.0,-1.0,-1.096,-1096.04
2023-10-24 12:00:00-04:00,SHORT,TP,3.0,3.1805,3.0885,3088.52
2024-10-21 10:30:00-04:00,LONG,SL,3.0,-1.0,-1.4104,-1410.38
2025-04-29 07:30:00-04:00,SHORT,SL,3.0,-1.0,-1.0274,-1027.39
2025-05-01 13:00:00-04:00,SHORT,SL,3.0,-1.0,-1.0764,-1076.43
2025-05-01 15:30:00-04:00,SHORT,TP,3.0,4.4933,4.3998,4399.79
2025-10-15 13:30:00-04:00,SHORT,SL,3.0,-1.0,-1.021,-1020.95
2026-01-19 04:00:00-05:00,SHORT,TP,3.0,2.6848,2.6374,2637.43
