entry_time,direction,exit_reason,spread_price,r_multiple_gross,r_multiple_net,pnl_usd_net
2020-06-21 23:00:00-04:00,LONG,SL,0.480833,-1.0,-1.12,-1120.03
2020-12-21 10:00:00-05:00,SHORT,SL,0.439667,-1.0,-1.0554,-1055.45
2021-03-11 13:00:00-05:00,SHORT,TP,0.3775,3.421,3.3414,3341.39
2021-05-04 14:00:00-04:00,SHORT,SL,0.47,-1.0,-1.1511,-1151.09
2021-07-23 13:00:00-04:00,LONG,SL,0.318333,-1.0,-1.12,-1119.97
2021-08-27 13:00:00-04:00,LONG,SL,0.243667,-1.0,-1.0705,-1070.49
2021-12-13 14:00:00-05:00,LONG,SL,0.302167,-1.0,-1.1794,-1179.36
2022-01-21 05:00:00-05:00,SHORT,SL,0.310167,-1.0,-1.1357,-1135.69
2022-05-01 21:00:00-04:00,SHORT,TP,0.335667,5.21,5.1136,5113.65
2022-06-07 11:00:00-04:00,LONG,SL,0.295667,-1.0,-1.1127,-1112.7
2022-06-22 12:00:00-04:00,LONG,SL,0.315667,-1.0,-1.0943,-1094.25
2022-09-28 12:00:00-04:00,LONG,SL,0.37,-1.0,-1.0723,-1072.3
2022-10-07 09:00:00-04:00,SHORT,SL,0.34,-1.0,-1.0431,-1043.09
2023-04-21 06:00:00-04:00,SHORT,SL,0.3815,-1.0,-1.0732,-1073.18
2024-01-02 14:00:00-05:00,SHORT,SL,0.38,-1.0,-1.1745,-1174.47
2024-02-28 10:00:00-05:00,SHORT,SL,0.36,-1.0,-1.1264,-1126.36
2024-08-27 05:00:00-04:00,SHORT,SL,0.41,-1.0,-1.0715,-1071.52
2024-09-04 14:00:00-04:00,LONG,TP,0.42,3.573,3.4435,3443.53
2024-10-10 09:00:00-04:00,LONG,TP,0.405667,2.204,2.17,2170.01
2024-10-31 13:00:00-04:00,SHORT,SL,0.409333,-1.0,-1.0767,-1076.67
2024-10-31 15:00:00-04:00,SHORT,SL,0.386,-1.0,-1.0909,-1090.93
2024-12-26 14:00:00-05:00,LONG,SL,0.418333,-1.0,-1.1419,-1141.88
2025-01-23 06:00:00-05:00,SHORT,SL,0.3895,-1.0,-1.1198,-1119.75
2025-03-24 15:00:00-04:00,SHORT,SL,0.482333,-1.0,-1.1485,-1148.47
2025-04-25 03:00:00-04:00,SHORT,SL,0.42,-1.0,-1.0413,-1041.3
2025-07-17 13:00:00-04:00,SHORT,SL,0.392,-1.0,-1.074,-1074.01
2025-09-23 16:00:00-04:00,SHORT,SL,0.51,-1.0,-1.0877,-1087.71
2025-09-23 19:00:00-04:00,SHORT,SL,0.46,-1.0,-1.0559,-1055.94
2025-12-10 18:00:00-05:00,LONG,SL,0.5,-1.0,-1.0474,-1047.38
2025-12-18 16:00:00-05:00,LONG,SL,0.55,-1.0,-1.085,-1085.01
2025-12-28 20:00:00-05:00,SHORT,TP,0.52,2.098,2.0757,2075.73
2026-05-01 14:00:00-04:00,LONG,SL,0.41,-1.0,-1.0301,-1030.08
