entry_time,direction,entry_type,entry_price,stop,target,exit_time,exit_price,exit_reason,r_multiple,pnl_usd
2021-08-24 09:30:00-04:00,LONG,Bounce,15349.4,15324.475080774468,15388.8,2021-08-25 04:15:00-04:00,15388.8,TP,1.581,1580.75
2021-08-26 09:30:00-04:00,LONG,Breakout,15354.6,15348.648471953687,15388.0,2021-08-26 09:45:00-04:00,15348.648471953687,SL,-1.0,-1000.0
2021-08-26 10:00:00-04:00,LONG,Breakout,15353.2,15348.133529388639,15388.0,2021-08-26 10:15:00-04:00,15348.133529388639,SL,-1.0,-1000.0
2021-08-26 11:00:00-04:00,LONG,Bounce,15311.7,15295.633014183386,15388.0,2021-08-26 15:00:00-04:00,15295.633014183386,SL,-1.0,-1000.0
2021-09-01 09:30:00-04:00,LONG,Breakout,15672.6,15648.090395938783,15680.7,2021-09-01 09:45:00-04:00,15680.7,TP,0.33,330.48
2021-09-06 01:45:00-04:00,LONG,Breakout,15677.3,15669.516208887095,15690.4,2021-09-06 02:30:00-04:00,15690.4,TP,1.683,1682.98
2021-09-07 09:45:00-04:00,LONG,Bounce,15642.1,15618.51184988546,15693.7,2021-09-07 10:00:00-04:00,15618.51184988546,SL,-1.0,-1000.0
2021-09-15 03:00:00-04:00,SHORT,Bounce,15424.9,15429.343855442938,15384.7,2021-09-15 03:15:00-04:00,15429.343855442938,SL,-1.0,-1000.0
2021-09-15 07:15:00-04:00,SHORT,Bounce,15418.5,15428.889688832467,15402.5,2021-09-15 08:30:00-04:00,15428.889688832467,SL,-1.0,-1000.0
2021-09-15 09:30:00-04:00,SHORT,Breakout,15357.1,15406.06376155434,15284.8,2021-09-15 12:15:00-04:00,15406.06376155434,SL,-1.0,-1000.0
2021-09-17 06:00:00-04:00,LONG,Bounce,15500.8,15481.404151604464,15546.9,2021-09-17 06:30:00-04:00,15481.404151604464,SL,-1.0,-1000.0
2021-09-19 22:15:00-04:00,SHORT,Breakout,15281.0,15299.053651941282,15270.1,2021-09-19 22:30:00-04:00,15270.1,TP,0.604,603.76
2021-09-20 02:30:00-04:00,SHORT,Breakout,15212.7,15228.30534961829,15121.8,2021-09-20 02:45:00-04:00,15228.30534961829,SL,-1.0,-1000.0
2021-09-20 03:00:00-04:00,SHORT,Breakout,15220.2,15228.550429007606,15121.8,2021-09-20 03:30:00-04:00,15228.550429007606,SL,-1.0,-1000.0
2021-09-20 03:45:00-04:00,SHORT,Breakout,15219.7,15229.03784713182,15121.8,2021-09-20 07:30:00-04:00,15121.8,TP,10.484,10484.22
2021-09-21 10:00:00-04:00,SHORT,Breakout,15053.1,15074.0937733585,14826.4,2021-09-21 10:15:00-04:00,15074.0937733585,SL,-1.0,-1000.0
2021-09-21 10:45:00-04:00,SHORT,Breakout,15015.6,15075.041049587691,14826.4,2021-09-21 11:00:00-04:00,15075.041049587691,SL,-1.0,-1000.0
2021-09-22 09:00:00-04:00,SHORT,Bounce,15094.1,15118.186114097225,15062.4,2021-09-22 09:30:00-04:00,15062.4,TP,1.316,1316.11
2021-09-22 09:30:00-04:00,SHORT,Breakout,15038.7,15065.966190216484,14947.9,2021-09-22 09:45:00-04:00,15065.966190216484,SL,-1.0,-1000.0
2021-09-23 03:00:00-04:00,SHORT,Bounce,15231.4,15237.8374333492,15103.8,2021-09-23 03:30:00-04:00,15237.8374333492,SL,-1.0,-1000.0
2021-09-28 02:15:00-04:00,SHORT,Breakout,15130.4,15154.670801738439,15101.7,2021-09-28 02:30:00-04:00,15101.7,TP,1.182,1182.49
2021-09-28 10:00:00-04:00,SHORT,Breakout,14895.0,14950.234381103048,14826.4,2021-09-28 11:00:00-04:00,14826.4,TP,1.242,1241.98
2021-09-29 09:30:00-04:00,SHORT,Breakout,14811.7,14843.008161657634,14759.0,2021-09-29 09:45:00-04:00,14843.008161657634,SL,-1.0,-1000.0
2021-09-30 03:45:00-04:00,SHORT,Bounce,14873.4,14900.038188539722,14729.7,2021-09-30 12:00:00-04:00,14729.7,TP,5.395,5394.51
2021-10-04 09:30:00-04:00,SHORT,Breakout,14611.8,14655.481084675055,14554.6,2021-10-04 10:15:00-04:00,14554.6,TP,1.309,1309.49
2021-10-06 03:45:00-04:00,SHORT,Breakout,14502.0,14514.18661854791,14466.8,2021-10-06 04:30:00-04:00,14514.18661854791,SL,-1.0,-1000.0
2021-10-08 01:00:00-04:00,SHORT,Breakout,14878.2,14885.718675372995,14846.7,2021-10-08 02:00:00-04:00,14885.718675372995,SL,-1.0,-1000.0
2021-10-08 03:15:00-04:00,SHORT,Breakout,14875.5,14886.225319396011,14846.7,2021-10-08 05:45:00-04:00,14886.225319396011,SL,-1.0,-1000.0
2021-10-08 08:15:00-04:00,SHORT,Bounce,14923.7,14930.377577497731,14849.5,2021-10-08 08:30:00-04:00,14930.377577497731,SL,-1.0,-1000.0
