entry_time,direction,entry_price,stop,target,exit_time,exit_price,exit_reason,r_multiple,pnl_usd
2022-08-16 15:30:00-04:00,SHORT,13641.4,13700.965267710964,13513.2,2022-08-17 07:00:00-04:00,13513.2,TP,2.152,2152.26
2024-10-21 10:30:00-04:00,LONG,20245.4,20238.08971680246,20443.6,2024-10-21 11:00:00-04:00,20238.08971680246,SL,-1.0,-1000.0
2026-01-19 04:00:00-05:00,SHORT,25263.2,25326.481232968014,25093.3,2026-01-20 03:30:00-05:00,25093.3,TP,2.685,2684.84
