entry_time,direction,exit_reason,spread_price,r_multiple_gross,r_multiple_net,pnl_usd_net
2020-10-30 11:00:00-04:00,SHORT,SL,3.0,-1.0,-1.0411,-1041.15
2020-10-30 12:00:00-04:00,SHORT,SL,3.0,-1.0,-1.0348,-1034.78
2020-12-14 13:00:00-05:00,LONG,SL,3.0,-1.0,-1.0545,-1054.47
2021-01-05 12:00:00-05:00,LONG,SL,3.0,-1.0,-1.0888,-1088.81
2021-01-25 14:00:00-05:00,LONG,SL,3.0,-1.0,-1.0732,-1073.18
2021-02-12 09:15:00-05:00,SHORT,SL,3.0,-1.0,-1.7357,-1735.74
2021-02-12 09:45:00-05:00,SHORT,SL,3.0,-1.0,-1.2321,-1232.08
2021-03-18 04:05:00-04:00,SHORT,SL,3.0,-1.0,-1.2612,-1261.21
2021-03-23 11:15:00-04:00,LONG,SL,3.0,-1.0,-1.1267,-1126.73
2021-03-26 14:55:00-04:00,LONG,TP,3.0,2.805,2.7014,2701.36
2021-04-02 08:40:00-04:00,LONG,SL,3.0,-1.0,-1.2007,-1200.71
2021-04-07 09:55:00-04:00,SHORT,SL,3.0,-1.0,-1.2888,-1288.76
2021-04-22 13:30:00-04:00,LONG,SL,3.0,-1.0,-1.0968,-1096.76
2021-04-26 04:40:00-04:00,SHORT,SL,3.0,-1.0,-1.3472,-1347.17
2021-06-08 10:00:00-04:00,LONG,SL,3.0,-1.0,-1.1807,-1180.73
2021-06-14 10:05:00-04:00,LONG,TP,3.0,2.65,2.479,2479.02
2021-06-21 09:45:00-04:00,LONG,TP,3.0,2.014,1.9288,1928.76
2021-07-01 10:10:00-04:00,SHORT,TP,3.0,2.569,2.2759,2275.94
2021-07-16 09:50:00-04:00,LONG,SL,3.0,-1.0,-1.1744,-1174.41
2021-08-18 10:05:00-04:00,LONG,SL,3.0,-1.0,-1.2245,-1224.53
2021-09-01 02:05:00-04:00,LONG,SL,3.0,-1.0,-1.6575,-1657.47
2021-09-03 05:05:00-04:00,SHORT,SL,3.0,-1.0,-2.1038,-2103.79
2021-09-08 23:45:00-04:00,SHORT,SL,3.0,-1.0,-1.9445,-1944.48
2021-09-21 01:40:00-04:00,LONG,SL,3.0,-1.0,-1.3485,-1348.49
2021-09-21 08:30:00-04:00,LONG,SL,3.0,-1.0,-1.2792,-1279.17
2021-10-08 13:40:00-04:00,SHORT,SL,3.0,-1.0,-1.3362,-1336.22
2021-10-15 09:00:00-04:00,LONG,SL,3.0,-1.0,-1.4076,-1407.62
2021-10-18 09:50:00-04:00,SHORT,SL,3.0,-1.0,-1.166,-1166.03
2021-10-22 10:00:00-04:00,LONG,SL,3.0,-1.0,-1.2177,-1217.68
2021-11-05 13:40:00-04:00,LONG,SL,3.0,-1.0,-1.2817,-1281.74
2021-11-05 13:45:00-04:00,LONG,SL,3.0,-1.0,-1.1236,-1123.63
2021-11-08 09:55:00-05:00,LONG,SL,3.0,-1.0,-1.167,-1166.95
2021-11-17 11:00:00-05:00,LONG,SL,3.0,-1.0,-1.26,-1259.96
2021-12-02 10:00:00-05:00,LONG,SL,3.0,-1.0,-1.0403,-1040.28
2021-12-23 01:25:00-05:00,LONG,SL,3.0,-1.0,-1.4677,-1467.74
2021-12-28 10:00:00-05:00,LONG,SL,3.0,-1.0,-1.1411,-1141.07
2022-01-07 09:45:00-05:00,SHORT,TP,3.0,2.924,2.867,2866.96
2022-01-20 08:40:00-05:00,LONG,SL,3.0,-1.0,-1.2125,-1212.52
2022-01-20 09:35:00-05:00,LONG,TP,3.0,4.378,4.2655,4265.54
2022-01-26 14:20:00-05:00,LONG,SL,3.0,-1.0,-1.0558,-1055.79
2022-01-26 14:55:00-05:00,LONG,SL,3.0,-1.0,-1.0683,-1068.33
2022-02-10 03:20:00-05:00,LONG,SL,3.0,-1.0,-1.1868,-1186.76
2022-03-02 09:50:00-05:00,SHORT,TP,3.0,3.492,3.387,3387.04
2022-03-03 04:35:00-05:00,LONG,SL,3.0,-1.0,-1.2031,-1203.09
2022-03-09 21:15:00-05:00,LONG,SL,3.0,-1.0,-1.2408,-1240.8
2022-03-22 06:50:00-04:00,LONG,SL,3.0,-1.0,-1.4501,-1450.1
2022-03-25 09:50:00-04:00,LONG,SL,3.0,-1.0,-1.1256,-1125.6
2022-05-19 10:10:00-04:00,SHORT,SL,3.0,-1.0,-1.0507,-1050.69
2022-07-12 02:20:00-04:00,SHORT,SL,3.0,-1.0,-1.2037,-1203.73
2022-07-14 03:25:00-04:00,SHORT,TP,3.0,4.496,4.23,4229.96
2022-08-10 02:05:00-04:00,SHORT,SL,3.0,-1.0,-1.4802,-1480.22
2022-08-15 09:45:00-04:00,SHORT,SL,3.0,-1.0,-1.1511,-1151.14
2022-08-15 09:55:00-04:00,SHORT,SL,3.0,-1.0,-1.1485,-1148.52
2022-08-17 02:20:00-04:00,LONG,SL,3.0,-1.0,-1.6312,-1631.16
2022-08-29 10:40:00-04:00,LONG,SL,3.0,-1.0,-1.1041,-1104.06
2022-09-21 02:05:00-04:00,SHORT,SL,3.0,-1.0,-1.2122,-1212.17
2022-09-30 08:55:00-04:00,SHORT,TP,3.0,3.413,3.2761,3276.11
2022-09-30 09:55:00-04:00,SHORT,SL,3.0,-1.0,-1.0732,-1073.16
2022-10-12 00:25:00-04:00,SHORT,SL,3.0,-1.0,-1.2883,-1288.26
2022-10-21 09:15:00-04:00,SHORT,SL,3.0,-1.0,-1.0818,-1081.81
2022-10-21 09:25:00-04:00,SHORT,SL,3.0,-1.0,-1.1202,-1120.16
2022-11-17 03:30:00-05:00,LONG,SL,3.0,-1.0,-1.3138,-1313.81
2022-11-22 03:10:00-05:00,SHORT,SL,3.0,-1.0,-1.3243,-1324.28
2022-11-29 10:30:00-05:00,SHORT,TP,3.0,3.898,3.7754,3775.42
2022-11-30 02:35:00-05:00,SHORT,SL,3.0,-1.0,-1.6732,-1673.22
2022-12-06 03:45:00-05:00,SHORT,SL,3.0,-1.0,-1.324,-1323.99
2022-12-09 02:15:00-05:00,LONG,SL,3.0,-1.0,-1.5161,-1516.06
2022-12-15 08:30:00-05:00,SHORT,TP,3.0,2.007,1.8851,1885.12
2023-02-23 10:10:00-05:00,LONG,SL,3.0,-1.0,-1.1132,-1113.19
2023-03-01 03:35:00-05:00,LONG,SL,3.0,-1.0,-1.365,-1364.98
2023-03-06 02:20:00-05:00,LONG,SL,3.0,-1.0,-1.4104,-1410.41
2023-03-15 02:15:00-04:00,LONG,SL,3.0,-1.0,-1.4918,-1491.85
2023-03-15 02:20:00-04:00,LONG,SL,3.0,-1.0,-1.3364,-1336.41
2023-04-30 23:10:00-04:00,LONG,SL,3.0,-1.0,-2.0689,-2068.89
2023-05-01 02:10:00-04:00,LONG,TP,3.0,7.522,6.6894,6689.35
2023-05-09 15:05:00-04:00,SHORT,TP,3.0,4.315,3.6805,3680.47
2023-05-26 03:25:00-04:00,LONG,SL,3.0,-1.0,-1.4036,-1403.58
2023-06-02 09:50:00-04:00,LONG,SL,3.0,-1.0,-1.1076,-1107.58
2023-06-14 01:55:00-04:00,LONG,SL,3.0,-1.0,-1.5718,-1571.83
2023-07-12 02:20:00-04:00,LONG,SL,3.0,-1.0,-1.9898,-1989.82
2023-07-19 09:50:00-04:00,LONG,SL,3.0,-1.0,-1.1967,-1196.67
2023-08-09 03:15:00-04:00,LONG,SL,3.0,-1.0,-1.3233,-1323.3
2023-10-04 23:35:00-04:00,LONG,SL,3.0,-1.0,-1.6715,-1671.49
2023-10-23 04:15:00-04:00,SHORT,TP,3.0,6.936,6.4498,6449.82
2023-11-01 03:10:00-04:00,LONG,SL,3.0,-1.0,-1.5737,-1573.71
2023-11-02 09:45:00-04:00,LONG,SL,3.0,-1.0,-1.125,-1124.98
2023-11-09 10:10:00-05:00,LONG,SL,3.0,-1.0,-1.1306,-1130.65
2023-11-28 20:20:00-05:00,LONG,SL,3.0,-1.0,-1.9737,-1973.75
2023-12-27 07:20:00-05:00,SHORT,SL,3.0,-1.0,-2.0511,-2051.08
2024-01-03 04:00:00-05:00,SHORT,TP,3.0,3.774,3.5608,3560.79
