day,session,direction,entry_time,entry_price,stop,exit_reason,recorded_spread_at_entry,spread_cost_used,risk,r_multiple_gross,r_multiple_net,pnl_usd_gross,pnl_usd_net
2021-02-22,09:30,SHORT,2021-02-22 13:55:00-05:00,13389.2,13426.0,TP,0.0,3.0,36.8,3.0,2.9185,3000.0,2918.48
2021-02-23,09:30,SHORT,2021-02-23 10:00:00-05:00,12895.8,12954.9,SL,0.0,3.0,59.1,-1.0,-1.0508,-1000.0,-1050.76
2021-02-24,09:30,SHORT,2021-02-24 10:10:00-05:00,13005.6,13039.1,SL,0.0,3.0,33.5,-1.0,-1.0896,-1000.0,-1089.55
2021-02-26,09:30,SHORT,2021-02-26 10:50:00-05:00,12954.2,12991.0,SL,0.0,3.0,36.8,-1.0,-1.0815,-1000.0,-1081.52
2021-03-01,09:30,LONG,2021-03-01 10:30:00-05:00,13135.9,13101.2,TP,0.0,3.0,34.7,3.0,2.9135,3000.0,2913.54
2021-03-02,09:30,SHORT,2021-03-02 10:05:00-05:00,13247.8,13278.0,TP,0.0,3.0,30.2,3.0,2.9007,3000.0,2900.66
2021-03-04,09:30,SHORT,2021-03-04 10:45:00-05:00,12729.7,12757.5,SL,0.0,3.0,27.8,-1.0,-1.1079,-1000.0,-1107.91
2021-03-05,09:30,SHORT,2021-03-05 09:45:00-05:00,12503.6,12525.8,SL,0.0,3.0,22.2,-1.0,-1.1351,-1000.0,-1135.14
2021-03-08,09:30,LONG,2021-03-08 09:50:00-05:00,12624.3,12598.1,SL,0.0,3.0,26.2,-1.0,-1.1145,-1000.0,-1114.5
2021-03-10,09:30,LONG,2021-03-10 09:55:00-05:00,12936.8,12918.7,SL,0.0,3.0,18.1,-1.0,-1.1657,-1000.0,-1165.75
2021-03-11,09:30,SHORT,2021-03-11 09:50:00-05:00,12966.6,12986.8,SL,0.0,3.0,20.2,-1.0,-1.1485,-1000.0,-1148.51
2021-03-12,09:30,LONG,2021-03-12 10:10:00-05:00,12861.1,12856.1,SL,0.0,3.0,5.0,-1.0,-1.6,-1000.0,-1600.0
2021-03-15,09:30,LONG,2021-03-15 10:20:00-04:00,12953.1,12934.3,SL,0.0,3.0,18.8,-1.0,-1.1596,-1000.0,-1159.57
2021-03-16,09:30,LONG,2021-03-16 12:20:00-04:00,13206.5,13182.2,SL,0.0,3.0,24.3,-1.0,-1.1235,-1000.0,-1123.46
2021-03-17,09:30,LONG,2021-03-17 09:55:00-04:00,13021.7,13012.5,TP,0.0,3.0,9.2,3.0,2.6739,3000.0,2673.91
2021-03-18,09:30,SHORT,2021-03-18 09:50:00-04:00,12986.0,13015.0,SL,0.0,3.0,29.0,-1.0,-1.1034,-1000.0,-1103.45
2021-03-19,09:30,SHORT,2021-03-19 09:50:00-04:00,12790.8,12806.4,SL,0.0,3.0,15.6,-1.0,-1.1923,-1000.0,-1192.31
2021-03-22,09:30,LONG,2021-03-22 10:00:00-04:00,13021.5,12997.9,TP,0.0,3.0,23.6,3.0,2.8729,3000.0,2872.88
2021-03-23,09:30,LONG,2021-03-23 10:30:00-04:00,13099.9,13095.7,SL,0.0,3.0,4.2,-1.0,-1.7143,-1000.0,-1714.29
2021-03-24,09:30,SHORT,2021-03-24 09:45:00-04:00,13036.8,13053.8,TP,0.0,3.0,17.0,3.0,2.8235,3000.0,2823.53
2021-03-25,09:30,LONG,2021-03-25 09:45:00-04:00,12788.2,12738.5,SL,0.0,3.0,49.7,-1.0,-1.0604,-1000.0,-1060.36
2021-03-26,09:30,SHORT,2021-03-26 10:25:00-04:00,12837.3,12849.1,SL,0.0,3.0,11.8,-1.0,-1.2542,-1000.0,-1254.24
2021-03-29,09:30,SHORT,2021-03-29 12:50:00-04:00,12962.1,12988.2,SL,0.0,3.0,26.1,-1.0,-1.1149,-1000.0,-1114.94
2021-03-30,09:30,SHORT,2021-03-30 10:25:00-04:00,12813.4,12857.4,SL,0.0,3.0,44.0,-1.0,-1.0682,-1000.0,-1068.18
2021-04-01,09:30,LONG,2021-04-01 10:00:00-04:00,13295.7,13283.9,SL,0.0,3.0,11.8,-1.0,-1.2542,-1000.0,-1254.24
2021-04-05,09:30,LONG,2021-04-05 09:55:00-04:00,13489.0,13455.3,TP,0.0,3.0,33.7,3.0,2.911,3000.0,2910.98
2021-04-06,09:30,LONG,2021-04-06 10:10:00-04:00,13608.1,13605.2,SL,0.0,3.0,2.9,-1.0,-2.0345,-1000.0,-2034.48
2021-04-08,09:30,SHORT,2021-04-08 10:15:00-04:00,13734.9,13751.9,SL,0.0,3.0,17.0,-1.0,-1.1765,-1000.0,-1176.47
2021-04-12,09:30,SHORT,2021-04-12 09:55:00-04:00,13776.3,13802.6,SL,0.0,3.0,26.3,-1.0,-1.1141,-1000.0,-1114.07
2021-04-13,09:30,LONG,2021-04-13 10:20:00-04:00,13926.1,13899.6,SL,0.0,3.0,26.5,-1.0,-1.1132,-1000.0,-1113.21
2021-04-14,09:30,SHORT,2021-04-14 11:35:00-04:00,13898.7,13911.5,SL,0.0,3.0,12.8,-1.0,-1.2344,-1000.0,-1234.38
2021-04-15,09:30,SHORT,2021-04-15 10:10:00-04:00,13969.5,13981.1,SL,0.0,3.0,11.6,-1.0,-1.2586,-1000.0,-1258.62
2021-04-16,09:30,SHORT,2021-04-16 10:00:00-04:00,13984.8,14009.4,SL,0.0,3.0,24.6,-1.0,-1.122,-1000.0,-1121.95
2021-04-20,09:30,SHORT,2021-04-20 10:10:00-04:00,13909.3,13918.5,TP,0.0,3.0,9.2,3.0,2.6739,3000.0,2673.91
2021-04-21,09:30,LONG,2021-04-21 10:05:00-04:00,13786.6,13741.2,TP,0.0,3.0,45.4,3.0,2.9339,3000.0,2933.92
2021-04-22,09:30,SHORT,2021-04-22 09:55:00-04:00,13897.2,13906.7,SL,0.0,3.0,9.5,-1.0,-1.3158,-1000.0,-1315.79
2021-04-23,09:30,LONG,2021-04-23 10:00:00-04:00,13836.6,13823.7,TP,0.0,3.0,12.9,3.0,2.7674,3000.0,2767.44
2021-04-28,09:30,LONG,2021-04-28 10:35:00-04:00,13927.8,13910.3,SL,0.0,3.0,17.5,-1.0,-1.1714,-1000.0,-1171.43
2021-04-30,09:30,LONG,2021-04-30 10:05:00-04:00,13910.1,13893.1,SL,0.0,3.0,17.0,-1.0,-1.1765,-1000.0,-1176.47
2021-05-03,09:30,SHORT,2021-05-03 09:50:00-04:00,13888.5,13903.6,SL,0.0,3.0,15.1,-1.0,-1.1987,-1000.0,-1198.68
2021-05-05,09:30,SHORT,2021-05-05 10:40:00-04:00,13615.5,13631.6,SL,0.0,3.0,16.1,-1.0,-1.1863,-1000.0,-1186.34
2021-05-06,09:30,SHORT,2021-05-06 10:35:00-04:00,13459.5,13473.5,SL,0.0,3.0,14.0,-1.0,-1.2143,-1000.0,-1214.29
2021-05-07,09:30,LONG,2021-05-07 12:35:00-04:00,13744.5,13733.2,SL,0.0,3.0,11.3,-1.0,-1.2655,-1000.0,-1265.49
2021-05-10,09:30,SHORT,2021-05-10 09:45:00-04:00,13566.3,13578.8,TP,0.0,3.0,12.5,3.0,2.76,3000.0,2760.0
2021-05-11,09:30,LONG,2021-05-11 10:30:00-04:00,13171.7,13117.9,TP,0.0,3.0,53.8,3.0,2.9442,3000.0,2944.24
2021-05-12,09:30,SHORT,2021-05-12 10:05:00-04:00,13164.8,13179.8,TP,0.0,3.0,15.0,3.0,2.8,3000.0,2800.0
2021-05-13,09:30,LONG,2021-05-13 10:25:00-04:00,13168.7,13154.2,TP,0.0,3.0,14.5,3.0,2.7931,3000.0,2793.1
2021-05-14,09:30,LONG,2021-05-14 10:05:00-04:00,13266.4,13253.1,SL,0.0,3.0,13.3,-1.0,-1.2256,-1000.0,-1225.56
2021-05-17,09:30,SHORT,2021-05-17 10:20:00-04:00,13311.5,13327.3,SL,0.0,3.0,15.8,-1.0,-1.1899,-1000.0,-1189.87
2021-05-18,09:30,SHORT,2021-05-18 09:55:00-04:00,13335.8,13337.5,SL,0.0,3.0,1.7,-1.0,-2.7647,-1000.0,-2764.71
2021-05-19,09:30,LONG,2021-05-19 11:00:00-04:00,13088.5,13081.0,SL,0.0,3.0,7.5,-1.0,-1.4,-1000.0,-1400.0
2021-05-21,09:30,SHORT,2021-05-21 09:50:00-04:00,13524.7,13552.4,SL,0.0,3.0,27.7,-1.0,-1.1083,-1000.0,-1108.3
2021-05-24,09:30,LONG,2021-05-24 09:45:00-04:00,13565.0,13532.8,TP,0.0,3.0,32.2,3.0,2.9068,3000.0,2906.83
2021-05-25,09:30,SHORT,2021-05-25 10:40:00-04:00,13657.3,13677.5,SL,0.0,3.0,20.2,-1.0,-1.1485,-1000.0,-1148.51
2021-05-26,09:30,LONG,2021-05-26 11:30:00-04:00,13687.7,13682.9,TP,0.0,3.0,4.8,3.0,2.375,3000.0,2375.0
2021-05-27,09:30,LONG,2021-05-27 10:25:00-04:00,13695.9,13684.6,SL,0.0,3.0,11.3,-1.0,-1.2655,-1000.0,-1265.49
2021-05-28,09:30,LONG,2021-05-28 09:45:00-04:00,13721.2,13705.2,SL,0.0,3.0,16.0,-1.0,-1.1875,-1000.0,-1187.5
2021-05-31,09:30,SHORT,2021-05-31 11:00:00-04:00,13668.9,13674.2,SL,0.0,3.0,5.3,-1.0,-1.566,-1000.0,-1566.04
2021-06-02,09:30,LONG,2021-06-02 09:55:00-04:00,13697.2,13686.0,SL,0.0,3.0,11.2,-1.0,-1.2679,-1000.0,-1267.86
2021-06-03,09:30,SHORT,2021-06-03 10:05:00-04:00,13522.9,13560.7,SL,0.0,3.0,37.8,-1.0,-1.0794,-1000.0,-1079.37
2021-06-07,09:30,SHORT,2021-06-07 10:20:00-04:00,13733.1,13737.1,TP,0.0,3.0,4.0,3.0,2.25,3000.0,2250.0
2021-06-08,09:30,LONG,2021-06-08 09:45:00-04:00,13898.5,13880.0,SL,0.0,3.0,18.5,-1.0,-1.1622,-1000.0,-1162.16
2021-06-09,09:30,SHORT,2021-06-09 10:20:00-04:00,13849.9,13855.2,SL,0.0,3.0,5.3,-1.0,-1.566,-1000.0,-1566.04
2021-06-10,09:30,LONG,2021-06-10 10:40:00-04:00,13903.5,13868.5,SL,0.0,3.0,35.0,-1.0,-1.0857,-1000.0,-1085.71
2021-06-11,09:30,SHORT,2021-06-11 11:15:00-04:00,13968.6,13975.9,SL,0.0,3.0,7.3,-1.0,-1.411,-1000.0,-1410.96
2021-06-14,09:30,LONG,2021-06-14 09:50:00-04:00,14017.2,14011.7,TP,0.0,3.0,5.5,3.0,2.4545,3000.0,2454.55
2021-06-15,09:30,LONG,2021-06-15 09:55:00-04:00,14116.8,14099.4,SL,0.0,3.0,17.4,-1.0,-1.1724,-1000.0,-1172.41
2021-06-16,09:30,LONG,2021-06-16 10:35:00-04:00,14082.3,14081.1,TP,0.0,3.0,1.2,3.0,0.5,3000.0,500.0
2021-06-18,09:30,SHORT,2021-06-18 10:55:00-04:00,14106.3,14126.5,TP,0.0,3.0,20.2,3.0,2.8515,3000.0,2851.49
2021-06-21,09:30,LONG,2021-06-21 10:10:00-04:00,14056.8,14018.1,EOD,0.0,3.0,38.7,2.4729,2.3953,2472.87,2395.35
2021-06-22,09:30,SHORT,2021-06-22 10:50:00-04:00,14178.7,14181.4,SL,0.0,3.0,2.7,-1.0,-2.1111,-1000.0,-2111.11
2021-06-23,09:30,LONG,2021-06-23 10:10:00-04:00,14308.3,14292.6,SL,0.0,3.0,15.7,-1.0,-1.1911,-1000.0,-1191.08
2021-06-24,09:30,LONG,2021-06-24 11:40:00-04:00,14396.1,14391.9,TP,0.0,3.0,4.2,3.0,2.2857,3000.0,2285.71
2021-06-25,09:30,SHORT,2021-06-25 10:25:00-04:00,14376.9,14381.2,SL,0.0,3.0,4.3,-1.0,-1.6977,-1000.0,-1697.67
2021-06-28,09:30,LONG,2021-06-28 10:45:00-04:00,14486.1,14479.6,SL,0.0,3.0,6.5,-1.0,-1.4615,-1000.0,-1461.54
2021-06-29,09:30,SHORT,2021-06-29 10:20:00-04:00,14510.4,14516.2,SL,0.0,3.0,5.8,-1.0,-1.5172,-1000.0,-1517.24
2021-06-30,09:30,SHORT,2021-06-30 10:05:00-04:00,14564.2,14578.8,SL,0.0,3.0,14.6,-1.0,-1.2055,-1000.0,-1205.48
2021-07-01,09:30,SHORT,2021-07-01 10:00:00-04:00,14561.6,14569.0,SL,0.0,3.0,7.4,-1.0,-1.4054,-1000.0,-1405.41
2021-07-02,09:30,SHORT,2021-07-02 11:10:00-04:00,14660.9,14667.2,TP,0.0,3.0,6.3,3.0,2.5238,3000.0,2523.81
2021-07-05,09:30,LONG,2021-07-05 10:10:00-04:00,14710.7,14708.4,SL,0.0,3.0,2.3,-1.0,-2.3043,-1000.0,-2304.35
2021-07-06,09:30,LONG,2021-07-06 10:20:00-04:00,14772.4,14765.6,SL,0.0,3.0,6.8,-1.0,-1.4412,-1000.0,-1441.18
2021-07-07,09:30,SHORT,2021-07-07 10:10:00-04:00,14828.4,14847.9,SL,0.0,3.0,19.5,-1.0,-1.1538,-1000.0,-1153.85
2021-07-08,09:30,SHORT,2021-07-08 09:50:00-04:00,14610.1,14643.6,SL,0.0,3.0,33.5,-1.0,-1.0896,-1000.0,-1089.55
2021-07-12,09:30,SHORT,2021-07-12 09:45:00-04:00,14868.0,14877.8,TP,0.0,3.0,9.8,3.0,2.6939,3000.0,2693.88
2021-07-13,09:30,LONG,2021-07-13 13:25:00-04:00,14901.8,14881.8,SL,0.0,3.0,20.0,-1.0,-1.15,-1000.0,-1150.0
2021-07-14,09:30,LONG,2021-07-14 10:10:00-04:00,14988.0,14957.8,SL,0.0,3.0,30.2,-1.0,-1.0993,-1000.0,-1099.34
2021-07-15,09:30,SHORT,2021-07-15 09:45:00-04:00,14836.9,14844.4,SL,0.0,3.0,7.5,-1.0,-1.4,-1000.0,-1400.0
2021-07-19,09:30,SHORT,2021-07-19 10:05:00-04:00,14510.6,14548.8,SL,0.0,3.0,38.2,-1.0,-1.0785,-1000.0,-1078.53
2021-07-20,09:30,LONG,2021-07-20 10:05:00-04:00,14564.4,14546.2,TP,0.0,3.0,18.2,3.0,2.8352,3000.0,2835.16
2021-07-21,09:30,LONG,2021-07-21 10:30:00-04:00,14762.7,14755.9,SL,0.0,3.0,6.8,-1.0,-1.4412,-1000.0,-1441.18
2021-07-22,09:30,LONG,2021-07-22 10:05:00-04:00,14889.5,14879.9,TP,0.0,3.0,9.6,3.0,2.6875,3000.0,2687.5
2021-07-23,09:30,LONG,2021-07-23 09:55:00-04:00,14979.9,14964.0,TP,0.0,3.0,15.9,3.0,2.8113,3000.0,2811.32
2021-07-26,09:30,LONG,2021-07-26 10:10:00-04:00,15110.3,15105.6,SL,0.0,3.0,4.7,-1.0,-1.6383,-1000.0,-1638.3
2021-07-28,09:30,SHORT,2021-07-28 09:50:00-04:00,14946.9,15000.7,SL,0.0,3.0,53.8,-1.0,-1.0558,-1000.0,-1055.76
2021-07-29,09:30,LONG,2021-07-29 09:55:00-04:00,15064.9,15039.0,SL,0.0,3.0,25.9,-1.0,-1.1158,-1000.0,-1115.83
2021-07-30,09:30,LONG,2021-07-30 10:30:00-04:00,14936.8,14924.8,SL,0.0,3.0,12.0,-1.0,-1.25,-1000.0,-1250.0
2021-08-02,09:30,SHORT,2021-08-02 10:10:00-04:00,15001.0,15033.4,SL,0.0,3.0,32.4,-1.0,-1.0926,-1000.0,-1092.59
2021-08-03,09:30,SHORT,2021-08-03 10:20:00-04:00,14945.7,14996.1,SL,0.0,3.0,50.4,-1.0,-1.0595,-1000.0,-1059.52
2021-08-04,09:30,LONG,2021-08-04 11:15:00-04:00,15053.1,15045.9,SL,0.0,3.0,7.2,-1.0,-1.4167,-1000.0,-1416.67
2021-08-05,09:30,LONG,2021-08-05 09:55:00-04:00,15130.8,15117.6,SL,0.0,3.0,13.2,-1.0,-1.2273,-1000.0,-1227.27
2021-08-09,09:30,SHORT,2021-08-09 09:45:00-04:00,15107.2,15129.3,SL,0.0,3.0,22.1,-1.0,-1.1357,-1000.0,-1135.75
2021-08-10,09:30,LONG,2021-08-10 09:50:00-04:00,15149.1,15132.1,SL,0.0,3.0,17.0,-1.0,-1.1765,-1000.0,-1176.47
2021-08-11,09:30,SHORT,2021-08-11 10:20:00-04:00,15057.7,15070.3,TP,0.0,3.0,12.6,3.0,2.7619,3000.0,2761.9
2021-08-12,09:30,SHORT,2021-08-12 09:45:00-04:00,14977.9,14994.0,SL,0.0,3.0,16.1,-1.0,-1.1863,-1000.0,-1186.34
2021-08-13,09:30,LONG,2021-08-13 10:00:00-04:00,15101.1,15086.7,TP,0.0,3.0,14.4,3.0,2.7917,3000.0,2791.67
2021-08-16,09:30,SHORT,2021-08-16 13:50:00-04:00,15084.3,15101.4,SL,0.0,3.0,17.1,-1.0,-1.1754,-1000.0,-1175.44
2021-08-17,09:30,SHORT,2021-08-17 10:00:00-04:00,14994.3,15040.3,SL,0.0,3.0,46.0,-1.0,-1.0652,-1000.0,-1065.22
2021-08-18,09:30,LONG,2021-08-18 10:00:00-04:00,15023.1,15002.9,SL,0.0,3.0,20.2,-1.0,-1.1485,-1000.0,-1148.51
2021-08-19,09:30,LONG,2021-08-19 14:30:00-04:00,14865.7,14839.0,TP,0.0,3.0,26.7,3.0,2.8876,3000.0,2887.64
2021-08-20,09:30,LONG,2021-08-20 11:55:00-04:00,15013.2,14996.8,TP,0.0,3.0,16.4,3.0,2.8171,3000.0,2817.07
2021-08-24,09:30,SHORT,2021-08-24 15:20:00-04:00,15374.5,15379.2,TP,0.0,3.0,4.7,3.0,2.3617,3000.0,2361.7
2021-08-25,09:30,LONG,2021-08-25 10:25:00-04:00,15375.7,15371.7,SL,0.0,3.0,4.0,-1.0,-1.75,-1000.0,-1750.0
2021-08-26,09:30,SHORT,2021-08-26 12:05:00-04:00,15354.4,15361.6,TP,0.0,3.0,7.2,3.0,2.5833,3000.0,2583.33
2021-08-30,09:30,LONG,2021-08-30 09:45:00-04:00,15499.8,15489.3,TP,0.0,3.0,10.5,3.0,2.7143,3000.0,2714.29
2021-08-31,09:30,SHORT,2021-08-31 10:55:00-04:00,15554.2,15559.8,SL,0.0,3.0,5.6,-1.0,-1.5357,-1000.0,-1535.71
2021-09-01,09:30,LONG,2021-09-01 09:55:00-04:00,15686.1,15672.3,SL,0.0,3.0,13.8,-1.0,-1.2174,-1000.0,-1217.39
2021-09-02,09:30,SHORT,2021-09-02 10:00:00-04:00,15659.2,15673.5,TP,0.0,3.0,14.3,3.0,2.7902,3000.0,2790.21
2021-09-03,09:30,LONG,2021-09-03 10:10:00-04:00,15638.8,15587.5,EOD,0.0,3.0,51.3,0.1267,0.0682,126.71,68.23
2021-09-06,09:30,LONG,2021-09-06 19:45:00-04:00,15690.3,15688.4,SL,0.0,3.0,1.9,-1.0,-2.5789,-1000.0,-2578.95
2021-09-07,09:30,SHORT,2021-09-07 09:55:00-04:00,15638.3,15654.1,SL,0.0,3.0,15.8,-1.0,-1.1899,-1000.0,-1189.87
2021-09-08,09:30,LONG,2021-09-08 10:20:00-04:00,15639.4,15620.7,SL,0.0,3.0,18.7,-1.0,-1.1604,-1000.0,-1160.43
2021-09-09,09:30,LONG,2021-09-09 09:45:00-04:00,15657.3,15645.3,SL,0.0,3.0,12.0,-1.0,-1.25,-1000.0,-1250.0
2021-09-14,09:30,SHORT,2021-09-14 10:20:00-04:00,15456.5,15479.6,SL,0.0,3.0,23.1,-1.0,-1.1299,-1000.0,-1129.87
2021-09-15,09:30,SHORT,2021-09-15 09:45:00-04:00,15376.0,15398.1,SL,0.0,3.0,22.1,-1.0,-1.1357,-1000.0,-1135.75
2021-09-16,09:30,SHORT,2021-09-16 11:00:00-04:00,15406.3,15419.2,SL,0.0,3.0,12.9,-1.0,-1.2326,-1000.0,-1232.56
2021-09-17,09:30,SHORT,2021-09-17 09:45:00-04:00,15453.9,15459.0,TP,0.0,3.0,5.1,3.0,2.4118,3000.0,2411.76
2021-09-20,09:30,SHORT,2021-09-20 10:25:00-04:00,15060.9,15080.1,TP,0.0,3.0,19.2,3.0,2.8438,3000.0,2843.75
2021-09-21,09:30,LONG,2021-09-21 09:55:00-04:00,15120.8,15099.3,SL,0.0,3.0,21.5,-1.0,-1.1395,-1000.0,-1139.53
2021-09-24,09:30,LONG,2021-09-24 10:05:00-04:00,15264.0,15228.3,SL,0.0,3.0,35.7,-1.0,-1.084,-1000.0,-1084.03
2021-09-27,09:30,SHORT,2021-09-27 09:45:00-04:00,15137.7,15169.5,SL,0.0,3.0,31.8,-1.0,-1.0943,-1000.0,-1094.34
2021-09-29,09:30,LONG,2021-09-29 10:10:00-04:00,14871.4,14813.6,SL,0.0,3.0,57.8,-1.0,-1.0519,-1000.0,-1051.9
2021-09-30,09:30,LONG,2021-09-30 09:55:00-04:00,14872.2,14856.4,SL,0.0,3.0,15.8,-1.0,-1.1899,-1000.0,-1189.87
2021-10-01,09:30,SHORT,2021-10-01 11:10:00-04:00,14679.3,14696.3,TP,0.0,3.0,17.0,3.0,2.8235,3000.0,2823.53
2021-10-05,09:30,LONG,2021-10-05 09:55:00-04:00,14582.1,14553.7,TP,0.0,3.0,28.4,3.0,2.8944,3000.0,2894.37
2021-10-06,09:30,LONG,2021-10-06 09:45:00-04:00,14613.4,14570.5,SL,0.0,3.0,42.9,-1.0,-1.0699,-1000.0,-1069.93
2021-10-07,09:30,LONG,2021-10-07 14:00:00-04:00,14960.5,14948.1,SL,0.0,3.0,12.4,-1.0,-1.2419,-1000.0,-1241.94
2021-10-08,09:30,SHORT,2021-10-08 10:50:00-04:00,14879.1,14887.2,TP,0.0,3.0,8.1,3.0,2.6296,3000.0,2629.63
2021-10-11,09:30,LONG,2021-10-11 13:20:00-04:00,14806.6,14789.6,SL,0.0,3.0,17.0,-1.0,-1.1765,-1000.0,-1176.47
2021-10-12,09:30,SHORT,2021-10-12 09:50:00-04:00,14708.9,14751.3,EOD,0.0,3.0,42.4,1.7948,1.7241,1794.81,1724.06
2021-10-13,09:30,SHORT,2021-10-13 09:55:00-04:00,14741.7,14771.0,SL,0.0,3.0,29.3,-1.0,-1.1024,-1000.0,-1102.39
2021-10-15,09:30,LONG,2021-10-15 11:40:00-04:00,15093.8,15082.5,SL,0.0,3.0,11.3,-1.0,-1.2655,-1000.0,-1265.49
2021-10-19,09:30,SHORT,2021-10-19 10:05:00-04:00,15349.3,15370.5,SL,0.0,3.0,21.2,-1.0,-1.1415,-1000.0,-1141.51
2021-10-20,09:30,SHORT,2021-10-20 10:10:00-04:00,15430.5,15448.6,SL,0.0,3.0,18.1,-1.0,-1.1657,-1000.0,-1165.75
2021-10-22,09:30,LONG,2021-10-22 09:45:00-04:00,15459.7,15449.9,SL,0.0,3.0,9.8,-1.0,-1.3061,-1000.0,-1306.12
2021-10-25,09:30,SHORT,2021-10-25 09:45:00-04:00,15375.1,15440.7,SL,0.0,3.0,65.6,-1.0,-1.0457,-1000.0,-1045.73
2021-10-26,09:30,LONG,2021-10-26 09:45:00-04:00,15652.1,15641.7,SL,0.0,3.0,10.4,-1.0,-1.2885,-1000.0,-1288.46
2021-10-27,09:30,LONG,2021-10-27 09:50:00-04:00,15633.6,15602.1,SL,0.0,3.0,31.5,-1.0,-1.0952,-1000.0,-1095.24
2021-10-28,09:30,LONG,2021-10-28 12:55:00-04:00,15702.0,15698.2,TP,0.0,3.0,3.8,3.0,2.2105,3000.0,2210.53
2021-10-29,09:30,LONG,2021-10-29 09:45:00-04:00,15676.7,15657.3,TP,0.0,3.0,19.4,3.0,2.8454,3000.0,2845.36
2021-11-01,09:30,SHORT,2021-11-01 09:45:00-04:00,15840.0,15851.8,TP,0.0,3.0,11.8,3.0,2.7458,3000.0,2745.76
2021-11-02,09:30,LONG,2021-11-02 10:05:00-04:00,15938.1,15890.6,EOD,0.0,3.0,47.5,0.7326,0.6695,732.63,669.47
2021-11-03,09:30,SHORT,2021-11-03 10:10:00-04:00,15971.5,15984.1,SL,0.0,3.0,12.6,-1.0,-1.2381,-1000.0,-1238.1
2021-11-05,09:30,SHORT,2021-11-05 09:55:00-04:00,16412.1,16433.5,SL,0.0,3.0,21.4,-1.0,-1.1402,-1000.0,-1140.19
2021-11-08,09:30,SHORT,2021-11-08 10:45:00-05:00,16339.5,16353.3,SL,0.0,3.0,13.8,-1.0,-1.2174,-1000.0,-1217.39
2021-11-10,09:30,SHORT,2021-11-10 11:55:00-05:00,16164.7,16185.6,TP,0.0,3.0,20.9,3.0,2.8565,3000.0,2856.46
2021-11-11,09:30,LONG,2021-11-11 10:00:00-05:00,16091.7,16081.4,SL,0.0,3.0,10.3,-1.0,-1.2913,-1000.0,-1291.26
2021-11-12,09:30,SHORT,2021-11-12 09:45:00-05:00,16037.4,16065.7,SL,0.0,3.0,28.3,-1.0,-1.106,-1000.0,-1106.01
2021-11-15,09:30,SHORT,2021-11-15 20:10:00-05:00,16216.6,16237.1,EOD,0.0,3.0,20.5,0.9366,0.7902,936.59,790.24
2021-11-16,09:30,LONG,2021-11-16 09:45:00-05:00,16230.8,16204.5,SL,0.0,3.0,26.3,-1.0,-1.1141,-1000.0,-1114.07
2021-11-17,09:30,SHORT,2021-11-17 10:00:00-05:00,16296.9,16306.5,SL,0.0,3.0,9.6,-1.0,-1.3125,-1000.0,-1312.5
2021-11-18,09:30,SHORT,2021-11-18 11:10:00-05:00,16382.6,16405.5,SL,0.0,3.0,22.9,-1.0,-1.131,-1000.0,-1131.0
2021-11-19,09:30,LONG,2021-11-19 10:10:00-05:00,16575.0,16567.5,TP,0.0,3.0,7.5,3.0,2.6,3000.0,2600.0
2021-11-22,09:30,LONG,2021-11-22 11:00:00-05:00,16691.4,16674.4,SL,0.0,3.0,17.0,-1.0,-1.1765,-1000.0,-1176.47
2021-11-23,09:30,LONG,2021-11-23 10:00:00-05:00,16395.8,16357.2,SL,0.0,3.0,38.6,-1.0,-1.0777,-1000.0,-1077.72
2021-11-24,09:30,LONG,2021-11-24 10:10:00-05:00,16195.6,16180.9,SL,0.0,3.0,14.7,-1.0,-1.2041,-1000.0,-1204.08
2021-11-25,09:30,LONG,2021-11-25 10:50:00-05:00,16400.6,16387.8,SL,0.0,3.0,12.8,-1.0,-1.2344,-1000.0,-1234.38
2021-11-26,09:30,SHORT,2021-11-26 09:50:00-05:00,16212.3,16266.0,TP,0.0,3.0,53.7,3.0,2.9441,3000.0,2944.13
2021-11-29,09:30,LONG,2021-11-29 10:05:00-05:00,16287.0,16278.6,SL,0.0,3.0,8.4,-1.0,-1.3571,-1000.0,-1357.14
2021-11-30,09:30,LONG,2021-11-30 10:20:00-05:00,16389.4,16367.4,SL,0.0,3.0,22.0,-1.0,-1.1364,-1000.0,-1136.36
2021-12-01,09:30,LONG,2021-12-01 10:20:00-05:00,16330.9,16304.4,SL,0.0,3.0,26.5,-1.0,-1.1132,-1000.0,-1113.21
2021-12-02,09:30,LONG,2021-12-02 10:10:00-05:00,15917.0,15840.8,SL,0.0,3.0,76.2,-1.0,-1.0394,-1000.0,-1039.37
2021-12-06,09:30,LONG,2021-12-06 09:50:00-05:00,15640.0,15578.7,TP,0.0,3.0,61.3,3.0,2.9511,3000.0,2951.06
2021-12-08,09:30,LONG,2021-12-08 12:20:00-05:00,16294.5,16277.1,TP,0.0,3.0,17.4,3.0,2.8276,3000.0,2827.59
2021-12-09,09:30,SHORT,2021-12-09 10:00:00-05:00,16364.5,16377.7,TP,0.0,3.0,13.2,3.0,2.7727,3000.0,2772.73
2021-12-10,09:30,SHORT,2021-12-10 10:05:00-05:00,16272.3,16324.5,SL,0.0,3.0,52.2,-1.0,-1.0575,-1000.0,-1057.47
