entry_time,direction,exit_reason,spread_price,r_multiple_gross,r_multiple_net,pnl_usd_net
2020-02-05 04:00:00-05:00,LONG,TP,0.021,3.01,2.583,2582.97
2020-02-06 20:10:00-05:00,LONG,TP,0.0214,3.678,3.038,3038.01
2020-02-09 18:05:00-05:00,SHORT,SL,0.0224,-1.0,-2.0869,-2086.86
2020-03-17 05:15:00-04:00,LONG,SL,0.012,-1.0,-1.125,-1124.97
2020-03-24 17:40:00-04:00,LONG,SL,0.0648,-1.0,-2.3538,-2353.78
2020-03-25 17:35:00-04:00,LONG,SL,0.0588,-1.0,-2.1486,-2148.58
2020-03-26 17:55:00-04:00,SHORT,TP,0.025,2.43,2.1408,2140.76
2020-04-15 02:30:00-04:00,SHORT,SL,0.0126,-1.0,-1.2944,-1294.44
2020-04-17 02:30:00-04:00,LONG,SL,0.014,-1.0,-1.5255,-1525.54
2020-04-20 02:35:00-04:00,LONG,SL,0.0138,-1.0,-1.3969,-1396.95
2020-04-22 17:05:00-04:00,LONG,SL,0.1366,-1.0,-3.1233,-3123.27
2020-05-26 11:45:00-04:00,SHORT,SL,0.018,-1.0,-1.8806,-1880.56
2020-06-01 01:15:00-04:00,SHORT,SL,0.0196,-1.0,-2.2816,-2281.6
2020-06-04 20:25:00-04:00,LONG,SL,0.0182,-1.0,-1.5777,-1577.67
2020-06-10 08:50:00-04:00,SHORT,TP,0.018,2.805,2.4225,2422.46
2020-06-10 21:10:00-04:00,SHORT,SL,0.019,-1.0,-1.9085,-1908.47
2020-06-11 20:55:00-04:00,SHORT,SL,0.0178,-1.0,-1.4116,-1411.63
2020-06-15 08:15:00-04:00,LONG,SL,0.0182,-1.0,-1.4638,-1463.79
2020-06-15 17:25:00-04:00,LONG,SL,0.0478,-1.0,-3.1094,-3109.41
2020-06-17 19:25:00-04:00,SHORT,TP,0.0196,4.468,3.8919,3891.91
2020-07-02 08:45:00-04:00,SHORT,SL,0.0214,-1.0,-1.6925,-1692.45
2020-07-06 21:40:00-04:00,SHORT,SL,0.0216,-1.0,-2.4162,-2416.2
2020-07-16 17:10:00-04:00,LONG,SL,0.0386,-1.0,-1.799,-1799.04
2020-07-16 17:30:00-04:00,LONG,SL,0.03,-1.0,-2.0042,-2004.24
2020-07-30 15:10:00-04:00,SHORT,TP,0.0202,3.326,2.1264,2126.38
2020-08-24 21:00:00-04:00,LONG,SL,0.021,-1.0,-1.6229,-1622.88
2020-09-10 21:25:00-04:00,LONG,SL,0.0212,-1.0,-2.3099,-2309.91
2020-09-16 14:25:00-04:00,SHORT,SL,0.0204,-1.0,-1.368,-1367.97
2020-09-17 05:45:00-04:00,SHORT,SL,0.0196,-1.0,-1.9261,-1926.12
2020-09-17 20:40:00-04:00,SHORT,SL,0.0196,-1.0,-1.628,-1628.04
2020-09-29 11:10:00-04:00,LONG,SL,0.02,-1.0,-1.8044,-1804.41
2020-10-08 00:20:00-04:00,LONG,SL,0.0198,-1.0,-2.4278,-2427.82
2020-11-01 17:20:00-05:00,LONG,TP,0.0204,2.443,1.994,1993.98
2020-11-02 15:00:00-05:00,LONG,SL,0.0204,-1.0,-2.9953,-2995.29
2020-11-03 02:20:00-05:00,SHORT,SL,0.0206,-1.0,-1.9675,-1967.5
2020-11-05 06:10:00-05:00,SHORT,TP,0.0188,4.469,4.3523,4352.31
2020-11-11 17:30:00-05:00,LONG,SL,0.0332,-1.0,-1.7389,-1738.92
2020-11-12 17:45:00-05:00,SHORT,TP,0.0428,3.319,-0.1453,-145.33
2020-11-17 08:35:00-05:00,SHORT,SL,0.0192,-1.0,-1.4593,-1459.33
2020-11-19 15:15:00-05:00,SHORT,TP,0.021,3.077,2.0348,2034.84
2020-11-20 01:05:00-05:00,SHORT,SL,0.02,-1.0,-1.6596,-1659.56
2020-12-02 00:40:00-05:00,LONG,SL,0.0204,-1.0,-3.9952,-3995.18
2021-01-06 17:15:00-05:00,LONG,TP,0.035,2.684,2.2737,2273.71
2021-01-11 20:10:00-05:00,LONG,SL,0.021,-1.0,-1.6769,-1676.92
2021-01-13 13:20:00-05:00,SHORT,SL,0.0206,-1.0,-1.8474,-1847.36
2021-01-17 18:20:00-05:00,LONG,TP,0.022,2.578,1.2891,1289.1
2021-02-01 10:05:00-05:00,LONG,SL,0.0198,-1.0,-1.6876,-1687.57
2021-02-03 04:25:00-05:00,LONG,SL,0.0196,-1.0,-2.7951,-2795.09
2021-02-03 07:40:00-05:00,LONG,SL,0.02,-1.0,-1.9335,-1933.47
2021-02-05 09:05:00-05:00,LONG,SL,0.02,-1.0,-1.3623,-1362.33
2021-02-09 09:00:00-05:00,SHORT,SL,0.0196,-1.0,-1.624,-1623.96
2021-02-11 20:00:00-05:00,LONG,TP,0.0198,2.688,1.8296,1829.56
2021-02-22 18:50:00-05:00,SHORT,SL,0.021,-1.0,-2.658,-2658.02
2021-03-03 01:30:00-05:00,LONG,SL,0.021,-1.0,-2.1176,-2117.64
2021-03-15 01:45:00-04:00,LONG,SL,0.021,-1.0,-2.0784,-2078.38
2021-03-16 13:15:00-04:00,SHORT,SL,0.021,-1.0,-1.497,-1497.03
2021-03-31 21:15:00-04:00,LONG,SL,0.021,-1.0,-1.881,-1881.02
2021-04-01 20:30:00-04:00,SHORT,SL,0.0228,-1.0,-2.1722,-2172.24
2021-04-07 17:15:00-04:00,SHORT,SL,0.042,-1.0,-2.6126,-2612.62
2021-04-13 18:45:00-04:00,SHORT,SL,0.0258,-1.0,-3.8479,-3847.94
2021-04-18 18:10:00-04:00,SHORT,TP,0.0266,8.841,6.7781,6778.07
2021-04-21 20:15:00-04:00,SHORT,SL,0.0252,-1.0,-1.827,-1827.0
2021-04-21 20:25:00-04:00,SHORT,TP,0.0252,3.233,2.6014,2601.4
2021-04-22 03:15:00-04:00,SHORT,SL,0.025,-1.0,-2.126,-2126.0
2021-05-04 00:25:00-04:00,LONG,SL,0.025,-1.0,-3.347,-3347.0
2021-06-01 02:35:00-04:00,SHORT,SL,0.022,-1.0,-2.2982,-2298.23
2021-06-08 15:15:00-04:00,LONG,TP,0.0222,2.118,0.1588,158.75
2021-06-29 17:25:00-04:00,SHORT,SL,0.0406,-1.0,-2.1769,-2176.9
2021-07-05 13:35:00-04:00,SHORT,SL,0.0304,-1.0,-2.5275,-2527.53
2021-07-07 01:00:00-04:00,SHORT,SL,0.0228,-1.0,-2.2466,-2246.62
2021-07-15 09:30:00-04:00,SHORT,SL,0.0222,-1.0,-1.6821,-1682.14
2021-07-21 08:30:00-04:00,LONG,TP,0.0224,6.599,5.7086,5708.56
2021-07-29 20:20:00-04:00,SHORT,SL,0.0228,-1.0,-1.9216,-1921.64
2021-08-03 00:35:00-04:00,SHORT,SL,0.023,-1.0,-1.9357,-1935.71
2021-08-05 21:05:00-04:00,LONG,SL,0.0234,-1.0,-1.9635,-1963.45
2021-08-13 08:25:00-04:00,SHORT,TP,0.0222,8.494,7.5511,7551.13
2021-08-19 17:15:00-04:00,SHORT,SL,0.0354,-1.0,-2.0744,-2074.42
2021-08-24 06:05:00-04:00,SHORT,SL,0.0228,-1.0,-2.4959,-2495.91
2021-08-29 18:20:00-04:00,SHORT,SL,0.023,-1.0,-2.8785,-2878.47
2021-09-02 03:25:00-04:00,SHORT,SL,0.022,-1.0,-1.8252,-1825.2
2021-09-14 02:55:00-04:00,LONG,SL,0.0232,-1.0,-2.4534,-2453.35
2021-09-14 17:15:00-04:00,SHORT,SL,0.047,-1.0,-3.107,-3107.02
2021-09-19 20:10:00-04:00,LONG,SL,0.0214,-1.0,-3.0994,-3099.36
2021-09-21 02:25:00-04:00,SHORT,SL,0.023,-1.0,-2.0081,-2008.07
2021-09-22 14:25:00-04:00,LONG,SL,0.0222,-1.0,-1.7338,-1733.79
2021-12-13 22:45:00-05:00,LONG,SL,0.0206,-1.0,-1.9007,-1900.7
2021-12-29 11:15:00-05:00,LONG,TP,0.0208,2.691,2.1257,2125.69
2021-12-31 10:05:00-05:00,SHORT,SL,0.024,-1.0,-1.8534,-1853.35
2022-01-03 15:20:00-05:00,LONG,SL,0.023,-1.0,-2.885,-2885.05
2022-01-05 04:55:00-05:00,SHORT,TP,0.02,2.339,1.7393,1739.32
2022-01-10 19:05:00-05:00,SHORT,SL,0.0206,-1.0,-1.8176,-1817.61
2022-01-12 08:40:00-05:00,LONG,SL,0.0196,-1.0,-1.1824,-1182.39
2022-01-17 02:10:00-05:00,LONG,SL,0.0208,-1.0,-1.7715,-1771.47
2022-01-17 18:45:00-05:00,LONG,SL,0.021,-1.0,-2.2502,-2250.24
2022-01-24 19:50:00-05:00,LONG,SL,0.0214,-1.0,-1.3562,-1356.2
2022-01-26 15:05:00-05:00,LONG,TP,0.0204,2.724,2.4759,2475.93
2022-01-31 20:45:00-05:00,SHORT,TP,0.021,2.601,1.3005,1300.53
2022-01-31 21:05:00-05:00,SHORT,SL,0.0206,-1.0,-1.9119,-1911.93
2022-02-27 18:15:00-05:00,LONG,SL,0.0256,-1.0,-1.3472,-1347.15
2022-03-02 07:35:00-05:00,LONG,SL,0.0204,-1.0,-1.5161,-1516.11
2022-03-25 11:55:00-04:00,LONG,TP,0.0208,2.308,2.1128,2112.85
2022-03-28 21:05:00-04:00,LONG,SL,0.0224,-1.0,-1.1809,-1180.89
2022-03-28 21:15:00-04:00,LONG,SL,0.0284,-1.0,-1.1934,-1193.41
2022-04-25 08:20:00-04:00,SHORT,TP,0.0202,2.382,2.1485,2148.47
2022-05-05 18:00:00-04:00,LONG,SL,0.027,-1.0,-1.2284,-1228.39
2022-05-05 18:25:00-04:00,LONG,SL,0.0352,-1.0,-2.0682,-2068.19
2022-05-19 20:25:00-04:00,SHORT,SL,0.0226,-1.0,-1.342,-1341.99
2022-05-20 00:10:00-04:00,SHORT,SL,0.023,-1.0,-1.5219,-1521.94
2022-05-31 00:45:00-04:00,LONG,SL,0.0226,-1.0,-1.5348,-1534.8
2022-06-02 20:25:00-04:00,LONG,SL,0.0162,-1.0,-1.4604,-1460.4
2022-06-16 20:20:00-04:00,SHORT,SL,0.0294,-1.0,-1.2874,-1287.44
2022-06-20 02:20:00-04:00,LONG,SL,0.015,-1.0,-1.2994,-1299.43
2022-06-20 21:05:00-04:00,LONG,TP,0.0168,3.369,3.0787,3078.74
2022-06-24 08:20:00-04:00,LONG,SL,0.0146,-1.0,-1.1474,-1147.45
2022-07-14 18:40:00-04:00,LONG,SL,0.0226,-1.0,-2.4404,-2440.38
2022-08-04 19:25:00-04:00,SHORT,SL,0.0182,-1.0,-1.2587,-1258.66
2022-08-12 02:05:00-04:00,LONG,SL,0.0146,-1.0,-1.3503,-1350.28
2022-08-30 20:05:00-04:00,LONG,SL,0.017,-1.0,-1.2596,-1259.56
2022-08-30 20:20:00-04:00,LONG,SL,0.0166,-1.0,-1.3353,-1335.28
2022-08-31 23:15:00-04:00,LONG,SL,0.017,-1.0,-1.4756,-1475.57
2022-09-09 03:15:00-04:00,SHORT,SL,0.0154,-1.0,-1.117,-1116.98
2022-09-09 03:35:00-04:00,SHORT,SL,0.0158,-1.0,-1.1719,-1171.89
2022-09-21 14:45:00-04:00,LONG,SL,0.017,-1.0,-1.0516,-1051.63
2022-10-09 18:10:00-04:00,LONG,SL,0.0224,-1.0,-1.8617,-1861.72
2022-11-15 08:55:00-05:00,SHORT,SL,0.02,-1.0,-1.1092,-1109.18
2022-11-21 19:15:00-05:00,LONG,SL,0.021,-1.0,-1.2467,-1246.7
2022-12-07 00:05:00-05:00,LONG,SL,0.0206,-1.0,-1.3437,-1343.72
2022-12-09 08:15:00-05:00,SHORT,SL,0.021,-1.0,-1.3931,-1393.06
2022-12-09 08:35:00-05:00,SHORT,SL,0.0208,-1.0,-1.1516,-1151.58
2022-12-14 14:15:00-05:00,SHORT,SL,0.021,-1.0,-1.1088,-1108.8
2022-12-26 18:10:00-05:00,LONG,SL,0.019,-1.0,-1.326,-1325.95
2023-01-05 18:10:00-05:00,LONG,SL,0.025,-1.0,-1.4569,-1456.9
2023-01-16 17:05:00-05:00,LONG,SL,0.0342,-1.0,-3.1907,-3190.75
2023-01-18 19:25:00-05:00,SHORT,SL,0.0238,-1.0,-1.1617,-1161.66
2023-02-07 13:15:00-05:00,SHORT,SL,0.021,-1.0,-1.0874,-1087.38
2023-02-23 07:40:00-05:00,LONG,SL,0.021,-1.0,-1.5121,-1512.09
2023-03-02 00:50:00-05:00,LONG,SL,0.02,-1.0,-1.3031,-1303.11
2023-03-08 17:45:00-05:00,LONG,SL,0.0332,-1.0,-1.6335,-1633.49
2023-03-22 14:10:00-04:00,LONG,SL,0.0312,-1.0,-1.1307,-1130.68
2023-04-13 20:20:00-04:00,SHORT,SL,0.021,-1.0,-1.3509,-1350.94
2023-04-16 21:25:00-04:00,LONG,SL,0.02,-1.0,-1.3,-1299.99
2023-04-21 02:45:00-04:00,SHORT,SL,0.021,-1.0,-1.3592,-1359.15
2023-04-27 21:05:00-04:00,LONG,SL,0.021,-1.0,-1.499,-1498.96
2023-04-27 21:15:00-04:00,LONG,SL,0.021,-1.0,-1.4121,-1412.06
2023-04-28 08:35:00-04:00,LONG,SL,0.021,-1.0,-1.1551,-1155.08
2023-05-01 21:15:00-04:00,LONG,SL,0.021,-1.0,-1.4719,-1471.9
2023-06-01 08:20:00-04:00,SHORT,TP,0.021,3.479,3.2777,3277.74
2023-06-11 17:40:00-04:00,LONG,TP,0.0316,2.633,1.8329,1832.87
2023-06-22 00:40:00-04:00,SHORT,SL,0.021,-1.0,-1.4658,-1465.78
2023-07-07 08:45:00-04:00,SHORT,SL,0.0234,-1.0,-1.1894,-1189.38
2023-07-10 20:40:00-04:00,SHORT,SL,0.0232,-1.0,-1.2621,-1262.12
2023-07-18 07:25:00-04:00,SHORT,SL,0.023,-1.0,-1.6312,-1631.17
2023-08-08 21:00:00-04:00,LONG,SL,0.019,-1.0,-1.5242,-1524.24
2023-08-15 20:10:00-04:00,LONG,TP,0.019,2.218,1.8167,1816.71
2023-08-15 21:05:00-04:00,LONG,SL,0.019,-1.0,-1.6442,-1644.16
2023-08-29 10:20:00-04:00,LONG,SL,0.019,-1.0,-1.0821,-1082.11
2023-09-05 02:20:00-04:00,LONG,SL,0.019,-1.0,-1.4892,-1489.24
2023-09-27 18:05:00-04:00,LONG,SL,0.0292,-1.0,-1.9778,-1977.76
2023-10-02 10:00:00-04:00,LONG,SL,0.019,-1.0,-1.1244,-1124.39
2023-10-09 20:25:00-04:00,SHORT,SL,0.019,-1.0,-1.249,-1248.97
2023-10-11 04:00:00-04:00,SHORT,SL,0.019,-1.0,-1.1879,-1187.92
2023-10-24 21:15:00-04:00,LONG,SL,0.019,-1.0,-1.7961,-1796.07
2023-10-26 02:55:00-04:00,LONG,SL,0.019,-1.0,-1.2618,-1261.78
2023-11-06 14:00:00-05:00,LONG,TP,0.024,5.211,4.8495,4849.54
2023-11-19 17:50:00-05:00,SHORT,SL,0.0338,-1.0,-1.4441,-1444.1
2023-11-20 09:50:00-05:00,SHORT,SL,0.019,-1.0,-1.3218,-1321.75
2023-12-05 10:45:00-05:00,LONG,SL,0.019,-1.0,-1.2327,-1232.68
2023-12-07 13:05:00-05:00,SHORT,SL,0.026,-1.0,-1.1255,-1125.48
2023-12-10 18:30:00-05:00,LONG,SL,0.026,-1.0,-1.3026,-1302.56
2023-12-12 02:10:00-05:00,SHORT,SL,0.022,-1.0,-1.1726,-1172.57
2024-01-04 20:15:00-05:00,LONG,SL,0.026,-1.0,-1.6187,-1618.72
2024-01-18 02:00:00-05:00,SHORT,SL,0.022,-1.0,-1.2906,-1290.61
2024-02-07 09:05:00-05:00,LONG,SL,0.019,-1.0,-1.2621,-1262.07
2024-02-08 08:55:00-05:00,LONG,SL,0.019,-1.0,-1.2997,-1299.7
2024-02-15 08:50:00-05:00,SHORT,SL,0.017,-1.0,-1.1336,-1133.6
2024-03-28 21:05:00-04:00,SHORT,SL,0.024,-1.0,-1.7533,-1753.33
2024-04-02 20:10:00-04:00,SHORT,SL,0.024,-1.0,-2.0174,-2017.4
2024-04-23 13:20:00-04:00,LONG,TP,0.024,2.542,1.9664,1966.42
2024-05-13 16:20:00-04:00,LONG,SL,0.0224,-1.0,-2.3265,-2326.49
2024-05-21 09:10:00-04:00,LONG,SL,0.019,-1.0,-1.1638,-1163.79
2024-06-13 08:40:00-04:00,LONG,TP,0.016,3.558,3.4142,3414.23
2024-06-26 05:40:00-04:00,LONG,TP,0.016,3.85,3.575,3575.02
2024-07-01 21:00:00-04:00,LONG,TP,0.021,2.757,2.4732,2473.22
2024-07-07 21:40:00-04:00,SHORT,TP,0.021,4.33,3.8637,3863.69
2024-07-24 20:55:00-04:00,SHORT,TP,0.021,2.653,2.5316,2531.62
2024-07-28 21:00:00-04:00,SHORT,SL,0.021,-1.0,-1.1505,-1150.51
2024-07-31 00:15:00-04:00,SHORT,TP,0.021,6.5,6.4094,6409.37
2024-08-21 20:10:00-04:00,SHORT,SL,0.016,-1.0,-1.2114,-1211.36
2024-09-01 20:15:00-04:00,LONG,SL,0.016,-1.0,-1.2228,-1222.8
2024-09-03 09:25:00-04:00,SHORT,SL,0.014,-1.0,-1.1495,-1149.47
2024-09-13 00:50:00-04:00,SHORT,SL,0.016,-1.0,-1.16,-1159.96
2024-09-13 04:35:00-04:00,SHORT,SL,0.014,-1.0,-1.1315,-1131.45
2024-09-18 14:05:00-04:00,LONG,SL,0.019,-1.0,-1.0792,-1079.16
2024-09-26 08:50:00-04:00,LONG,SL,0.014,-1.0,-1.1317,-1131.66
2024-10-02 18:35:00-04:00,LONG,SL,0.0408,-1.0,-1.5698,-1569.81
2024-10-14 19:25:00-04:00,LONG,SL,0.016,-1.0,-1.5803,-1580.31
2024-10-23 20:20:00-04:00,LONG,SL,0.018,-1.0,-1.3227,-1322.71
2024-11-15 04:45:00-05:00,SHORT,SL,0.012,-1.0,-1.1422,-1142.24
2024-12-09 01:25:00-05:00,LONG,SL,0.012,-1.0,-1.3535,-1353.52
2024-12-23 18:25:00-05:00,LONG,TP,0.0168,5.036,4.436,4436.02
2025-01-03 12:25:00-05:00,SHORT,SL,0.0126,-1.0,-1.2743,-1274.33
2025-01-16 20:10:00-05:00,SHORT,SL,0.012,-1.0,-1.1947,-1194.67
2025-01-20 16:25:00-05:00,SHORT,SL,0.0164,-1.0,-1.8348,-1834.76
2025-01-23 22:45:00-05:00,SHORT,TP,0.0122,2.012,1.8978,1897.81
2025-01-31 08:40:00-05:00,LONG,SL,0.012,-1.0,-1.1584,-1158.37
2025-02-03 10:30:00-05:00,SHORT,SL,0.012,-1.0,-1.0524,-1052.43
2025-02-04 19:00:00-05:00,SHORT,SL,0.012,-1.0,-1.152,-1151.96
2025-02-07 08:50:00-05:00,LONG,SL,0.0122,-1.0,-1.0839,-1083.94
2025-02-13 19:35:00-05:00,SHORT,SL,0.012,-1.0,-1.1407,-1140.68
2025-02-14 02:30:00-05:00,SHORT,SL,0.0164,-1.0,-1.1571,-1157.14
2025-02-20 18:35:00-05:00,SHORT,SL,0.022,-1.0,-1.3239,-1323.88
2025-03-10 20:15:00-04:00,SHORT,TP,0.022,2.465,2.2079,2207.95
