entry_time,direction,entry_type,entry_price,stop,target,exit_time,exit_price,exit_reason,r_multiple,pnl_usd
2021-08-24 03:30:00-04:00,LONG,Bounce,1801.69,1800.4573788225466,1805.82,2021-08-24 08:00:00-04:00,1805.82,TP,3.351,3350.58
2021-08-25 08:30:00-04:00,LONG,Bounce,1793.92,1791.2751759385299,1797.44,2021-08-25 08:45:00-04:00,1797.44,TP,1.331,1330.9
2021-08-27 10:00:00-04:00,LONG,Bounce,1802.35,1789.3167771153733,1804.99,2021-08-27 10:15:00-04:00,1804.99,TP,0.203,202.56
2021-08-27 10:30:00-04:00,LONG,Breakout,1806.96,1804.1044251658063,1809.44,2021-08-27 11:45:00-04:00,1809.44,TP,0.868,868.48
2021-08-30 09:00:00-04:00,LONG,Bounce,1813.99,1812.4021119258164,1818.11,2021-08-30 09:15:00-04:00,1812.4021119258164,SL,-1.0,-1000.0
2021-08-30 09:15:00-04:00,LONG,Bounce,1813.89,1812.3848182168294,1818.11,2021-08-30 09:30:00-04:00,1812.3848182168294,SL,-1.0,-1000.0
2021-08-30 09:30:00-04:00,LONG,Bounce,1814.31,1812.3676169156274,1818.11,2021-08-30 09:45:00-04:00,1812.3676169156274,SL,-1.0,-1000.0
2021-08-30 20:30:00-04:00,LONG,Breakout,1811.58,1811.0214464693877,1817.7,2021-08-31 02:00:00-04:00,1817.7,TP,10.957,10956.87
2021-08-31 10:15:00-04:00,LONG,Bounce,1811.09,1807.0146867551246,1816.91,2021-08-31 10:45:00-04:00,1807.0146867551246,SL,-1.0,-1000.0
2021-09-01 02:00:00-04:00,LONG,Breakout,1816.02,1815.069642601634,1819.07,2021-09-01 02:15:00-04:00,1815.069642601634,SL,-1.0,-1000.0
2021-09-01 08:30:00-04:00,LONG,Breakout,1817.33,1816.5786968143798,1819.07,2021-09-01 08:45:00-04:00,1819.07,TP,2.316,2315.98
2021-09-01 21:00:00-04:00,LONG,Breakout,1815.6,1814.7632477627033,1819.91,2021-09-01 21:15:00-04:00,1814.7632477627033,SL,-1.0,-1000.0
2021-09-06 04:00:00-04:00,LONG,Bounce,1826.09,1824.8569561920538,1833.83,2021-09-06 04:30:00-04:00,1824.8569561920538,SL,-1.0,-1000.0
2021-09-08 09:30:00-04:00,SHORT,Breakout,1791.91,1794.6913514535374,1783.64,2021-09-08 09:45:00-04:00,1783.64,TP,2.973,2973.37
2021-09-10 08:30:00-04:00,SHORT,Breakout,1795.05,1796.4984342004218,1792.54,2021-09-10 08:45:00-04:00,1792.54,TP,1.733,1732.91
2021-09-13 08:45:00-04:00,SHORT,Breakout,1785.89,1787.1839800893822,1783.55,2021-09-13 09:00:00-04:00,1787.1839800893822,SL,-1.0,-1000.0
2021-09-13 21:00:00-04:00,SHORT,Breakout,1790.4,1791.094340680445,1785.07,2021-09-13 21:15:00-04:00,1791.094340680445,SL,-1.0,-1000.0
2021-09-13 21:30:00-04:00,SHORT,Breakout,1790.36,1791.1071508928326,1785.07,2021-09-13 21:45:00-04:00,1791.1071508928326,SL,-1.0,-1000.0
2021-09-13 23:00:00-04:00,SHORT,Breakout,1790.51,1791.1357099528952,1785.07,2021-09-13 23:15:00-04:00,1791.1357099528952,SL,-1.0,-1000.0
2021-09-14 04:00:00-04:00,SHORT,Breakout,1788.84,1789.8543767883539,1785.07,2021-09-14 04:15:00-04:00,1789.8543767883539,SL,-1.0,-1000.0
2021-09-14 21:00:00-04:00,SHORT,Breakout,1801.53,1803.1276207618787,1779.51,2021-09-14 21:15:00-04:00,1803.1276207618787,SL,-1.0,-1000.0
2021-09-15 02:30:00-04:00,LONG,Bounce,1802.64,1801.0350754879394,1804.54,2021-09-15 02:45:00-04:00,1801.0350754879394,SL,-1.0,-1000.0
2021-09-15 08:15:00-04:00,LONG,Breakout,1806.54,1803.8664877775016,1808.49,2021-09-15 08:30:00-04:00,1803.8664877775016,SL,-1.0,-1000.0
