entry_time,direction,daily_bias,sweep_kind,entry_price,sl,tp1,tp2,tp3,of_score,leg1_exit_time,leg1_exit_price,leg1_exit_reason,leg2_exit_time,leg2_exit_price,leg2_exit_reason,r_multiple,pnl_usd
2025-02-12 02:00:00-05:00,SHORT,Bearish,Trendline,2893.68,2898.305937196689,2883.66,2881.81,2876.03,2,2025-02-12 05:30:00-05:00,2883.66,TP1,2025-02-12 05:30:00-05:00,2881.81,TP2,2.366,2366.01
2025-03-10 05:30:00-04:00,SHORT,Neutral,SessionHigh,2913.21,2915.5346900802188,2894.8,2891.12,2884.29,2,2025-03-10 13:00:00-04:00,2894.8,TP1,2025-03-10 13:00:00-04:00,2891.12,TP2,8.711,8710.84
2025-05-09 00:15:00-04:00,SHORT,Bearish,Trendline,3314.58,3323.2973177882186,3274.86,3254.07,3253.64,2,2025-05-09 00:45:00-04:00,3323.2973177882186,SL,2025-05-09 00:45:00-04:00,3323.2973177882186,SL,-1.0,-1000.0
2025-06-12 10:45:00-04:00,LONG,Bullish,Trendline,3383.81,3378.4758541204124,3398.77,3399.98,3403.33,2,2025-06-12 11:15:00-04:00,3378.4758541204124,SL,2025-06-12 11:15:00-04:00,3378.4758541204124,SL,-1.0,-1000.0
2025-07-15 05:00:00-04:00,SHORT,Neutral,SessionHigh,3363.15,3365.90713947004,3356.73,3345.86,3340.71,2,2025-07-15 06:00:00-04:00,3365.90713947004,SL,2025-07-15 06:00:00-04:00,3365.90713947004,SL,-1.0,-1000.0
2025-09-21 21:30:00-04:00,LONG,Neutral,Trendline,3688.36,3685.218305289388,3707.42,,,2,2025-09-22 02:30:00-04:00,3707.42,TP1,2025-09-22 02:30:00-04:00,3707.42,TP1,6.067,6066.79
2025-12-09 22:15:00-05:00,LONG,Bullish,Trendline,4208.2,4206.865215675127,4218.78,4221.43,4259.1,2,2025-12-09 22:30:00-05:00,4206.865215675127,SL,2025-12-09 22:30:00-05:00,4206.865215675127,SL,-1.0,-1000.0
2025-12-10 11:00:00-05:00,LONG,Neutral,Trendline,4194.25,4190.678725914888,4207.01,4214.32,4218.78,2,2025-12-10 14:00:00-05:00,4207.01,TP1,2025-12-10 14:00:00-05:00,4214.32,TP2,4.596,4596.4
2026-01-14 08:30:00-05:00,SHORT,Neutral,Trendline,4636.7,4639.433990469811,4621.94,4618.01,4613.31,2,2026-01-14 09:30:00-05:00,4621.94,TP1,2026-01-14 09:30:00-05:00,4618.01,TP2,6.117,6117.43
2026-04-09 03:30:00-04:00,SHORT,Bearish,SessionHigh,4722.73,4732.294729563451,4703.52,4699.95,4699.285,2,2026-04-09 04:30:00-04:00,4732.294729563451,SL,2026-04-09 04:30:00-04:00,4732.294729563451,SL,-1.0,-1000.0
2026-04-15 03:15:00-04:00,LONG,Neutral,SessionLow,4812.76,4809.958357606637,4830.39,4871.42,,2,2026-04-15 03:30:00-04:00,4809.958357606637,SL,2026-04-15 03:30:00-04:00,4809.958357606637,SL,-1.0,-1000.0
2026-05-21 07:00:00-04:00,LONG,Bullish,SessionLow,4516.34,4509.223915970909,4542.96,4570.94,4589.24,2,2026-05-21 07:30:00-04:00,4509.223915970909,SL,2026-05-21 07:30:00-04:00,4509.223915970909,SL,-1.0,-1000.0
2026-05-21 09:45:00-04:00,SHORT,Neutral,Trendline,4513.3,4519.166697559194,4467.02,4461.39,4456.64,2,2026-05-21 12:00:00-04:00,4519.166697559194,SL,2026-05-21 12:00:00-04:00,4519.166697559194,SL,-1.0,-1000.0
2026-07-23 21:30:00-04:00,SHORT,Bearish,Trendline,4049.94,4051.641891619208,4032.03,3999.7,3998.21,2,2026-07-23 22:45:00-04:00,4032.03,TP1,2026-07-24 03:15:00-04:00,4049.94,SL_BE,5.262,5261.79
