entry_time,direction,exit_reason,spread_price,r_multiple_gross,r_multiple_net,pnl_usd_net
2020-03-03 04:00:00-05:00,SHORT,SL,0.000174,-1.0,-1.1694,-1169.39
2020-03-03 05:00:00-05:00,SHORT,SL,0.000174,-1.0,-1.0672,-1067.24
2020-03-25 13:00:00-04:00,LONG,SL,7.5e-05,-1.0,-1.0178,-1017.81
2020-03-26 04:30:00-04:00,LONG,SL,0.000119,-1.0,-1.0461,-1046.06
2020-04-15 05:00:00-04:00,SHORT,SL,6.6e-05,-1.0,-1.0487,-1048.7
2020-05-25 22:30:00-04:00,LONG,TP,0.00015,4.877,4.5867,4586.69
2020-06-22 23:30:00-04:00,LONG,SL,0.000171,-1.0,-1.148,-1147.99
2020-07-14 10:30:00-04:00,SHORT,SL,0.000159,-1.0,-1.1033,-1103.29
2020-09-01 13:00:00-04:00,LONG,SL,0.000156,-1.0,-1.0717,-1071.75
2020-09-30 12:30:00-04:00,LONG,SL,0.000157,-1.0,-1.0828,-1082.77
2020-10-09 04:30:00-04:00,LONG,SL,0.00017,-1.0,-1.1253,-1125.35
2020-10-26 04:30:00-04:00,SHORT,SL,0.00016,-1.0,-1.0898,-1089.82
2020-11-12 05:30:00-05:00,SHORT,TP,0.000168,2.596,2.4652,2465.17
2021-04-21 05:00:00-04:00,SHORT,SL,0.000233,-1.0,-1.2554,-1255.4
2021-04-30 03:30:00-04:00,SHORT,TP,0.000228,2.288,2.0815,2081.51
2021-05-05 04:30:00-04:00,LONG,SL,0.000229,-1.0,-1.2943,-1294.29
2021-05-11 05:30:00-04:00,LONG,SL,0.000225,-1.0,-1.2579,-1257.91
2021-05-27 03:30:00-04:00,SHORT,SL,0.000211,-1.0,-1.1378,-1137.76
2021-07-07 12:00:00-04:00,SHORT,SL,0.000211,-1.0,-1.1682,-1168.24
2021-07-29 06:30:00-04:00,LONG,SL,0.000197,-1.0,-1.2766,-1276.6
2021-08-12 05:30:00-04:00,LONG,SL,0.000211,-1.0,-1.2366,-1236.63
2021-08-19 06:30:00-04:00,SHORT,SL,0.000208,-1.0,-1.1446,-1144.56
2021-11-15 08:30:00-05:00,LONG,SL,0.000205,-1.0,-1.159,-1159.04
2021-11-18 03:30:00-05:00,LONG,SL,0.000177,-1.0,-1.1489,-1148.89
2021-12-06 04:30:00-05:00,LONG,SL,0.000175,-1.0,-1.1749,-1174.92
2021-12-08 07:30:00-05:00,SHORT,SL,0.00019,-1.0,-1.1073,-1107.33
2021-12-17 06:30:00-05:00,SHORT,SL,0.000174,-1.0,-1.1879,-1187.9
2021-12-30 05:30:00-05:00,LONG,TP,0.000203,2.09,1.9087,1908.66
2022-02-11 15:00:00-05:00,SHORT,SL,0.000218,-1.0,-1.1221,-1122.08
2022-03-29 05:30:00-04:00,SHORT,SL,0.000203,-1.0,-1.1203,-1120.32
2022-04-13 04:30:00-04:00,SHORT,SL,0.00021,-1.0,-1.1843,-1184.25
2022-04-13 08:00:00-04:00,SHORT,SL,0.000204,-1.0,-1.1853,-1185.31
2022-04-13 09:00:00-04:00,SHORT,SL,0.000203,-1.0,-1.1718,-1171.76
2022-04-27 05:30:00-04:00,SHORT,TP,0.000198,4.489,4.364,4364.0
2022-05-26 04:30:00-04:00,LONG,TP,0.000219,4.092,3.9057,3905.7
2022-06-14 10:30:00-04:00,SHORT,SL,0.000153,-1.0,-1.0358,-1035.8
2022-07-20 07:00:00-04:00,SHORT,SL,0.000158,-1.0,-1.1044,-1104.41
2022-07-29 04:30:00-04:00,LONG,SL,0.000152,-1.0,-1.0868,-1086.77
2022-07-29 12:30:00-04:00,LONG,SL,0.00015,-1.0,-1.0731,-1073.13
2022-08-12 05:30:00-04:00,SHORT,TP,0.000155,4.469,4.3641,4364.14
2022-08-30 06:00:00-04:00,LONG,SL,0.000163,-1.0,-1.1497,-1149.73
2022-10-07 03:30:00-04:00,SHORT,SL,0.000112,-1.0,-1.042,-1042.02
2022-10-11 12:00:00-04:00,LONG,SL,0.000162,-1.0,-1.0616,-1061.57
2022-11-07 05:30:00-05:00,LONG,SL,0.00015,-1.0,-1.0759,-1075.88
2023-01-10 03:30:00-05:00,SHORT,SL,0.00018,-1.0,-1.1613,-1161.33
2023-02-07 13:30:00-05:00,LONG,TP,0.000164,9.82,9.757,9757.03
2023-02-14 11:30:00-05:00,LONG,SL,0.000168,-1.0,-1.1066,-1106.61
2023-02-21 04:00:00-05:00,SHORT,SL,0.000169,-1.0,-1.0661,-1066.06
2023-02-27 04:00:00-05:00,LONG,TP,0.00017,3.466,3.393,3392.99
2023-03-16 11:30:00-04:00,LONG,TP,0.000169,2.193,2.1411,2141.07
2023-03-28 06:30:00-04:00,LONG,SL,0.000167,-1.0,-1.2074,-1207.44
2023-05-10 09:30:00-04:00,LONG,SL,0.000165,-1.0,-1.0903,-1090.27
2023-07-03 04:00:00-04:00,SHORT,SL,0.000169,-1.0,-1.1191,-1119.13
2023-07-06 11:00:00-04:00,SHORT,SL,0.00017,-1.0,-1.1334,-1133.37
2023-07-20 11:00:00-04:00,SHORT,SL,0.00019,-1.0,-1.152,-1152.02
2023-09-20 13:30:00-04:00,LONG,SL,0.000171,-1.0,-1.3014,-1301.4
2023-10-03 04:30:00-04:00,SHORT,TP,0.00015,3.418,3.2245,3224.54
2023-11-02 10:30:00-04:00,LONG,SL,0.00015,-1.0,-1.1062,-1106.21
2023-12-27 04:30:00-05:00,SHORT,SL,0.00015,-1.0,-1.1468,-1146.85
2024-04-23 04:00:00-04:00,LONG,SL,0.000121,-1.0,-1.1156,-1115.56
2024-05-09 09:00:00-04:00,LONG,TP,0.000121,5.711,5.6089,5608.91
2024-07-16 10:00:00-04:00,SHORT,SL,0.00014,-1.0,-1.2067,-1206.65
2024-07-19 03:00:00-04:00,SHORT,TP,0.00014,2.225,2.1129,2112.95
2024-08-05 03:30:00-04:00,SHORT,SL,0.00014,-1.0,-1.0664,-1066.42
2024-08-09 12:30:00-04:00,LONG,SL,0.000159,-1.0,-1.2857,-1285.66
2024-08-29 05:30:00-04:00,SHORT,TP,0.00014,2.576,2.4389,2438.88
2024-09-05 10:00:00-04:00,LONG,SL,0.00014,-1.0,-1.1036,-1103.58
2024-10-04 10:00:00-04:00,SHORT,SL,0.00014,-1.0,-1.094,-1094.02
2024-10-25 09:00:00-04:00,LONG,SL,0.00014,-1.0,-1.1541,-1154.14
2024-10-25 10:30:00-04:00,LONG,SL,0.00014,-1.0,-1.1701,-1170.13
2024-10-30 05:30:00-04:00,LONG,SL,0.00014,-1.0,-1.1421,-1142.08
2024-11-14 09:30:00-05:00,SHORT,SL,0.000129,-1.0,-1.0801,-1080.11
2024-11-29 11:00:00-05:00,LONG,SL,0.000126,-1.0,-1.12,-1119.95
2024-12-06 10:00:00-05:00,LONG,SL,0.000132,-1.0,-1.0668,-1066.78
2024-12-06 10:30:00-05:00,LONG,SL,0.000125,-1.0,-1.0707,-1070.72
2025-01-13 18:00:00-05:00,LONG,SL,0.000142,-1.0,-1.0576,-1057.58
2025-01-13 20:00:00-05:00,LONG,SL,0.000119,-1.0,-1.1539,-1153.91
2025-01-15 04:00:00-05:00,LONG,TP,0.00012,3.173,3.0681,3068.1
2025-03-18 03:00:00-04:00,LONG,TP,0.000163,3.705,3.3546,3354.62
2025-04-22 03:00:00-04:00,SHORT,TP,0.0002,2.316,2.1523,2152.33
2025-04-28 03:00:00-04:00,SHORT,SL,0.000179,-1.0,-1.1979,-1197.9
2025-05-08 00:00:00-04:00,LONG,SL,0.00018,-1.0,-1.2298,-1229.77
2025-05-27 05:00:00-04:00,SHORT,SL,0.000199,-1.0,-1.1857,-1185.71
2025-06-04 09:30:00-04:00,LONG,TP,0.000198,2.352,2.1323,2132.31
2025-08-18 23:30:00-04:00,SHORT,SL,0.000172,-1.0,-1.3132,-1313.19
2025-08-25 08:30:00-04:00,LONG,SL,0.000184,-1.0,-1.2473,-1247.27
2025-09-03 05:00:00-04:00,SHORT,SL,0.0002,-1.0,-1.1384,-1138.37
2025-09-30 11:30:00-04:00,LONG,TP,0.000196,2.98,2.7425,2742.54
2025-11-24 09:30:00-05:00,LONG,SL,0.00018,-1.0,-1.2029,-1202.9
2025-12-09 06:00:00-05:00,LONG,SL,0.000173,-1.0,-1.1729,-1172.87
2025-12-23 03:30:00-05:00,LONG,SL,0.000189,-1.0,-1.2195,-1219.48
2026-01-16 11:30:00-05:00,SHORT,TP,0.000195,2.208,1.9837,1983.7
2026-03-25 05:30:00-04:00,LONG,SL,0.00014,-1.0,-1.1418,-1141.77
2026-05-01 03:00:00-04:00,LONG,SL,0.00014,-1.0,-1.1883,-1188.28
2026-05-01 04:00:00-04:00,LONG,SL,0.00014,-1.0,-1.1537,-1153.7
2026-06-30 04:30:00-04:00,LONG,SL,0.00014,-1.0,-1.1374,-1137.38
2026-08-13 03:30:00-04:00,SHORT,SL,0.00014,-1.0,-1.2265,-1226.5
