entry_time,direction,entry_type,entry_price,stop,target,exit_time,exit_price,exit_reason,spread_price,r_multiple_gross,r_multiple_net,pnl_usd_net
2020-01-03 00:30:00-05:00,LONG,Breakout,1542.77,1540.5810779747842,1549.3367660756473,2020-01-03 02:15:00-05:00,1540.5810779747842,SL,0.397333,-1.0,-1.1815,-1181.52
2020-01-03 02:30:00-05:00,LONG,Breakout,1541.67,1540.606326581515,1544.861020255455,2020-01-03 03:00:00-05:00,1544.861020255455,TP,0.412667,3.0,2.612,2612.04
2020-01-03 08:15:00-05:00,LONG,Retest,1542.5,1540.5012779097908,1548.4961662706276,2020-01-03 10:00:00-05:00,1548.4961662706276,TP,0.391333,3.0,2.8042,2804.21
2020-01-07 02:45:00-05:00,LONG,Breakout,1569.57,1567.929327856982,1574.492016429054,2020-01-07 03:00:00-05:00,1567.929327856982,SL,0.401333,-1.0,-1.2446,-1244.62
2020-01-10 08:30:00-05:00,LONG,Breakout,1554.31,1551.9132640477462,1561.500207856761,2020-01-10 08:45:00-05:00,1551.9132640477462,SL,0.386,-1.0,-1.1611,-1161.05
2020-01-10 09:15:00-05:00,LONG,Breakout,1552.94,1551.7967686271495,1556.3696941185517,2020-01-10 10:45:00-05:00,1556.3696941185517,TP,0.390667,3.0,2.6583,2658.28
2020-01-15 03:00:00-05:00,LONG,Breakout,1553.09,1552.4810020805003,1554.9169937584988,2020-01-15 03:15:00-05:00,1552.4810020805003,SL,0.394,-1.0,-1.647,-1646.96
2020-01-15 08:45:00-05:00,LONG,Breakout,1554.63,1553.76211880839,1557.2336435748307,2020-01-15 09:15:00-05:00,1553.76211880839,SL,0.399333,-1.0,-1.4601,-1460.12
2020-01-15 15:00:00-05:00,LONG,Retest,1555.12,1553.773044524482,1559.1608664265536,2020-01-16 00:30:00-05:00,1553.773044524482,SL,0.422,-1.0,-1.3133,-1313.3
2020-01-17 09:00:00-05:00,LONG,Bounce,1555.71,1553.619123809399,1561.982628571803,2020-01-20 00:45:00-05:00,1561.982628571803,TP,0.390667,3.0,2.8132,2813.16
2020-01-20 00:45:00-05:00,LONG,Breakout,1561.73,1560.9589366182977,1564.043190145107,2020-01-20 02:00:00-05:00,1560.9589366182977,SL,0.421333,-1.0,-1.5464,-1546.43
2020-01-20 08:00:00-05:00,LONG,Bounce,1559.76,1558.9660450409265,1562.1418648772205,2020-01-20 20:15:00-05:00,1562.1418648772205,TP,0.408667,3.0,2.4853,2485.28
2020-01-20 20:15:00-05:00,LONG,Breakout,1565.14,1562.4035460225923,1573.3493619322235,2020-01-21 02:30:00-05:00,1562.4035460225923,SL,0.395333,-1.0,-1.1445,-1144.47
2020-01-23 09:30:00-05:00,LONG,Breakout,1563.0,1560.350634489406,1570.9480965317819,2020-01-23 10:00:00-05:00,1560.350634489406,SL,0.395333,-1.0,-1.1492,-1149.22
2020-01-23 10:15:00-05:00,LONG,Breakout,1561.6,1560.3284431389304,1565.4146705832084,2020-01-23 10:30:00-05:00,1560.3284431389304,SL,0.397333,-1.0,-1.3125,-1312.48
2020-01-24 04:30:00-05:00,LONG,Bounce,1560.02,1559.0309130011785,1562.9872609964643,2020-01-24 06:00:00-05:00,1559.0309130011785,SL,0.456,-1.0,-1.461,-1461.03
2020-01-24 09:45:00-05:00,LONG,Breakout,1564.21,1562.4891837896516,1569.3724486310452,2020-01-24 10:15:00-05:00,1569.3724486310452,TP,0.392667,3.0,2.7718,2771.81
2020-01-27 02:00:00-05:00,LONG,Bounce,1578.84,1577.5734870275487,1582.6395389173535,2020-01-27 02:30:00-05:00,1577.5734870275487,SL,0.42,-1.0,-1.3316,-1331.62
2020-01-27 02:30:00-05:00,LONG,Bounce,1578.32,1577.5573434064067,1580.6079697807795,2020-01-27 02:45:00-05:00,1577.5573434064067,SL,0.405333,-1.0,-1.5315,-1531.48
2020-01-27 04:00:00-05:00,LONG,Breakout,1581.05,1580.4264002238829,1582.9207993283512,2020-01-27 04:45:00-05:00,1582.9207993283512,TP,0.408667,3.0,2.3447,2344.67
2020-01-29 08:30:00-05:00,LONG,Breakout,1571.84,1571.3289138160992,1573.373258551702,2020-01-29 08:45:00-05:00,1571.3289138160992,SL,0.362667,-1.0,-1.7096,-1709.6
2020-01-29 10:00:00-05:00,LONG,Breakout,1572.92,1571.9258394655092,1575.9024816034728,2020-01-29 10:15:00-05:00,1571.9258394655092,SL,0.401333,-1.0,-1.4037,-1403.69
2020-01-30 02:15:00-05:00,LONG,Breakout,1581.84,1580.394154814905,1586.1775355552845,2020-01-30 02:45:00-05:00,1580.394154814905,SL,0.408667,-1.0,-1.2826,-1282.65
2020-01-30 03:15:00-05:00,LONG,Breakout,1581.46,1580.374197773545,1584.7174066793655,2020-01-30 04:00:00-05:00,1580.374197773545,SL,0.411333,-1.0,-1.3788,-1378.83
