entry_time,exit_time,direction,entry_price,stop,r_multiple,win
2025-04-21T04:11:00+00:00,2025-04-21T04:21:00+00:00,BUY,18126.9,18113.9,-1.0,False
2025-04-23T04:05:00+00:00,2025-04-23T05:12:00+00:00,BUY,18610.3,18596.3,-1.0,False
2025-04-24T04:08:00+00:00,2025-04-24T04:15:00+00:00,SELL,18645.1,18652.1,2.5,True
2025-04-25T04:02:00+00:00,2025-04-25T04:05:00+00:00,SELL,19338.1,19345.1,-1.0,False
2025-04-28T04:33:00+00:00,2025-04-28T04:56:00+00:00,BUY,19318.8,19309.5,-1.0,False
2025-04-29T04:02:00+00:00,2025-04-29T04:12:00+00:00,SELL,19471.2,19475.9,2.499999999999613,True
2025-05-01T04:11:00+00:00,2025-05-01T04:26:00+00:00,SELL,19858.3,19865.5,2.4999999999997473,True
2025-05-02T04:06:00+00:00,2025-05-02T04:24:00+00:00,BUY,19887.7,19876.9,-1.0,False
2025-05-05T04:13:00+00:00,2025-05-05T05:01:00+00:00,SELL,19953.3,19970.5,-1.0,False
2025-05-06T04:11:00+00:00,2025-05-06T05:22:00+00:00,SELL,19893.5,19906.5,2.5,True
2025-05-07T04:10:00+00:00,2025-05-07T04:40:00+00:00,BUY,19934.3,19920.6,-1.0,False
2025-05-08T04:02:00+00:00,2025-05-08T04:06:00+00:00,SELL,20083.1,20089.1,-1.0,False
2025-05-09T04:22:00+00:00,2025-05-09T04:23:00+00:00,SELL,20091.1,20098.6,-1.0,False
2025-05-13T04:06:00+00:00,2025-05-13T04:09:00+00:00,SELL,20761.0,20767.2,-1.0,False
2025-05-16T04:06:00+00:00,2025-05-16T04:21:00+00:00,BUY,21333.8,21328.7,-1.0,False
2025-05-20T04:18:00+00:00,2025-05-20T05:09:00+00:00,BUY,21372.6,21360.5,2.5000000000003006,True
2025-05-23T04:27:00+00:00,2025-05-23T04:47:00+00:00,SELL,21118.4,21125.2,2.5000000000002673,True
2025-05-26T04:20:00+00:00,2025-05-26T04:48:00+00:00,BUY,21167.0,21160.8,2.4999999999997065,True
2025-05-27T04:14:00+00:00,2025-05-27T05:25:00+00:00,BUY,21124.1,21116.4,2.500000000000945,True
2025-05-29T04:02:00+00:00,2025-05-29T04:26:00+00:00,BUY,21752.6,21746.9,-1.0,False
2025-05-30T04:08:00+00:00,2025-05-30T04:39:00+00:00,BUY,21312.9,21305.9,-1.0,False
2025-06-02T04:09:00+00:00,2025-06-02T04:21:00+00:00,BUY,21208.4,21203.4,2.5,True
2025-06-04T04:35:00+00:00,2025-06-04T05:03:00+00:00,BUY,21665.2,21655.5,-1.0,False
2025-06-09T04:05:00+00:00,2025-06-09T04:22:00+00:00,BUY,21735.1,21729.1,-1.0,False
2025-06-11T04:21:00+00:00,2025-06-11T04:22:00+00:00,BUY,21901.8,21895.6,-1.0,False
2025-06-12T04:09:00+00:00,2025-06-12T04:38:00+00:00,BUY,21811.8,21801.4,-1.0,False
2025-06-13T04:03:00+00:00,2025-06-13T06:00:00+00:00,SELL,21550.7,21569.0,-1.0,False
2025-06-16T04:17:00+00:00,2025-06-16T04:20:00+00:00,SELL,21698.8,21703.6,-1.0,False
2025-06-17T04:05:00+00:00,2025-06-17T04:11:00+00:00,BUY,21870.0,21863.3,-1.0,False
2025-06-18T04:08:00+00:00,2025-06-18T04:20:00+00:00,BUY,21765.1,21758.3,-1.0,False
2025-06-19T04:15:00+00:00,2025-06-19T04:25:00+00:00,BUY,21678.3,21672.5,-1.0,False
2025-06-20T04:18:00+00:00,2025-06-20T04:52:00+00:00,BUY,21687.3,21680.8,2.5,True
2025-06-23T04:13:00+00:00,2025-06-23T04:17:00+00:00,SELL,21556.4,21560.7,-1.0,False
2025-06-24T04:14:00+00:00,2025-06-24T04:36:00+00:00,SELL,22029.8,22039.0,-1.0,False
2025-07-01T04:17:00+00:00,2025-07-01T05:09:00+00:00,SELL,22675.4,22682.4,2.5,True
2025-07-02T04:22:00+00:00,2025-07-02T05:33:00+00:00,BUY,22563.9,22553.8,-1.0,False
2025-07-03T04:10:00+00:00,2025-07-03T04:54:00+00:00,BUY,22671.9,22667.2,-1.0,False
2025-07-04T04:28:00+00:00,2025-07-04T05:02:00+00:00,SELL,22810.0,22820.2,-1.0,False
2025-07-07T10:13:00+00:00,2025-07-07T10:13:00+00:00,SELL,22797.1,22801.8,-1.0,False
2025-07-08T04:08:00+00:00,2025-07-08T04:22:00+00:00,BUY,22741.4,22735.9,-1.0,False
2025-07-16T04:46:00+00:00,2025-07-16T04:52:00+00:00,BUY,22864.5,22860.0,-1.0,False
2025-07-22T04:13:00+00:00,2025-07-22T04:15:00+00:00,SELL,23175.9,23182.1,2.5000000000011737,True
2025-07-24T04:06:00+00:00,2025-07-24T04:20:00+00:00,BUY,23247.1,23242.6,-1.0,False
2025-07-25T04:27:00+00:00,2025-07-25T04:35:00+00:00,SELL,23293.4,23297.6,2.5000000000017324,True
2025-07-31T04:17:00+00:00,2025-07-31T04:22:00+00:00,SELL,23675.0,23679.2,-1.0,False
2025-08-04T04:21:00+00:00,2025-08-04T04:32:00+00:00,SELL,22859.7,22867.0,-1.0,False
2025-08-06T04:19:00+00:00,2025-08-06T04:20:00+00:00,SELL,23065.7,23071.2,-1.0,False
2025-08-07T06:01:00+00:00,2025-08-07T06:15:00+00:00,SELL,23392.8,23397.6,2.500000000000379,True
2025-08-08T04:08:00+00:00,2025-08-08T04:33:00+00:00,SELL,23452.1,23459.1,-1.0,False
2025-08-14T04:32:00+00:00,2025-08-14T04:35:00+00:00,SELL,23842.3,23846.6,-1.0,False
2025-08-18T04:17:00+00:00,2025-08-18T04:24:00+00:00,SELL,23774.9,23778.9,-1.0,False
2025-08-20T04:19:00+00:00,2025-08-20T04:36:00+00:00,BUY,23296.2,23289.3,-1.0,False
2025-08-22T04:26:00+00:00,2025-08-22T04:29:00+00:00,BUY,23141.4,23136.9,-1.0,False
2025-08-25T04:26:00+00:00,2025-08-25T05:21:00+00:00,BUY,23490.3,23484.7,2.5000000000006497,True
2025-08-28T04:26:00+00:00,2025-08-28T04:28:00+00:00,SELL,23520.8,23528.6,-1.0,False
2025-09-03T04:44:00+00:00,2025-09-03T05:05:00+00:00,BUY,23298.0,23292.8,-1.0,False
2025-09-04T04:12:00+00:00,2025-09-04T05:23:00+00:00,BUY,23459.9,23450.5,-1.0,False
2025-09-11T06:25:00+00:00,2025-09-11T06:32:00+00:00,SELL,23899.1,23903.8,-1.0,False
2025-09-19T04:06:00+00:00,2025-09-19T04:21:00+00:00,SELL,24484.8,24493.7,2.4999999999995914,True
2025-09-26T04:31:00+00:00,2025-09-26T04:54:00+00:00,BUY,24392.2,24386.1,-1.0,False
2025-09-29T04:08:00+00:00,2025-09-29T05:39:00+00:00,BUY,24625.8,24619.8,2.5,True
2025-09-30T05:23:00+00:00,2025-09-30T05:50:00+00:00,SELL,24641.9,24646.6,-1.0,False
2025-10-02T04:10:00+00:00,2025-10-02T04:20:00+00:00,BUY,24879.1,24871.3,-1.0,False
2025-10-06T04:08:00+00:00,2025-10-06T04:13:00+00:00,SELL,24902.3,24910.6,-1.0,False
2025-10-07T04:16:00+00:00,2025-10-07T06:00:00+00:00,BUY,24995.6,24989.4,-1.0,False
2025-10-10T04:33:00+00:00,2025-10-10T04:47:00+00:00,BUY,25150.6,25144.8,-1.0,False
2025-10-13T04:04:00+00:00,2025-10-13T04:06:00+00:00,BUY,24620.8,24611.1,-1.0,False
2025-10-14T04:05:00+00:00,2025-10-14T04:09:00+00:00,SELL,24736.6,24751.6,2.5,True
2025-10-15T04:29:00+00:00,2025-10-15T05:00:00+00:00,BUY,24677.1,24668.7,2.5000000000006497,True
2025-10-17T04:19:00+00:00,2025-10-17T04:20:00+00:00,SELL,24573.3,24583.3,-1.0,False
2025-10-20T04:08:00+00:00,2025-10-20T04:10:00+00:00,BUY,24963.1,24956.9,-1.0,False
2025-10-22T05:26:00+00:00,2025-10-22T06:00:00+00:00,BUY,25175.0,25164.1,-1.0,False
2025-10-23T04:02:00+00:00,2025-10-23T04:09:00+00:00,BUY,24960.8,24950.9,-1.0,False
2025-10-24T04:14:00+00:00,2025-10-24T05:26:00+00:00,BUY,25200.3,25194.0,2.5000000000002887,True
2025-10-28T04:21:00+00:00,2025-10-28T04:24:00+00:00,SELL,25850.8,25856.6,-1.0,False
2025-10-29T04:05:00+00:00,2025-10-29T04:24:00+00:00,SELL,26118.1,26124.1,-1.0,False
2025-10-30T04:03:00+00:00,2025-10-30T04:05:00+00:00,SELL,26261.3,26270.0,2.499999999999791,True
2025-10-31T04:11:00+00:00,2025-10-31T04:21:00+00:00,BUY,26094.6,26089.2,-1.0,False
2025-11-03T05:25:00+00:00,2025-11-03T05:30:00+00:00,SELL,25969.2,25980.9,-1.0,False
2025-11-04T05:23:00+00:00,2025-11-04T05:40:00+00:00,SELL,25805.2,25817.8,2.5000000000002887,True
2025-11-05T05:04:00+00:00,2025-11-05T05:09:00+00:00,BUY,25384.9,25372.1,2.4999999999994316,True
2025-11-06T05:14:00+00:00,2025-11-06T05:21:00+00:00,SELL,25644.4,25651.8,-1.0,False
2025-11-07T09:31:00+00:00,2025-11-07T09:42:00+00:00,BUY,25187.8,25172.3,-1.0,False
2025-11-10T05:30:00+00:00,2025-11-10T05:32:00+00:00,BUY,25413.9,25407.3,-1.0,False
2025-11-11T05:10:00+00:00,2025-11-11T06:11:00+00:00,SELL,25612.1,25623.1,-1.0,False
2025-11-13T05:12:00+00:00,2025-11-13T05:23:00+00:00,BUY,25635.2,25629.1,2.4999999999991056,True
2025-11-14T05:20:00+00:00,2025-11-14T05:20:00+00:00,SELL,24957.2,24968.3,-1.0,False
2025-11-17T05:10:00+00:00,2025-11-17T06:40:00+00:00,SELL,25220.0,25234.9,2.4999999999997558,True
2025-11-18T05:05:00+00:00,2025-11-18T05:07:00+00:00,SELL,24667.1,24684.1,-1.0,False
2025-11-19T05:03:00+00:00,2025-11-19T05:13:00+00:00,BUY,24484.1,24472.6,-1.0,False
2025-11-20T07:20:00+00:00,2025-11-20T07:39:00+00:00,SELL,25150.6,25161.1,2.5,True
2025-11-21T05:02:00+00:00,2025-11-21T05:05:00+00:00,BUY,24131.3,24107.8,-1.0,False
2025-11-24T06:43:00+00:00,2025-11-24T07:03:00+00:00,BUY,24425.3,24410.8,-1.0,False
2025-11-25T12:43:00+00:00,2025-11-25T12:43:00+00:00,SELL,24901.7,24913.7,-1.0,False
2025-11-26T05:10:00+00:00,2025-11-26T06:36:00+00:00,BUY,25148.2,25136.9,2.5000000000001608,True
2025-12-01T05:08:00+00:00,2025-12-01T05:36:00+00:00,SELL,25203.7,25213.4,2.4999999999998126,True
2025-12-02T05:07:00+00:00,2025-12-02T06:24:00+00:00,SELL,25360.7,25372.7,2.5,True
2025-12-04T05:16:00+00:00,2025-12-04T05:18:00+00:00,BUY,25636.1,25630.6,-1.0,False
2025-12-09T06:45:00+00:00,2025-12-09T07:01:00+00:00,SELL,25684.8,25692.1,-1.0,False
2025-12-10T05:03:00+00:00,2025-12-10T06:06:00+00:00,SELL,25691.9,25700.4,-1.0,False
2025-12-11T05:13:00+00:00,2025-12-11T05:30:00+00:00,SELL,25516.0,25522.3,2.5000000000002887,True
2025-12-12T05:06:00+00:00,2025-12-12T05:13:00+00:00,BUY,25686.8,25677.8,-1.0,False
2025-12-16T05:03:00+00:00,2025-12-16T05:21:00+00:00,SELL,24938.2,24945.9,2.4999999999997637,True
2025-12-17T05:03:00+00:00,2025-12-17T05:08:00+00:00,SELL,25089.2,25101.2,-1.0,False
2025-12-18T05:27:00+00:00,2025-12-18T05:30:00+00:00,SELL,24754.2,24767.5,-1.0,False
2025-12-19T05:29:00+00:00,2025-12-19T05:38:00+00:00,SELL,25083.0,25089.8,-1.0,False
2025-12-22T05:12:00+00:00,2025-12-22T06:01:00+00:00,SELL,25466.0,25473.2,-1.0,False
2025-12-29T05:02:00+00:00,2025-12-29T07:16:00+00:00,SELL,25652.2,25672.7,2.5,True
2026-01-02T05:06:00+00:00,2026-01-02T05:07:00+00:00,SELL,25444.7,25450.9,-1.0,False
2026-01-05T05:24:00+00:00,2026-01-05T05:49:00+00:00,SELL,25314.3,25322.8,-1.0,False
2026-01-07T05:21:00+00:00,2026-01-07T05:35:00+00:00,SELL,25622.6,25627.9,-1.0,False
2026-01-08T05:16:00+00:00,2026-01-08T05:41:00+00:00,SELL,25606.7,25613.7,2.5,True
2026-01-09T05:02:00+00:00,2026-01-09T05:04:00+00:00,BUY,25529.7,25520.7,-1.0,False
2026-01-12T05:19:00+00:00,2026-01-12T05:25:00+00:00,SELL,25576.7,25585.7,2.5,True
2026-01-13T05:19:00+00:00,2026-01-13T06:13:00+00:00,BUY,25747.1,25737.6,2.5,True
2026-01-16T05:40:00+00:00,2026-01-16T06:47:00+00:00,BUY,25670.9,25665.4,2.5,True
2026-01-19T05:03:00+00:00,2026-01-19T05:06:00+00:00,BUY,25253.5,25244.1,-1.0,False
2026-01-20T05:10:00+00:00,2026-01-20T05:27:00+00:00,BUY,25252.0,25242.8,2.4999999999998024,True
2026-01-21T05:25:00+00:00,2026-01-21T06:11:00+00:00,BUY,25079.1,25069.8,2.5000000000001954,True
2026-01-26T09:36:00+00:00,2026-01-26T09:39:00+00:00,BUY,25527.0,25520.1,-1.0,False
2026-01-27T05:08:00+00:00,2026-01-27T05:30:00+00:00,SELL,25867.4,25874.9,-1.0,False
2026-01-29T05:18:00+00:00,2026-01-29T05:36:00+00:00,BUY,26115.8,26107.9,2.5000000000006906,True
2026-01-30T05:06:00+00:00,2026-01-30T05:14:00+00:00,BUY,25759.4,25747.6,-1.0,False
2026-02-02T05:13:00+00:00,2026-02-02T06:06:00+00:00,SELL,25199.0,25224.8,2.5000000000000706,True
2026-02-03T05:23:00+00:00,2026-02-03T05:49:00+00:00,SELL,25878.8,25891.5,-1.0,False
2026-02-04T05:10:00+00:00,2026-02-04T05:21:00+00:00,SELL,25332.3,25342.2,-1.0,False
2026-02-05T05:04:00+00:00,2026-02-05T05:37:00+00:00,SELL,24915.6,24936.0,-1.0,False
2026-02-09T05:03:00+00:00,2026-02-09T05:06:00+00:00,BUY,25116.7,25107.3,-1.0,False
2026-02-10T05:08:00+00:00,2026-02-10T05:26:00+00:00,SELL,25262.5,25270.4,2.4999999999995395,True
2026-02-11T05:10:00+00:00,2026-02-11T05:28:00+00:00,BUY,25242.3,25235.8,-1.0,False
2026-02-12T05:09:00+00:00,2026-02-12T06:03:00+00:00,BUY,25267.0,25260.1,-1.0,False
2026-02-13T05:05:00+00:00,2026-02-13T05:07:00+00:00,BUY,24696.3,24686.8,-1.0,False
2026-02-17T05:22:00+00:00,2026-02-17T05:35:00+00:00,SELL,24544.3,24557.3,2.5,True
2026-02-19T05:11:00+00:00,2026-02-19T05:17:00+00:00,SELL,24889.8,24900.3,-1.0,False
2026-02-20T07:54:00+00:00,2026-02-20T08:00:00+00:00,BUY,24859.8,24851.7,2.500000000000449,True
2026-02-23T05:23:00+00:00,2026-02-23T05:38:00+00:00,BUY,24771.2,24762.8,2.499999999999567,True
2026-02-24T05:06:00+00:00,2026-02-24T05:15:00+00:00,BUY,24840.8,24832.6,-1.0,False
2026-02-25T05:13:00+00:00,2026-02-25T05:18:00+00:00,BUY,25018.6,25011.2,-1.0,False
2026-02-26T05:31:00+00:00,2026-02-26T06:01:00+00:00,BUY,25257.5,25247.5,2.5,True
2026-02-27T06:11:00+00:00,2026-02-27T06:12:00+00:00,BUY,24995.5,24987.5,-1.0,False
2026-03-02T05:10:00+00:00,2026-03-02T05:24:00+00:00,SELL,24725.6,24738.7,2.4999999999995834,True
2026-03-03T05:13:00+00:00,2026-03-03T05:37:00+00:00,SELL,24792.1,24807.2,2.4999999999996385,True
2026-03-04T05:04:00+00:00,2026-03-04T05:42:00+00:00,SELL,24566.2,24594.6,-1.0,False
2026-03-05T05:25:00+00:00,2026-03-05T05:38:00+00:00,SELL,25067.1,25075.5,2.499999999999567,True
2026-03-09T04:08:00+00:00,2026-03-09T04:13:00+00:00,BUY,24117.7,24102.2,-1.0,False
2026-03-10T04:02:00+00:00,2026-03-10T04:12:00+00:00,SELL,24875.8,24887.3,-1.0,False
2026-03-12T04:11:00+00:00,2026-03-12T04:19:00+00:00,SELL,24733.2,24747.2,-1.0,False
2026-03-13T05:33:00+00:00,2026-03-13T06:25:00+00:00,SELL,24590.0,24605.2,2.4999999999998805,True
2026-03-16T04:17:00+00:00,2026-03-16T04:24:00+00:00,BUY,24551.0,24540.0,-1.0,False
2026-03-17T04:22:00+00:00,2026-03-17T04:37:00+00:00,BUY,24606.7,24599.0,2.4999999999997637,True
2026-03-19T04:12:00+00:00,2026-03-19T04:41:00+00:00,SELL,24448.5,24459.0,2.5,True
2026-03-20T07:48:00+00:00,2026-03-20T07:48:00+00:00,SELL,24412.8,24418.5,2.4999999999996807,True
2026-03-23T04:04:00+00:00,2026-03-23T04:13:00+00:00,SELL,23765.6,23783.1,-1.0,False
2026-03-24T04:02:00+00:00,2026-03-24T04:10:00+00:00,BUY,24093.5,24085.6,2.4999999999995395,True
2026-03-25T04:20:00+00:00,2026-03-25T04:45:00+00:00,BUY,24225.9,24213.7,-1.0,False
2026-03-26T04:05:00+00:00,2026-03-26T04:55:00+00:00,SELL,24180.7,24194.5,2.500000000000132,True
2026-03-27T04:26:00+00:00,2026-03-27T04:34:00+00:00,SELL,23717.8,23724.2,-1.0,False
2026-03-30T04:30:00+00:00,2026-03-30T04:50:00+00:00,BUY,23163.7,23147.9,-1.0,False
2026-03-31T04:02:00+00:00,2026-03-31T04:05:00+00:00,BUY,23162.1,23150.6,-1.0,False
2026-04-01T04:06:00+00:00,2026-04-01T04:22:00+00:00,SELL,23824.3,23831.1,-1.0,False
2026-04-02T04:07:00+00:00,2026-04-02T04:15:00+00:00,SELL,23653.4,23667.7,-1.0,False
2026-04-06T04:10:00+00:00,2026-04-06T04:34:00+00:00,BUY,24066.9,24059.1,2.499999999999067,True
2026-04-07T04:06:00+00:00,2026-04-07T04:25:00+00:00,SELL,24072.5,24085.0,-1.0,False
2026-04-08T04:03:00+00:00,2026-04-08T04:13:00+00:00,BUY,24963.5,24955.8,2.4999999999997637,True
2026-04-10T05:02:00+00:00,2026-04-10T05:30:00+00:00,SELL,25138.6,25145.9,2.4999999999990035,True
2026-04-13T04:23:00+00:00,2026-04-13T04:31:00+00:00,SELL,24930.7,24938.7,-1.0,False
2026-04-14T04:39:00+00:00,2026-04-14T05:10:00+00:00,BUY,25452.0,25448.0,2.5,True
2026-04-16T04:27:00+00:00,2026-04-16T05:10:00+00:00,SELL,26305.1,26312.3,2.4999999999997473,True
2026-04-20T04:09:00+00:00,2026-04-20T04:16:00+00:00,BUY,26555.4,26549.2,-1.0,False
2026-04-23T09:02:00+00:00,2026-04-23T09:04:00+00:00,BUY,26791.9,26777.4,-1.0,False
2026-04-24T04:02:00+00:00,2026-04-24T04:05:00+00:00,SELL,26905.3,26913.7,-1.0,False
2026-04-27T04:05:00+00:00,2026-04-27T04:22:00+00:00,SELL,27396.4,27406.8,-1.0,False
2026-04-28T04:57:00+00:00,2026-04-28T05:01:00+00:00,BUY,27306.6,27297.1,-1.0,False
2026-04-30T09:30:00+00:00,2026-04-30T09:30:00+00:00,SELL,27289.8,27300.5,-1.0,False
2026-05-01T04:05:00+00:00,2026-05-01T06:30:00+00:00,SELL,27524.3,27533.9,2.4999999999994316,True
2026-05-04T04:06:00+00:00,2026-05-04T05:18:00+00:00,BUY,27834.6,27826.4,2.5000000000008873,True
2026-05-05T04:14:00+00:00,2026-05-05T04:16:00+00:00,BUY,27746.5,27740.3,-1.0,False
2026-05-06T04:16:00+00:00,2026-05-06T04:38:00+00:00,BUY,28225.5,28217.4,-1.0,False
2026-05-07T05:09:00+00:00,2026-05-07T05:14:00+00:00,BUY,28603.6,28597.4,2.5000000000011737,True
2026-05-08T04:11:00+00:00,2026-05-08T04:15:00+00:00,BUY,28685.1,28676.1,-1.0,False
2026-05-11T04:11:00+00:00,2026-05-11T04:17:00+00:00,SELL,29218.0,29232.7,-1.0,False
2026-05-12T04:17:00+00:00,2026-05-12T04:39:00+00:00,BUY,29244.5,29231.0,-1.0,False
2026-05-13T04:04:00+00:00,2026-05-13T05:11:00+00:00,BUY,29176.9,29160.0,2.4999999999997846,True
2026-05-14T09:28:00+00:00,2026-05-14T09:35:00+00:00,BUY,29455.4,29443.4,-1.0,False
2026-05-15T04:04:00+00:00,2026-05-15T04:13:00+00:00,SELL,29475.1,29485.8,2.49999999999983,True
2026-05-18T04:21:00+00:00,2026-05-18T04:23:00+00:00,BUY,29009.9,28999.9,-1.0,False
2026-05-19T04:35:00+00:00,2026-05-19T05:21:00+00:00,SELL,28906.2,28925.8,2.5000000000001856,True
2026-05-20T04:03:00+00:00,2026-05-20T04:36:00+00:00,BUY,28854.9,28829.2,-1.0,False
2026-05-21T05:47:00+00:00,2026-05-21T05:47:00+00:00,BUY,29303.9,29298.2,-1.0,False
2026-05-22T04:30:00+00:00,2026-05-22T04:36:00+00:00,BUY,29520.5,29512.7,-1.0,False
2026-05-25T04:06:00+00:00,2026-05-25T04:15:00+00:00,BUY,29921.9,29915.5,-1.0,False
2026-05-26T04:07:00+00:00,2026-05-26T04:13:00+00:00,SELL,29767.6,29775.8,-1.0,False
2026-05-27T04:14:00+00:00,2026-05-27T04:15:00+00:00,BUY,30066.6,30056.4,-1.0,False
2026-05-28T04:02:00+00:00,2026-05-28T04:08:00+00:00,SELL,29766.4,29784.2,-1.0,False
2026-05-29T04:09:00+00:00,2026-05-29T04:16:00+00:00,BUY,30230.3,30224.3,2.5,True
2026-06-01T04:03:00+00:00,2026-06-01T05:49:00+00:00,BUY,30532.0,30520.3,2.4999999999998446,True
2026-06-02T04:09:00+00:00,2026-06-02T04:45:00+00:00,BUY,30364.8,30351.3,2.5,True
2026-06-03T04:19:00+00:00,2026-06-03T04:34:00+00:00,SELL,30704.1,30713.1,-1.0,False
2026-06-04T05:03:00+00:00,2026-06-04T05:09:00+00:00,BUY,30467.0,30458.2,-1.0,False
2026-06-05T04:18:00+00:00,2026-06-05T04:30:00+00:00,BUY,30172.4,30159.5,-1.0,False
2026-06-08T04:16:00+00:00,2026-06-08T04:39:00+00:00,SELL,29194.8,29221.2,2.4999999999998623,True
2026-06-09T05:01:00+00:00,2026-06-09T06:07:00+00:00,BUY,29594.7,29570.0,2.4999999999999263,True
2026-06-10T06:07:00+00:00,2026-06-10T06:38:00+00:00,SELL,28990.4,29007.7,-1.0,False
2026-06-11T04:08:00+00:00,2026-06-11T04:16:00+00:00,BUY,28740.1,28723.5,-1.0,False
2026-06-12T04:03:00+00:00,2026-06-12T04:20:00+00:00,SELL,29530.6,29541.3,2.49999999999983,True
2026-06-15T04:04:00+00:00,2026-06-15T04:16:00+00:00,SELL,30208.6,30221.3,-1.0,False
2026-06-16T04:21:00+00:00,2026-06-16T04:47:00+00:00,SELL,30562.9,30570.1,2.5000000000010107,True
2026-06-17T04:10:00+00:00,2026-06-17T04:16:00+00:00,SELL,30204.8,30211.3,-1.0,False
2026-06-18T04:06:00+00:00,2026-06-18T04:19:00+00:00,SELL,30129.0,30144.6,2.500000000000233,True
2026-06-19T04:03:00+00:00,2026-06-19T04:47:00+00:00,SELL,30249.2,30270.9,2.499999999999916,True
2026-06-22T04:11:00+00:00,2026-06-22T04:14:00+00:00,BUY,30325.6,30316.3,-1.0,False
2026-06-24T04:36:00+00:00,2026-06-24T04:40:00+00:00,SELL,29493.4,29508.9,-1.0,False
2026-06-25T04:26:00+00:00,2026-06-25T04:31:00+00:00,SELL,29794.9,29806.4,2.5,True
2026-06-26T05:27:00+00:00,2026-06-26T05:30:00+00:00,SELL,29133.6,29150.2,-1.0,False
2026-06-29T04:02:00+00:00,2026-06-29T04:21:00+00:00,SELL,29357.2,29376.2,2.5,True
2026-06-30T04:09:00+00:00,2026-06-30T05:03:00+00:00,BUY,29909.8,29876.1,2.499999999999946,True
2026-07-01T04:05:00+00:00,2026-07-01T04:48:00+00:00,SELL,30235.1,30249.3,-1.0,False
2026-07-02T04:07:00+00:00,2026-07-02T04:11:00+00:00,SELL,29941.8,29953.6,2.500000000000154,True
2026-07-06T04:09:00+00:00,2026-07-06T04:12:00+00:00,BUY,29516.6,29500.2,2.5000000000003326,True
2026-07-07T04:18:00+00:00,2026-07-07T04:31:00+00:00,SELL,29428.8,29443.3,-1.0,False
2026-07-08T04:23:00+00:00,2026-07-08T04:31:00+00:00,SELL,29254.0,29267.3,2.500000000000137,True
2026-07-09T04:21:00+00:00,2026-07-09T04:32:00+00:00,SELL,29298.7,29319.7,-1.0,False
2026-07-10T04:28:00+00:00,2026-07-10T04:53:00+00:00,SELL,29734.1,29749.6,2.5,True
2026-07-13T05:10:00+00:00,2026-07-13T05:21:00+00:00,SELL,29493.8,29513.0,2.4999999999999054,True
2026-07-14T04:22:00+00:00,2026-07-14T04:27:00+00:00,SELL,29248.0,29267.3,-1.0,False
2026-07-16T04:10:00+00:00,2026-07-16T04:12:00+00:00,SELL,29555.3,29575.8,-1.0,False
2026-07-17T15:55:00+00:00,2026-07-17T15:57:00+00:00,SELL,28734.5,28757.7,-1.0,False
2026-07-20T05:09:00+00:00,2026-07-20T05:10:00+00:00,BUY,28694.4,28681.8,-1.0,False
2026-07-21T04:05:00+00:00,2026-07-21T04:06:00+00:00,SELL,28913.5,28924.8,-1.0,False
2026-07-23T04:02:00+00:00,2026-07-23T04:13:00+00:00,SELL,28959.1,28982.7,-1.0,False
2026-07-24T04:03:00+00:00,2026-07-24T04:05:00+00:00,SELL,28338.4,28345.4,-1.0,False
2026-07-27T04:29:00+00:00,2026-07-27T04:33:00+00:00,SELL,28490.5,28504.5,-1.0,False
2026-07-28T08:38:00+00:00,2026-07-28T08:41:00+00:00,SELL,27891.7,27905.8,-1.0,False
2026-07-29T04:02:00+00:00,2026-07-29T04:38:00+00:00,SELL,27567.0,27592.1,-1.0,False
2026-07-30T04:27:00+00:00,2026-07-30T04:28:00+00:00,SELL,27404.6,27418.1,-1.0,False
2026-07-31T04:02:00+00:00,2026-07-31T04:08:00+00:00,SELL,28316.0,28346.0,-1.0,False
2026-08-03T04:17:00+00:00,2026-08-03T04:55:00+00:00,BUY,28560.4,28547.9,-1.0,False
2026-08-04T04:07:00+00:00,2026-08-04T04:19:00+00:00,SELL,28881.7,28898.8,-1.0,False
2026-08-05T04:09:00+00:00,2026-08-05T04:14:00+00:00,BUY,29787.6,29779.6,-1.0,False
2026-08-06T04:19:00+00:00,2026-08-06T04:25:00+00:00,BUY,29464.1,29452.3,2.500000000000154,True
2026-08-07T04:08:00+00:00,2026-08-07T04:13:00+00:00,BUY,29394.1,29384.3,-1.0,False
2026-08-10T04:11:00+00:00,2026-08-10T04:40:00+00:00,BUY,29793.4,29784.2,-1.0,False
2026-08-11T04:12:00+00:00,2026-08-11T04:44:00+00:00,BUY,29754.6,29746.6,-1.0,False
2026-08-12T04:10:00+00:00,2026-08-12T04:24:00+00:00,SELL,29608.3,29614.5,-1.0,False
2026-08-13T04:28:00+00:00,2026-08-13T04:35:00+00:00,SELL,29796.3,29806.1,-1.0,False
2026-08-14T04:15:00+00:00,2026-08-14T04:32:00+00:00,BUY,30072.6,30066.9,-1.0,False
2026-08-18T04:05:00+00:00,2026-08-18T04:18:00+00:00,SELL,29813.6,29832.3,-1.0,False
2026-08-20T04:30:00+00:00,2026-08-20T04:32:00+00:00,BUY,29566.1,29551.6,-1.0,False
2026-08-21T04:15:00+00:00,2026-08-21T04:16:00+00:00,BUY,29298.2,29286.2,-1.0,False
2026-08-25T14:30:00+00:00,2026-08-25T14:30:00+00:00,BUY,29111.8,29102.3,-1.0,False
