entry_time,direction,entry_type,entry_price,stop,target,exit_time,exit_price,exit_reason,spread_price,r_multiple_gross,r_multiple_net,pnl_usd_net
2020-01-03 00:10:00-05:00,SHORT,Breakout,1.3119,1.3123128035459335,1.31141,2020-01-03 00:30:00-05:00,1.3123128035459335,SL,0.000268,-1.0,-1.6492,-1649.22
2020-01-03 00:45:00-05:00,SHORT,Retest,1.31211,1.312310122494872,1.31141,2020-01-03 00:55:00-05:00,1.312310122494872,SL,0.000282,-1.0,-2.4091,-2409.14
2020-01-03 14:00:00-05:00,SHORT,Breakout,1.3075999999999999,1.3080178258076143,1.30682,2020-01-03 14:10:00-05:00,1.3080178258076143,SL,0.000276,-1.0,-1.6606,-1660.56
2020-01-03 14:25:00-05:00,SHORT,Breakout,1.3078,1.308013736433455,1.30682,2020-01-05 17:15:00-05:00,1.30682,TP,0.000248,4.5851,3.4248,3424.78
2020-01-06 01:05:00-05:00,SHORT,Breakout,1.30759,1.3080249556617307,1.30744,2020-01-06 01:10:00-05:00,1.30744,TP,0.000248,0.3449,-0.2253,-225.31
2020-01-08 02:10:00-05:00,SHORT,Bounce,1.31351,1.3139740434692333,1.31148,2020-01-08 02:20:00-05:00,1.3139740434692333,SL,0.000252,-1.0,-1.5431,-1543.05
2020-01-08 02:20:00-05:00,SHORT,Bounce,1.31365,1.3139797721750022,1.31148,2020-01-08 02:30:00-05:00,1.3139797721750022,SL,0.000258,-1.0,-1.7824,-1782.36
2020-01-08 05:00:00-05:00,SHORT,Breakout,1.31089,1.3116853670063753,1.30626,2020-01-08 05:10:00-05:00,1.3116853670063753,SL,0.000236,-1.0,-1.2967,-1296.72
2020-01-08 07:20:00-05:00,SHORT,Retest,1.3112,1.311637786219462,1.30902,2020-01-08 07:45:00-05:00,1.30902,TP,0.000242,4.9796,4.4268,4426.82
2020-01-09 03:05:00-05:00,SHORT,Breakout,1.3091300000000001,1.3104722017141395,1.30816,2020-01-09 03:30:00-05:00,1.3104722017141395,SL,0.000236,-1.0,-1.1758,-1175.83
2020-01-10 02:40:00-05:00,SHORT,Breakout,1.30563,1.3059605132285965,1.3053,2020-01-10 02:50:00-05:00,1.3059605132285965,SL,0.00023,-1.0,-1.6959,-1695.89
2020-01-12 22:50:00-05:00,SHORT,Bounce,1.3036400000000001,1.3038448934522713,1.3029899999999999,2020-01-12 22:55:00-05:00,1.3038448934522713,SL,0.000234,-1.0,-2.1421,-2142.06
2020-01-14 10:50:00-05:00,SHORT,Bounce,1.30024,1.3014356657322192,1.29721,2020-01-14 11:45:00-05:00,1.3014356657322192,SL,0.00023,-1.0,-1.1924,-1192.36
2020-01-14 19:35:00-05:00,SHORT,Breakout,1.30144,1.301776085693143,1.30126,2020-01-14 19:50:00-05:00,1.301776085693143,SL,0.000236,-1.0,-1.7022,-1702.2
2020-01-15 03:05:00-05:00,SHORT,Breakout,1.30151,1.301821402643838,1.29922,2020-01-15 04:00:00-05:00,1.301821402643838,SL,0.000242,-1.0,-1.7771,-1777.13
2020-01-15 04:25:00-05:00,SHORT,Retest,1.30132,1.3018511329088311,1.29922,2020-01-15 04:30:00-05:00,1.29922,TP,0.000242,3.9538,3.4982,3498.18
2020-01-16 01:20:00-05:00,SHORT,Breakout,1.30379,1.30393645411424,1.30363,2020-01-16 01:25:00-05:00,1.30363,TP,0.000244,1.0925,-0.5736,-573.56
2020-01-16 02:00:00-05:00,SHORT,Breakout,1.30361,1.3039505548827626,1.30216,2020-01-16 02:20:00-05:00,1.3039505548827626,SL,0.000224,-1.0,-1.6578,-1657.75
2020-01-16 02:40:00-05:00,SHORT,Breakout,1.30368,1.3039692024899472,1.30216,2020-01-16 02:45:00-05:00,1.3039692024899472,SL,0.000244,-1.0,-1.8437,-1843.7
2020-01-16 03:00:00-05:00,SHORT,Retest,1.30344,1.3039706713951318,1.30216,2020-01-16 03:20:00-05:00,1.3039706713951318,SL,0.00025,-1.0,-1.4711,-1471.1
