entry_time,direction,entry_type,entry_price,stop,target,exit_time,exit_price,exit_reason,spread_price,r_multiple_gross,r_multiple_net,pnl_usd_net
2020-01-07 02:45:00-05:00,LONG,Breakout,1569.57,1567.929327856982,1579.16,2020-01-07 03:00:00-05:00,1567.929327856982,SL,0.401333,-1.0,-1.2446,-1244.62
2020-01-10 08:30:00-05:00,LONG,Breakout,1554.31,1551.9132640477462,1561.2,2020-01-10 08:45:00-05:00,1551.9132640477462,SL,0.386,-1.0,-1.1611,-1161.05
2020-01-10 09:15:00-05:00,LONG,Breakout,1552.94,1551.7967686271495,1561.2,2020-01-13 03:00:00-05:00,1551.7967686271495,SL,0.390667,-1.0,-1.3417,-1341.72
2020-01-15 03:00:00-05:00,LONG,Breakout,1553.09,1552.4810020805003,1555.97,2020-01-15 03:15:00-05:00,1552.4810020805003,SL,0.394,-1.0,-1.647,-1646.96
2020-01-15 08:45:00-05:00,LONG,Breakout,1554.63,1553.76211880839,1555.97,2020-01-15 09:00:00-05:00,1555.97,TP,0.399333,1.544,1.0839,1083.87
2020-01-15 15:00:00-05:00,LONG,Retest,1555.12,1553.773044524482,1560.47,2020-01-16 00:30:00-05:00,1553.773044524482,SL,0.422,-1.0,-1.3133,-1313.3
2020-01-17 09:00:00-05:00,LONG,Bounce,1555.71,1553.619123809399,1560.92,2020-01-17 13:15:00-05:00,1560.92,TP,0.390667,2.4918,2.3049,2304.93
2020-01-20 00:45:00-05:00,LONG,Breakout,1561.73,1560.9589366182977,1595.15,2020-01-20 02:00:00-05:00,1560.9589366182977,SL,0.421333,-1.0,-1.5464,-1546.43
2020-01-20 08:00:00-05:00,LONG,Bounce,1559.76,1558.9660450409265,1562.63,2020-01-20 20:15:00-05:00,1562.63,TP,0.408667,3.6148,3.1001,3100.09
2020-01-20 20:15:00-05:00,LONG,Breakout,1565.14,1562.4035460225923,1595.15,2020-01-21 02:30:00-05:00,1562.4035460225923,SL,0.395333,-1.0,-1.1445,-1144.47
2020-01-23 09:30:00-05:00,LONG,Breakout,1563.0,1560.350634489406,1568.46,2020-01-23 10:00:00-05:00,1560.350634489406,SL,0.395333,-1.0,-1.1492,-1149.22
2020-01-23 10:15:00-05:00,LONG,Breakout,1561.6,1560.3284431389304,1568.46,2020-01-23 10:30:00-05:00,1560.3284431389304,SL,0.397333,-1.0,-1.3125,-1312.48
2020-01-24 04:30:00-05:00,LONG,Bounce,1560.02,1559.0309130011785,1561.28,2020-01-24 04:45:00-05:00,1561.28,TP,0.456,1.2739,0.8129,812.87
2020-01-24 09:45:00-05:00,LONG,Breakout,1564.21,1562.4891837896516,1567.78,2020-01-24 10:00:00-05:00,1567.78,TP,0.392667,2.0746,1.8464,1846.41
2020-01-27 02:00:00-05:00,LONG,Bounce,1578.84,1577.5734870275487,1582.94,2020-01-27 02:30:00-05:00,1577.5734870275487,SL,0.42,-1.0,-1.3316,-1331.62
2020-01-27 02:30:00-05:00,LONG,Bounce,1578.32,1577.5573434064067,1582.94,2020-01-27 02:45:00-05:00,1577.5573434064067,SL,0.405333,-1.0,-1.5315,-1531.48
2020-01-27 04:00:00-05:00,LONG,Breakout,1581.05,1580.4264002238829,1582.94,2020-01-27 04:45:00-05:00,1582.94,TP,0.408667,3.0308,2.3755,2375.46
2020-01-29 08:30:00-05:00,LONG,Breakout,1571.84,1571.3289138160992,1582.14,2020-01-29 08:45:00-05:00,1571.3289138160992,SL,0.362667,-1.0,-1.7096,-1709.6
2020-01-29 10:00:00-05:00,LONG,Breakout,1572.92,1571.9258394655092,1582.14,2020-01-29 10:15:00-05:00,1571.9258394655092,SL,0.401333,-1.0,-1.4037,-1403.69
2020-01-30 02:15:00-05:00,LONG,Breakout,1581.84,1580.394154814905,1582.9,2020-01-30 02:45:00-05:00,1580.394154814905,SL,0.408667,-1.0,-1.2826,-1282.65
2020-01-30 03:15:00-05:00,LONG,Breakout,1581.46,1580.374197773545,1585.85,2020-01-30 04:00:00-05:00,1580.374197773545,SL,0.411333,-1.0,-1.3788,-1378.83
2020-01-30 08:30:00-05:00,LONG,Bounce,1578.62,1576.4805522789034,1582.9,2020-01-30 09:30:00-05:00,1576.4805522789034,SL,0.405333,-1.0,-1.1895,-1189.46
2020-01-30 09:45:00-05:00,LONG,Bounce,1578.0,1576.3617392182032,1581.66,2020-01-30 10:00:00-05:00,1576.3617392182032,SL,0.389333,-1.0,-1.2377,-1237.65
2020-01-30 10:00:00-05:00,LONG,Bounce,1578.77,1576.3531864169029,1581.66,2020-01-30 10:30:00-05:00,1581.66,TP,0.402,1.1958,1.0295,1029.45
2020-01-30 10:30:00-05:00,LONG,Breakout,1583.22,1581.1473903288604,1585.85,2020-01-30 11:30:00-05:00,1581.1473903288604,SL,0.406667,-1.0,-1.1962,-1196.21
2020-01-31 09:30:00-05:00,LONG,Breakout,1583.18,1581.5662283449901,1585.8,2020-01-31 10:45:00-05:00,1585.8,TP,0.395333,1.6235,1.3786,1378.55
2020-01-31 13:00:00-05:00,LONG,Retest,1584.46,1581.401181332384,1595.15,2020-02-02 21:30:00-05:00,1581.401181332384,SL,0.412,-1.0,-1.1347,-1134.69
2020-02-05 23:00:00-05:00,SHORT,Breakout,1553.18,1554.5435846970922,1548.84,2020-02-06 00:15:00-05:00,1554.5435846970922,SL,0.421333,-1.0,-1.309,-1308.99
2020-02-10 20:00:00-05:00,LONG,Bounce,1571.55,1571.0817602130055,1576.86,2020-02-10 20:15:00-05:00,1571.0817602130055,SL,0.428,-1.0,-1.9141,-1914.06
2020-02-11 08:15:00-05:00,LONG,Breakout,1571.0,1569.5987387828334,1576.86,2020-02-11 10:00:00-05:00,1569.5987387828334,SL,0.4,-1.0,-1.2855,-1285.46
2020-02-13 08:30:00-05:00,LONG,Bounce,1574.28,1571.8346965523358,1577.41,2020-02-13 09:45:00-05:00,1571.8346965523358,SL,0.404,-1.0,-1.1652,-1165.21
2020-02-13 09:45:00-05:00,LONG,Bounce,1575.24,1571.7701279693847,1577.41,2020-02-13 10:00:00-05:00,1577.41,TP,0.392667,0.6254,0.5122,512.22
2020-02-18 02:30:00-05:00,LONG,Breakout,1588.43,1587.092778816169,1591.87,2020-02-18 03:00:00-05:00,1587.092778816169,SL,0.410667,-1.0,-1.3071,-1307.1
2020-02-18 03:15:00-05:00,LONG,Breakout,1588.68,1587.0625463043452,1591.87,2020-02-18 05:30:00-05:00,1587.0625463043452,SL,0.394,-1.0,-1.2436,-1243.59
