entry_time,direction,entry_price,stop,target,exit_time,exit_price,exit_reason,r_multiple,pnl_usd,confirmations
2023-05-08 03:45:00-04:00,LONG,13259.9,13253.573878641912,13292.7,2023-05-08 04:00:00-04:00,13253.573878641912,SL,-1.0,-1000.0,3
2023-06-02 10:15:00-04:00,LONG,14498.3,14453.604271233296,14642.7,2023-06-05 10:45:00-04:00,14642.7,TP,3.231,3230.73,3
2023-07-10 02:45:00-04:00,SHORT,14967.6,14976.47608236601,14891.5,2023-07-10 03:00:00-04:00,14976.47608236601,SL,-1.0,-1000.0,4
2023-07-10 10:45:00-04:00,SHORT,15017.6,15043.744286819878,14949.9,2023-07-10 11:30:00-04:00,15043.744286819878,SL,-1.0,-1000.0,4
2023-07-20 10:45:00-04:00,SHORT,15613.3,15632.125906612215,15562.7,2023-07-20 11:00:00-04:00,15632.125906612215,SL,-1.0,-1000.0,5
2023-07-25 10:30:00-04:00,LONG,15528.8,15507.229192114157,15609.3,2023-07-25 10:45:00-04:00,15507.229192114157,SL,-1.0,-1000.0,3
2023-08-04 09:15:00-04:00,LONG,15436.1,15417.620777437447,15482.8,2023-08-04 09:30:00-04:00,15482.8,TP,2.527,2527.16,3
2023-08-30 11:00:00-04:00,LONG,15434.3,15397.278780161729,15534.0,2023-08-31 09:45:00-04:00,15534.0,TP,2.693,2693.05,3
2023-08-31 10:15:00-04:00,LONG,15562.1,15532.858676937283,15638.9,2023-08-31 10:45:00-04:00,15532.858676937283,SL,-1.0,-1000.0,4
2023-09-04 11:45:00-04:00,SHORT,15499.2,15506.424001669557,15429.6,2023-09-04 12:00:00-04:00,15506.424001669557,SL,-1.0,-1000.0,5
2023-09-21 05:00:00-04:00,SHORT,14889.2,14904.221453204224,14713.1,2023-09-21 15:30:00-04:00,14713.1,TP,11.723,11723.23,3
2023-10-09 09:15:00-04:00,SHORT,14884.5,14908.946261941659,14525.1,2023-10-09 09:45:00-04:00,14908.946261941659,SL,-1.0,-1000.0,5
2023-10-17 04:00:00-04:00,LONG,15176.6,15162.906897356002,15222.6,2023-10-17 04:15:00-04:00,15162.906897356002,SL,-1.0,-1000.0,3
2023-11-01 09:00:00-04:00,LONG,14432.1,14391.065280335499,14593.1,2023-11-01 14:30:00-04:00,14593.1,TP,3.924,3923.51,4
2023-11-09 10:45:00-05:00,LONG,15326.2,15297.295782219506,15490.1,2023-11-09 13:00:00-05:00,15297.295782219506,SL,-1.0,-1000.0,4
2023-11-29 10:15:00-05:00,LONG,16076.9,16050.398831713866,16257.6,2023-11-29 11:00:00-05:00,16050.398831713866,SL,-1.0,-1000.0,3
2024-01-30 04:30:00-05:00,LONG,17599.1,17587.667981637464,17632.9,2024-01-30 07:30:00-05:00,17587.667981637464,SL,-1.0,-1000.0,3
2024-03-12 11:00:00-04:00,LONG,18180.6,18145.578718204622,18425.9,2024-03-12 11:45:00-04:00,18145.578718204622,SL,-1.0,-1000.0,5
2024-03-27 10:15:00-04:00,SHORT,18208.7,18234.180592898574,18023.2,2024-03-27 10:30:00-04:00,18234.180592898574,SL,-1.0,-1000.0,5
2024-03-27 10:30:00-04:00,SHORT,18214.7,18241.60126483439,18023.2,2024-03-27 12:30:00-04:00,18241.60126483439,SL,-1.0,-1000.0,3
