entry_time,direction,entry_price,stop,target,exit_time,exit_price,exit_reason,r_multiple,pnl_usd
2023-06-14 08:30:00-04:00,LONG,1948.56,1939.4509337121358,1970.77,2023-06-14 20:30:00-04:00,1939.4509337121358,SL,-1.0,-1000.0
2025-12-23 22:30:00-05:00,SHORT,4496.1,4500.225806169336,4430.23,2025-12-23 23:30:00-05:00,4500.225806169336,SL,-1.0,-1000.0
2025-12-23 23:30:00-05:00,SHORT,4496.1,4503.31103185009,4471.04,2025-12-24 09:30:00-05:00,4471.04,TP,3.475,3475.23
