entry_time,direction,entry_price,stop,target,exit_reason,r_multiple_net
2023-08-04 10:15:00-04:00,SELL,15380.1,15427.3,15285.7,SL,-1.0636
2023-08-07 11:45:00-04:00,SELL,15329.9,15337.2,15315.3,SL,-1.411
2023-08-08 14:00:00-04:00,SELL,15239.1,15262.1,15193.1,SL,-1.1304
2023-08-09 13:00:00-04:00,SELL,15159.8,15203.0,15073.4,SL,-1.0694
2023-08-10 10:15:00-04:00,BUY,15338.5,15256.6,15502.3,SL,-1.0366
2023-08-11 10:30:00-04:00,BUY,15062.8,15004.7,15179.0,SL,-1.0516
2023-08-15 11:30:00-04:00,SELL,15122.8,15144.9,15078.6,SL,-1.1357
2023-08-17 12:45:00-04:00,BUY,14858.0,14848.3,14877.4,TP,1.6907
2023-08-18 12:15:00-04:00,BUY,14663.6,14625.7,14739.4,SL,-1.0792
2023-08-21 10:15:00-04:00,BUY,14842.3,14824.7,14877.5,SL,-1.1705
2023-08-22 11:15:00-04:00,BUY,14970.8,14952.9,15006.6,SL,-1.1676
2023-08-25 11:00:00-04:00,SELL,14787.2,14846.9,14667.8,SL,-1.0503
2023-08-28 13:45:00-04:00,BUY,15000.0,14970.6,15058.8,TP,1.898
2023-08-30 10:15:00-04:00,BUY,15430.1,15380.5,15529.3,SL,-1.0605
2023-08-31 10:45:00-04:00,BUY,15536.5,15536.0,15537.5,SL,-7.0
2023-09-05 11:30:00-04:00,BUY,15498.8,15483.1,15530.2,TP,1.8089
2023-09-07 12:45:00-04:00,BUY,15219.0,15186.9,15283.2,TP,1.9065
2023-09-08 11:15:00-04:00,SELL,15345.2,15372.4,15290.8,TP,1.8897
2023-09-11 11:45:00-04:00,BUY,15381.1,15376.2,15390.9,SL,-1.6122
2023-09-12 13:15:00-04:00,SELL,15408.5,15460.3,15304.9,TP,1.9421
2023-09-13 11:45:00-04:00,BUY,15355.0,15339.5,15386.0,TP,1.8065
2023-09-14 11:30:00-04:00,BUY,15461.3,15395.9,15592.1,SL,-1.0459
2023-09-15 12:30:00-04:00,SELL,15266.7,15294.8,15210.5,TP,1.8932
2023-09-18 14:45:00-04:00,BUY,15243.9,15227.1,15277.5,SL,-1.1786
2023-09-19 10:15:00-04:00,SELL,15133.6,15177.1,15046.6,SL,-1.069
2023-09-20 10:30:00-04:00,SELL,15206.0,15239.6,15138.8,TP,1.9107
2023-09-21 13:30:00-04:00,BUY,14806.0,14777.7,14862.6,SL,-1.106
2023-09-22 11:00:00-04:00,BUY,14818.7,14785.4,14885.3,SL,-1.0901
2023-09-25 12:45:00-04:00,BUY,14719.7,14656.7,14845.7,SL,-1.0476
2023-09-26 10:30:00-04:00,SELL,14628.5,14670.3,14544.9,TP,1.9282
2023-09-27 14:30:00-04:00,SELL,14543.3,14585.9,14458.1,SL,-1.0704
2023-09-28 10:15:00-04:00,BUY,14588.9,14517.7,14731.3,TP,1.9579
2023-09-29 10:15:00-04:00,BUY,14866.6,14844.4,14911.0,SL,-1.1351
2023-10-02 11:30:00-04:00,BUY,14842.1,14792.1,14942.1,SL,-1.06
2023-10-04 13:30:00-04:00,BUY,14689.6,14670.6,14727.6,SL,-1.1579
2023-10-05 13:30:00-04:00,SELL,14699.4,14734.3,14629.6,SL,-1.086
2023-10-09 11:15:00-04:00,SELL,14892.7,14904.3,14869.5,SL,-1.2586
2023-10-11 11:15:00-04:00,BUY,15230.1,15205.5,15279.3,SL,-1.122
2023-10-12 10:30:00-04:00,BUY,15288.7,15264.9,15336.3,TP,1.8739
2023-10-16 13:15:00-04:00,BUY,15133.8,15114.1,15173.2,TP,1.8477
2023-10-18 11:15:00-04:00,SELL,15030.8,15048.3,14995.8,SL,-1.1714
2023-10-19 12:00:00-04:00,BUY,14927.2,14906.5,14968.6,TP,1.8551
2023-10-23 15:30:00-04:00,BUY,14623.1,14603.9,14661.5,SL,-1.1562
2023-10-24 11:45:00-04:00,SELL,14716.5,14748.5,14652.5,TP,1.9062
2023-10-25 12:15:00-04:00,SELL,14493.7,14519.2,14442.7,TP,1.8824
2023-10-26 10:45:00-04:00,SELL,14249.5,14325.5,14097.5,TP,1.9605
2023-10-27 11:30:00-04:00,BUY,14291.0,14252.8,14367.4,SL,-1.0785
2023-10-30 13:30:00-04:00,SELL,14334.7,14372.8,14258.5,SL,-1.0787
2023-10-31 10:30:00-04:00,BUY,14305.2,14259.3,14397.0,TP,1.9346
2023-11-01 10:45:00-04:00,BUY,14547.6,14485.9,14671.0,SL,-1.0486
2023-11-02 11:15:00-04:00,BUY,14862.7,14855.4,14877.3,TP,1.589
2023-11-06 13:30:00-05:00,SELL,15111.9,15138.5,15058.7,SL,-1.1128
2023-11-07 12:30:00-05:00,BUY,15271.3,15229.1,15355.7,SL,-1.0711
2023-11-08 14:00:00-05:00,SELL,15307.1,15328.2,15264.9,SL,-1.1422
2023-11-09 12:30:00-05:00,BUY,15324.2,15313.4,15345.8,TP,1.7222
2023-11-10 10:45:00-05:00,SELL,15300.6,15312.9,15276.0,SL,-1.2439
2023-11-13 12:00:00-05:00,BUY,15511.6,15510.2,15514.4,SL,-3.1429
2023-11-14 13:45:00-05:00,BUY,15802.1,15782.6,15841.1,SL,-1.1538
2023-11-15 10:15:00-05:00,SELL,15873.5,15884.9,15850.7,SL,-1.2632
2023-11-16 10:15:00-05:00,BUY,15809.7,15792.9,15843.3,SL,-1.1786
2023-11-17 12:15:00-05:00,BUY,15816.7,15811.3,15827.5,SL,-1.5556
2023-11-21 10:45:00-05:00,SELL,15893.5,15936.2,15808.1,SL,-1.0703
2023-11-22 14:30:00-05:00,BUY,16033.5,16025.5,16049.5,SL,-1.375
2023-11-23 11:00:00-05:00,BUY,16021.8,16014.3,16036.8,SL,-1.4
2023-11-27 11:00:00-05:00,BUY,15998.1,15980.9,16032.5,SL,-1.1744
2023-11-28 12:30:00-05:00,BUY,16006.1,15985.9,16046.5,SL,-1.1485
2023-11-29 10:30:00-05:00,SELL,16085.9,16164.3,15929.1,TP,1.9617
2023-11-30 11:00:00-05:00,SELL,15887.3,15916.3,15829.3,TP,1.8966
2023-12-04 11:15:00-05:00,SELL,15738.9,15807.9,15600.9,SL,-1.0435
2023-12-05 11:45:00-05:00,BUY,15827.5,15819.7,15843.1,TP,1.6154
2023-12-06 11:45:00-05:00,SELL,15893.6,15925.1,15830.6,TP,1.9048
2023-12-07 11:15:00-05:00,BUY,15936.2,15887.0,16034.6,TP,1.939
2023-12-08 10:30:00-05:00,BUY,16064.2,15997.7,16197.2,SL,-1.0451
2023-12-13 13:45:00-05:00,SELL,16404.6,16407.6,16398.6,SL,-2.0
2023-12-15 10:45:00-05:00,BUY,16652.5,16646.7,16664.1,SL,-1.5172
2023-12-18 11:45:00-05:00,BUY,16719.9,16700.7,16758.3,TP,1.8437
2023-12-19 12:15:00-05:00,SELL,16806.0,16829.2,16759.6,SL,-1.1293
2023-12-20 11:15:00-05:00,BUY,16853.3,16839.8,16880.3,TP,1.7778
2023-12-21 13:45:00-05:00,SELL,16704.0,16725.3,16661.4,SL,-1.1408
2023-12-22 11:15:00-05:00,SELL,16829.4,16857.7,16772.8,TP,1.894
2023-12-27 11:30:00-05:00,SELL,16916.8,16946.4,16857.6,SL,-1.1014
2023-12-28 11:30:00-05:00,SELL,16956.1,16961.4,16945.5,TP,1.434
2023-12-29 14:45:00-05:00,SELL,16874.3,16926.3,16770.3,TP,1.9423
2024-01-02 11:00:00-05:00,SELL,16566.1,16590.3,16517.7,SL,-1.124
2024-01-03 10:45:00-05:00,SELL,16433.8,16451.7,16398.0,SL,-1.1676
2024-01-04 12:45:00-05:00,BUY,16342.3,16306.5,16413.9,SL,-1.0838
2024-01-05 11:30:00-05:00,BUY,16360.1,16334.9,16410.5,SL,-1.119
2024-01-09 10:30:00-05:00,BUY,16575.4,16562.6,16601.0,TP,1.7656
2024-01-11 14:30:00-05:00,SELL,16823.4,16851.6,16767.0,TP,1.8936
2024-01-12 10:30:00-05:00,SELL,16846.9,16853.3,16834.1,TP,1.5313
2024-01-15 11:15:00-05:00,BUY,16835.3,16829.5,16846.9,TP,1.4828
2024-01-16 12:00:00-05:00,BUY,16808.8,16789.3,16847.8,SL,-1.1538
2024-01-17 12:15:00-05:00,BUY,16669.2,16646.2,16715.2,SL,-1.1304
2024-01-18 11:00:00-05:00,BUY,16925.1,16913.9,16947.5,TP,1.7321
2024-01-19 11:30:00-05:00,BUY,17131.6,17109.7,17175.4,TP,1.863
2024-01-22 11:15:00-05:00,SELL,17379.8,17429.5,17280.4,SL,-1.0604
2024-01-24 11:15:00-05:00,BUY,17583.0,17565.3,17618.4,TP,1.8305
2024-01-26 11:30:00-05:00,BUY,17477.9,17440.5,17552.7,SL,-1.0802
2024-01-30 13:15:00-05:00,SELL,17496.9,17535.9,17418.9,TP,1.9231
2024-01-31 11:00:00-05:00,SELL,17241.3,17244.9,17234.1,SL,-1.8333
2024-02-01 11:15:00-05:00,SELL,17203.2,17253.5,17102.6,SL,-1.0596
2024-02-02 11:00:00-05:00,BUY,17546.9,17498.0,17644.7,TP,1.9387
2024-02-05 11:45:00-05:00,SELL,17581.7,17623.2,17498.7,SL,-1.0723
2024-02-06 10:15:00-05:00,SELL,17577.6,17648.6,17435.6,SL,-1.0423
2024-02-07 12:30:00-05:00,BUY,17724.9,17669.0,17836.7,TP,1.9463
2024-02-12 13:15:00-05:00,BUY,17991.6,17967.3,18040.2,SL,-1.1235
2024-02-13 10:45:00-05:00,BUY,17675.9,17589.4,17848.9,SL,-1.0347
2024-02-14 11:15:00-05:00,SELL,17680.0,17727.5,17585.0,SL,-1.0632
2024-02-15 12:45:00-05:00,BUY,17798.7,17785.9,17824.3,TP,1.7656
2024-02-16 10:15:00-05:00,SELL,17720.9,17819.6,17523.5,SL,-1.0304
2024-02-20 11:15:00-05:00,BUY,17508.3,17475.8,17573.3,SL,-1.0923
2024-02-21 11:30:00-05:00,BUY,17439.6,17421.8,17475.2,SL,-1.1685
2024-02-22 11:45:00-05:00,BUY,17901.2,17866.9,17969.8,TP,1.9125
2024-02-26 12:00:00-05:00,BUY,18001.1,17980.7,18041.9,SL,-1.1471
2024-02-27 12:15:00-05:00,BUY,17962.1,17941.4,18003.5,SL,-1.1449
2024-02-28 12:15:00-05:00,BUY,17895.4,17889.9,17906.4,SL,-1.5455
2024-02-29 10:30:00-05:00,SELL,17995.7,18019.6,17947.9,TP,1.8745
2024-03-01 10:30:00-05:00,BUY,18144.1,18104.3,18223.7,TP,1.9246
2024-03-04 11:00:00-05:00,BUY,18285.8,18266.3,18324.8,SL,-1.1538
2024-03-06 10:45:00-05:00,SELL,18034.0,18085.5,17931.0,SL,-1.0583
2024-03-08 10:30:00-05:00,BUY,18370.1,18299.8,18510.7,SL,-1.0427
2024-03-11 11:00:00-04:00,BUY,17948.1,17927.4,17989.5,SL,-1.1449
2024-03-13 10:30:00-04:00,SELL,18119.7,18132.4,18094.3,SL,-1.2362
2024-03-14 10:15:00-04:00,SELL,18073.8,18126.1,17969.2,TP,1.9426
2024-03-15 13:45:00-04:00,SELL,17842.5,17868.7,17790.1,SL,-1.1145
2024-03-19 11:00:00-04:00,BUY,17893.8,17853.6,17974.2,TP,1.9254
2024-03-20 11:30:00-04:00,BUY,18052.2,18039.2,18078.2,SL,-1.2308
2024-03-21 12:00:00-04:00,BUY,18455.1,18434.1,18497.1,SL,-1.1429
2024-03-22 12:30:00-04:00,BUY,18312.2,18292.9,18350.8,TP,1.8446
2024-03-25 10:30:00-04:00,BUY,18297.6,18269.4,18354.0,TP,1.8936
2024-03-26 10:45:00-04:00,SELL,18355.9,18385.4,18296.9,TP,1.8983
2024-03-27 14:15:00-04:00,SELL,18251.7,18289.1,18176.9,SL,-1.0802
2024-03-28 10:30:00-04:00,SELL,18294.9,18310.4,18263.9,SL,-1.1935
2024-04-02 11:45:00-04:00,BUY,18062.3,18026.3,18134.3,TP,1.9167
2024-04-03 15:00:00-04:00,BUY,18181.0,18083.7,18375.6,TP,1.9692
2024-04-04 13:45:00-04:00,BUY,18324.0,18314.2,18343.6,SL,-1.3061
2024-04-05 11:15:00-04:00,BUY,18080.7,18049.7,18142.7,TP,1.9032
2024-04-08 11:00:00-04:00,BUY,18163.8,18133.6,18224.2,SL,-1.0993
2024-04-09 12:00:00-04:00,SELL,18111.2,18185.7,17962.2,SL,-1.0403
2024-04-10 11:15:00-04:00,SELL,17999.4,18027.9,17942.4,SL,-1.1053
2024-04-11 10:30:00-04:00,SELL,18050.2,18094.3,17962.0,SL,-1.068
2024-04-12 11:15:00-04:00,SELL,18070.2,18112.5,17985.6,SL,-1.0709
2024-04-16 15:15:00-04:00,BUY,17765.3,17750.8,17794.3,SL,-1.2069
2024-04-18 11:30:00-04:00,BUY,17540.7,17507.2,17607.7,SL,-1.0896
2024-04-22 12:15:00-04:00,SELL,17144.0,17149.7,17132.6,TP,1.4737
2024-04-23 10:45:00-04:00,BUY,17434.6,17380.1,17543.6,TP,1.945
2024-04-24 11:30:00-04:00,SELL,17535.0,17564.6,17475.8,TP,1.8986
2024-04-25 10:30:00-04:00,BUY,17280.2,17231.7,17377.2,SL,-1.0619
2024-04-29 10:30:00-04:00,BUY,17764.4,17754.9,17783.4,TP,1.6842
2024-05-01 11:00:00-04:00,BUY,17378.2,17361.9,17410.8,SL,-1.184
2024-05-02 10:15:00-04:00,SELL,17394.8,17435.8,17312.8,SL,-1.0732
2024-05-03 10:30:00-04:00,SELL,17858.2,17900.1,17774.4,SL,-1.0716
2024-05-06 12:00:00-04:00,BUY,18012.0,18002.0,18032.0,SL,-1.3
2024-05-07 11:30:00-04:00,BUY,18144.1,18108.0,18216.3,SL,-1.0831
2024-05-08 13:00:00-04:00,BUY,18058.8,18033.2,18110.0,SL,-1.1172
2024-05-09 11:45:00-04:00,BUY,18093.6,18058.8,18163.2,TP,1.9138
2024-05-13 13:00:00-04:00,BUY,18208.6,18195.3,18235.2,SL,-1.2256
2024-05-14 11:30:00-04:00,BUY,18258.2,18257.0,18260.6,SL,-3.5
2024-05-16 11:15:00-04:00,BUY,18650.7,18642.2,18667.7,TP,1.6471
2024-05-17 11:00:00-04:00,BUY,18577.6,18556.4,18620.0,SL,-1.1415
2024-05-20 11:15:00-04:00,BUY,18661.5,18635.9,18712.7,TP,1.8828
2024-05-22 11:30:00-04:00,BUY,18762.8,18755.3,18777.8,SL,-1.4
2024-05-23 10:15:00-04:00,SELL,18845.7,18859.6,18817.9,TP,1.7842
2024-05-27 20:00:00-04:00,BUY,18847.4,18832.4,18877.4,TP,1.8
2024-05-28 11:00:00-04:00,BUY,18864.2,18850.9,18890.8,TP,1.7744
2024-05-29 10:45:00-04:00,BUY,18813.4,18798.6,18843.0,SL,-1.2027
2024-05-30 11:30:00-04:00,SELL,18649.6,18684.6,18579.6,SL,-1.0857
2024-05-31 15:45:00-04:00,SELL,18516.9,18587.4,18375.9,SL,-1.0426
2024-06-03 18:00:00-04:00,SELL,18631.5,18674.6,18545.3,TP,1.9304
2024-06-04 15:00:00-04:00,BUY,18639.0,18607.2,18702.6,TP,1.9057
2024-06-06 10:15:00-04:00,SELL,19061.9,19085.2,19015.3,SL,-1.1288
2024-06-07 11:00:00-04:00,BUY,19047.6,19022.8,19097.2,SL,-1.121
2024-06-11 11:30:00-04:00,BUY,19074.7,19051.9,19120.3,TP,1.8684
2024-06-12 10:30:00-04:00,BUY,19503.8,19491.3,19528.8,SL,-1.24
2024-06-13 11:30:00-04:00,SELL,19600.3,19633.8,19533.3,TP,1.9104
2024-06-14 13:45:00-04:00,BUY,19648.0,19634.1,19675.8,SL,-1.2158
2024-06-17 11:45:00-04:00,BUY,19753.3,19727.3,19805.3,TP,1.8846
2024-06-18 14:00:00-04:00,BUY,19919.3,19907.3,19943.3,TP,1.75
2024-06-19 12:30:00-04:00,SELL,19994.2,19999.6,19983.4,SL,-1.5556
2024-06-20 10:30:00-04:00,SELL,19934.4,19998.5,19806.2,TP,1.9532
2024-06-21 11:15:00-04:00,BUY,19763.6,19719.4,19852.0,SL,-1.0679
2024-06-25 13:00:00-04:00,BUY,19624.4,19603.4,19666.4,TP,1.8571
2024-06-26 10:15:00-04:00,BUY,19736.7,19723.2,19763.7,TP,1.7778
2024-06-27 12:15:00-04:00,SELL,19816.9,19843.9,19762.9,SL,-1.1111
2024-06-28 10:45:00-04:00,BUY,19930.2,19885.1,20020.4,SL,-1.0665
2024-07-02 12:15:00-04:00,SELL,19891.3,19933.0,19807.9,SL,-1.0719
2024-07-03 11:30:00-04:00,BUY,20127.1,20104.0,20173.3,TP,1.8701
2024-07-04 11:00:00-04:00,SELL,20180.4,20187.3,20166.6,SL,-1.4348
2024-07-05 11:00:00-04:00,BUY,20317.6,20311.1,20330.6,TP,1.5385
2024-07-08 12:00:00-04:00,BUY,20429.4,20413.7,20460.8,SL,-1.1911
2024-07-09 13:00:00-04:00,SELL,20486.3,20508.8,20441.3,TP,1.8667
2024-07-12 10:15:00-04:00,BUY,20347.7,20257.0,20529.1,TP,1.9669
2024-07-15 12:00:00-04:00,BUY,20471.1,20450.1,20513.1,SL,-1.1429
2024-07-16 11:00:00-04:00,SELL,20416.4,20454.2,20340.8,TP,1.9206
2024-07-17 10:30:00-04:00,SELL,19987.6,20038.4,19886.0,TP,1.9409
2024-07-19 10:45:00-04:00,SELL,19660.5,19693.3,19594.9,SL,-1.0915
2024-07-22 12:45:00-04:00,SELL,19777.4,19797.4,19737.4,SL,-1.15
2024-07-23 11:00:00-04:00,SELL,19827.8,19863.8,19755.8,SL,-1.0833
2024-07-25 10:15:00-04:00,SELL,18894.1,18999.5,18683.3,SL,-1.0285
2024-07-26 13:30:00-04:00,BUY,19016.7,18970.6,19108.9,SL,-1.0651
2024-07-29 11:45:00-04:00,SELL,19101.4,19174.1,18956.0,SL,-1.0413
2024-07-30 10:15:00-04:00,SELL,19115.5,19134.8,19076.9,TP,1.8446
2024-07-31 10:45:00-04:00,BUY,19290.7,19269.9,19332.3,TP,1.8558
2024-08-02 10:30:00-04:00,SELL,18396.8,18457.2,18276.0,SL,-1.0497
2024-08-05 11:30:00-04:00,BUY,17994.7,17835.9,18312.3,SL,-1.0189
2024-08-06 11:15:00-04:00,BUY,18145.8,18061.0,18315.4,TP,1.9646
2024-08-09 11:15:00-04:00,BUY,18428.3,18359.1,18566.7,TP,1.9566
2024-08-12 11:15:00-04:00,BUY,18563.1,18454.1,18781.1,TP,1.9725
2024-08-14 12:15:00-04:00,BUY,18967.0,18906.1,19088.8,TP,1.9507
2024-08-16 10:30:00-04:00,BUY,19466.2,19402.7,19593.2,TP,1.9528
2024-08-19 11:15:00-04:00,BUY,19571.9,19525.4,19664.9,TP,1.9355
2024-08-20 11:45:00-04:00,SELL,19774.0,19843.7,19634.6,SL,-1.043
2024-08-21 12:15:00-04:00,SELL,19752.0,19780.6,19694.8,SL,-1.1049
2024-08-23 10:45:00-04:00,BUY,19713.1,19684.8,19769.7,SL,-1.106
2024-08-27 11:30:00-04:00,BUY,19571.2,19520.2,19673.2,SL,-1.0588
2024-08-28 10:15:00-04:00,SELL,19507.0,19537.0,19447.0,SL,-1.1
2024-08-29 11:00:00-04:00,BUY,19580.2,19552.7,19635.2,SL,-1.1091
2024-08-30 14:30:00-04:00,SELL,19459.0,19505.7,19365.6,SL,-1.0642
2024-09-02 10:30:00-04:00,SELL,19575.1,19586.1,19553.1,SL,-1.2727
2024-09-03 11:15:00-04:00,SELL,19201.5,19284.0,19036.5,TP,1.9636
2024-09-04 11:30:00-04:00,BUY,18977.7,18957.1,19018.9,SL,-1.1456
2024-09-05 13:45:00-04:00,SELL,18963.3,19039.2,18811.5,TP,1.9605
2024-09-09 11:45:00-04:00,SELL,18606.8,18680.9,18458.6,SL,-1.0405
2024-09-10 11:30:00-04:00,BUY,18726.5,18713.5,18752.5,SL,-1.2308
2024-09-11 11:15:00-04:00,SELL,18688.6,18782.6,18500.6,SL,-1.0319
2024-09-12 10:30:00-04:00,BUY,19286.1,19248.6,19361.1,TP,1.92
2024-09-13 12:45:00-04:00,SELL,19501.3,19524.3,19455.3,SL,-1.1304
2024-09-16 11:15:00-04:00,SELL,19386.8,19455.2,19250.0,SL,-1.0439
2024-09-18 12:30:00-04:00,SELL,19444.2,19460.7,19411.2,SL,-1.1818
2024-09-19 10:45:00-04:00,BUY,19881.3,19841.8,19960.3,SL,-1.0759
2024-09-20 12:30:00-04:00,SELL,19806.3,19827.8,19763.3,TP,1.8605
2024-09-23 14:00:00-04:00,SELL,19868.4,19892.7,19819.8,TP,1.8765
2024-09-24 11:00:00-04:00,SELL,19882.7,19898.2,19851.7,SL,-1.1935
2024-09-25 10:15:00-04:00,BUY,20018.9,19973.3,20110.1,SL,-1.0658
2024-09-26 18:00:00-04:00,SELL,20164.8,20198.3,20097.8,TP,1.9104
2024-09-27 11:30:00-04:00,SELL,20077.9,20105.6,20022.5,TP,1.8917
2024-09-30 10:30:00-04:00,SELL,19992.4,20010.4,19956.4,SL,-1.1667
2024-10-01 12:00:00-04:00,SELL,19794.1,19851.7,19678.9,TP,1.9479
2024-10-02 23:30:00-04:00,BUY,19754.4,19724.2,19814.8,SL,-1.0993
2024-10-03 12:30:00-04:00,BUY,19801.6,19781.3,19842.2,SL,-1.1478
2024-10-04 10:15:00-04:00,SELL,19932.8,20015.3,19767.8,SL,-1.0364
2024-10-08 10:15:00-04:00,BUY,19981.5,19927.2,20090.1,TP,1.9448
2024-10-10 12:15:00-04:00,BUY,20299.7,20277.2,20344.7,SL,-1.1333
2024-10-11 10:45:00-04:00,BUY,20266.3,20190.6,20417.7,TP,1.9604
2024-10-14 10:15:00-04:00,BUY,20464.2,20448.3,20496.0,SL,-1.1887
2024-10-16 10:30:00-04:00,BUY,20129.9,20074.5,20240.7,TP,1.9458
2024-10-17 12:30:00-04:00,BUY,20310.2,20302.7,20325.2,TP,1.6
2024-10-18 13:30:00-04:00,BUY,20335.2,20315.5,20374.6,SL,-1.1523
2024-10-21 11:45:00-04:00,SELL,20304.1,20370.9,20170.5,SL,-1.0449
2024-10-23 11:45:00-04:00,SELL,20228.3,20259.8,20165.3,TP,1.9048
2024-10-24 14:00:00-04:00,BUY,20212.2,20196.4,20243.8,TP,1.8101
2024-10-25 10:15:00-04:00,BUY,20515.2,20458.1,20629.4,SL,-1.0525
2024-10-28 16:30:00-04:00,SELL,20403.0,20408.5,20392.0,TP,1.4545
2024-10-30 10:45:00-04:00,BUY,20544.9,20520.9,20592.9,SL,-1.125
2024-10-31 10:15:00-04:00,SELL,20078.0,20148.8,19936.4,TP,1.9576
2024-11-01 10:30:00-04:00,BUY,20100.9,20057.9,20186.9,SL,-1.0698
2024-11-04 11:30:00-05:00,BUY,20063.0,20032.2,20124.6,SL,-1.0974
2024-11-05 10:15:00-05:00,BUY,20164.9,20116.2,20262.3,TP,1.9384
2024-11-06 11:45:00-05:00,BUY,20678.7,20671.4,20693.3,TP,1.589
2024-11-07 10:30:00-05:00,BUY,20996.9,20977.4,21035.9,TP,1.8462
2024-11-08 13:00:00-05:00,BUY,21120.9,21109.8,21143.1,TP,1.7297
2024-11-11 10:30:00-05:00,SELL,21119.7,21126.4,21106.3,SL,-1.4478
2024-11-12 13:15:00-05:00,SELL,21022.7,21056.5,20955.1,SL,-1.0888
2024-11-13 10:30:00-05:00,SELL,21055.9,21094.4,20978.9,SL,-1.0779
2024-11-14 12:30:00-05:00,SELL,21001.5,21022.8,20958.9,TP,1.8592
2024-11-18 14:15:00-05:00,BUY,20530.3,20461.8,20667.3,SL,-1.0438
2024-11-20 10:30:00-05:00,SELL,20479.8,20557.0,20325.4,SL,-1.0389
2024-11-22 11:00:00-05:00,BUY,20756.8,20684.3,20901.8,TP,1.9586
2024-11-25 11:30:00-05:00,SELL,20905.8,21014.3,20688.8,TP,1.9724
2024-11-27 13:45:00-05:00,SELL,20772.4,20812.2,20692.8,SL,-1.0754
2024-11-28 12:15:00-05:00,SELL,20851.3,20864.5,20824.9,TP,1.7727
2024-12-02 10:45:00-05:00,BUY,21115.2,21082.4,21180.8,TP,1.9085
2024-12-03 11:30:00-05:00,BUY,21189.1,21182.9,21201.5,SL,-1.4839
2024-12-04 11:15:00-05:00,BUY,21439.2,21433.5,21450.6,SL,-1.5263
2024-12-05 12:30:00-05:00,BUY,21530.3,21510.3,21570.3,SL,-1.15
2024-12-06 11:00:00-05:00,BUY,21575.5,21535.2,21656.1,TP,1.9256
2024-12-11 10:45:00-05:00,BUY,21677.3,21633.6,21764.7,TP,1.9314
2024-12-12 11:45:00-05:00,BUY,21697.8,21657.3,21778.8,SL,-1.0741
2024-12-16 10:15:00-05:00,BUY,22022.7,21973.4,22121.3,TP,1.9391
2024-12-17 10:30:00-05:00,SELL,22058.4,22081.0,22013.2,SL,-1.1327
2024-12-18 11:00:00-05:00,BUY,22097.8,22090.3,22112.8,SL,-1.4
2024-12-19 11:45:00-05:00,BUY,21342.9,21266.2,21496.3,SL,-1.0391
2024-12-23 11:30:00-05:00,BUY,21396.6,21350.1,21489.6,TP,1.9355
2024-12-24 10:15:00-05:00,BUY,21696.8,21663.6,21763.2,TP,1.9096
2024-12-26 15:00:00-05:00,BUY,21831.3,21809.8,21874.3,SL,-1.1395
2024-12-27 10:45:00-05:00,SELL,21408.7,21497.9,21230.3,SL,-1.0336
2024-12-30 16:00:00-05:00,BUY,21209.1,21178.1,21271.1,SL,-1.0968
2024-12-31 11:45:00-05:00,SELL,21162.9,21196.5,21095.7,TP,1.9107
2025-01-02 10:15:00-05:00,BUY,21193.3,21040.6,21498.7,SL,-1.0196
2025-01-08 13:00:00-05:00,SELL,21138.2,21222.3,20970.0,SL,-1.0357
2025-01-10 10:15:00-05:00,SELL,20872.4,20961.2,20694.8,SL,-1.0338
2025-01-13 11:30:00-05:00,SELL,20630.4,20654.6,20582.0,SL,-1.124
2025-01-14 11:15:00-05:00,SELL,20798.3,20865.8,20663.3,TP,1.9556
2025-01-15 10:45:00-05:00,BUY,21180.4,21151.7,21237.8,SL,-1.1045
2025-01-16 11:15:00-05:00,BUY,21272.3,21229.5,21357.9,SL,-1.0701
2025-01-17 15:00:00-05:00,BUY,21460.5,21457.3,21466.9,SL,-1.9375
2025-01-20 11:45:00-05:00,SELL,21590.8,21605.0,21562.4,TP,1.7887
2025-01-21 12:15:00-05:00,BUY,21523.2,21476.5,21616.6,TP,1.9358
2025-01-22 13:00:00-05:00,BUY,21916.8,21876.8,21996.8,SL,-1.075
2025-01-23 11:00:00-05:00,BUY,21793.0,21774.7,21829.6,TP,1.8361
2025-01-24 11:30:00-05:00,SELL,21894.0,21938.0,21806.0,TP,1.9318
2025-01-27 10:45:00-05:00,BUY,21237.9,21173.9,21365.9,SL,-1.0469
2025-01-29 12:45:00-05:00,BUY,21398.7,21371.0,21454.1,SL,-1.1083
2025-01-30 11:45:00-05:00,SELL,21500.3,21563.1,21374.7,SL,-1.0478
2025-01-31 13:15:00-05:00,BUY,21761.3,21715.3,21853.3,SL,-1.0652
2025-02-04 12:15:00-05:00,BUY,21466.3,21412.9,21573.1,TP,1.9438
2025-02-06 11:00:00-05:00,SELL,21691.8,21707.0,21661.4,SL,-1.1974
2025-02-10 12:00:00-05:00,BUY,21753.1,21711.1,21837.1,SL,-1.0714
2025-02-11 11:15:00-05:00,BUY,21744.7,21719.7,21794.7,SL,-1.12
2025-02-12 10:45:00-05:00,BUY,21617.7,21514.7,21823.7,TP,1.9709
2025-02-13 13:15:00-05:00,BUY,21861.0,21848.0,21887.0,SL,-1.2308
2025-02-14 13:15:00-05:00,BUY,22077.0,22034.7,22161.6,TP,1.9291
2025-02-17 12:00:00-05:00,BUY,22160.4,22148.7,22183.8,SL,-1.2564
2025-02-18 10:15:00-05:00,SELL,22141.7,22159.0,22107.1,TP,1.8266
