entry_time,direction,entry_type,entry_price,stop,target,exit_time,exit_price,exit_reason,spread_price,r_multiple_gross,r_multiple_net,pnl_usd_net
2020-01-10 03:15:00-05:00,SHORT,Breakout,1.11007,1.1101835484686677,1.10915,2020-01-10 04:15:00-05:00,1.10915,TP,0.000175,8.1023,6.564,6564.01
2020-01-13 01:45:00-05:00,SHORT,Bounce,1.1128,1.112879549719647,1.11119,2020-01-13 02:00:00-05:00,1.112879549719647,SL,0.000182,-1.0,-3.2879,-3287.88
2020-01-13 03:00:00-05:00,SHORT,Bounce,1.11234,1.1128967254381674,1.11119,2020-01-13 04:00:00-05:00,1.1128967254381674,SL,0.000173,-1.0,-1.3113,-1311.34
2020-01-13 04:00:00-05:00,SHORT,Bounce,1.11237,1.1131764997198952,1.11119,2020-01-13 05:00:00-05:00,1.11119,TP,0.000168,1.4631,1.2548,1254.81
2020-01-14 04:00:00-05:00,SHORT,Breakout,1.11311,1.113476245079691,1.11167,2020-01-14 08:00:00-05:00,1.11167,TP,0.000179,3.9318,3.444,3443.96
2020-01-15 03:00:00-05:00,SHORT,Breakout,1.11213,1.1126776350468255,1.1103399999999999,2020-01-15 03:45:00-05:00,1.1126776350468255,SL,0.000175,-1.0,-1.3202,-1320.16
2020-01-17 04:30:00-05:00,SHORT,Breakout,1.11267,1.1130604218060518,1.11177,2020-01-17 05:45:00-05:00,1.11177,TP,0.000167,2.3052,1.8766,1876.6
2020-01-21 01:45:00-05:00,SHORT,Bounce,1.10933,1.1097368643449401,1.1088,2020-01-21 03:15:00-05:00,1.1088,TP,0.000181,1.3026,0.8586,858.6
2020-01-22 06:00:00-05:00,SHORT,Bounce,1.1084,1.1086109161006383,1.1074,2020-01-22 08:00:00-05:00,1.1086109161006383,SL,0.000174,-1.0,-1.825,-1824.97
2020-01-22 19:30:00-05:00,SHORT,Bounce,1.10941,1.1098026498835107,1.10693,2020-01-23 08:30:00-05:00,1.1098026498835107,SL,0.00018,-1.0,-1.4584,-1458.42
2020-01-23 08:30:00-05:00,SHORT,Bounce,1.10875,1.1092496397587657,1.10782,2020-01-23 09:00:00-05:00,1.10782,TP,0.000166,1.8613,1.5291,1529.1
2020-01-24 02:00:00-05:00,SHORT,Breakout,1.1046,1.1050279407251449,1.10355,2020-01-24 02:45:00-05:00,1.1050279407251449,SL,0.000176,-1.0,-1.4113,-1411.27
2020-01-24 03:30:00-05:00,SHORT,Bounce,1.10477,1.1059040427587563,1.10355,2020-01-24 04:45:00-05:00,1.10355,TP,0.000175,1.0758,0.9212,921.19
2020-01-27 02:45:00-05:00,SHORT,Bounce,1.10335,1.103537590635064,1.10236,2020-01-27 03:00:00-05:00,1.103537590635064,SL,0.000179,-1.0,-1.956,-1955.98
2020-01-27 10:00:00-05:00,SHORT,Retest,1.10182,1.1024582967438106,1.10142,2020-01-27 10:15:00-05:00,1.10142,TP,0.000171,0.6267,0.3582,358.25
2020-01-30 01:45:00-05:00,SHORT,Breakout,1.10089,1.1010521095672299,1.09914,2020-01-30 02:00:00-05:00,1.1010521095672299,SL,0.000177,-1.0,-2.0898,-2089.8
2020-02-05 04:30:00-05:00,SHORT,Breakout,1.10238,1.1033618567827912,1.1016,2020-02-05 06:00:00-05:00,1.1016,TP,0.000171,0.7944,0.6206,620.59
2020-02-07 02:45:00-05:00,SHORT,Breakout,1.09659,1.0970407405756502,1.09635,2020-02-07 03:00:00-05:00,1.09635,TP,0.000171,0.5325,0.1523,152.34
2020-02-14 04:45:00-05:00,SHORT,Bounce,1.0844,1.0845388742425723,1.083,2020-02-14 05:15:00-05:00,1.0845388742425723,SL,0.000174,-1.0,-2.2529,-2252.93
2020-02-17 03:15:00-05:00,SHORT,Bounce,1.08389,1.0841341267808242,1.08327,2020-02-17 03:45:00-05:00,1.0841341267808242,SL,0.000178,-1.0,-1.7291,-1729.13
2020-02-17 10:45:00-05:00,SHORT,Breakout,1.08288,1.083206433454576,1.08264,2020-02-17 11:00:00-05:00,1.083206433454576,SL,0.000171,-1.0,-1.5228,-1522.82
2020-02-19 02:45:00-05:00,SHORT,Bounce,1.08011,1.0803305101948864,1.07887,2020-02-19 03:15:00-05:00,1.0803305101948864,SL,0.000179,-1.0,-1.8102,-1810.24
2020-02-19 04:30:00-05:00,SHORT,Bounce,1.08007,1.0803502727981464,1.07905,2020-02-19 05:00:00-05:00,1.0803502727981464,SL,0.000175,-1.0,-1.6256,-1625.58
2020-02-20 08:00:00-05:00,SHORT,Retest,1.07886,1.0791842656620432,1.07767,2020-02-20 08:15:00-05:00,1.0791842656620432,SL,0.000173,-1.0,-1.5345,-1534.54
2020-02-24 03:30:00-05:00,SHORT,Breakout,1.08229,1.082641496253516,1.07944,2020-02-24 03:45:00-05:00,1.082641496253516,SL,0.000175,-1.0,-1.4988,-1498.82
2020-02-24 04:15:00-05:00,SHORT,Breakout,1.08206,1.0826706265557489,1.07944,2020-02-24 07:15:00-05:00,1.0826706265557489,SL,0.000175,-1.0,-1.2871,-1287.14
2020-02-26 04:30:00-05:00,SHORT,Bounce,1.08871,1.089053358809523,1.08616,2020-02-26 04:45:00-05:00,1.089053358809523,SL,0.000174,-1.0,-1.5068,-1506.76
2020-02-26 09:30:00-05:00,SHORT,Breakout,1.08602,1.0866503699813574,1.08292,2020-02-26 10:00:00-05:00,1.0866503699813574,SL,0.000167,-1.0,-1.2655,-1265.45
2020-02-26 19:45:00-05:00,SHORT,Bounce,1.08972,1.0900490580147202,1.08759,2020-02-26 20:45:00-05:00,1.0900490580147202,SL,0.000179,-1.0,-1.543,-1542.96
2020-02-27 01:30:00-05:00,LONG,Breakout,1.09146,1.0912597465159095,1.09247,2020-02-27 01:45:00-05:00,1.0912597465159095,SL,0.000178,-1.0,-1.8889,-1888.87
2020-02-27 02:00:00-05:00,LONG,Breakout,1.09162,1.0912505875570853,1.09247,2020-02-27 02:30:00-05:00,1.0912505875570853,SL,0.000177,-1.0,-1.4782,-1478.24
2020-02-27 02:45:00-05:00,LONG,Breakout,1.09204,1.0912478239296342,1.09247,2020-02-27 03:00:00-05:00,1.09247,TP,0.000174,0.5428,0.3232,323.16
2020-02-28 03:00:00-05:00,LONG,Breakout,1.10153,1.1002780582037306,1.1047,2020-02-28 04:15:00-05:00,1.1047,TP,0.000169,2.5321,2.3968,2396.81
2020-03-02 03:00:00-05:00,LONG,Breakout,1.10798,1.107105363576314,1.1091,2020-03-02 03:30:00-05:00,1.1091,TP,0.000177,1.2805,1.0778,1077.78
2020-03-02 04:30:00-05:00,LONG,Breakout,1.10784,1.1070779874101704,1.11079,2020-03-02 06:45:00-05:00,1.11079,TP,0.000174,3.8713,3.643,3642.98
2020-03-03 10:00:00-05:00,LONG,Breakout,1.11736,1.1134701488475263,1.11888,2020-03-03 10:15:00-05:00,1.11888,TP,0.000169,0.3908,0.3472,347.23
2020-03-05 04:15:00-05:00,LONG,Breakout,1.11565,1.1141214817965543,1.11868,2020-03-05 07:00:00-05:00,1.11868,TP,0.000169,1.9823,1.872,1871.97
2020-03-09 21:00:00-04:00,LONG,Bounce,1.13904,1.1370737707993772,1.1478,2020-03-10 01:00:00-04:00,1.1370737707993772,SL,0.000178,-1.0,-1.0905,-1090.53
2020-03-18 03:45:00-04:00,SHORT,Breakout,1.09673,1.0986485349931268,1.09544,2020-03-18 04:00:00-04:00,1.0986485349931268,SL,0.000123,-1.0,-1.0639,-1063.94
2020-03-18 04:15:00-04:00,SHORT,Breakout,1.09709,1.098676236805298,1.09544,2020-03-18 05:15:00-04:00,1.098676236805298,SL,0.000125,-1.0,-1.0786,-1078.59
2020-03-18 07:30:00-04:00,SHORT,Retest,1.09712,1.0987464304951082,1.09546,2020-03-18 07:45:00-04:00,1.0987464304951082,SL,0.000124,-1.0,-1.0762,-1076.24
2020-03-19 03:30:00-04:00,SHORT,Breakout,1.08628,1.0880782429736886,1.0801,2020-03-19 04:15:00-04:00,1.0880782429736886,SL,0.000123,-1.0,-1.0686,-1068.59
2020-03-24 23:15:00-04:00,SHORT,Bounce,1.08089,1.0817209857279468,1.07595,2020-03-24 23:30:00-04:00,1.0817209857279468,SL,0.000139,-1.0,-1.1677,-1167.67
2020-03-25 03:30:00-04:00,SHORT,Bounce,1.08191,1.082507568358027,1.07595,2020-03-25 04:30:00-04:00,1.082507568358027,SL,0.00013,-1.0,-1.2175,-1217.55
2020-03-25 07:00:00-04:00,SHORT,Bounce,1.0806,1.0825962404678406,1.07925,2020-03-25 07:15:00-04:00,1.0825962404678406,SL,0.000132,-1.0,-1.0661,-1066.12
2020-03-30 20:00:00-04:00,LONG,Bounce,1.1031,1.1020793542512168,1.10549,2020-03-30 20:45:00-04:00,1.1020793542512168,SL,0.000158,-1.0,-1.1548,-1154.8
2020-04-02 04:00:00-04:00,SHORT,Breakout,1.09191,1.093152933165814,1.09021,2020-04-02 05:15:00-04:00,1.093152933165814,SL,0.000132,-1.0,-1.1062,-1106.2
2020-04-03 02:15:00-04:00,SHORT,Breakout,1.08282,1.0833821256602332,1.08199,2020-04-03 02:30:00-04:00,1.0833821256602332,SL,0.000129,-1.0,-1.2289,-1228.89
2020-04-03 02:45:00-04:00,SHORT,Breakout,1.08268,1.0833931491662214,1.08199,2020-04-03 03:00:00-04:00,1.08199,TP,0.000141,0.9675,0.7703,770.29
2020-04-06 02:30:00-04:00,SHORT,Bounce,1.08148,1.0824275682696134,1.07973,2020-04-06 03:45:00-04:00,1.0824275682696134,SL,0.00014,-1.0,-1.1477,-1147.75
