entry_time,direction,exit_reason,spread_price,r_multiple_gross,r_multiple_net,pnl_usd_net
2020-01-13 19:25:00-05:00,SHORT,TP,0.412,8.66,7.7035,7703.5
2020-01-29 03:25:00-05:00,SHORT,SL,0.392,-1.0,-1.6664,-1666.38
2020-01-29 03:45:00-05:00,SHORT,SL,0.418,-1.0,-1.6715,-1671.5
2020-02-06 20:30:00-05:00,LONG,SL,0.382,-1.0,-1.7381,-1738.07
2020-03-17 18:50:00-04:00,LONG,SL,0.812,-1.0,-1.1928,-1192.83
2020-04-01 01:30:00-04:00,SHORT,SL,0.668,-1.0,-1.6217,-1621.71
2020-04-01 01:40:00-04:00,SHORT,SL,1.312,-1.0,-2.6111,-2611.05
2020-04-08 07:50:00-04:00,SHORT,SL,0.67,-1.0,-1.382,-1381.96
2020-04-20 02:35:00-04:00,SHORT,SL,0.742,-1.0,-1.2088,-1208.77
2020-04-21 05:35:00-04:00,LONG,SL,0.232,-1.0,-1.0729,-1072.88
2020-04-21 05:45:00-04:00,LONG,SL,0.268,-1.0,-1.0533,-1053.34
2020-05-05 03:25:00-04:00,SHORT,SL,0.76,-1.0,-1.3899,-1389.93
2020-05-12 10:10:00-04:00,LONG,TP,0.354,2.271,2.1307,2130.71
2020-05-25 10:40:00-04:00,SHORT,SL,0.3,-1.0,-1.1801,-1180.1
2020-06-04 20:40:00-04:00,LONG,SL,0.356,-1.0,-1.5378,-1537.83
2020-06-26 00:05:00-04:00,SHORT,SL,0.232,-1.0,-1.3303,-1330.34
2020-07-07 20:25:00-04:00,LONG,SL,0.492,-1.0,-1.459,-1458.97
2020-07-10 08:55:00-04:00,LONG,SL,0.24,-1.0,-1.359,-1359.04
2020-07-16 02:50:00-04:00,SHORT,SL,0.382,-1.0,-1.4988,-1498.77
2020-07-22 02:05:00-04:00,LONG,SL,0.28,-1.0,-1.1331,-1133.13
2020-09-02 15:35:00-04:00,SHORT,SL,0.384,-1.0,-1.3097,-1309.75
2020-09-16 02:05:00-04:00,SHORT,TP,0.2,2.139,1.9353,1935.28
2020-10-13 08:00:00-04:00,SHORT,SL,0.488,-1.0,-1.4405,-1440.5
2020-10-15 02:25:00-04:00,SHORT,SL,0.342,-1.0,-1.246,-1245.98
2020-10-16 08:35:00-04:00,LONG,SL,0.462,-1.0,-1.1777,-1177.67
2020-10-20 01:55:00-04:00,SHORT,SL,0.472,-1.0,-1.3693,-1369.25
2020-10-27 11:45:00-04:00,LONG,SL,0.4,-1.0,-1.4012,-1401.22
2020-11-03 07:15:00-05:00,LONG,SL,0.47,-1.0,-1.5954,-1595.39
2020-11-22 21:50:00-05:00,LONG,TP,0.352,2.795,2.4756,2475.56
2020-12-04 01:05:00-05:00,LONG,TP,0.446,4.053,3.3577,3357.72
2021-01-05 20:25:00-05:00,LONG,SL,0.41,-1.0,-1.2276,-1227.62
2021-01-05 22:30:00-05:00,LONG,SL,0.376,-1.0,-1.2774,-1277.42
2021-01-17 18:15:00-05:00,SHORT,TP,0.356,3.251,3.0063,3006.28
2021-01-21 02:40:00-05:00,LONG,SL,0.404,-1.0,-1.3948,-1394.81
2021-01-21 02:50:00-05:00,LONG,SL,0.372,-1.0,-1.2367,-1236.71
2021-01-21 03:55:00-05:00,LONG,SL,0.348,-1.0,-1.3718,-1371.75
2021-01-26 00:00:00-05:00,SHORT,SL,0.406,-1.0,-1.3419,-1341.94
2021-02-01 01:15:00-05:00,LONG,SL,0.328,-1.0,-1.1207,-1120.66
2021-02-01 03:30:00-05:00,LONG,SL,0.39,-1.0,-1.1856,-1185.64
2021-02-18 18:45:00-05:00,SHORT,TP,0.362,2.937,1.9793,1979.31
2021-02-22 08:45:00-05:00,LONG,SL,0.356,-1.0,-1.1448,-1144.82
2021-03-02 00:55:00-05:00,SHORT,SL,0.332,-1.0,-1.1253,-1125.35
2021-03-09 08:10:00-05:00,LONG,SL,0.328,-1.0,-1.1985,-1198.45
2021-03-12 08:25:00-05:00,SHORT,SL,0.33,-1.0,-1.1698,-1169.76
2021-03-15 21:10:00-04:00,LONG,SL,0.388,-1.0,-1.4827,-1482.75
2021-03-17 10:10:00-04:00,SHORT,SL,0.35,-1.0,-1.3099,-1309.86
2021-03-23 21:05:00-04:00,SHORT,SL,0.372,-1.0,-1.3716,-1371.57
2021-04-08 01:55:00-04:00,LONG,SL,0.366,-1.0,-1.3186,-1318.57
2021-04-20 02:20:00-04:00,SHORT,SL,0.44,-1.0,-1.3777,-1377.66
2021-04-20 08:35:00-04:00,SHORT,SL,0.412,-1.0,-1.2504,-1250.36
2021-04-27 01:35:00-04:00,LONG,SL,0.468,-1.0,-1.5709,-1570.9
2021-05-12 08:15:00-04:00,LONG,SL,0.44,-1.0,-1.3741,-1374.15
2021-05-16 21:10:00-04:00,LONG,TP,0.448,3.985,3.7232,3723.25
2021-05-18 21:25:00-04:00,LONG,SL,0.452,-1.0,-1.5436,-1543.56
2021-06-04 02:05:00-04:00,SHORT,SL,0.278,-1.0,-1.1349,-1134.86
2021-06-06 21:20:00-04:00,LONG,SL,0.29,-1.0,-1.2757,-1275.66
2021-06-13 19:15:00-04:00,SHORT,TP,0.384,6.159,5.6989,5698.86
