day,setup_type,direction,signal_time,entry_time,entry_price,stop,target,exit_time,exit_price,exit_reason,r_multiple,pnl_usd
2022-12-01,reversal,SHORT,2022-12-01 10:00:00-05:00,2022-12-01 10:30:00-05:00,1796.2,1804.3313195064325,1779.9373609871352,2022-12-01 18:15:00-05:00,1804.3313195064325,SL,-1.048,-523.98
2022-12-02,reversal,LONG,2022-12-02 10:15:00-05:00,2022-12-02 11:15:00-05:00,1790.46,1780.5667458020375,1810.246508395925,2022-12-02 16:45:00-05:00,1797.02,EOD,0.6237,311.83
2022-12-08,reversal,SHORT,2022-12-08 10:45:00-05:00,2022-12-08 11:15:00-05:00,1787.51,1792.4826742507748,1777.5646514984503,2022-12-08 20:00:00-05:00,1792.4826742507748,SL,-1.0784,-539.21
2022-12-09,reversal,LONG,2022-12-09 09:45:00-05:00,2022-12-09 10:45:00-05:00,1796.82,1795.1255703811353,1800.2088592377293,2022-12-09 11:15:00-05:00,1800.2088592377293,TP,1.7698,884.92
2022-12-12,reversal,SHORT,2022-12-12 09:45:00-05:00,2022-12-12 10:45:00-05:00,1784.86,1790.1143510314566,1774.3512979370864,2022-12-12 23:45:00-05:00,1782.5,EOD,0.3749,187.46
2022-12-19,reversal,SHORT,2022-12-19 10:00:00-05:00,2022-12-19 10:45:00-05:00,1786.11,1792.7337461884297,1772.8625076231403,2022-12-19 22:00:00-05:00,1792.7337461884297,SL,-1.0589,-529.44
2022-12-21,reversal,SHORT,2022-12-21 10:00:00-05:00,2022-12-21 11:00:00-05:00,1816.47,1821.0753766143366,1807.2592467713268,2022-12-21 23:45:00-05:00,1820.14,EOD,-0.8816,-440.79
2022-12-30,reversal,SHORT,2022-12-30 13:00:00-05:00,2022-12-30 13:30:00-05:00,1819.37,1826.329199063027,1805.4516018739455,2022-12-30 16:45:00-05:00,1823.61,EOD,-0.6653,-332.65
2023-01-23,reversal,LONG,2023-01-23 09:45:00-05:00,2023-01-23 10:30:00-05:00,1919.69,1912.905391766663,1933.2592164666744,2023-01-23 20:30:00-05:00,1933.2592164666744,TP,1.9425,971.26
2023-01-24,reversal,LONG,2023-01-24 10:15:00-05:00,2023-01-24 10:45:00-05:00,1935.01,1926.5462555045176,1951.9374889909648,2023-01-24 23:45:00-05:00,1928.51,EOD,-0.8141,-407.03
2023-02-20,reversal,SHORT,2023-02-20 09:45:00-05:00,2023-02-20 10:30:00-05:00,1843.02,1847.1195865643733,1834.8208268712533,2023-02-20 23:45:00-05:00,1839.12,EOD,0.8562,428.09
2023-03-23,reversal,LONG,2023-03-23 09:45:00-04:00,2023-03-23 10:30:00-04:00,1976.05,1966.1318327236054,1995.886334552789,2023-03-23 14:30:00-04:00,1995.886334552789,TP,1.9607,980.34
2023-03-27,reversal,LONG,2023-03-27 09:45:00-04:00,2023-03-27 10:30:00-04:00,1956.13,1943.5161729540014,1981.3576540919976,2023-03-27 23:45:00-04:00,1959.59,EOD,0.2434,121.69
2023-03-28,reversal,LONG,2023-03-28 10:00:00-04:00,2023-03-28 10:45:00-04:00,1969.05,1959.5214073717073,1988.1071852565854,2023-03-28 23:45:00-04:00,1966.35,EOD,-0.3243,-162.14
2023-03-30,reversal,LONG,2023-03-30 09:45:00-04:00,2023-03-30 10:30:00-04:00,1969.78,1964.8896404942384,1979.5607190115231,2023-03-30 12:15:00-04:00,1979.5607190115231,TP,1.9203,960.13
2023-05-03,reversal,LONG,2023-05-03 10:30:00-04:00,2023-05-03 11:00:00-04:00,2022.42,2014.0926082936346,2039.074783412731,2023-05-03 16:45:00-04:00,2039.074783412731,TP,1.9532,976.58
2023-05-10,reversal,SHORT,2023-05-10 10:00:00-04:00,2023-05-10 10:45:00-04:00,2029.0,2038.4344728131623,2010.1310543736754,2023-05-10 23:45:00-04:00,2032.28,EOD,-0.389,-194.5
2023-05-12,reversal,SHORT,2023-05-12 09:45:00-04:00,2023-05-12 10:15:00-04:00,2013.48,2022.8571860310747,1994.7256279378507,2023-05-12 16:45:00-04:00,2010.57,EOD,0.2687,134.37
2023-05-16,reversal,SHORT,2023-05-16 09:45:00-04:00,2023-05-16 10:45:00-04:00,2003.19,2011.10753289172,1987.3549342165602,2023-05-16 13:00:00-04:00,1987.3549342165602,TP,1.9507,975.37
2023-05-26,reversal,SHORT,2023-05-26 10:00:00-04:00,2023-05-26 10:45:00-04:00,1942.04,1951.6524244098227,1922.8151511803544,2023-05-26 16:45:00-04:00,1945.77,EOD,-0.4286,-214.31
2023-07-12,reversal,SHORT,2023-07-12 10:15:00-04:00,2023-07-12 11:15:00-04:00,1954.83,1957.4661420819684,1949.557715836063,2023-07-12 12:15:00-04:00,1957.4661420819684,SL,-1.1479,-573.97
2023-07-19,reversal,SHORT,2023-07-19 09:45:00-04:00,2023-07-19 10:15:00-04:00,1973.87,1980.0813931657053,1961.447213668589,2023-07-19 21:00:00-04:00,1980.0813931657053,SL,-1.0628,-531.39
2023-08-10,reversal,SHORT,2023-08-10 09:45:00-04:00,2023-08-10 10:15:00-04:00,1917.0,1925.4783829352896,1900.0432341294209,2023-08-10 23:45:00-04:00,1914.55,EOD,0.243,121.49
2023-08-14,reversal,LONG,2023-08-14 09:45:00-04:00,2023-08-14 10:15:00-04:00,1908.0,1902.349032170183,1919.3019356596342,2023-08-14 23:45:00-04:00,1907.07,EOD,-0.2336,-116.79
2023-09-08,reversal,SHORT,2023-09-08 10:45:00-04:00,2023-09-08 11:15:00-04:00,1921.32,1927.5673263827687,1908.8253472344625,2023-09-08 16:45:00-04:00,1917.62,EOD,0.5298,264.91
2023-09-12,reversal,LONG,2023-09-12 09:45:00-04:00,2023-09-12 10:30:00-04:00,1913.4,1908.0858666923925,1924.0282666152152,2023-09-12 23:45:00-04:00,1909.56,EOD,-0.796,-398.0
2023-09-14,reversal,LONG,2023-09-14 09:45:00-04:00,2023-09-14 10:30:00-04:00,1906.85,1901.6016358367654,1917.346728326469,2023-09-14 23:45:00-04:00,1915.56,EOD,1.5853,792.63
2023-09-15,reversal,LONG,2023-09-15 09:45:00-04:00,2023-09-15 10:15:00-04:00,1928.28,1923.0889440880387,1938.6621118239225,2023-09-15 15:30:00-04:00,1923.0889440880387,SL,-1.0751,-537.56
2023-09-21,reversal,LONG,2023-09-21 09:45:00-04:00,2023-09-21 10:15:00-04:00,1921.59,1914.8699071046212,1935.0301857907573,2023-09-21 23:45:00-04:00,1923.74,EOD,0.2619,130.95
2023-10-19,reversal,LONG,2023-10-19 10:30:00-04:00,2023-10-19 11:15:00-04:00,1955.69,1949.3872840723445,1968.295431855311,2023-10-19 13:15:00-04:00,1968.295431855311,TP,1.9381,969.06
2023-10-23,reversal,LONG,2023-10-23 09:45:00-04:00,2023-10-23 10:30:00-04:00,1977.05,1969.688486247861,1991.773027504278,2023-10-23 23:45:00-04:00,1976.81,EOD,-0.0856,-42.79
2023-11-02,reversal,SHORT,2023-11-02 10:00:00-04:00,2023-11-02 10:30:00-04:00,1985.21,1991.172206474863,1973.285587050274,2023-11-02 23:45:00-04:00,1987.3,EOD,-0.416,-207.98
2023-11-23,reversal,SHORT,2023-11-23 09:45:00-05:00,2023-11-23 10:45:00-05:00,1992.05,1994.9404253739835,1986.2691492520328,2023-11-23 23:45:00-05:00,1993.68,EOD,-0.6989,-349.43
2023-11-24,reversal,SHORT,2023-11-24 10:00:00-05:00,2023-11-24 10:30:00-05:00,1999.23,2003.719692880602,1990.250614238796,2023-11-24 13:30:00-05:00,2002.09,EOD,-0.7239,-361.94
2023-11-27,reversal,SHORT,2023-11-27 10:00:00-05:00,2023-11-27 10:45:00-05:00,2010.26,2015.093115893801,2000.593768212398,2023-11-27 18:45:00-05:00,2015.093115893801,SL,-1.0807,-540.35
2023-12-05,reversal,SHORT,2023-12-05 10:00:00-05:00,2023-12-05 10:45:00-05:00,2016.19,2027.296153483176,1993.977693033648,2023-12-05 23:45:00-05:00,2021.91,EOD,-0.5501,-275.07
2023-12-15,reversal,LONG,2023-12-15 09:45:00-05:00,2023-12-15 10:15:00-05:00,2036.34,2031.012766526092,2046.9944669478157,2023-12-15 13:15:00-05:00,2031.012766526092,SL,-1.0732,-536.6
2023-12-22,reversal,SHORT,2023-12-22 10:00:00-05:00,2023-12-22 10:30:00-05:00,2062.45,2070.91039001815,2045.5292199636997,2023-12-22 16:45:00-05:00,2052.72,EOD,1.104,551.98
2024-01-15,reversal,LONG,2024-01-15 10:15:00-05:00,2024-01-15 11:00:00-05:00,2053.74,2048.9775032669927,2063.264993466014,2024-01-15 22:30:00-05:00,2048.9775032669927,SL,-1.0819,-540.94
