entry_time,direction,exit_reason,spread_price,r_multiple_gross,r_multiple_net,pnl_usd_net
2020-01-24 01:00:00-05:00,SHORT,SL,0.000184,-1.0,-2.6044,-2604.44
2020-01-28 19:55:00-05:00,SHORT,TP,0.000184,2.357,0.5502,550.19
2020-02-04 19:15:00-05:00,SHORT,SL,0.00019,-1.0,-5.0484,-5048.36
2020-02-27 02:00:00-05:00,LONG,TP,0.000182,2.168,1.7773,1777.27
2020-03-03 08:40:00-05:00,SHORT,SL,0.00017,-1.0,-1.1891,-1189.08
2020-03-09 14:55:00-04:00,LONG,SL,0.000192,-1.0,-1.221,-1221.03
2020-03-24 03:00:00-04:00,LONG,SL,0.00014,-1.0,-1.1412,-1141.18
2020-03-31 11:00:00-04:00,SHORT,SL,0.00012,-1.0,-1.088,-1087.98
2020-04-08 11:00:00-04:00,SHORT,SL,0.000134,-1.0,-1.2331,-1233.15
2020-05-08 08:40:00-04:00,LONG,SL,0.000154,-1.0,-1.3245,-1324.54
2020-05-12 00:30:00-04:00,SHORT,SL,0.000176,-1.0,-1.893,-1892.95
2020-05-20 02:10:00-04:00,LONG,SL,0.000166,-1.0,-1.6312,-1631.22
2020-05-21 07:00:00-04:00,LONG,TP,0.000162,2.306,1.9,1900.03
2020-05-29 03:40:00-04:00,LONG,SL,0.000156,-1.0,-1.3453,-1345.3
2020-06-01 04:10:00-04:00,LONG,SL,0.00015,-1.0,-1.1207,-1120.68
2020-06-01 11:15:00-04:00,LONG,SL,0.00016,-1.0,-1.2498,-1249.76
2020-06-11 11:25:00-04:00,LONG,SL,0.000152,-1.0,-1.1822,-1182.21
2020-07-10 08:05:00-04:00,SHORT,SL,0.000174,-1.0,-1.2186,-1218.55
2020-07-12 18:05:00-04:00,LONG,SL,0.000198,-1.0,-1.9481,-1948.13
2020-07-12 21:15:00-04:00,LONG,TP,0.000182,3.158,2.2598,2259.81
2020-07-14 20:25:00-04:00,LONG,SL,0.000194,-1.0,-1.4951,-1495.09
2020-08-09 18:35:00-04:00,SHORT,SL,0.00021,-1.0,-2.04,-2040.02
2020-08-14 13:05:00-04:00,LONG,SL,0.000182,-1.0,-1.405,-1405.04
2020-08-16 17:35:00-04:00,LONG,SL,0.000252,-1.0,-1.6364,-1636.44
2020-08-16 17:45:00-04:00,LONG,TP,0.000394,2.862,2.0267,2026.68
2020-08-25 17:15:00-04:00,LONG,SL,0.00037,-1.0,-2.4113,-2411.28
2020-08-26 21:20:00-04:00,LONG,SL,0.000168,-1.0,-1.9943,-1994.27
2020-09-01 21:20:00-04:00,SHORT,SL,0.000166,-1.0,-1.5408,-1540.78
2020-09-08 02:15:00-04:00,SHORT,TP,0.000162,4.014,3.6872,3687.22
2020-09-16 14:20:00-04:00,SHORT,TP,0.000158,2.411,2.2489,2248.92
2020-09-17 14:00:00-04:00,LONG,TP,0.000158,2.921,2.2217,2221.71
2020-09-21 20:55:00-04:00,SHORT,TP,0.000162,6.232,5.4307,5430.73
2020-09-29 03:10:00-04:00,LONG,SL,0.000168,-1.0,-1.3743,-1374.26
2020-10-02 01:20:00-04:00,SHORT,SL,0.00017,-1.0,-1.2765,-1276.53
2020-10-23 03:20:00-04:00,SHORT,SL,0.000158,-1.0,-1.4558,-1455.81
2020-11-05 18:55:00-05:00,LONG,SL,0.000158,-1.0,-1.1672,-1167.25
2020-11-16 03:45:00-05:00,LONG,SL,0.000162,-1.0,-1.6377,-1637.73
2020-12-02 14:40:00-05:00,LONG,TP,0.000174,5.683,4.879,4879.01
2020-12-07 20:05:00-05:00,SHORT,SL,0.000178,-1.0,-1.9223,-1922.3
2020-12-21 08:10:00-05:00,SHORT,SL,0.000168,-1.0,-1.307,-1307.01
2020-12-24 09:45:00-05:00,SHORT,SL,0.000176,-1.0,-1.7111,-1711.13
2021-01-21 00:50:00-05:00,LONG,SL,0.000174,-1.0,-2.2482,-2248.23
2021-01-29 11:15:00-05:00,LONG,SL,0.000172,-1.0,-1.2095,-1209.54
2021-02-03 07:40:00-05:00,SHORT,SL,0.000176,-1.0,-1.3399,-1339.89
2021-02-04 20:15:00-05:00,SHORT,SL,0.00018,-1.0,-1.8145,-1814.49
2021-02-04 20:30:00-05:00,SHORT,SL,0.000176,-1.0,-1.8413,-1841.34
2021-02-12 01:05:00-05:00,SHORT,TP,0.000184,4.646,3.063,3062.97
2021-02-18 20:15:00-05:00,LONG,SL,0.00017,-1.0,-1.6411,-1641.11
2021-03-16 20:40:00-04:00,SHORT,TP,0.0002,2.17,0.9971,997.15
2021-03-29 20:35:00-04:00,SHORT,SL,0.000198,-1.0,-2.651,-2651.04
2021-04-09 07:20:00-04:00,SHORT,SL,0.00023,-1.0,-1.4776,-1477.59
2021-04-22 09:20:00-04:00,LONG,SL,0.00023,-1.0,-1.2182,-1218.17
2021-05-12 08:45:00-04:00,SHORT,SL,0.00023,-1.0,-1.1573,-1157.34
2021-05-18 21:00:00-04:00,LONG,SL,0.000194,-1.0,-1.5133,-1513.28
2021-05-19 03:10:00-04:00,LONG,SL,0.00019,-1.0,-1.394,-1394.02
2021-05-21 03:10:00-04:00,LONG,SL,0.00019,-1.0,-1.3924,-1392.38
2021-05-24 20:25:00-04:00,LONG,TP,0.000196,5.792,4.9754,4975.35
2021-06-22 08:05:00-04:00,SHORT,SL,0.00019,-1.0,-1.4654,-1465.38
2021-07-07 01:25:00-04:00,SHORT,SL,0.000194,-1.0,-2.5535,-2553.51
2021-07-08 08:35:00-04:00,LONG,SL,0.00019,-1.0,-1.1709,-1170.88
2021-07-20 02:20:00-04:00,SHORT,SL,0.00019,-1.0,-1.4875,-1487.51
2021-08-03 17:10:00-04:00,SHORT,SL,0.000304,-1.0,-2.0678,-2067.77
2021-08-09 02:10:00-04:00,SHORT,SL,0.00019,-1.0,-1.5373,-1537.34
2021-08-19 02:15:00-04:00,SHORT,SL,0.00019,-1.0,-1.6383,-1638.31
2021-08-27 06:35:00-04:00,SHORT,SL,0.000198,-1.0,-2.7445,-2744.51
2021-09-02 02:15:00-04:00,LONG,SL,0.00019,-1.0,-2.1252,-2125.22
2021-09-07 00:50:00-04:00,LONG,SL,0.000192,-1.0,-2.5326,-2532.63
2021-09-21 03:25:00-04:00,LONG,SL,0.00019,-1.0,-1.6149,-1614.94
2021-11-01 04:00:00-04:00,LONG,SL,0.00019,-1.0,-1.2558,-1255.78
2021-11-10 08:35:00-05:00,SHORT,SL,0.000178,-1.0,-1.2524,-1252.44
2021-11-10 08:50:00-05:00,SHORT,SL,0.000172,-1.0,-1.1478,-1147.83
2021-11-22 09:55:00-05:00,LONG,SL,0.000172,-1.0,-1.2415,-1241.52
2021-11-24 04:20:00-05:00,SHORT,TP,0.000178,4.67,4.0805,4080.5
2021-12-10 08:50:00-05:00,SHORT,SL,0.000172,-1.0,-1.2464,-1246.41
2021-12-13 20:15:00-05:00,SHORT,SL,0.00018,-1.0,-1.7656,-1765.63
2021-12-29 17:35:00-05:00,LONG,SL,0.000324,-1.0,-3.2188,-3218.82
2022-01-06 20:00:00-05:00,SHORT,SL,0.00018,-1.0,-1.4508,-1450.79
2022-01-27 08:55:00-05:00,SHORT,SL,0.00019,-1.0,-1.2124,-1212.37
2022-02-09 05:25:00-05:00,LONG,SL,0.000192,-1.0,-1.4598,-1459.84
2022-02-10 19:35:00-05:00,SHORT,SL,0.000198,-1.0,-1.4021,-1402.05
2022-02-16 02:45:00-05:00,LONG,SL,0.000198,-1.0,-1.4794,-1479.43
2022-03-03 09:00:00-05:00,SHORT,TP,0.000194,2.057,1.9035,1903.53
2022-03-10 17:10:00-05:00,SHORT,SL,0.00044,-1.0,-2.0674,-2067.35
2022-03-27 17:50:00-04:00,SHORT,TP,0.000376,2.596,1.9181,1918.13
2022-04-05 19:35:00-04:00,SHORT,TP,0.000204,3.664,2.0392,2039.25
2022-04-18 19:20:00-04:00,SHORT,SL,0.000208,-1.0,-3.8028,-3802.8
2022-05-04 14:20:00-04:00,LONG,SL,0.000194,-1.0,-1.2621,-1262.1
2022-05-09 20:00:00-04:00,LONG,SL,0.00022,-1.0,-1.3381,-1338.12
2022-05-19 10:35:00-04:00,LONG,TP,0.00019,2.432,2.2394,2239.44
2022-06-01 19:00:00-04:00,SHORT,SL,0.00021,-1.0,-2.7218,-2721.81
2022-06-01 20:10:00-04:00,SHORT,SL,0.000206,-1.0,-2.3302,-2330.16
2022-06-01 22:55:00-04:00,SHORT,SL,0.000208,-1.0,-1.5655,-1565.47
2022-06-01 23:05:00-04:00,SHORT,SL,0.000204,-1.0,-1.5381,-1538.09
2022-06-07 00:55:00-04:00,SHORT,TP,0.00017,2.354,2.0148,2014.84
2022-06-24 05:40:00-04:00,LONG,SL,0.00017,-1.0,-1.6787,-1678.7
2022-07-20 01:35:00-04:00,LONG,SL,0.000168,-1.0,-1.9168,-1916.76
2022-07-20 01:40:00-04:00,LONG,SL,0.00017,-1.0,-1.5611,-1561.08
2022-07-25 03:30:00-04:00,SHORT,TP,0.000154,3.124,2.8971,2897.1
2022-07-25 20:35:00-04:00,LONG,SL,0.000168,-1.0,-1.3737,-1373.71
2022-08-15 18:40:00-04:00,SHORT,TP,0.000168,5.605,4.8694,4869.4
2022-08-18 21:50:00-04:00,SHORT,SL,0.000164,-1.0,-1.4499,-1449.88
2022-09-14 17:05:00-04:00,SHORT,SL,0.000332,-1.0,-2.5536,-2553.59
2022-09-20 21:00:00-04:00,SHORT,SL,0.00017,-1.0,-1.5936,-1593.59
