entry_time,direction,exit_reason,spread_price,r_multiple_gross,r_multiple_net,pnl_usd_net
2020-04-23 01:00:00-04:00,LONG,SL,0.000131,-1.0,-1.0396,-1039.59
2020-07-17 04:00:00-04:00,LONG,TP,0.000169,2.4082,2.3216,2321.57
2021-12-26 18:00:00-05:00,LONG,TP,0.000232,2.8326,2.4549,2454.95
2022-02-15 10:45:00-05:00,SHORT,SL,0.000192,-1.0,-1.1606,-1160.63
2022-04-18 18:00:00-04:00,LONG,SL,0.000211,-1.0,-1.279,-1279.0
2022-11-30 13:30:00-05:00,LONG,TP,0.000189,7.9771,7.801,7801.03
2022-12-22 15:45:00-05:00,LONG,TP,0.00019,3.8529,3.6843,3684.27
2022-12-28 19:45:00-05:00,LONG,TP,0.000186,2.8383,2.7263,2726.26
2023-02-27 21:15:00-05:00,SHORT,SL,0.000187,-1.0,-1.3399,-1339.91
2023-02-27 21:45:00-05:00,SHORT,TP,0.000182,3.5432,2.9516,2951.58
2023-05-29 20:45:00-04:00,LONG,SL,0.000178,-1.0,-1.2168,-1216.82
2023-11-09 03:30:00-05:00,SHORT,TP,0.00016,2.1887,2.1115,2111.52
2025-01-21 18:00:00-05:00,SHORT,SL,0.000157,-1.0,-1.1471,-1147.15
2025-09-17 15:00:00-04:00,SHORT,TP,0.0002,2.3884,2.3143,2314.33
2026-03-18 22:00:00-04:00,LONG,SL,0.0002,-1.0,-1.2282,-1228.25
2026-03-29 20:45:00-04:00,LONG,TP,0.00016,2.013,1.7813,1781.25
2026-05-27 10:45:00-04:00,SHORT,TP,0.00014,6.1881,5.8636,5863.59
