entry_time,direction,entry_price,stop,target,exit_time,exit_price,exit_reason,r_multiple,pnl_usd,confirmations
2024-04-25 12:00:00-04:00,LONG,1.07204,1.0712138017660733,1.07394,2024-04-26 04:00:00-04:00,1.07394,TP,2.3,2299.69,3
2024-04-30 11:00:00-04:00,SHORT,1.06913,1.0700171941677155,1.06729,2024-04-30 15:00:00-04:00,1.06729,TP,2.074,2073.95,3
2024-06-06 09:00:00-04:00,LONG,1.08817,1.0869453953565982,1.091,2024-06-07 08:30:00-04:00,1.0869453953565982,SL,-1.0,-1000.0,5
2024-08-05 05:00:00-04:00,LONG,1.09539,1.0942125725904381,1.09805,2024-08-05 06:00:00-04:00,1.0942125725904381,SL,-1.0,-1000.0,4
2024-09-18 10:30:00-04:00,LONG,1.11171,1.1106086116524203,1.11428,2024-09-18 14:00:00-04:00,1.11428,TP,2.333,2333.42,4
2024-09-18 16:30:00-04:00,SHORT,1.11157,1.1121809654805896,1.10857,2024-09-18 18:00:00-04:00,1.1121809654805896,SL,-1.0,-1000.0,4
2024-10-29 07:30:00-04:00,SHORT,1.07985,1.080414522331974,1.07811,2024-10-29 08:30:00-04:00,1.07811,TP,3.082,3082.25,3
2024-10-29 10:30:00-04:00,SHORT,1.07998,1.0811392211850999,1.0766499999999999,2024-10-29 14:30:00-04:00,1.0811392211850999,SL,-1.0,-1000.0,4
2024-11-26 09:30:00-05:00,LONG,1.05017,1.0489149004424214,1.0544,2024-11-26 10:00:00-05:00,1.0489149004424214,SL,-1.0,-1000.0,5
2024-12-27 04:00:00-05:00,LONG,1.04138,1.0407384135361044,1.04293,2024-12-27 06:00:00-05:00,1.04293,TP,2.416,2415.89,4
2025-01-27 04:30:00-05:00,LONG,1.0488,1.0472834046413524,1.05208,2025-01-27 07:30:00-05:00,1.05208,TP,2.163,2162.74,4
2025-02-19 11:30:00-05:00,SHORT,1.04037,1.0415540313339247,1.03722,2025-02-19 13:30:00-05:00,1.0415540313339247,SL,-1.0,-1000.0,4
2025-02-28 13:30:00-05:00,SHORT,1.03626,1.038355477580678,1.03164,2025-03-02 17:00:00-05:00,1.038355477580678,SL,-1.0,-1000.0,4
2025-06-27 10:30:00-04:00,LONG,1.17179,1.1702120776262372,1.17547,2025-06-27 13:30:00-04:00,1.1702120776262372,SL,-1.0,-1000.0,3
2025-07-28 05:00:00-04:00,SHORT,1.1674,1.168572747434567,1.1632500000000001,2025-07-28 09:30:00-04:00,1.1632500000000001,TP,3.539,3538.7,3
2025-09-10 03:30:00-04:00,SHORT,1.17017,1.170843919873912,1.16766,2025-09-10 05:00:00-04:00,1.170843919873912,SL,-1.0,-1000.0,5
2025-09-15 03:30:00-04:00,SHORT,1.17325,1.174461808281342,1.17002,2025-09-15 05:00:00-04:00,1.174461808281342,SL,-1.0,-1000.0,3
2025-10-27 17:00:00-04:00,LONG,1.16442,1.1641780203508243,1.16511,2025-10-27 19:00:00-04:00,1.16511,TP,2.851,2851.48,3
2025-12-04 04:00:00-05:00,LONG,1.16772,1.1671409812604336,1.17272,2025-12-04 05:00:00-05:00,1.1671409812604336,SL,-1.0,-1000.0,4
2026-01-13 08:00:00-05:00,SHORT,1.16525,1.165884242880399,1.1621,2026-01-13 08:30:00-05:00,1.165884242880399,SL,-1.0,-1000.0,4
2026-01-13 12:00:00-05:00,SHORT,1.16429,1.164879273646802,1.1621,2026-01-13 13:00:00-05:00,1.164879273646802,SL,-1.0,-1000.0,3
2026-03-05 02:00:00-05:00,LONG,1.16072,1.1596731189658962,1.16467,2026-03-05 03:00:00-05:00,1.1596731189658962,SL,-1.0,-1000.0,4
2026-03-25 05:30:00-04:00,LONG,1.1599,1.1589506993780192,1.16296,2026-03-25 08:00:00-04:00,1.1589506993780192,SL,-1.0,-1000.0,4
2026-06-22 11:00:00-04:00,SHORT,1.14408,1.145138782171557,1.14161,2026-06-23 03:30:00-04:00,1.14161,TP,2.333,2332.87,4
2026-07-09 04:00:00-04:00,LONG,1.14359,1.1431876270233274,1.14619,2026-07-09 04:30:00-04:00,1.1431876270233274,SL,-1.0,-1000.0,3
2026-08-13 09:30:00-04:00,LONG,1.15337,1.1528723236463632,1.15624,2026-08-13 12:00:00-04:00,1.1528723236463632,SL,-1.0,-1000.0,3
