entry_time,direction,entry_type,entry_price,stop,target,exit_time,exit_price,exit_reason,r_multiple,pnl_usd
2021-08-23 09:30:00-04:00,LONG,Breakout,15154.8,15143.645421268497,15188.263736194507,2021-08-23 09:40:00-04:00,15188.263736194507,TP,3.0,3000.0
2021-08-24 01:45:00-04:00,LONG,Breakout,15347.1,15339.665813899985,15369.402558300048,2021-08-24 02:35:00-04:00,15369.402558300048,TP,3.0,3000.0
2021-08-24 10:05:00-04:00,LONG,Breakout,15365.8,15358.564744048563,15387.505767854309,2021-08-24 10:10:00-04:00,15358.564744048563,SL,-1.0,-1000.0
2021-08-25 01:30:00-04:00,LONG,Breakout,15365.3,15361.71454961266,15376.056351162018,2021-08-25 03:00:00-04:00,15376.056351162018,TP,3.0,3000.0
2021-08-25 15:40:00-04:00,LONG,Breakout,15383.4,15374.224444981523,15410.926665055431,2021-08-25 15:50:00-04:00,15374.224444981523,SL,-1.0,-1000.0
2021-08-25 20:45:00-04:00,LONG,Bounce,15353.4,15351.673127788397,15358.580616634807,2021-08-25 20:50:00-04:00,15351.673127788397,SL,-1.0,-1000.0
2021-08-26 07:20:00-04:00,LONG,Breakout,15356.6,15349.808551158936,15376.974346523193,2021-08-26 07:30:00-04:00,15349.808551158936,SL,-1.0,-1000.0
2021-08-26 08:40:00-04:00,LONG,Bounce,15328.2,15320.303982856407,15351.888051430782,2021-08-26 09:30:00-04:00,15351.888051430782,TP,3.0,3000.0
2021-08-27 00:20:00-04:00,LONG,Breakout,15333.7,15332.228655101637,15338.114034695092,2021-08-27 00:30:00-04:00,15332.228655101637,SL,-1.0,-1000.0
2021-08-27 07:50:00-04:00,LONG,Bounce,15319.7,15315.039967153169,15333.680098540497,2021-08-27 08:00:00-04:00,15315.039967153169,SL,-1.0,-1000.0
2021-08-27 08:00:00-04:00,LONG,Bounce,15320.7,15315.036910453498,15337.689268639508,2021-08-27 09:15:00-04:00,15315.036910453498,SL,-1.0,-1000.0
2021-08-29 19:35:00-04:00,LONG,Breakout,15452.5,15447.336587531847,15467.99023740446,2021-08-29 20:10:00-04:00,15447.336587531847,SL,-1.0,-1000.0
2021-08-29 21:15:00-04:00,LONG,Bounce,15436.9,15430.76617252356,15455.30148242932,2021-08-29 21:35:00-04:00,15430.76617252356,SL,-1.0,-1000.0
2021-08-29 23:50:00-04:00,LONG,Breakout,15443.8,15441.357455537793,15451.127633386619,2021-08-30 00:35:00-04:00,15441.357455537793,SL,-1.0,-1000.0
2021-08-30 01:25:00-04:00,LONG,Breakout,15447.1,15445.587567524808,15451.637297425577,2021-08-30 01:30:00-04:00,15445.587567524808,SL,-1.0,-1000.0
2021-08-30 06:20:00-04:00,LONG,Breakout,15457.2,15455.654758142371,15461.83572557289,2021-08-30 06:25:00-04:00,15455.654758142371,SL,-1.0,-1000.0
2021-08-30 07:00:00-04:00,LONG,Bounce,15450.4,15447.536532102362,15458.990403692913,2021-08-30 07:20:00-04:00,15447.536532102362,SL,-1.0,-1000.0
2021-08-30 09:25:00-04:00,LONG,Breakout,15460.2,15458.321463205586,15465.835610383245,2021-08-30 09:30:00-04:00,15465.835610383245,TP,3.0,3000.0
2021-08-31 20:05:00-04:00,LONG,Breakout,15602.8,15596.599384033156,15621.40184790053,2021-08-31 20:15:00-04:00,15596.599384033156,SL,-1.0,-1000.0
2021-09-01 01:30:00-04:00,LONG,Breakout,15621.9,15620.86867535461,15624.993973936169,2021-09-01 01:35:00-04:00,15620.86867535461,SL,-1.0,-1000.0
2021-09-01 09:30:00-04:00,LONG,Breakout,15660.9,15647.740537927173,15700.37838621848,2021-09-01 14:30:00-04:00,15647.740537927173,SL,-1.0,-1000.0
2021-09-02 01:35:00-04:00,LONG,Breakout,15618.5,15616.494126386699,15624.517620839904,2021-09-02 01:40:00-04:00,15616.494126386699,SL,-1.0,-1000.0
2021-09-02 05:30:00-04:00,LONG,Breakout,15651.4,15648.742510541368,15659.372468375896,2021-09-02 05:40:00-04:00,15648.742510541368,SL,-1.0,-1000.0
2021-09-02 08:30:00-04:00,LONG,Breakout,15655.8,15652.049830068045,15667.050509795863,2021-09-02 09:25:00-04:00,15667.050509795863,TP,3.0,3000.0
2021-09-02 20:10:00-04:00,LONG,Breakout,15613.6,15607.344324066873,15632.367027799382,2021-09-02 21:40:00-04:00,15607.344324066873,SL,-1.0,-1000.0
2021-09-02 22:50:00-04:00,LONG,Breakout,15621.1,15619.145006126439,15626.964981620686,2021-09-02 22:55:00-04:00,15626.964981620686,TP,3.0,3000.0
2021-09-03 08:30:00-04:00,LONG,Breakout,15651.1,15629.779815268963,15715.060554193113,2021-09-03 08:35:00-04:00,15629.779815268963,SL,-1.0,-1000.0
2021-09-06 01:10:00-04:00,LONG,Breakout,15665.8,15662.98657797157,15674.24026608529,2021-09-06 01:50:00-04:00,15674.24026608529,TP,3.0,3000.0
2021-09-06 21:00:00-04:00,LONG,Bounce,15686.2,15685.186700871935,15689.2398973842,2021-09-06 21:05:00-04:00,15685.186700871935,SL,-1.0,-1000.0
2021-09-07 01:10:00-04:00,LONG,Breakout,15684.7,15683.629122114688,15687.91263365594,2021-09-07 01:15:00-04:00,15687.91263365594,TP,3.0,3000.0
2021-09-07 15:30:00-04:00,LONG,Bounce,15678.4,15674.511639089922,15690.065082730232,2021-09-07 15:35:00-04:00,15674.511639089922,SL,-1.0,-1000.0
2021-09-08 02:15:00-04:00,LONG,Breakout,15683.7,15680.775572368955,15692.473282893137,2021-09-08 02:20:00-04:00,15680.775572368955,SL,-1.0,-1000.0
2021-09-08 14:00:00-04:00,LONG,Breakout,15615.1,15601.052912675765,15657.241261972707,2021-09-08 14:20:00-04:00,15601.052912675765,SL,-1.0,-1000.0
2021-09-09 03:10:00-04:00,LONG,Bounce,15567.9,15552.971376789936,15612.685869630192,2021-09-09 07:50:00-04:00,15612.685869630192,TP,3.0,3000.0
2021-09-10 03:20:00-04:00,LONG,Breakout,15607.2,15597.39379775298,15636.618606741062,2021-09-10 08:10:00-04:00,15636.618606741062,TP,3.0,3000.0
2021-09-10 09:30:00-04:00,LONG,Breakout,15663.5,15638.863446641575,15737.409660075275,2021-09-10 10:00:00-04:00,15638.863446641575,SL,-1.0,-1000.0
2021-09-15 06:15:00-04:00,SHORT,Bounce,15434.8,15439.031515805309,15422.10545258407,2021-09-15 06:25:00-04:00,15439.031515805309,SL,-1.0,-1000.0
2021-09-15 09:30:00-04:00,SHORT,Bounce,15399.7,15449.03697899705,15251.689063008853,2021-09-15 12:55:00-04:00,15449.03697899705,SL,-1.0,-1000.0
2021-09-15 21:20:00-04:00,SHORT,Bounce,15525.0,15531.491913724105,15505.524258827685,2021-09-15 22:00:00-04:00,15505.524258827685,TP,3.0,3000.0
2021-09-16 03:15:00-04:00,LONG,Breakout,15509.5,15504.923133509767,15523.2305994707,2021-09-16 03:35:00-04:00,15504.923133509767,SL,-1.0,-1000.0
2021-09-16 08:05:00-04:00,LONG,Bounce,15471.1,15467.872515533225,15480.782453400327,2021-09-16 08:10:00-04:00,15467.872515533225,SL,-1.0,-1000.0
2021-09-16 09:30:00-04:00,LONG,Bounce,15480.9,15449.29867357656,15575.703979270316,2021-09-16 09:40:00-04:00,15449.29867357656,SL,-1.0,-1000.0
2021-09-16 14:10:00-04:00,LONG,Breakout,15497.2,15487.748609975113,15525.554170074663,2021-09-16 14:25:00-04:00,15487.748609975113,SL,-1.0,-1000.0
2021-09-17 00:50:00-04:00,LONG,Breakout,15538.5,15536.519900907073,15544.440297278781,2021-09-17 01:00:00-04:00,15536.519900907073,SL,-1.0,-1000.0
2021-09-19 22:15:00-04:00,SHORT,Breakout,15278.1,15297.278036829352,15220.565889511947,2021-09-20 02:35:00-04:00,15220.565889511947,TP,3.0,3000.0
2021-09-20 02:35:00-04:00,SHORT,Breakout,15214.7,15234.398551467435,15155.604345597698,2021-09-20 02:55:00-04:00,15234.398551467435,SL,-1.0,-1000.0
2021-09-20 03:00:00-04:00,SHORT,Breakout,15219.6,15234.607126625064,15174.57862012481,2021-09-20 03:35:00-04:00,15234.607126625064,SL,-1.0,-1000.0
2021-09-20 07:25:00-04:00,SHORT,Breakout,15143.5,15155.260179889969,15108.219460330094,2021-09-20 07:50:00-04:00,15108.219460330094,TP,3.0,3000.0
2021-09-21 07:35:00-04:00,SHORT,Breakout,15121.5,15131.292057607248,15092.123827178255,2021-09-21 07:40:00-04:00,15131.292057607248,SL,-1.0,-1000.0
2021-09-22 09:30:00-04:00,SHORT,Breakout,15047.8,15074.72923195797,14967.012304126087,2021-09-22 09:55:00-04:00,15074.72923195797,SL,-1.0,-1000.0
2021-09-22 14:15:00-04:00,SHORT,Bounce,15210.6,15224.591523351988,15168.625429944037,2021-09-22 14:30:00-04:00,15224.591523351988,SL,-1.0,-1000.0
