entry_time,direction,exit_reason,spread_price,r_multiple_gross,r_multiple_net,pnl_usd_net
2020-02-28 08:00:00-05:00,LONG,SL,0.000172,-1.0,-1.0832,-1083.17
2020-12-15 09:00:00-05:00,SHORT,SL,0.000166,-1.0,-1.0947,-1094.66
2021-03-16 12:00:00-04:00,SHORT,SL,0.0002,-1.0,-1.2612,-1261.24
2021-03-16 14:00:00-04:00,SHORT,SL,0.0002,-1.0,-1.2739,-1273.86
2021-06-28 10:00:00-04:00,SHORT,TP,0.00019,2.932,2.8093,2809.27
2021-10-07 03:00:00-04:00,LONG,SL,0.000198,-1.0,-1.2361,-1236.12
2022-03-10 14:00:00-05:00,SHORT,SL,0.000197,-1.0,-1.1466,-1146.63
2022-05-23 06:00:00-04:00,LONG,SL,0.000201,-1.0,-1.1271,-1127.08
2022-05-31 01:00:00-04:00,SHORT,TP,0.000205,4.185,4.0074,4007.45
2022-08-01 22:00:00-04:00,LONG,SL,0.00017,-1.0,-1.1021,-1102.12
2023-04-26 14:00:00-04:00,LONG,SL,0.000181,-1.0,-1.1915,-1191.51
2023-07-19 15:00:00-04:00,SHORT,SL,0.000202,-1.0,-1.3073,-1307.29
2023-08-02 13:00:00-04:00,SHORT,SL,0.00017,-1.0,-1.1221,-1122.09
2023-10-31 15:00:00-04:00,SHORT,TP,0.00017,4.433,4.2094,4209.4
2023-11-09 13:00:00-05:00,LONG,SL,0.00017,-1.0,-1.0713,-1071.28
2024-01-24 11:00:00-05:00,LONG,SL,0.00016,-1.0,-1.1282,-1128.25
2024-01-31 12:00:00-05:00,LONG,SL,0.00017,-1.0,-1.1657,-1165.7
2024-04-19 00:00:00-04:00,SHORT,SL,0.000199,-1.0,-1.1986,-1198.55
2024-04-26 13:00:00-04:00,SHORT,SL,0.00018,-1.0,-1.2894,-1289.41
2024-05-01 19:00:00-04:00,LONG,SL,0.000199,-1.0,-1.269,-1269.01
2024-05-29 08:00:00-04:00,SHORT,TP,0.00016,2.936,2.821,2821.03
2024-08-05 10:00:00-04:00,LONG,SL,0.00016,-1.0,-1.0614,-1061.43
2024-08-05 12:00:00-04:00,LONG,SL,0.00018,-1.0,-1.1173,-1117.31
2024-09-18 17:00:00-04:00,SHORT,SL,0.000272,-1.0,-1.6749,-1674.85
2024-10-02 12:00:00-04:00,SHORT,TP,0.000179,3.822,3.6556,3655.6
2024-11-25 23:00:00-05:00,SHORT,SL,0.00016,-1.0,-1.1136,-1113.57
2025-01-27 04:00:00-05:00,LONG,TP,0.00016,2.073,1.9719,1971.88
2025-02-12 14:00:00-05:00,LONG,SL,0.00016,-1.0,-1.1692,-1169.25
2025-06-05 12:00:00-04:00,LONG,SL,0.000197,-1.0,-1.099,-1098.99
2025-07-29 06:00:00-04:00,SHORT,TP,0.000183,7.019,6.9129,6912.86
2025-11-03 04:00:00-05:00,SHORT,SL,0.000184,-1.0,-1.2304,-1230.42
2025-12-08 15:00:00-05:00,SHORT,SL,0.000169,-1.0,-1.3268,-1326.79
2026-04-07 07:00:00-04:00,LONG,TP,0.00014,3.236,3.136,3136.0
2026-05-27 15:00:00-04:00,SHORT,TP,0.00014,2.45,2.1756,2175.61
