entry_time,direction,entry_price,stop,target,exit_time,exit_price,exit_reason,r_multiple,pnl_usd,confirmations
2020-04-14 15:00:00-04:00,LONG,1.09809,1.0976464801065697,1.10325,2020-04-14 17:00:00-04:00,1.0976464801065697,SL,-1.0,-1000.0,3
2020-05-07 06:15:00-04:00,SHORT,1.07873,1.0799741003543546,1.07263,2020-05-07 11:45:00-04:00,1.0799741003543546,SL,-1.0,-1000.0,3
2020-05-11 11:30:00-04:00,SHORT,1.08091,1.0815052925976871,1.07657,2020-05-11 11:45:00-04:00,1.0815052925976871,SL,-1.0,-1000.0,3
2020-06-03 04:45:00-04:00,LONG,1.12099,1.120269915661395,1.12268,2020-06-03 06:45:00-04:00,1.120269915661395,SL,-1.0,-1000.0,4
2020-07-16 05:15:00-04:00,SHORT,1.13939,1.1399935797458212,1.13603,2020-07-16 07:15:00-04:00,1.1399935797458212,SL,-1.0,-1000.0,3
2020-07-21 04:00:00-04:00,LONG,1.14435,1.1436001146563977,1.14688,2020-07-21 04:15:00-04:00,1.1436001146563977,SL,-1.0,-1000.0,3
2020-08-18 04:00:00-04:00,LONG,1.18918,1.1885258679726383,1.19153,2020-08-18 04:15:00-04:00,1.1885258679726383,SL,-1.0,-1000.0,3
2020-08-25 10:15:00-04:00,LONG,1.18321,1.1824118925749876,1.18489,2020-08-25 10:30:00-04:00,1.1824118925749876,SL,-1.0,-1000.0,3
2020-08-27 10:30:00-04:00,SHORT,1.1791800000000001,1.1807211608824622,1.17606,2020-08-27 11:30:00-04:00,1.1807211608824622,SL,-1.0,-1000.0,5
2020-10-12 04:45:00-04:00,LONG,1.18103,1.1805254443269109,1.1822300000000001,2020-10-12 05:15:00-04:00,1.1805254443269109,SL,-1.0,-1000.0,4
2020-10-15 03:45:00-04:00,SHORT,1.17368,1.1742846456611293,1.17184,2020-10-15 04:15:00-04:00,1.17184,TP,3.043,3043.1,3
2020-10-22 03:45:00-04:00,SHORT,1.18606,1.1866877856032034,1.18375,2020-10-22 05:00:00-04:00,1.18375,TP,3.68,3679.6,5
2020-11-17 04:00:00-05:00,LONG,1.18724,1.1864242146651007,1.19191,2020-11-17 04:15:00-05:00,1.1864242146651007,SL,-1.0,-1000.0,3
2020-12-08 03:45:00-05:00,SHORT,1.21242,1.2132189642730626,1.20778,2020-12-08 04:15:00-05:00,1.2132189642730626,SL,-1.0,-1000.0,3
2021-01-13 21:45:00-05:00,SHORT,1.2151399999999999,1.2157112272639716,1.21314,2021-01-14 03:00:00-05:00,1.2157112272639716,SL,-1.0,-1000.0,4
2021-01-21 20:15:00-05:00,LONG,1.21652,1.2159991468402278,1.21776,2021-01-22 02:00:00-05:00,1.2159991468402278,SL,-1.0,-1000.0,3
2021-01-28 03:15:00-05:00,SHORT,1.21029,1.2113711121395854,1.20578,2021-01-28 05:45:00-05:00,1.2113711121395854,SL,-1.0,-1000.0,4
2021-02-15 04:15:00-05:00,LONG,1.21398,1.2135735856349765,1.21485,2021-02-15 04:45:00-05:00,1.2135735856349765,SL,-1.0,-1000.0,4
2021-03-25 09:30:00-04:00,SHORT,1.1807400000000001,1.1815519368187601,1.17863,2021-03-25 11:15:00-04:00,1.17863,TP,2.599,2598.72,4
2021-04-09 07:15:00-04:00,SHORT,1.18907,1.1896923292726382,1.18607,2021-04-09 07:45:00-04:00,1.1896923292726382,SL,-1.0,-1000.0,4
2021-04-15 04:15:00-04:00,LONG,1.19761,1.1971350435103183,1.20526,2021-04-15 06:00:00-04:00,1.1971350435103183,SL,-1.0,-1000.0,3
2021-04-22 09:30:00-04:00,LONG,1.20289,1.20202279860148,1.20787,2021-04-22 09:45:00-04:00,1.20202279860148,SL,-1.0,-1000.0,3
2021-05-07 04:15:00-04:00,LONG,1.20782,1.2072041434930951,1.20911,2021-05-07 06:45:00-04:00,1.2072041434930951,SL,-1.0,-1000.0,4
2021-05-31 03:30:00-04:00,SHORT,1.21961,1.2201452116914622,1.21318,2021-05-31 04:45:00-04:00,1.2201452116914622,SL,-1.0,-1000.0,4
2021-08-05 06:15:00-04:00,SHORT,1.1840600000000001,1.1843826591273574,1.1771099999999999,2021-08-05 06:45:00-04:00,1.1843826591273574,SL,-1.0,-1000.0,3
2021-08-09 02:30:00-04:00,SHORT,1.17622,1.1766190517475699,1.17413,2021-08-09 08:30:00-04:00,1.1766190517475699,SL,-1.0,-1000.0,4
2021-09-07 04:30:00-04:00,LONG,1.18659,1.1857813621274396,1.18842,2021-09-07 07:45:00-04:00,1.1857813621274396,SL,-1.0,-1000.0,4
2021-10-20 04:00:00-04:00,SHORT,1.16237,1.1626332340441625,1.16074,2021-10-20 04:15:00-04:00,1.1626332340441625,SL,-1.0,-1000.0,4
2021-10-27 04:30:00-04:00,LONG,1.15966,1.1590317631007565,1.16124,2021-10-27 05:00:00-04:00,1.1590317631007565,SL,-1.0,-1000.0,4
2021-10-27 09:15:00-04:00,LONG,1.16201,1.1611764543926562,1.16633,2021-10-27 09:30:00-04:00,1.1611764543926562,SL,-1.0,-1000.0,5
2021-12-15 03:15:00-05:00,SHORT,1.12708,1.1275575875445714,1.1256599999999999,2021-12-15 04:15:00-05:00,1.1275575875445714,SL,-1.0,-1000.0,4
2022-01-12 04:00:00-05:00,LONG,1.13675,1.1363057185751007,1.13772,2022-01-12 04:30:00-05:00,1.1363057185751007,SL,-1.0,-1000.0,3
2022-01-31 03:00:00-05:00,LONG,1.11726,1.1162156303179829,1.12205,2022-01-31 06:00:00-05:00,1.1162156303179829,SL,-1.0,-1000.0,3
2022-02-04 09:30:00-05:00,LONG,1.14411,1.142767786577718,1.1482700000000001,2022-02-04 09:45:00-05:00,1.142767786577718,SL,-1.0,-1000.0,3
2022-03-03 19:45:00-05:00,SHORT,1.10111,1.102096144387903,1.0991,2022-03-03 20:00:00-05:00,1.102096144387903,SL,-1.0,-1000.0,5
2022-03-24 05:15:00-04:00,SHORT,1.09827,1.0987353227876389,1.09711,2022-03-24 05:30:00-04:00,1.0987353227876389,SL,-1.0,-1000.0,3
2022-05-02 03:30:00-04:00,LONG,1.05474,1.053969541989531,1.05779,2022-05-02 03:45:00-04:00,1.053969541989531,SL,-1.0,-1000.0,4
2022-08-10 05:00:00-04:00,LONG,1.02204,1.0215467102217055,1.02435,2022-08-10 06:45:00-04:00,1.02435,TP,4.683,4682.85,3
2022-08-15 18:45:00-04:00,SHORT,1.01617,1.0165956591474639,1.01506,2022-08-15 20:30:00-04:00,1.01506,TP,2.608,2607.72,3
2022-09-29 06:00:00-04:00,LONG,0.96918,0.9679810314728147,0.97378,2022-09-29 07:30:00-04:00,0.97378,TP,3.837,3836.63,3
2022-10-03 02:45:00-04:00,LONG,0.97968,0.9789118339385059,0.98531,2022-10-03 03:00:00-04:00,0.9789118339385059,SL,-1.0,-1000.0,4
2022-10-04 00:45:00-04:00,LONG,0.98326,0.9827474072472079,0.98531,2022-10-04 01:30:00-04:00,0.9827474072472079,SL,-1.0,-1000.0,4
2022-11-14 08:45:00-05:00,LONG,1.0317,1.0304007584276553,1.03498,2022-11-14 09:30:00-05:00,1.0304007584276553,SL,-1.0,-1000.0,3
2022-11-15 09:45:00-05:00,LONG,1.03996,1.037690256671823,1.04805,2022-11-15 10:45:00-05:00,1.037690256671823,SL,-1.0,-1000.0,4
2022-11-25 05:45:00-05:00,SHORT,1.0414,1.0420269584951958,1.0381,2022-11-25 07:45:00-05:00,1.0381,TP,5.264,5263.51,4
2022-12-30 09:45:00-05:00,LONG,1.06876,1.0670092588829354,1.07351,2022-12-30 10:15:00-05:00,1.0670092588829354,SL,-1.0,-1000.0,3
2023-01-26 21:30:00-05:00,SHORT,1.08815,1.0885512333705243,1.08494,2023-01-27 03:30:00-05:00,1.0885512333705243,SL,-1.0,-1000.0,3
2023-02-15 02:15:00-05:00,SHORT,1.07099,1.0714757431104531,1.06753,2023-02-15 02:30:00-05:00,1.0714757431104531,SL,-1.0,-1000.0,3
2023-03-30 22:00:00-04:00,LONG,1.09081,1.0902312537912906,1.09254,2023-03-30 23:00:00-04:00,1.0902312537912906,SL,-1.0,-1000.0,5
