entry_time,direction,entry_price,stop,target,exit_time,exit_price,exit_reason,r_multiple_gross,r_multiple_net
2024-09-06 03:00:00-04:00,SELL,18718.3,18773.46425,18561.5,2024-09-06 08:00:00-04:00,18773.46425,SL,-1.0,-1.0544
2024-09-06 09:30:00-04:00,SELL,18717.7,18777.19335,18561.5,2024-09-06 10:30:00-04:00,18561.5,TP,2.6255,2.5751
2024-09-27 08:30:00-04:00,BUY,20173.9,20146.44789,20334.2,2024-09-27 09:30:00-04:00,20146.44789,SL,-1.0,-1.1093
2024-09-27 12:00:00-04:00,BUY,20051.4,20023.26348,20334.2,2024-09-27 13:30:00-04:00,20023.26348,SL,-1.0,-1.1066
2024-09-30 10:00:00-04:00,BUY,19990.9,19942.55755,20091.1,2024-09-30 14:00:00-04:00,19942.55755,SL,-1.0,-1.0621
2024-10-02 09:30:00-04:00,BUY,19721.4,19619.04364,20133.8,2024-10-08 15:30:00-04:00,20133.8,TP,4.0291,3.9998
2024-10-17 02:00:00-04:00,BUY,20267.8,20222.56767,20505.7,2024-10-17 10:00:00-04:00,20222.56767,SL,-1.0,-1.0663
2024-10-17 18:00:00-04:00,BUY,20251.7,20218.30303,20443.6,2024-10-17 20:00:00-04:00,20218.30303,SL,-1.0,-1.0898
2024-10-23 10:00:00-04:00,BUY,20285.3,20219.02815,20411.3,2024-10-23 11:00:00-04:00,20219.02815,SL,-1.0,-1.0453
2024-10-25 03:30:00-04:00,BUY,20312.8,20280.5666,20411.3,2024-10-25 04:00:00-04:00,20280.5666,SL,-1.0,-1.0931
2024-10-25 07:00:00-04:00,BUY,20297.0,20280.88261,20411.3,2024-10-25 09:30:00-04:00,20411.3,TP,7.0917,6.9056
2024-10-29 09:30:00-04:00,BUY,20405.8,20333.47891,20444.3,2024-10-29 10:00:00-04:00,20444.3,TP,0.5323,0.4909
2024-10-29 10:30:00-04:00,BUY,20485.8,20436.3312,20561.3,2024-10-29 13:00:00-04:00,20561.3,TP,1.5262,1.4656
2024-11-05 09:30:00-05:00,BUY,20195.7,20119.70509,20307.7,2024-11-05 19:30:00-05:00,20307.7,TP,1.4738,1.4343
2024-11-06 10:00:00-05:00,BUY,20698.7,20620.33776,20794.6,2024-11-06 10:30:00-05:00,20620.33776,SL,-1.0,-1.0383
2024-11-06 11:00:00-05:00,BUY,20679.7,20619.34083,20794.6,2024-11-06 14:30:00-05:00,20794.6,TP,1.9036,1.8539
2024-11-11 13:00:00-05:00,BUY,21055.4,21021.28044,21253.2,2024-11-12 12:30:00-05:00,21021.28044,SL,-1.0,-1.0879
2024-11-13 11:30:00-05:00,BUY,21082.9,21011.39879,21166.7,2024-11-13 13:30:00-05:00,21166.7,TP,1.172,1.1301
2024-11-14 10:00:00-05:00,BUY,21019.3,21003.2397,21110.3,2024-11-14 10:30:00-05:00,21003.2397,SL,-1.0,-1.1868
2024-11-15 09:00:00-05:00,SELL,20683.8,20722.33019,20484.9,2024-11-15 10:30:00-05:00,20484.9,TP,5.1622,5.0843
2024-11-29 10:00:00-05:00,BUY,20904.6,20890.40205,20970.7,2024-11-29 12:30:00-05:00,20970.7,TP,4.6556,4.4443
2024-12-09 11:00:00-05:00,BUY,21498.8,21417.47204,21696.6,2024-12-10 14:30:00-05:00,21417.47204,SL,-1.0,-1.0369
2024-12-13 04:00:00-05:00,BUY,21785.1,21772.26392,21818.1,2024-12-13 04:30:00-05:00,21772.26392,SL,-1.0,-1.2337
2024-12-16 04:00:00-05:00,BUY,21882.6,21868.78051,21921.4,2024-12-16 05:30:00-05:00,21921.4,TP,2.8076,2.5905
2024-12-17 08:00:00-05:00,BUY,22118.1,22092.44087,22211.7,2024-12-17 09:30:00-05:00,22092.44087,SL,-1.0,-1.1169
2024-12-17 12:00:00-05:00,BUY,22114.8,22089.61995,22199.9,2024-12-17 13:00:00-05:00,22089.61995,SL,-1.0,-1.1191
2024-12-18 14:00:00-05:00,SELL,21856.6,21995.47046,21685.5,2024-12-18 14:30:00-05:00,21685.5,TP,1.2321,1.2105
2025-01-02 12:30:00-05:00,SELL,20898.2,20965.95881,20798.3,2025-01-02 15:00:00-05:00,20965.95881,SL,-1.0,-1.0443
2025-01-03 12:00:00-05:00,SELL,21268.9,21322.16172,21030.2,2025-01-03 13:00:00-05:00,21322.16172,SL,-1.0,-1.0563
2025-01-07 10:00:00-05:00,SELL,21408.2,21502.77204,21030.2,2025-01-08 12:00:00-05:00,21030.2,TP,3.997,3.9652
2025-01-09 02:30:00-05:00,SELL,21087.3,21117.45853,21002.5,2025-01-09 03:00:00-05:00,21117.45853,SL,-1.0,-1.0995
2025-01-10 08:30:00-05:00,SELL,20958.7,21085.13618,20808.0,2025-01-10 10:00:00-05:00,20808.0,TP,1.1919,1.1682
2025-01-13 03:00:00-05:00,SELL,20673.4,20729.11905,20630.5,2025-01-13 04:00:00-05:00,20630.5,TP,0.7699,0.7161
2025-01-15 08:30:00-05:00,BUY,21135.5,20987.42324,21211.8,2025-01-15 10:00:00-05:00,21211.8,TP,0.5153,0.495
2025-01-17 09:00:00-05:00,BUY,21506.9,21411.16749,21635.6,2025-01-17 09:30:00-05:00,21411.16749,SL,-1.0,-1.0313
2025-01-17 10:30:00-05:00,BUY,21449.0,21408.61872,21635.6,2025-01-19 18:00:00-05:00,21408.61872,SL,-1.0,-1.0743
2025-01-20 08:30:00-05:00,BUY,21551.5,21494.73577,21635.6,2025-01-20 09:30:00-05:00,21635.6,TP,1.4816,1.4287
2025-01-20 10:30:00-05:00,BUY,21545.8,21493.3571,21723.7,2025-01-20 12:00:00-05:00,21493.3571,SL,-1.0,-1.0572
2025-01-28 10:00:00-05:00,BUY,21355.6,21230.38793,21952.8,2025-02-02 18:00:00-05:00,21230.38793,SL,-1.0,-1.024
2025-02-04 10:00:00-05:00,BUY,21544.1,21478.3341,21859.3,2025-02-04 12:00:00-05:00,21478.3341,SL,-1.0,-1.0456
2025-02-04 13:00:00-05:00,BUY,21538.9,21477.77966,21859.3,2025-02-04 18:00:00-05:00,21477.77966,SL,-1.0,-1.0491
2025-02-05 11:30:00-05:00,BUY,21618.8,21588.35605,21859.3,2025-02-05 13:00:00-05:00,21588.35605,SL,-1.0,-1.0985
2025-02-12 10:00:00-05:00,BUY,21619.0,21577.64909,21790.7,2025-02-12 11:00:00-05:00,21577.64909,SL,-1.0,-1.0725
2025-02-13 10:00:00-05:00,BUY,21899.7,21842.06225,21952.8,2025-02-13 10:30:00-05:00,21952.8,TP,0.9213,0.8692
2025-02-18 11:00:00-05:00,BUY,22140.6,22118.93141,22255.6,2025-02-18 11:30:00-05:00,22118.93141,SL,-1.0,-1.1384
2025-02-24 09:30:00-05:00,SELL,21513.3,21659.83546,21436.5,2025-02-24 10:00:00-05:00,21436.5,TP,0.5241,0.5036
2025-02-25 03:30:00-05:00,SELL,21269.2,21330.69805,21148.7,2025-02-25 04:00:00-05:00,21330.69805,SL,-1.0,-1.0488
2025-02-25 09:30:00-05:00,SELL,21213.0,21333.23643,21148.7,2025-02-25 10:00:00-05:00,21148.7,TP,0.5348,0.5098
2025-02-27 10:30:00-05:00,SELL,20978.6,21041.24382,20652.6,2025-02-27 11:00:00-05:00,21041.24382,SL,-1.0,-1.0479
2025-03-13 09:30:00-04:00,SELL,19361.9,19411.36104,19197.0,2025-03-13 10:00:00-04:00,19411.36104,SL,-1.0,-1.0607
2025-03-13 11:00:00-04:00,SELL,19347.0,19414.93898,19197.0,2025-03-13 13:00:00-04:00,19197.0,TP,2.2079,2.1637
2025-03-21 08:30:00-04:00,SELL,19488.4,19548.27028,19461.3,2025-03-21 09:00:00-04:00,19461.3,TP,0.4526,0.4025
2025-03-21 11:00:00-04:00,SELL,19524.7,19551.83663,19404.5,2025-03-21 11:30:00-04:00,19551.83663,SL,-1.0,-1.1106
2025-03-25 07:30:00-04:00,BUY,20226.7,20215.08009,20258.4,2025-03-25 08:30:00-04:00,20258.4,TP,2.7281,2.4699
2025-03-25 09:30:00-04:00,BUY,20229.7,20214.25356,20489.6,2025-03-25 10:00:00-04:00,20214.25356,SL,-1.0,-1.1942
2025-03-25 14:30:00-04:00,BUY,20244.8,20212.76095,20489.6,2025-03-26 09:30:00-04:00,20212.76095,SL,-1.0,-1.0936
2025-03-27 12:00:00-04:00,SELL,19898.9,19978.50046,19414.3,2025-03-28 10:30:00-04:00,19414.3,TP,6.0879,6.0502
2025-03-31 09:30:00-04:00,SELL,18920.8,19002.27498,18537.3,2025-03-31 11:00:00-04:00,19002.27498,SL,-1.0,-1.0368
2025-04-01 03:00:00-04:00,SELL,19252.4,19332.28827,19121.9,2025-04-01 05:30:00-04:00,19332.28827,SL,-1.0,-1.0376
2025-04-02 16:00:00-04:00,SELL,19225.9,19550.67938,19152.6,2025-04-02 16:30:00-04:00,19152.6,TP,0.2257,0.2165
2025-04-30 16:00:00-04:00,BUY,19743.7,19570.0746,19879.4,2025-05-01 04:30:00-04:00,19879.4,TP,0.7816,0.7643
2025-05-02 08:30:00-04:00,BUY,19997.9,19893.23204,20028.5,2025-05-02 09:00:00-04:00,20028.5,TP,0.2924,0.2637
2025-05-05 11:30:00-04:00,BUY,20016.7,19997.70095,20179.4,2025-05-05 15:30:00-04:00,19997.70095,SL,-1.0,-1.1579
2025-05-11 18:00:00-04:00,BUY,20326.0,20190.53889,20489.6,2025-05-12 02:00:00-04:00,20489.6,TP,1.2077,1.1856
2025-05-14 07:00:00-04:00,BUY,21294.8,21262.2739,21339.5,2025-05-14 07:30:00-04:00,21262.2739,SL,-1.0,-1.0922
2025-05-14 08:00:00-04:00,BUY,21276.8,21262.24964,21339.5,2025-05-14 08:30:00-04:00,21262.24964,SL,-1.0,-1.2062
2025-05-14 10:30:00-04:00,BUY,21285.0,21260.30177,21339.5,2025-05-14 11:00:00-04:00,21260.30177,SL,-1.0,-1.1215
2025-05-20 11:00:00-04:00,BUY,21363.7,21326.62444,21501.7,2025-05-20 14:00:00-04:00,21326.62444,SL,-1.0,-1.0809
2025-05-21 08:00:00-04:00,BUY,21269.4,21234.79264,21425.4,2025-05-21 08:30:00-04:00,21234.79264,SL,-1.0,-1.0867
2025-05-21 11:00:00-04:00,BUY,21460.4,21414.53255,21501.7,2025-05-21 12:30:00-04:00,21501.7,TP,0.9004,0.835
2025-05-27 03:30:00-04:00,BUY,21294.9,21258.80962,21501.8,2025-05-27 07:00:00-04:00,21258.80962,SL,-1.0,-1.0831
2025-05-27 10:00:00-04:00,BUY,21330.1,21312.31001,21501.8,2025-05-27 10:30:00-04:00,21312.31001,SL,-1.0,-1.1686
2025-05-27 11:30:00-04:00,BUY,21358.9,21312.45429,21501.8,2025-05-28 08:30:00-04:00,21501.8,TP,3.0767,3.0121
2025-06-03 09:30:00-04:00,BUY,21568.5,21543.39515,21820.6,2025-06-03 10:00:00-04:00,21543.39515,SL,-1.0,-1.1195
2025-06-04 09:30:00-04:00,BUY,21729.0,21698.65249,21820.6,2025-06-04 10:00:00-04:00,21698.65249,SL,-1.0,-1.0989
2025-06-11 08:30:00-04:00,BUY,22018.6,21983.10572,22185.7,2025-06-11 09:30:00-04:00,21983.10572,SL,-1.0,-1.0845
2025-06-11 10:00:00-04:00,BUY,22028.1,21981.93743,22185.7,2025-06-11 11:00:00-04:00,21981.93743,SL,-1.0,-1.065
2025-06-12 10:00:00-04:00,BUY,21916.6,21843.54421,22082.9,2025-06-12 19:30:00-04:00,21843.54421,SL,-1.0,-1.0411
2025-06-16 09:30:00-04:00,BUY,21932.1,21840.86865,21971.6,2025-06-16 10:00:00-04:00,21971.6,TP,0.433,0.4001
2025-06-17 01:00:00-04:00,BUY,21866.1,21840.96587,22004.3,2025-06-17 03:00:00-04:00,21840.96587,SL,-1.0,-1.1194
2025-06-20 07:30:00-04:00,BUY,21754.0,21704.95691,21880.1,2025-06-20 09:00:00-04:00,21880.1,TP,2.5712,2.51
2025-08-05 07:30:00-04:00,BUY,23280.4,23264.95833,23725.4,2025-08-05 08:00:00-04:00,23264.95833,SL,-1.0,-1.1943
2025-08-05 09:30:00-04:00,BUY,23271.6,23202.45722,23725.4,2025-08-05 10:00:00-04:00,23202.45722,SL,-1.0,-1.0434
2025-08-07 04:00:00-04:00,BUY,23472.3,23407.99168,23725.4,2025-08-07 11:00:00-04:00,23407.99168,SL,-1.0,-1.0467
2025-08-07 16:30:00-04:00,BUY,23421.6,23403.22156,23576.1,2025-08-08 10:00:00-04:00,23576.1,TP,8.4066,8.2434
2025-08-11 12:00:00-04:00,BUY,23696.7,23677.09348,23725.4,2025-08-11 12:30:00-04:00,23677.09348,SL,-1.0,-1.153
2025-08-25 11:00:00-04:00,BUY,23534.7,23498.66326,23581.0,2025-08-25 13:30:00-04:00,23498.66326,SL,-1.0,-1.0832
2025-08-28 10:30:00-04:00,BUY,23666.5,23607.17535,23735.3,2025-08-28 14:30:00-04:00,23735.3,TP,1.1597,1.1092
2025-09-01 02:00:00-04:00,SELL,23335.4,23362.95421,23310.8,2025-09-01 02:30:00-04:00,23362.95421,SL,-1.0,-1.1089
2025-09-02 03:30:00-04:00,SELL,23243.5,23341.44584,23140.9,2025-09-02 08:00:00-04:00,23140.9,TP,1.0475,1.0169
2025-09-17 04:30:00-04:00,BUY,24289.8,24271.12884,24340.2,2025-09-17 06:30:00-04:00,24271.12884,SL,-1.0,-1.1607
2025-10-20 09:30:00-04:00,BUY,25079.3,25002.56197,25215.8,2025-10-20 21:00:00-04:00,25215.8,TP,1.7788,1.7397
2025-10-22 09:30:00-04:00,BUY,25122.6,25075.78909,25204.2,2025-10-22 10:00:00-04:00,25075.78909,SL,-1.0,-1.0641
2025-10-23 09:30:00-04:00,BUY,25027.3,24985.62997,25204.2,2025-10-23 10:00:00-04:00,24985.62997,SL,-1.0,-1.072
2025-10-23 11:00:00-04:00,BUY,25051.3,24985.10408,25204.2,2025-10-24 00:00:00-04:00,25204.2,TP,2.3098,2.2645
2025-11-03 04:00:00-05:00,BUY,26049.6,26016.16085,26161.4,2025-11-03 09:30:00-05:00,26161.4,TP,3.3434,3.2537
2025-11-06 09:30:00-05:00,SELL,25430.4,25557.84876,25316.6,2025-11-06 10:30:00-05:00,25316.6,TP,0.8929,0.8694
2025-11-07 06:00:00-05:00,SELL,25049.4,25098.54244,24807.1,2025-11-07 06:30:00-05:00,25098.54244,SL,-1.0,-1.061
2025-11-07 08:00:00-05:00,SELL,24998.6,25099.58671,24807.1,2025-11-07 10:30:00-05:00,24807.1,TP,1.8963,1.8666
2025-11-10 09:30:00-05:00,BUY,25568.0,25491.55826,25738.9,2025-11-10 10:30:00-05:00,25491.55826,SL,-1.0,-1.0392
2025-11-12 07:00:00-05:00,BUY,25728.9,25697.49847,25791.8,2025-11-12 09:30:00-05:00,25697.49847,SL,-1.0,-1.0955
2025-11-13 09:00:00-05:00,SELL,25420.3,25454.22087,24634.8,2025-11-14 07:30:00-05:00,24634.8,TP,23.1568,23.0684
2025-11-18 09:30:00-05:00,SELL,24471.5,24573.48131,24262.6,2025-11-18 11:00:00-05:00,24573.48131,SL,-1.0,-1.0294
2025-11-18 12:00:00-05:00,SELL,24482.1,24578.4444,24262.6,2025-11-18 12:30:00-05:00,24578.4444,SL,-1.0,-1.0311
2025-11-19 13:00:00-05:00,SELL,24553.2,24627.73221,24396.4,2025-11-19 13:30:00-05:00,24627.73221,SL,-1.0,-1.0403
2025-11-20 11:00:00-05:00,SELL,24860.9,24996.06234,24461.3,2025-11-20 12:00:00-05:00,24461.3,TP,2.9564,2.9342
2025-11-21 09:30:00-05:00,SELL,24124.9,24209.74963,23829.8,2025-11-21 11:30:00-05:00,24209.74963,SL,-1.0,-1.0354
2025-11-24 09:00:00-05:00,SELL,24475.8,24559.64671,23856.8,2025-11-24 09:30:00-05:00,24559.64671,SL,-1.0,-1.0358
2025-11-28 10:30:00-05:00,BUY,25378.2,25334.74661,25662.9,2025-11-30 19:30:00-05:00,25334.74661,SL,-1.0,-1.069
2025-12-02 09:30:00-05:00,BUY,25585.4,25472.15394,25662.9,2025-12-02 11:00:00-05:00,25472.15394,SL,-1.0,-1.0265
2025-12-23 10:00:00-05:00,BUY,25465.7,25441.04058,25587.5,2025-12-23 14:30:00-05:00,25587.5,TP,4.9393,4.8176
2025-12-26 10:00:00-05:00,BUY,25690.1,25644.36815,25875.2,2025-12-28 21:30:00-05:00,25644.36815,SL,-1.0,-1.0656
2026-01-02 10:30:00-05:00,SELL,25207.0,25270.14897,25060.1,2026-01-02 14:30:00-05:00,25270.14897,SL,-1.0,-1.0475
2026-01-06 09:30:00-05:00,BUY,25586.8,25505.04073,25628.4,2026-01-06 11:00:00-05:00,25505.04073,SL,-1.0,-1.0367
2026-01-06 11:30:00-05:00,BUY,25534.3,25503.70043,25628.4,2026-01-06 13:30:00-05:00,25628.4,TP,3.0752,2.9772
2026-01-07 09:30:00-05:00,BUY,25692.0,25678.5345,25742.4,2026-01-07 10:00:00-05:00,25678.5345,SL,-1.0,-1.2228
2026-01-08 10:30:00-05:00,BUY,25526.5,25500.95506,25833.9,2026-01-08 11:00:00-05:00,25500.95506,SL,-1.0,-1.1174
2026-01-18 18:00:00-05:00,SELL,25310.0,25465.20356,25270.4,2026-01-18 19:00:00-05:00,25270.4,TP,0.2551,0.2358
2026-01-22 03:30:00-05:00,BUY,25560.3,25514.55233,25751.9,2026-01-22 09:30:00-05:00,25514.55233,SL,-1.0,-1.0656
2026-01-22 11:00:00-05:00,BUY,25548.3,25513.98756,25751.9,2026-01-22 14:30:00-05:00,25513.98756,SL,-1.0,-1.0874
2026-01-27 09:30:00-05:00,BUY,25943.2,25911.34588,26086.2,2026-01-27 19:30:00-05:00,26086.2,TP,4.4892,4.395
2026-02-01 18:00:00-05:00,SELL,25337.4,25562.08457,24902.0,2026-02-02 09:30:00-05:00,25562.08457,SL,-1.0,-1.0134
2026-02-04 10:30:00-05:00,SELL,25061.6,25139.76522,24902.0,2026-02-04 11:30:00-05:00,24902.0,TP,2.0418,2.0034
2026-02-05 07:30:00-05:00,SELL,24707.0,24848.36101,24561.2,2026-02-05 09:30:00-05:00,24848.36101,SL,-1.0,-1.0212
2026-02-10 10:30:00-05:00,SELL,25299.5,25366.06248,24882.1,2026-02-11 08:30:00-05:00,25366.06248,SL,-1.0,-1.0451
2026-02-12 10:30:00-05:00,SELL,24943.1,25002.36107,24882.1,2026-02-12 11:00:00-05:00,24882.1,TP,1.0293,0.9787
2026-02-16 09:00:00-05:00,SELL,24702.4,24740.71894,24509.1,2026-02-16 18:30:00-05:00,24740.71894,SL,-1.0,-1.0783
2026-02-17 09:30:00-05:00,SELL,24422.5,24684.17188,24159.4,2026-02-17 11:00:00-05:00,24684.17188,SL,-1.0,-1.0115
2026-02-19 05:00:00-05:00,SELL,24779.8,24804.17719,24695.1,2026-02-19 05:30:00-05:00,24804.17719,SL,-1.0,-1.1231
2026-02-19 08:00:00-05:00,SELL,24768.0,24804.40334,24695.1,2026-02-19 08:30:00-05:00,24804.40334,SL,-1.0,-1.0824
2026-02-19 11:30:00-05:00,SELL,24780.0,24808.64503,24695.1,2026-02-19 12:00:00-05:00,24808.64503,SL,-1.0,-1.1047
2026-02-27 09:00:00-05:00,SELL,24778.9,24838.9981,24654.3,2026-02-27 09:30:00-05:00,24838.9981,SL,-1.0,-1.0499
2026-03-03 04:30:00-05:00,SELL,24432.6,24466.4286,24388.4,2026-03-03 05:30:00-05:00,24388.4,TP,1.3066,1.2179
2026-03-03 10:00:00-05:00,SELL,24338.7,24470.63302,24159.4,2026-03-03 11:00:00-05:00,24470.63302,SL,-1.0,-1.0227
2026-03-04 09:30:00-05:00,BUY,24902.0,24814.67702,25075.4,2026-03-04 10:00:00-05:00,25075.4,TP,1.9857,1.9514
2026-03-05 10:30:00-05:00,BUY,25069.6,24939.29026,25190.6,2026-03-05 11:00:00-05:00,24939.29026,SL,-1.0,-1.023
2026-03-06 08:30:00-05:00,SELL,24630.7,24772.57621,24481.5,2026-03-06 10:00:00-05:00,24772.57621,SL,-1.0,-1.0211
2026-03-11 03:30:00-04:00,BUY,25003.2,24925.70007,25212.8,2026-03-11 05:00:00-04:00,24925.70007,SL,-1.0,-1.0387
2026-03-11 10:30:00-04:00,BUY,25058.7,24919.29822,25212.8,2026-03-11 11:30:00-04:00,24919.29822,SL,-1.0,-1.0215
2026-03-12 09:30:00-04:00,SELL,24655.9,24708.98045,23995.3,2026-03-12 10:00:00-04:00,24708.98045,SL,-1.0,-1.0565
2026-03-12 12:30:00-04:00,SELL,24660.0,24712.7233,23995.3,2026-03-12 13:00:00-04:00,24712.7233,SL,-1.0,-1.0569
2026-03-19 04:00:00-04:00,SELL,24354.7,24375.76625,24299.9,2026-03-19 05:00:00-04:00,24375.76625,SL,-1.0,-1.1424
2026-03-20 09:30:00-04:00,SELL,24091.7,24146.30187,23995.3,2026-03-20 11:00:00-04:00,24146.30187,SL,-1.0,-1.0549
2026-03-25 09:30:00-04:00,SELL,24183.9,24374.85852,24135.4,2026-03-25 11:00:00-04:00,24135.4,TP,0.254,0.2383
2026-03-26 01:30:00-04:00,SELL,24072.2,24115.4807,23947.9,2026-03-26 03:00:00-04:00,24115.4807,SL,-1.0,-1.0693
2026-04-06 09:30:00-04:00,BUY,24258.4,24163.70985,24354.2,2026-04-06 10:00:00-04:00,24163.70985,SL,-1.0,-1.0317
2026-04-06 14:30:00-04:00,BUY,24198.2,24160.95585,24354.2,2026-04-06 18:00:00-04:00,24160.95585,SL,-1.0,-1.0805
2026-04-07 02:00:00-04:00,BUY,24093.8,24040.4891,24237.2,2026-04-07 04:30:00-04:00,24237.2,TP,2.6899,2.6336
2026-04-07 08:00:00-04:00,BUY,24095.9,23995.40084,24294.9,2026-04-07 09:30:00-04:00,23995.40084,SL,-1.0,-1.0299
2026-04-14 04:00:00-04:00,BUY,25509.5,25478.14536,25933.7,2026-04-15 09:30:00-04:00,25933.7,TP,13.5291,13.4334
2026-04-20 11:00:00-04:00,BUY,26577.6,26477.16254,26751.8,2026-04-21 06:30:00-04:00,26751.8,TP,1.7344,1.7045
2026-05-04 07:30:00-04:00,BUY,27726.1,27660.2554,27864.7,2026-05-04 11:00:00-04:00,27660.2554,SL,-1.0,-1.0456
2026-05-04 12:00:00-04:00,BUY,27612.8,27545.70468,27864.7,2026-05-05 08:00:00-04:00,27864.7,TP,3.7544,3.7096
2026-05-20 10:00:00-04:00,BUY,29144.4,29045.29636,29352.4,2026-05-21 00:30:00-04:00,29352.4,TP,2.0988,2.0685
2026-05-21 04:00:00-04:00,BUY,29350.4,29319.64619,29407.1,2026-05-21 04:30:00-04:00,29319.64619,SL,-1.0,-1.0975
2026-05-21 15:30:00-04:00,BUY,29382.0,29313.81609,29697.3,2026-05-24 18:00:00-04:00,29697.3,TP,4.6243,4.5803
2026-05-28 10:30:00-04:00,BUY,30147.4,30080.61445,30333.4,2026-05-29 07:00:00-04:00,30333.4,TP,2.785,2.7401
2026-05-31 18:00:00-04:00,BUY,30401.8,30310.05678,30499.1,2026-05-31 20:00:00-04:00,30499.1,TP,1.0606,1.0279
2026-06-29 09:30:00-04:00,SELL,29398.9,29481.73691,29023.9,2026-06-29 10:30:00-04:00,29481.73691,SL,-1.0,-1.0362
2026-06-30 09:30:00-04:00,BUY,30138.0,29981.83397,30458.3,2026-07-01 09:30:00-04:00,29981.83397,SL,-1.0,-1.0192
2026-07-02 09:30:00-04:00,BUY,30040.2,30000.3773,30378.8,2026-07-02 10:00:00-04:00,30000.3773,SL,-1.0,-1.0753
2026-07-07 13:00:00-04:00,SELL,29330.3,29375.3884,28951.6,2026-07-08 04:00:00-04:00,28951.6,TP,8.3991,8.3325
2026-07-24 09:30:00-04:00,SELL,28183.0,28344.62294,27513.6,2026-07-24 11:00:00-04:00,28344.62294,SL,-1.0,-1.0186
2026-07-29 01:30:00-04:00,SELL,27665.5,27733.14309,27476.3,2026-07-29 02:30:00-04:00,27733.14309,SL,-1.0,-1.0444
2026-07-29 10:00:00-04:00,SELL,27447.3,27539.3047,27053.0,2026-07-29 13:00:00-04:00,27539.3047,SL,-1.0,-1.0326
2026-08-05 09:30:00-04:00,BUY,29944.9,29873.43052,30100.8,2026-08-05 10:00:00-04:00,29873.43052,SL,-1.0,-1.042
2026-08-24 09:30:00-04:00,SELL,28963.9,29073.87238,28727.4,2026-08-24 11:00:00-04:00,29073.87238,SL,-1.0,-1.0273
2026-08-24 16:00:00-04:00,SELL,29025.8,29072.6352,28889.5,2026-08-24 18:00:00-04:00,29072.6352,SL,-1.0,-1.0641
2026-09-01 03:00:00-04:00,BUY,29516.9,29498.42366,29768.0,2026-09-01 03:30:00-04:00,29498.42366,SL,-1.0,-1.1624
