entry_time,direction,entry_type,entry_price,stop,target,exit_time,exit_price,exit_reason,r_multiple,pnl_usd
2021-09-08 21:00:00-04:00,LONG,Bounce,110.194,110.14898281453402,110.383,2021-09-08 21:30:00-04:00,110.14898281453402,SL,-1.0,-1000.0
2021-09-15 02:00:00-04:00,SHORT,Breakout,109.489,109.52643145646539,109.402,2021-09-15 03:00:00-04:00,109.52643145646539,SL,-1.0,-1000.0
2021-09-21 08:30:00-04:00,SHORT,Breakout,109.274,109.32685810593861,109.202,2021-09-21 09:30:00-04:00,109.32685810593861,SL,-1.0,-1000.0
2021-09-21 10:30:00-04:00,SHORT,Breakout,109.201,109.32881602883467,109.101,2021-09-21 12:00:00-04:00,109.32881602883467,SL,-1.0,-1000.0
2021-10-05 09:00:00-04:00,LONG,Breakout,111.369,111.27413656201217,111.477,2021-10-05 10:30:00-04:00,111.477,TP,1.138,1138.48
2021-10-05 20:00:00-04:00,LONG,Breakout,111.57,111.5396554869398,112.069,2021-10-05 21:30:00-04:00,111.5396554869398,SL,-1.0,-1000.0
2021-10-20 17:00:00-04:00,LONG,Bounce,114.298,114.20001980258195,114.687,2021-10-20 23:30:00-04:00,114.20001980258195,SL,-1.0,-1000.0
2021-10-25 08:30:00-04:00,LONG,Breakout,113.869,113.7957420787663,114.196,2021-10-25 09:00:00-04:00,113.7957420787663,SL,-1.0,-1000.0
2021-10-26 03:00:00-04:00,LONG,Breakout,114.001,113.89787799262243,114.196,2021-10-26 07:00:00-04:00,113.89787799262243,SL,-1.0,-1000.0
2021-10-28 07:30:00-04:00,LONG,Bounce,113.599,113.47140719739733,113.856,2021-10-28 09:00:00-04:00,113.47140719739733,SL,-1.0,-1000.0
2021-11-01 22:00:00-04:00,LONG,Bounce,113.969,113.91037516883338,114.433,2021-11-01 22:30:00-04:00,113.91037516883338,SL,-1.0,-1000.0
2021-11-01 23:30:00-04:00,LONG,Bounce,113.937,113.91143813627076,114.433,2021-11-02 00:00:00-04:00,113.91143813627076,SL,-1.0,-1000.0
2021-11-03 08:00:00-04:00,LONG,Bounce,113.8,113.71996504165494,113.999,2021-11-03 10:00:00-04:00,113.999,TP,2.486,2486.41
2021-11-03 10:00:00-04:00,LONG,Breakout,114.129,113.91975351298176,114.433,2021-11-03 13:30:00-04:00,113.91975351298176,SL,-1.0,-1000.0
2021-11-03 14:00:00-04:00,LONG,Breakout,114.108,113.91414927336885,114.433,2021-11-03 14:30:00-04:00,113.91414927336885,SL,-1.0,-1000.0
2021-11-03 15:00:00-04:00,LONG,Breakout,114.052,113.91032156734354,114.433,2021-11-03 15:30:00-04:00,113.91032156734354,SL,-1.0,-1000.0
2021-11-04 07:00:00-04:00,LONG,Bounce,113.876,113.74117258086652,114.433,2021-11-04 10:00:00-04:00,113.74117258086652,SL,-1.0,-1000.0
2021-11-08 09:00:00-05:00,SHORT,Breakout,113.157,113.30568900800515,112.989,2021-11-08 21:30:00-05:00,112.989,TP,1.13,1129.88
2021-11-10 02:00:00-05:00,LONG,Breakout,113.047,112.93506429511655,113.103,2021-11-10 02:30:00-05:00,113.103,TP,0.5,500.29
2021-11-11 07:00:00-05:00,LONG,Bounce,113.936,113.85034240135116,114.145,2021-11-11 08:30:00-05:00,113.85034240135116,SL,-1.0,-1000.0
2021-11-11 19:00:00-05:00,LONG,Breakout,114.149,114.112391691507,114.268,2021-11-11 20:00:00-05:00,114.268,TP,3.251,3250.63
2021-11-18 08:00:00-05:00,LONG,Breakout,114.342,114.2430881423558,114.937,2021-11-18 10:00:00-05:00,114.2430881423558,SL,-1.0,-1000.0
2021-11-22 09:00:00-05:00,LONG,Breakout,114.647,114.23445532052608,114.937,2021-11-22 14:30:00-05:00,114.937,TP,0.703,702.95
2021-11-25 02:30:00-05:00,LONG,Bounce,115.368,115.2815840843957,115.512,2021-11-25 07:00:00-05:00,115.2815840843957,SL,-1.0,-1000.0
2021-11-30 00:00:00-05:00,SHORT,Breakout,113.192,113.51685755778922,112.981,2021-11-30 01:00:00-05:00,112.981,TP,0.65,649.52
2021-11-30 11:00:00-05:00,SHORT,Breakout,113.38,113.53621711751343,111.497,2021-11-30 20:30:00-05:00,113.53621711751343,SL,-1.0,-1000.0
2021-12-07 19:00:00-05:00,SHORT,Breakout,113.396,113.46499734643483,112.546,2021-12-07 19:30:00-05:00,113.46499734643483,SL,-1.0,-1000.0
2021-12-15 07:00:00-05:00,LONG,Breakout,113.807,113.77899133784037,113.944,2021-12-15 09:30:00-05:00,113.77899133784037,SL,-1.0,-1000.0
2021-12-15 10:00:00-05:00,LONG,Breakout,113.829,113.77713489484742,113.944,2021-12-15 11:00:00-05:00,113.77713489484742,SL,-1.0,-1000.0
2021-12-22 03:00:00-05:00,LONG,Breakout,114.295,114.15302821648027,115.382,2021-12-22 07:30:00-05:00,114.15302821648027,SL,-1.0,-1000.0
2021-12-22 09:30:00-05:00,LONG,Breakout,114.203,114.15161285322391,115.382,2021-12-22 11:00:00-05:00,114.15161285322391,SL,-1.0,-1000.0
2021-12-23 07:00:00-05:00,LONG,Breakout,114.371,114.348936607023,115.382,2021-12-23 07:30:00-05:00,114.348936607023,SL,-1.0,-1000.0
2021-12-23 10:00:00-05:00,LONG,Breakout,114.373,114.34706187090521,115.382,2021-12-23 11:00:00-05:00,114.34706187090521,SL,-1.0,-1000.0
