day,setup_type,direction,signal_time,entry_time,entry_price,stop,target,exit_time,exit_price,exit_reason,r_multiple,pnl_usd
2026-03-13,reversal,LONG,2026-03-13 09:35:00-04:00,2026-03-13 09:45:00-04:00,5109.93,5095.855609724048,5138.078780551905,2026-03-13 10:10:00-04:00,5095.855609724048,SL,-1.0,-500.0
2026-03-17,reversal,SHORT,2026-03-17 09:45:00-04:00,2026-03-17 09:55:00-04:00,5017.72,5028.308863670577,4996.542272658847,2026-03-17 11:25:00-04:00,4996.542272658847,TP,2.0,1000.0
2026-03-19,reversal,LONG,2026-03-19 09:35:00-04:00,2026-03-19 09:55:00-04:00,4596.87,4550.122308210175,4690.3653835796495,2026-03-19 21:45:00-04:00,4690.3653835796495,TP,2.0,1000.0
2026-03-24,reversal,LONG,2026-03-24 09:35:00-04:00,2026-03-24 09:55:00-04:00,4367.08,4350.376433621901,4400.487132756198,2026-03-24 10:10:00-04:00,4400.487132756198,TP,2.0,1000.0
2026-05-21,reversal,LONG,2026-05-21 09:35:00-04:00,2026-05-21 09:55:00-04:00,4511.86,4487.8553182618925,4559.869363476214,2026-05-21 23:55:00-04:00,4529.49,EOD,0.7344,367.22
2026-05-25,reversal,SHORT,2026-05-25 09:35:00-04:00,2026-05-25 09:50:00-04:00,4563.47,4565.941746612492,4558.526506775016,2026-05-25 10:00:00-04:00,4565.941746612492,SL,-1.0,-500.0
2026-05-26,reversal,SHORT,2026-05-26 09:35:00-04:00,2026-05-26 09:55:00-04:00,4517.74,4529.42760586069,4494.364788278619,2026-05-26 13:55:00-04:00,4494.364788278619,TP,2.0,1000.0
2026-06-01,reversal,SHORT,2026-06-01 09:40:00-04:00,2026-06-01 09:55:00-04:00,4455.43,4475.032084697009,4416.225830605983,2026-06-01 11:30:00-04:00,4475.032084697009,SL,-1.0,-500.0
2026-06-02,reversal,SHORT,2026-06-02 09:35:00-04:00,2026-06-02 09:55:00-04:00,4506.11,4512.589607639818,4493.150784720364,2026-06-02 10:15:00-04:00,4493.150784720364,TP,2.0,1000.0
2026-06-03,reversal,LONG,2026-06-03 09:35:00-04:00,2026-06-03 09:55:00-04:00,4441.73,4445.5239562442575,4449.3179124885155,2026-06-03 10:00:00-04:00,4445.5239562442575,SL,1.0,500.0
2026-06-10,reversal,LONG,2026-06-10 09:35:00-04:00,2026-06-10 09:45:00-04:00,4173.8,4140.7809356126145,4239.838128774772,2026-06-10 10:45:00-04:00,4140.7809356126145,SL,-1.0,-500.0
2026-06-26,reversal,LONG,2026-06-26 09:35:00-04:00,2026-06-26 09:45:00-04:00,4058.55,4044.2345839095897,4087.180832180821,2026-06-26 10:15:00-04:00,4087.180832180821,TP,2.0,1000.0
2026-07-07,reversal,SHORT,2026-07-07 09:35:00-04:00,2026-07-07 09:55:00-04:00,4167.53,4180.563426302201,4141.463147395597,2026-07-07 11:50:00-04:00,4141.463147395597,TP,2.0,1000.0
2026-07-14,reversal,SHORT,2026-07-14 09:45:00-04:00,2026-07-14 09:55:00-04:00,4078.77,4088.3878342390703,4059.5343315218593,2026-07-14 10:30:00-04:00,4088.3878342390703,SL,-1.0,-500.0
2026-07-21,reversal,SHORT,2026-07-21 09:35:00-04:00,2026-07-21 09:45:00-04:00,4050.44,4057.9479697151028,4035.4240605697946,2026-07-21 10:05:00-04:00,4057.9479697151028,SL,-1.0,-500.0
2026-07-29,reversal,SHORT,2026-07-29 09:35:00-04:00,2026-07-29 09:55:00-04:00,4009.1,4018.3874546185934,3990.525090762813,2026-07-29 12:30:00-04:00,4018.3874546185934,SL,-1.0,-500.0
2026-08-05,reversal,LONG,2026-08-05 09:35:00-04:00,2026-08-05 09:55:00-04:00,4200.0,4191.762674306343,4216.474651387314,2026-08-05 10:05:00-04:00,4216.474651387314,TP,2.0,1000.0
2026-08-12,reversal,LONG,2026-08-12 09:40:00-04:00,2026-08-12 09:50:00-04:00,4426.08,4407.339718969622,4463.560562060757,2026-08-12 12:45:00-04:00,4407.339718969622,SL,-1.0,-500.0
2026-08-17,reversal,LONG,2026-08-17 09:40:00-04:00,2026-08-17 09:50:00-04:00,4394.5,4384.318011930202,4414.863976139595,2026-08-17 09:55:00-04:00,4414.863976139595,TP,2.0,1000.0
