entry_time,direction,entry_type,entry_price,stop,target,exit_time,exit_price,exit_reason,r_multiple,pnl_usd
2021-08-24 01:45:00-04:00,LONG,Breakout,1803.64,1803.0649131191585,1804.55,2021-08-24 01:50:00-04:00,1803.0649131191585,SL,-1.0,-1000.0
2021-08-24 02:15:00-04:00,LONG,Breakout,1804.12,1803.0525112561747,1804.55,2021-08-24 02:20:00-04:00,1804.55,TP,0.403,402.81
2021-08-24 03:15:00-04:00,LONG,Breakout,1803.48,1802.9928029184937,1805.73,2021-08-24 03:25:00-04:00,1802.9928029184937,SL,-1.0,-1000.0
2021-08-25 01:30:00-04:00,LONG,Breakout,1795.51,1795.2084652772853,1796.33,2021-08-25 01:40:00-04:00,1796.33,TP,2.719,2719.42
2021-08-25 02:10:00-04:00,LONG,Breakout,1795.69,1795.2036138126107,1797.79,2021-08-25 02:40:00-04:00,1795.2036138126107,SL,-1.0,-1000.0
2021-08-25 07:15:00-04:00,LONG,Bounce,1792.75,1792.14525754514,1796.26,2021-08-25 07:20:00-04:00,1792.14525754514,SL,-1.0,-1000.0
2021-08-25 14:10:00-04:00,LONG,Breakout,1791.98,1791.5358723903944,1797.65,2021-08-25 14:15:00-04:00,1791.5358723903944,SL,-1.0,-1000.0
2021-08-25 22:40:00-04:00,LONG,Bounce,1788.01,1787.3896244552734,1790.98,2021-08-26 00:05:00-04:00,1787.3896244552734,SL,-1.0,-1000.0
2021-08-27 10:00:00-04:00,LONG,Bounce,1795.07,1791.7019362417427,1804.99,2021-08-27 10:15:00-04:00,1804.99,TP,2.945,2945.31
2021-08-30 02:40:00-04:00,LONG,Bounce,1813.58,1813.072166283982,1818.11,2021-08-30 03:30:00-04:00,1813.072166283982,SL,-1.0,-1000.0
2021-08-30 05:55:00-04:00,LONG,Breakout,1815.86,1815.572905465115,1818.11,2021-08-30 06:05:00-04:00,1815.572905465115,SL,-1.0,-1000.0
2021-08-30 07:30:00-04:00,LONG,Breakout,1817.06,1816.573952704151,1818.11,2021-08-30 07:40:00-04:00,1816.573952704151,SL,-1.0,-1000.0
