entry_time,direction,entry_type,entry_price,stop,target,exit_time,exit_price,exit_reason,r_multiple,pnl_usd
2021-08-26 11:00:00-04:00,LONG,Bounce,15322.5,15295.074753531248,15388.0,2021-08-26 15:00:00-04:00,15295.074753531248,SL,-1.0,-1000.0
2021-09-02 12:30:00-04:00,LONG,Bounce,15621.1,15598.151964269588,15700.2,2021-09-02 13:00:00-04:00,15598.151964269588,SL,-1.0,-1000.0
2021-09-03 09:30:00-04:00,LONG,Breakout,15641.0,15627.302858816402,15682.1,2021-09-03 10:00:00-04:00,15627.302858816402,SL,-1.0,-1000.0
2021-09-07 04:00:00-04:00,LONG,Bounce,15671.7,15667.928826670077,15707.2,2021-09-07 04:30:00-04:00,15667.928826670077,SL,-1.0,-1000.0
2021-09-15 10:00:00-04:00,SHORT,Breakout,15342.5,15365.22950122796,15284.8,2021-09-15 10:30:00-04:00,15365.22950122796,SL,-1.0,-1000.0
2021-09-28 02:00:00-04:00,SHORT,Breakout,15130.4,15156.967798153724,15101.7,2021-09-28 02:30:00-04:00,15101.7,TP,1.08,1080.26
2021-10-04 09:30:00-04:00,SHORT,Breakout,14612.3,14658.111773219287,14554.6,2021-10-04 10:00:00-04:00,14554.6,TP,1.26,1259.5
2021-10-08 03:00:00-04:00,SHORT,Breakout,14875.5,14888.00780906274,14437.2,2021-10-08 05:30:00-04:00,14888.00780906274,SL,-1.0,-1000.0
2021-10-13 14:00:00-04:00,SHORT,Bounce,14758.4,14805.802923482084,14606.1,2021-10-13 18:30:00-04:00,14805.802923482084,SL,-1.0,-1000.0
2021-10-18 03:00:00-04:00,LONG,Bounce,15080.1,15056.57530506226,15140.7,2021-10-18 09:30:00-04:00,15140.7,TP,2.576,2576.02
2021-10-18 09:30:00-04:00,LONG,Breakout,15152.1,15134.67932669176,15247.9,2021-10-18 13:00:00-04:00,15247.9,TP,5.499,5499.21
2021-10-19 02:30:00-04:00,LONG,Breakout,15342.5,15327.141197900779,15416.8,2021-10-19 03:00:00-04:00,15327.141197900779,SL,-1.0,-1000.0
2021-10-19 04:00:00-04:00,LONG,Breakout,15343.4,15326.908881846943,15416.8,2021-10-19 09:30:00-04:00,15326.908881846943,SL,-1.0,-1000.0
2021-10-20 10:00:00-04:00,LONG,Breakout,15451.5,15425.415499411902,15531.6,2021-10-20 10:30:00-04:00,15425.415499411902,SL,-1.0,-1000.0
2021-10-20 11:30:00-04:00,LONG,Breakout,15434.2,15424.857001533508,15531.6,2021-10-20 12:00:00-04:00,15424.857001533508,SL,-1.0,-1000.0
2021-10-26 09:30:00-04:00,LONG,Breakout,15654.2,15623.052837052886,15675.0,2021-10-26 10:00:00-04:00,15675.0,TP,0.668,667.8
2021-10-27 09:30:00-04:00,LONG,Breakout,15656.7,15602.068956291492,15715.5,2021-10-27 10:00:00-04:00,15602.068956291492,SL,-1.0,-1000.0
2021-11-10 09:30:00-05:00,LONG,Bounce,16180.5,16133.725664322312,16251.3,2021-11-10 11:30:00-05:00,16133.725664322312,SL,-1.0,-1000.0
2021-11-15 08:00:00-05:00,LONG,Breakout,16272.6,16244.496956045417,16401.3,2021-11-15 09:00:00-05:00,16244.496956045417,SL,-1.0,-1000.0
2021-11-15 09:30:00-05:00,LONG,Bounce,16235.9,16209.92181211071,16401.3,2021-11-15 10:00:00-05:00,16209.92181211071,SL,-1.0,-1000.0
2021-11-16 10:30:00-05:00,LONG,Breakout,16237.5,16226.06628915321,16283.8,2021-11-16 11:00:00-05:00,16283.8,TP,4.049,4049.43
2021-11-17 11:00:00-05:00,LONG,Breakout,16358.4,16331.775626929855,16401.3,2021-11-17 12:00:00-05:00,16331.775626929855,SL,-1.0,-1000.0
2021-11-18 04:00:00-05:00,LONG,Breakout,16409.1,16396.782394050246,16458.3,2021-11-18 04:30:00-05:00,16396.782394050246,SL,-1.0,-1000.0
2021-11-24 09:30:00-05:00,LONG,Bounce,16183.3,16113.764847836166,16358.1,2021-11-24 15:00:00-05:00,16358.1,TP,2.514,2513.84
2021-12-01 15:00:00-05:00,SHORT,Breakout,15982.2,16087.821522088369,15907.3,2021-12-01 15:30:00-05:00,15907.3,TP,0.709,709.14
2021-12-02 07:00:00-05:00,SHORT,Breakout,15839.1,15902.718052555287,15782.7,2021-12-02 09:30:00-05:00,15902.718052555287,SL,-1.0,-1000.0
2021-12-13 09:00:00-05:00,SHORT,Breakout,16344.0,16368.346613567137,16147.8,2021-12-13 11:30:00-05:00,16147.8,TP,8.059,8058.62
2021-12-14 04:30:00-05:00,SHORT,Breakout,15979.8,16097.666050041302,15560.7,2021-12-15 15:00:00-05:00,16097.666050041302,SL,-1.0,-1000.0
2021-12-22 09:30:00-05:00,LONG,Breakout,16020.4,15983.464591722877,16473.6,2021-12-22 10:00:00-05:00,15983.464591722877,SL,-1.0,-1000.0
2021-12-27 07:30:00-05:00,LONG,Breakout,16382.1,16373.573300796703,16473.6,2021-12-27 09:00:00-05:00,16373.573300796703,SL,-1.0,-1000.0
2021-12-27 09:30:00-05:00,LONG,Breakout,16449.9,16372.171936277973,16473.6,2021-12-27 10:00:00-05:00,16473.6,TP,0.305,304.91
2021-12-30 10:00:00-05:00,LONG,Breakout,16571.5,16533.574811717364,16671.0,2021-12-30 14:00:00-05:00,16533.574811717364,SL,-1.0,-1000.0
2022-01-05 11:30:00-05:00,SHORT,Breakout,16143.9,16191.334911022852,15897.0,2022-01-05 14:30:00-05:00,15897.0,TP,5.205,5205.03
2022-01-10 07:00:00-05:00,SHORT,Breakout,15488.8,15545.542449271099,15337.3,2022-01-10 09:30:00-05:00,15337.3,TP,2.67,2669.96
2022-01-11 09:30:00-05:00,SHORT,Breakout,15559.2,15585.161171073327,15163.6,2022-01-11 10:00:00-05:00,15585.161171073327,SL,-1.0,-1000.0
2022-01-13 10:30:00-05:00,SHORT,Breakout,15776.7,15841.991797177965,15486.7,2022-01-13 11:30:00-05:00,15841.991797177965,SL,-1.0,-1000.0
2022-01-18 04:00:00-05:00,SHORT,Breakout,15310.6,15334.797232167255,15163.6,2022-01-18 04:30:00-05:00,15334.797232167255,SL,-1.0,-1000.0
2022-01-20 15:00:00-05:00,SHORT,Breakout,14982.4,15071.306884007734,14606.1,2022-01-21 10:00:00-05:00,14606.1,TP,4.233,4232.52
2022-01-25 09:30:00-05:00,SHORT,Breakout,14110.5,14185.50081391494,13719.0,2022-01-25 10:00:00-05:00,14185.50081391494,SL,-1.0,-1000.0
2022-01-25 10:30:00-05:00,SHORT,Breakout,14139.7,14187.028252814413,13719.0,2022-01-25 11:00:00-05:00,14187.028252814413,SL,-1.0,-1000.0
2022-02-01 03:00:00-05:00,LONG,Breakout,14959.7,14915.627391474327,15351.7,2022-02-01 04:00:00-05:00,14915.627391474327,SL,-1.0,-1000.0
2022-02-03 08:30:00-05:00,SHORT,Breakout,14716.1,14778.507371009064,14413.2,2022-02-03 09:30:00-05:00,14778.507371009064,SL,-1.0,-1000.0
2022-02-03 11:00:00-05:00,SHORT,Breakout,14739.5,14782.034638811338,14413.2,2022-02-03 18:30:00-05:00,14782.034638811338,SL,-1.0,-1000.0
2022-02-07 10:30:00-05:00,SHORT,Bounce,14734.8,14767.856126954812,14629.5,2022-02-07 11:30:00-05:00,14629.5,TP,3.185,3185.49
2022-02-07 15:30:00-05:00,SHORT,Breakout,14557.5,14643.102870793922,14374.2,2022-02-08 11:00:00-05:00,14643.102870793922,SL,-1.0,-1000.0
2022-02-10 08:00:00-05:00,SHORT,Bounce,15038.3,15061.394277739153,14481.0,2022-02-11 13:30:00-05:00,14481.0,TP,24.132,24131.52
2022-02-14 03:00:00-05:00,SHORT,Breakout,14126.6,14202.882598344157,13845.0,2022-02-14 07:30:00-05:00,14202.882598344157,SL,-1.0,-1000.0
2022-02-16 04:00:00-05:00,SHORT,Bounce,14615.3,14630.906624522742,14437.7,2022-02-16 09:30:00-05:00,14437.7,TP,11.38,11379.78
2022-02-16 09:30:00-05:00,SHORT,Breakout,14414.3,14446.534585246924,14233.5,2022-02-16 10:00:00-05:00,14446.534585246924,SL,-1.0,-1000.0
2022-02-17 09:30:00-05:00,SHORT,Breakout,14408.9,14458.389015826355,14233.5,2022-02-17 15:00:00-05:00,14233.5,TP,3.544,3544.22
2022-02-21 08:00:00-05:00,SHORT,Breakout,13804.9,13828.493671427552,13719.0,2022-02-21 08:30:00-05:00,13828.493671427552,SL,-1.0,-1000.0
2022-03-02 11:00:00-05:00,LONG,Breakout,14169.7,14131.304380239912,14277.2,2022-03-02 14:00:00-05:00,14277.2,TP,2.8,2799.8
2022-03-03 10:00:00-05:00,SHORT,Breakout,14149.5,14175.614667948028,13955.8,2022-03-03 12:30:00-05:00,14175.614667948028,SL,-1.0,-1000.0
2022-03-18 09:30:00-04:00,LONG,Breakout,14154.5,14056.936942959208,14393.4,2022-03-18 15:00:00-04:00,14393.4,TP,2.449,2448.67
2022-03-21 11:00:00-04:00,LONG,Breakout,14436.2,14416.061668990487,14650.3,2022-03-21 11:30:00-04:00,14416.061668990487,SL,-1.0,-1000.0
2022-03-22 10:00:00-04:00,LONG,Breakout,14592.0,14461.01297409231,14650.3,2022-03-22 11:00:00-04:00,14650.3,TP,0.445,445.08
2022-03-25 07:00:00-04:00,LONG,Breakout,14835.9,14811.627518859166,15063.3,2022-03-25 08:30:00-04:00,14811.627518859166,SL,-1.0,-1000.0
2022-03-28 09:30:00-04:00,LONG,Breakout,14891.0,14835.58397107496,15063.3,2022-03-28 10:00:00-04:00,14835.58397107496,SL,-1.0,-1000.0
2022-03-28 10:30:00-04:00,LONG,Breakout,14878.8,14834.129240365655,15063.3,2022-03-28 11:00:00-04:00,14834.129240365655,SL,-1.0,-1000.0
2022-04-01 09:00:00-04:00,LONG,Bounce,14903.8,14875.64564363778,15184.6,2022-04-01 09:30:00-04:00,14875.64564363778,SL,-1.0,-1000.0
2022-04-04 09:30:00-04:00,LONG,Breakout,15052.0,14956.05558276757,15184.6,2022-04-05 03:00:00-04:00,15184.6,TP,1.382,1382.05
2022-04-05 03:00:00-04:00,LONG,Breakout,15175.8,15160.95598419103,15239.0,2022-04-05 05:00:00-04:00,15160.95598419103,SL,-1.0,-1000.0
2022-04-13 10:30:00-04:00,SHORT,Bounce,14069.5,14113.063647212608,13883.7,2022-04-13 11:00:00-04:00,14113.063647212608,SL,-1.0,-1000.0
2022-04-22 10:00:00-04:00,SHORT,Breakout,13596.1,13630.176059523143,13467.0,2022-04-22 10:30:00-04:00,13630.176059523143,SL,-1.0,-1000.0
2022-04-26 09:30:00-04:00,SHORT,Breakout,13273.3,13448.58504223373,13189.5,2022-04-26 10:00:00-04:00,13189.5,TP,0.478,478.08
2022-05-04 09:30:00-04:00,SHORT,Breakout,13023.8,13095.138674742131,12975.7,2022-05-04 10:00:00-04:00,12975.7,TP,0.674,674.25
2022-05-16 10:30:00-04:00,SHORT,Breakout,12211.0,12247.530551253247,12067.2,2022-05-16 11:00:00-04:00,12247.530551253247,SL,-1.0,-1000.0
2022-05-18 09:30:00-04:00,SHORT,Breakout,12297.7,12342.014268489058,12193.0,2022-05-18 10:00:00-04:00,12342.014268489058,SL,-1.0,-1000.0
2022-05-19 04:00:00-04:00,SHORT,Breakout,11780.5,11814.749440980231,11693.2,2022-05-19 07:00:00-04:00,11814.749440980231,SL,-1.0,-1000.0
2022-05-24 09:30:00-04:00,SHORT,Breakout,11677.3,11762.484465950689,11487.8,2022-05-24 12:00:00-04:00,11762.484465950689,SL,-1.0,-1000.0
2022-06-01 09:30:00-04:00,LONG,Breakout,12803.3,12757.810237127971,12881.2,2022-06-01 10:00:00-04:00,12757.810237127971,SL,-1.0,-1000.0
2022-06-01 10:30:00-04:00,LONG,Bounce,12641.2,12568.860051401158,12881.2,2022-06-01 11:00:00-04:00,12568.860051401158,SL,-1.0,-1000.0
