entry_time,direction,entry_price,stop,target,exit_time,exit_price,exit_reason,r_multiple,pnl_usd,confirmations
2020-01-28 19:55:00-05:00,SHORT,1.10218,1.1022818370378766,1.10194,2020-01-28 20:15:00-05:00,1.10194,TP,2.357,2356.71,3
2020-02-04 19:15:00-05:00,SHORT,1.10428,1.1043269325519636,1.10395,2020-02-04 19:20:00-05:00,1.1043269325519636,SL,-1.0,-1000.0,3
2020-02-27 02:00:00-05:00,LONG,1.09117,1.0907042077724032,1.09218,2020-02-27 03:00:00-05:00,1.09218,TP,2.168,2168.35,6
2020-03-03 08:40:00-05:00,SHORT,1.11057,1.111469072152129,1.10809,2020-03-03 08:50:00-05:00,1.111469072152129,SL,-1.0,-1000.0,3
2020-03-31 11:00:00-04:00,SHORT,1.09726,1.0986239695648814,1.0942,2020-03-31 11:05:00-04:00,1.0986239695648814,SL,-1.0,-1000.0,4
2020-04-08 11:00:00-04:00,SHORT,1.08611,1.08668473860274,1.08449,2020-04-08 11:10:00-04:00,1.08668473860274,SL,-1.0,-1000.0,3
2020-05-12 00:30:00-04:00,SHORT,1.08005,1.0802470989826338,1.07871,2020-05-12 00:55:00-04:00,1.0802470989826338,SL,-1.0,-1000.0,4
2020-05-20 02:10:00-04:00,LONG,1.09432,1.0940570190705043,1.09533,2020-05-20 02:15:00-04:00,1.0940570190705043,SL,-1.0,-1000.0,6
2020-05-21 07:00:00-04:00,LONG,1.09857,1.0981709583662316,1.09949,2020-05-21 07:10:00-04:00,1.09949,TP,2.306,2305.52,4
2020-05-29 03:40:00-04:00,LONG,1.10948,1.1090282235130113,1.11165,2020-05-29 03:50:00-04:00,1.1090282235130113,SL,-1.0,-1000.0,3
2020-06-01 04:10:00-04:00,LONG,1.1126800000000001,1.1114370595352092,1.11529,2020-06-01 05:45:00-04:00,1.1114370595352092,SL,-1.0,-1000.0,4
2020-06-01 11:15:00-04:00,LONG,1.11239,1.1117493856162504,1.11407,2020-06-01 11:30:00-04:00,1.1117493856162504,SL,-1.0,-1000.0,5
2020-06-11 11:25:00-04:00,LONG,1.13815,1.1373158159944545,1.14028,2020-06-11 11:35:00-04:00,1.1373158159944545,SL,-1.0,-1000.0,3
2020-07-10 08:05:00-04:00,SHORT,1.12787,1.12866614033198,1.1254,2020-07-10 08:35:00-04:00,1.12866614033198,SL,-1.0,-1000.0,6
2020-07-12 18:05:00-04:00,LONG,1.13075,1.130541168874652,1.13181,2020-07-12 20:00:00-04:00,1.130541168874652,SL,-1.0,-1000.0,5
2020-07-14 20:25:00-04:00,LONG,1.1412,1.1408081532019765,1.14243,2020-07-14 22:00:00-04:00,1.1408081532019765,SL,-1.0,-1000.0,4
2020-08-09 18:35:00-04:00,SHORT,1.17785,1.1780519189505574,1.17655,2020-08-09 18:40:00-04:00,1.1780519189505574,SL,-1.0,-1000.0,3
2020-08-14 13:05:00-04:00,LONG,1.1848,1.184350659921791,1.18632,2020-08-14 13:25:00-04:00,1.184350659921791,SL,-1.0,-1000.0,6
2020-08-16 17:35:00-04:00,LONG,1.18405,1.183654048012352,1.18495,2020-08-16 17:40:00-04:00,1.183654048012352,SL,-1.0,-1000.0,4
2020-08-16 17:45:00-04:00,LONG,1.1836,1.1831283245616708,1.18495,2020-08-16 19:35:00-04:00,1.18495,TP,2.862,2862.14,5
2020-08-25 17:15:00-04:00,LONG,1.18333,1.183067826789928,1.18429,2020-08-25 17:40:00-04:00,1.183067826789928,SL,-1.0,-1000.0,3
2020-08-26 21:20:00-04:00,LONG,1.18339,1.1832210323701975,1.18725,2020-08-26 21:25:00-04:00,1.1832210323701975,SL,-1.0,-1000.0,3
2020-09-08 02:15:00-04:00,SHORT,1.18168,1.1821757472217778,1.17969,2020-09-08 05:50:00-04:00,1.17969,TP,4.014,4014.14,4
2020-09-17 14:00:00-04:00,LONG,1.18317,1.1829440568938612,1.18383,2020-09-17 14:10:00-04:00,1.18383,TP,2.921,2921.09,4
2020-09-21 20:55:00-04:00,SHORT,1.1767400000000001,1.1769421789940593,1.17548,2020-09-21 21:15:00-04:00,1.17548,TP,6.232,6232.1,4
2020-10-02 01:20:00-04:00,SHORT,1.17127,1.1718847562184966,1.16836,2020-10-02 01:35:00-04:00,1.1718847562184966,SL,-1.0,-1000.0,3
2020-10-23 03:20:00-04:00,SHORT,1.1804000000000001,1.1807466368017034,1.17908,2020-10-23 03:30:00-04:00,1.1807466368017034,SL,-1.0,-1000.0,5
2020-11-05 19:05:00-05:00,LONG,1.18272,1.1817696312103647,1.18588,2020-11-05 19:30:00-05:00,1.1817696312103647,SL,-1.0,-1000.0,4
2020-11-16 03:45:00-05:00,LONG,1.18652,1.1862659725892544,1.19191,2020-11-16 03:50:00-05:00,1.1862659725892544,SL,-1.0,-1000.0,4
2020-12-02 14:40:00-05:00,LONG,1.20953,1.2093135804763777,1.21076,2020-12-02 16:20:00-05:00,1.21076,TP,5.683,5683.41,3
2020-12-07 20:05:00-05:00,SHORT,1.21072,1.2109129960186835,1.21026,2020-12-07 20:25:00-05:00,1.2109129960186835,SL,-1.0,-1000.0,5
2021-01-29 11:15:00-05:00,LONG,1.21357,1.2127491351701745,1.21549,2021-01-29 13:15:00-05:00,1.2127491351701745,SL,-1.0,-1000.0,3
2021-02-03 07:40:00-05:00,SHORT,1.20176,1.2022778161674166,1.1983,2021-02-03 09:10:00-05:00,1.2022778161674166,SL,-1.0,-1000.0,3
2021-02-04 20:15:00-05:00,SHORT,1.19644,1.196660996611373,1.19575,2021-02-04 20:30:00-05:00,1.196660996611373,SL,-1.0,-1000.0,3
2021-02-04 20:30:00-05:00,SHORT,1.19663,1.1968391898889166,1.19614,2021-02-04 20:40:00-05:00,1.1968391898889166,SL,-1.0,-1000.0,3
2021-02-12 01:05:00-05:00,SHORT,1.21265,1.2127662330161906,1.21211,2021-02-12 02:10:00-05:00,1.21211,TP,4.646,4645.84,3
2021-03-16 20:40:00-04:00,SHORT,1.19029,1.1904605244846729,1.18992,2021-03-16 20:55:00-04:00,1.18992,TP,2.17,2169.78,4
2021-05-12 08:45:00-04:00,SHORT,1.21097,1.2124318092940416,1.20572,2021-05-12 08:50:00-04:00,1.2124318092940416,SL,-1.0,-1000.0,3
2021-05-18 21:00:00-04:00,LONG,1.22245,1.2220720414898958,1.22329,2021-05-18 21:20:00-04:00,1.2220720414898958,SL,-1.0,-1000.0,4
2021-05-24 20:25:00-04:00,LONG,1.22152,1.2212799946246784,1.22291,2021-05-24 21:30:00-04:00,1.22291,TP,5.792,5791.54,3
2021-06-22 08:05:00-04:00,SHORT,1.18924,1.1896482727254378,1.188,2021-06-22 08:15:00-04:00,1.1896482727254378,SL,-1.0,-1000.0,4
2021-07-07 01:25:00-04:00,SHORT,1.18248,1.1826048782906793,1.18178,2021-07-07 01:35:00-04:00,1.1826048782906793,SL,-1.0,-1000.0,3
2021-07-08 08:35:00-04:00,LONG,1.18454,1.1834281035869112,1.18941,2021-07-08 14:30:00-04:00,1.1834281035869112,SL,-1.0,-1000.0,6
2021-07-20 02:20:00-04:00,SHORT,1.1779600000000001,1.1783497318356482,1.1763,2021-07-20 02:30:00-04:00,1.1783497318356482,SL,-1.0,-1000.0,6
2021-08-03 17:10:00-04:00,SHORT,1.18602,1.1863047050993794,1.18527,2021-08-03 17:55:00-04:00,1.1863047050993794,SL,-1.0,-1000.0,4
2021-08-09 02:10:00-04:00,SHORT,1.17616,1.176513591941861,1.17522,2021-08-09 02:35:00-04:00,1.176513591941861,SL,-1.0,-1000.0,5
2021-08-19 02:15:00-04:00,SHORT,1.16741,1.1677076598424825,1.16648,2021-08-19 02:30:00-04:00,1.1677076598424825,SL,-1.0,-1000.0,3
2021-08-27 06:35:00-04:00,SHORT,1.17554,1.1756534992001522,1.17487,2021-08-27 06:40:00-04:00,1.1756534992001522,SL,-1.0,-1000.0,4
2021-09-02 02:15:00-04:00,LONG,1.18418,1.184011143683707,1.18465,2021-09-02 02:20:00-04:00,1.184011143683707,SL,-1.0,-1000.0,3
2021-09-07 00:50:00-04:00,LONG,1.18764,1.1875147254562217,1.18818,2021-09-07 00:55:00-04:00,1.1875147254562217,SL,-1.0,-1000.0,3
2021-11-01 04:00:00-04:00,LONG,1.15655,1.1558071608752472,1.16348,2021-11-04 04:05:00-04:00,1.1558071608752472,SL,-1.0,-1000.0,4
2021-11-10 08:35:00-05:00,SHORT,1.15414,1.1548451293066304,1.1515900000000001,2021-11-10 08:40:00-05:00,1.1548451293066304,SL,-1.0,-1000.0,5
2021-11-10 08:50:00-05:00,SHORT,1.1553200000000001,1.1564834825388728,1.1515900000000001,2021-11-10 09:00:00-05:00,1.1564834825388728,SL,-1.0,-1000.0,3
2021-11-22 09:55:00-05:00,LONG,1.1257,1.1249878561739375,1.12798,2021-11-22 10:00:00-05:00,1.1249878561739375,SL,-1.0,-1000.0,4
2021-11-24 04:20:00-05:00,SHORT,1.12328,1.1235819505430884,1.12187,2021-11-24 04:45:00-05:00,1.12187,TP,4.67,4669.64,3
