entry_time,direction,entry_price,stop,target,exit_time,exit_price,exit_reason,r_multiple,pnl_usd
2020-04-23 01:00:00-04:00,LONG,1.08158,1.0782798407552534,1.08845,2020-04-23 05:15:00-04:00,1.0782798407552534,SL,-1.0,-1000.0
2022-11-30 13:30:00-05:00,LONG,1.03127,1.030194416177732,1.03985,2022-11-30 14:15:00-05:00,1.03985,TP,7.977,7977.06
2023-02-27 21:15:00-05:00,SHORT,1.05901,1.0595591612036077,1.05787,2023-02-27 21:45:00-05:00,1.0595591612036077,SL,-1.0,-1000.0
2023-02-27 21:45:00-05:00,SHORT,1.05957,1.059877631343927,1.05848,2023-02-28 00:00:00-05:00,1.05848,TP,3.543,3543.2
2025-09-17 15:00:00-04:00,SHORT,1.18532,1.188020563537828,1.17887,2025-09-18 01:45:00-04:00,1.17887,TP,2.388,2388.39
2026-03-29 20:45:00-04:00,LONG,1.15064,1.1499494754285902,1.1520299999999999,2026-03-30 00:15:00-04:00,1.1520299999999999,TP,2.013,2012.96
