entry_time,direction,entry_price,stop,target,exit_time,exit_price,exit_reason,r_multiple,pnl_usd
2020-09-13 21:00:00-04:00,LONG,1940.83,1937.3842394196292,1950.15,2020-09-13 22:30:00-04:00,1950.15,TP,2.705,2704.77
2023-09-25 04:15:00-04:00,LONG,1922.24,1920.4631359281473,1927.08,2023-09-25 10:15:00-04:00,1920.4631359281473,SL,-1.0,-1000.0
2024-09-26 21:30:00-04:00,SHORT,2671.17,2672.148375961716,2662.67,2024-09-26 23:30:00-04:00,2672.148375961716,SL,-1.0,-1000.0
