day,setup_type,direction,signal_time,entry_time,entry_price,stop,target,exit_time,exit_price,exit_reason,r_multiple,pnl_usd
2023-11-22,reversal,SHORT,2023-11-22 09:45:00-05:00,2023-11-22 10:15:00-05:00,1995.0,2002.687359579429,1979.6252808411418,2023-11-22 23:45:00-05:00,1995.08,EOD,-0.0611,-30.57
2023-11-23,reversal,SHORT,2023-11-23 09:45:00-05:00,2023-11-23 10:45:00-05:00,1992.33,1994.9404253739835,1987.1091492520327,2023-11-23 23:45:00-05:00,1993.68,EOD,-0.6666,-333.28
2023-11-24,reversal,SHORT,2023-11-24 10:00:00-05:00,2023-11-24 10:30:00-05:00,1999.93,2003.719692880602,1992.3506142387962,2023-11-24 13:30:00-05:00,2002.09,EOD,-0.6729,-336.44
2023-11-27,reversal,SHORT,2023-11-27 10:00:00-05:00,2023-11-27 10:45:00-05:00,2011.38,2015.093115893801,2003.9537682123982,2023-11-27 18:45:00-05:00,2015.093115893801,SL,-1.105,-552.52
2023-12-05,reversal,SHORT,2023-12-05 10:00:00-05:00,2023-12-05 10:45:00-05:00,2016.85,2027.296153483176,1995.9576930336475,2023-12-05 23:45:00-05:00,2021.91,EOD,-0.5217,-260.86
2023-12-15,reversal,LONG,2023-12-15 09:45:00-05:00,2023-12-15 10:15:00-05:00,2036.37,2031.012766526092,2047.0844669478156,2023-12-15 13:15:00-05:00,2031.012766526092,SL,-1.0728,-536.4
2023-12-22,reversal,SHORT,2023-12-22 10:00:00-05:00,2023-12-22 10:30:00-05:00,2064.04,2070.91039001815,2050.2992199637,2023-12-22 16:45:00-05:00,2052.72,EOD,1.5909,795.44
2024-01-04,reversal,LONG,2024-01-04 09:45:00-05:00,2024-01-04 10:15:00-05:00,2042.75,2035.9215266251515,2056.406946749697,2024-01-04 23:45:00-05:00,2044.48,EOD,0.1962,98.12
2024-02-22,reversal,LONG,2024-02-22 10:00:00-05:00,2024-02-22 10:45:00-05:00,2023.2,2019.9376901107212,2029.7246197785578,2024-02-22 11:45:00-05:00,2019.9376901107212,SL,-1.1195,-559.77
2024-03-11,reversal,LONG,2024-03-11 09:45:00-04:00,2024-03-11 10:45:00-04:00,2180.43,2176.097223601321,2189.095552797358,2024-03-11 11:00:00-04:00,2176.097223601321,SL,-1.09,-545.01
2024-03-19,reversal,SHORT,2024-03-19 09:45:00-04:00,2024-03-19 10:45:00-04:00,2153.0,2158.8502719443723,2141.2994561112555,2024-03-19 19:15:00-04:00,2158.8502719443723,SL,-1.0667,-533.33
2024-03-21,reversal,SHORT,2024-03-21 09:45:00-04:00,2024-03-21 10:15:00-04:00,2204.22,2208.780871445194,2195.0982571096115,2024-03-21 10:45:00-04:00,2195.0982571096115,TP,1.9145,957.25
2024-03-27,reversal,LONG,2024-03-27 10:00:00-04:00,2024-03-27 10:45:00-04:00,2188.34,2183.109286218252,2198.801427563497,2024-03-27 23:45:00-04:00,2194.71,EOD,1.1432,571.62
2024-04-04,reversal,LONG,2024-04-04 09:45:00-04:00,2024-04-04 10:15:00-04:00,2291.66,2284.4700860509897,2306.03982789802,2024-04-04 15:30:00-04:00,2284.4700860509897,SL,-1.0542,-527.12
2024-04-11,reversal,SHORT,2024-04-11 09:45:00-04:00,2024-04-11 10:30:00-04:00,2338.67,2347.8371434554197,2320.335713089161,2024-04-11 12:30:00-04:00,2347.8371434554197,SL,-1.0425,-521.27
2024-04-16,reversal,LONG,2024-04-16 10:00:00-04:00,2024-04-16 10:45:00-04:00,2373.05,2364.853035456305,2389.4439290873906,2024-04-16 11:00:00-04:00,2389.4439290873906,TP,1.9524,976.21
2024-04-24,reversal,LONG,2024-04-24 09:45:00-04:00,2024-04-24 10:45:00-04:00,2324.47,2315.583082135548,2342.2438357289034,2024-04-24 16:15:00-04:00,2315.583082135548,SL,-1.0439,-521.94
2024-04-26,reversal,SHORT,2024-04-26 10:00:00-04:00,2024-04-26 10:45:00-04:00,2335.18,2345.678823639632,2314.1823527207357,2024-04-26 16:45:00-04:00,2337.42,EOD,-0.2505,-125.25
2024-04-30,reversal,SHORT,2024-04-30 09:45:00-04:00,2024-04-30 10:15:00-04:00,2306.86,2313.7184679790585,2293.1430640418835,2024-04-30 11:00:00-04:00,2293.1430640418835,TP,1.9431,971.57
2024-05-02,reversal,LONG,2024-05-02 09:45:00-04:00,2024-05-02 10:30:00-04:00,2295.36,2284.8534420010897,2316.373115997821,2024-05-02 23:45:00-04:00,2302.32,EOD,0.6253,312.66
2024-05-15,reversal,LONG,2024-05-15 10:00:00-04:00,2024-05-15 10:30:00-04:00,2366.31,2353.131246226154,2392.667507547692,2024-05-15 20:00:00-04:00,2392.667507547692,TP,1.9704,985.2
2024-06-03,reversal,LONG,2024-06-03 09:45:00-04:00,2024-06-03 10:15:00-04:00,2336.52,2329.3644993354037,2350.8310013291925,2024-06-03 13:00:00-04:00,2350.8310013291925,TP,1.9455,972.75
2024-06-05,reversal,LONG,2024-06-05 09:45:00-04:00,2024-06-05 10:30:00-04:00,2344.95,2337.6590961957004,2359.5318076085987,2024-06-05 21:00:00-04:00,2359.5318076085987,TP,1.9465,973.25
2024-06-17,reversal,LONG,2024-06-17 09:45:00-04:00,2024-06-17 10:30:00-04:00,2323.86,2318.6994809036487,2334.181038192703,2024-06-17 11:30:00-04:00,2318.6994809036487,SL,-1.0756,-537.79
2024-06-28,reversal,SHORT,2024-06-28 10:15:00-04:00,2024-06-28 10:45:00-04:00,2326.78,2333.591212724389,2313.1575745512223,2024-06-28 16:45:00-04:00,2326.24,EOD,0.022,11.01
2024-07-01,reversal,SHORT,2024-07-01 09:45:00-04:00,2024-07-01 10:30:00-04:00,2324.26,2334.5086980859955,2303.7626038280096,2024-07-01 23:45:00-04:00,2325.97,EOD,-0.2049,-102.45
2024-08-06,reversal,SHORT,2024-08-06 09:45:00-04:00,2024-08-06 10:30:00-04:00,2393.4,2399.3674503900597,2381.465099219881,2024-08-06 20:00:00-04:00,2381.465099219881,TP,1.9346,967.32
2024-08-09,reversal,LONG,2024-08-09 09:45:00-04:00,2024-08-09 10:15:00-04:00,2429.4,2420.663133242395,2446.8737335152105,2024-08-09 16:45:00-04:00,2430.64,EOD,0.0973,48.64
2024-08-12,reversal,SHORT,2024-08-12 09:45:00-04:00,2024-08-12 10:15:00-04:00,2449.47,2457.79733411409,2432.8153317718193,2024-08-12 11:00:00-04:00,2457.79733411409,SL,-1.0468,-523.42
2024-08-13,reversal,SHORT,2024-08-13 09:45:00-04:00,2024-08-13 10:30:00-04:00,2469.14,2475.865962638913,2455.6880747221735,2024-08-13 22:30:00-04:00,2455.6880747221735,TP,1.942,971.01
2024-08-14,reversal,SHORT,2024-08-14 09:45:00-04:00,2024-08-14 10:45:00-04:00,2451.49,2461.5496087609827,2431.370782478034,2024-08-14 23:45:00-04:00,2453.65,EOD,-0.2535,-126.74
2024-08-15,reversal,LONG,2024-08-15 09:45:00-04:00,2024-08-15 10:30:00-04:00,2450.45,2435.390969042343,2480.5680619153136,2024-08-15 23:45:00-04:00,2452.39,EOD,0.1029,51.46
