entry_time,direction,entry_type,entry_price,stop,target,exit_time,exit_price,exit_reason,spread_price,r_multiple_gross,r_multiple_net,pnl_usd_net
2020-01-03 02:10:00-05:00,SHORT,Breakout,108.046,108.07381005627983,107.96256983116055,2020-01-03 02:45:00-05:00,107.96256983116055,TP,0.0208,3.0,2.2521,2252.07
2020-01-03 10:15:00-05:00,SHORT,Bounce,108.101,108.16147666740083,107.9195699977975,2020-01-03 11:35:00-05:00,107.9195699977975,TP,0.021,3.0,2.6528,2652.76
2020-01-06 01:10:00-05:00,SHORT,Breakout,107.98,108.0021626658013,107.91351200259614,2020-01-06 01:20:00-05:00,108.0021626658013,SL,0.0212,-1.0,-1.9566,-1956.56
2020-01-06 01:25:00-05:00,SHORT,Breakout,107.981,108.00238636179499,107.91684091461501,2020-01-06 01:40:00-05:00,108.00238636179499,SL,0.0216,-1.0,-2.01,-2009.99
2020-01-06 20:40:00-05:00,SHORT,Bounce,108.426,108.44891798688886,108.35724603933343,2020-01-06 20:45:00-05:00,108.44891798688886,SL,0.0212,-1.0,-1.925,-1925.04
2020-01-06 20:45:00-05:00,SHORT,Bounce,108.432,108.44900955925394,108.3809713222382,2020-01-06 21:05:00-05:00,108.44900955925394,SL,0.0212,-1.0,-2.2464,-2246.36
2020-01-09 00:50:00-05:00,LONG,Breakout,109.251,109.24088463764065,109.28134608707808,2020-01-09 01:00:00-05:00,109.28134608707808,TP,0.0212,3.0,0.9042,904.18
2020-01-09 02:00:00-05:00,LONG,Retest,109.27,109.24051768590007,109.35844694229976,2020-01-09 02:25:00-05:00,109.24051768590007,SL,0.0206,-1.0,-1.6987,-1698.72
2020-01-09 09:45:00-05:00,LONG,Breakout,109.483,109.4700459379759,109.52186218607233,2020-01-09 09:50:00-05:00,109.4700459379759,SL,0.0208,-1.0,-2.6057,-2605.67
2020-01-09 17:05:00-05:00,LONG,Breakout,109.536,109.5236693704739,109.57299188857831,2020-01-09 17:10:00-05:00,109.5236693704739,SL,0.0254,-1.0,-3.0599,-3059.91
2020-01-09 19:30:00-05:00,LONG,Breakout,109.549,109.5372774738713,109.58416757838613,2020-01-09 19:35:00-05:00,109.5372774738713,SL,0.021,-1.0,-2.7914,-2791.42
2020-01-09 19:45:00-05:00,LONG,Retest,109.566,109.5372508054283,109.65224758371511,2020-01-09 19:50:00-05:00,109.5372508054283,SL,0.021,-1.0,-1.7305,-1730.46
2020-01-10 03:00:00-05:00,LONG,Bounce,109.561,109.55018208064652,109.59345375806046,2020-01-10 03:25:00-05:00,109.55018208064652,SL,0.021,-1.0,-2.9412,-2941.22
2020-01-10 03:25:00-05:00,LONG,Bounce,109.559,109.55031916922542,109.58504249232374,2020-01-10 04:25:00-05:00,109.58504249232374,TP,0.021,3.0,0.5809,580.88
2020-01-10 08:50:00-05:00,LONG,Breakout,109.654,109.63815196328797,109.70154411013608,2020-01-10 08:55:00-05:00,109.63815196328797,SL,0.021,-1.0,-2.3251,-2325.09
2020-01-10 09:00:00-05:00,LONG,Breakout,109.663,109.6377820499779,109.73865385006629,2020-01-10 09:10:00-05:00,109.6377820499779,SL,0.0206,-1.0,-1.8169,-1816.88
2020-01-12 20:00:00-05:00,LONG,Breakout,109.595,109.57847621435516,109.6445713569345,2020-01-12 21:00:00-05:00,109.57847621435516,SL,0.0214,-1.0,-2.2951,-2295.1
2020-01-13 00:15:00-05:00,LONG,Breakout,109.636,109.62342050065507,109.67373849803477,2020-01-13 00:20:00-05:00,109.62342050065507,SL,0.022,-1.0,-2.7489,-2748.88
2020-01-13 00:25:00-05:00,LONG,Retest,109.628,109.62335135005463,109.6419459498361,2020-01-13 00:35:00-05:00,109.62335135005463,SL,0.0214,-1.0,-5.6035,-5603.49
2020-01-13 01:00:00-05:00,LONG,Breakout,109.634,109.62338844627416,109.66583466117751,2020-01-13 01:10:00-05:00,109.62338844627416,SL,0.0216,-1.0,-3.0355,-3035.52
2020-01-13 03:20:00-05:00,LONG,Breakout,109.649,109.63461565151673,109.69215304544983,2020-01-13 03:30:00-05:00,109.63461565151673,SL,0.021,-1.0,-2.4599,-2459.92
2020-01-13 08:55:00-05:00,LONG,Bounce,109.837,109.82012511299075,109.88762466102776,2020-01-13 09:10:00-05:00,109.82012511299075,SL,0.022,-1.0,-2.3037,-2303.71
2020-01-13 09:40:00-05:00,LONG,Bounce,109.866,109.81870837925709,110.00787486222873,2020-01-13 18:55:00-05:00,110.00787486222873,TP,0.0204,3.0,2.5686,2568.63
2020-01-14 00:25:00-05:00,LONG,Breakout,110.094,110.08500559050442,110.12098322848671,2020-01-14 00:30:00-05:00,110.08500559050442,SL,0.0216,-1.0,-3.4015,-3401.49
2020-01-14 01:55:00-05:00,LONG,Breakout,110.106,110.09464140044732,110.14007579865803,2020-01-14 02:00:00-05:00,110.09464140044732,SL,0.021,-1.0,-2.8488,-2848.82
2020-01-14 08:20:00-05:00,LONG,Breakout,110.091,110.05057317750696,110.21228046747909,2020-01-14 08:25:00-05:00,110.05057317750696,SL,0.0206,-1.0,-1.5096,-1509.56
2020-01-15 07:30:00-05:00,LONG,Bounce,109.841,109.83244236100518,109.86667291698444,2020-01-15 07:50:00-05:00,109.86667291698444,TP,0.021,3.0,0.5461,546.05
2020-01-15 09:50:00-05:00,LONG,Breakout,109.916,109.90243831021738,109.95668506934786,2020-01-15 09:55:00-05:00,109.90243831021738,SL,0.0208,-1.0,-2.5337,-2533.73
2020-01-15 09:55:00-05:00,LONG,Retest,109.925,109.90234985948757,109.99295042153727,2020-01-15 10:15:00-05:00,109.90234985948757,SL,0.0208,-1.0,-1.9183,-1918.32
