day,direction,fvg_confirm_time,entry_time,entry_price,stop,target,exit_time,exit_price,exit_reason,r_multiple,pnl_usd
2023-12-22,SHORT,2023-12-22 11:00:00-05:00,2023-12-22 11:15:00-05:00,16826.17,16850.92,16776.67,2023-12-22 14:15:00-05:00,16776.67,TP,2.0,2000.0
2023-12-27,SHORT,2023-12-27 10:15:00-05:00,2023-12-27 11:30:00-05:00,16915.07,16942.77,16859.67,2023-12-27 13:00:00-05:00,16942.77,SL,-1.0,-1000.0
2023-12-28,SHORT,2023-12-28 15:15:00-05:00,2023-12-28 15:30:00-05:00,16939.47,16944.65,16929.11,2023-12-28 15:30:00-05:00,16944.65,SL,-1.0,-1000.0
2023-12-29,SHORT,2023-12-29 10:45:00-05:00,2023-12-29 14:45:00-05:00,16873.57,16927.22,16766.269999999997,2023-12-29 16:45:00-05:00,16837.2,EOD,0.6779,677.91
2024-01-02,SHORT,2024-01-02 10:30:00-05:00,2024-01-02 10:45:00-05:00,16564.65,16589.9,16514.15,2024-01-02 11:00:00-05:00,16589.9,SL,-1.0,-1000.0
2024-01-03,SHORT,2024-01-03 10:15:00-05:00,2024-01-03 10:45:00-05:00,16434.82,16457.45,16389.559999999998,2024-01-03 11:00:00-05:00,16457.45,SL,-1.0,-1000.0
2024-01-04,LONG,2024-01-04 10:15:00-05:00,2024-01-04 12:45:00-05:00,16343.92,16308.17,16415.42,2024-01-04 15:45:00-05:00,16308.17,SL,-1.0,-1000.0
2024-01-05,LONG,2024-01-05 10:15:00-05:00,2024-01-05 11:30:00-05:00,16358.85,16323.35,16429.85,2024-01-05 12:00:00-05:00,16323.35,SL,-1.0,-1000.0
2024-01-09,LONG,2024-01-09 10:15:00-05:00,2024-01-09 10:30:00-05:00,16575.25,16562.25,16601.25,2024-01-09 10:30:00-05:00,16601.25,TP,2.0,2000.0
2024-01-10,LONG,2024-01-10 10:45:00-05:00,2024-01-10 11:00:00-05:00,16736.05,16717.55,16773.05,2024-01-10 11:00:00-05:00,16717.55,SL,-1.0,-1000.0
2024-01-11,SHORT,2024-01-11 10:00:00-05:00,2024-01-11 14:45:00-05:00,16822.9,16849.52,16769.660000000003,2024-01-11 23:45:00-05:00,16808.0,EOD,0.5597,559.73
2024-01-12,SHORT,2024-01-12 10:15:00-05:00,2024-01-12 10:30:00-05:00,16845.62,16848.62,16839.62,2024-01-12 10:30:00-05:00,16848.62,SL,-1.0,-1000.0
2024-01-15,LONG,2024-01-15 10:45:00-05:00,2024-01-15 11:15:00-05:00,16832.97,16827.47,16843.97,2024-01-15 11:15:00-05:00,16843.97,TP,2.0,2000.0
2024-01-16,LONG,2024-01-16 10:15:00-05:00,2024-01-16 12:00:00-05:00,16805.52,16787.27,16842.02,2024-01-16 12:00:00-05:00,16787.27,SL,-1.0,-1000.0
2024-01-17,LONG,2024-01-17 11:15:00-05:00,2024-01-17 12:15:00-05:00,16665.17,16644.67,16706.17,2024-01-17 13:15:00-05:00,16644.67,SL,-1.0,-1000.0
2024-01-18,LONG,2024-01-18 10:45:00-05:00,2024-01-18 11:00:00-05:00,16919.62,16908.12,16942.62,2024-01-18 11:00:00-05:00,16908.12,SL,-1.0,-1000.0
2024-01-19,LONG,2024-01-19 11:15:00-05:00,2024-01-19 11:30:00-05:00,17126.37,17104.5,17170.109999999997,2024-01-19 12:15:00-05:00,17170.109999999997,TP,2.0,2000.0
2024-01-22,SHORT,2024-01-22 10:30:00-05:00,2024-01-22 11:15:00-05:00,17373.17,17421.67,17276.17,2024-01-22 23:45:00-05:00,17362.3,EOD,0.2241,224.12
2024-01-23,LONG,2024-01-23 12:00:00-05:00,2024-01-23 12:15:00-05:00,17339.35,17336.72,17344.609999999993,2024-01-23 12:15:00-05:00,17336.72,SL,-1.0,-1000.0
2024-01-24,LONG,2024-01-24 10:15:00-05:00,2024-01-24 14:00:00-05:00,17577.02,17558.77,17613.52,2024-01-24 14:15:00-05:00,17558.77,SL,-1.0,-1000.0
2024-01-26,LONG,2024-01-26 10:30:00-05:00,2024-01-26 11:30:00-05:00,17474.17,17437.3,17547.909999999996,2024-01-26 12:30:00-05:00,17437.3,SL,-1.0,-1000.0
2024-01-30,SHORT,2024-01-30 12:30:00-05:00,2024-01-30 13:15:00-05:00,17496.9,17535.65,17419.4,2024-01-30 16:30:00-05:00,17419.4,TP,2.0,2000.0
2024-01-31,SHORT,2024-01-31 10:30:00-05:00,2024-01-31 11:00:00-05:00,17241.77,17245.27,17234.77,2024-01-31 11:00:00-05:00,17245.27,SL,-1.0,-1000.0
2024-02-01,SHORT,2024-02-01 11:00:00-05:00,2024-02-01 11:15:00-05:00,17203.07,17254.45,17100.309999999998,2024-02-01 12:00:00-05:00,17254.45,SL,-1.0,-1000.0
2024-02-02,LONG,2024-02-02 10:45:00-05:00,2024-02-02 11:00:00-05:00,17546.87,17497.32,17645.969999999998,2024-02-02 12:15:00-05:00,17645.969999999998,TP,2.0,2000.0
2024-02-05,SHORT,2024-02-05 10:15:00-05:00,2024-02-05 11:45:00-05:00,17581.55,17623.2,17498.249999999996,2024-02-05 12:30:00-05:00,17623.2,SL,-1.0,-1000.0
2024-02-06,SHORT,2024-02-06 10:00:00-05:00,2024-02-06 10:15:00-05:00,17576.8,17648.05,17434.3,2024-02-06 23:45:00-05:00,17584.0,EOD,-0.1011,-101.05
2024-02-07,LONG,2024-02-07 10:15:00-05:00,2024-02-07 12:30:00-05:00,17725.25,17669.12,17837.510000000002,2024-02-07 23:45:00-05:00,17776.85,EOD,0.9193,919.29
2024-02-08,LONG,2024-02-08 11:00:00-05:00,2024-02-08 11:15:00-05:00,17798.97,17782.22,17832.47,2024-02-08 12:45:00-05:00,17782.22,SL,-1.0,-1000.0
2024-02-12,LONG,2024-02-12 10:45:00-05:00,2024-02-12 13:15:00-05:00,17991.67,17967.05,18040.909999999996,2024-02-12 13:15:00-05:00,18040.909999999996,TP,2.0,2000.0
2024-02-13,LONG,2024-02-13 10:30:00-05:00,2024-02-13 10:45:00-05:00,17675.87,17589.25,17849.109999999997,2024-02-13 13:45:00-05:00,17589.25,SL,-1.0,-1000.0
2024-02-14,SHORT,2024-02-14 11:00:00-05:00,2024-02-14 11:15:00-05:00,17680.5,17727.87,17585.760000000002,2024-02-14 13:00:00-05:00,17727.87,SL,-1.0,-1000.0
2024-02-15,LONG,2024-02-15 12:30:00-05:00,2024-02-15 12:45:00-05:00,17798.52,17785.9,17823.76,2024-02-15 13:00:00-05:00,17823.76,TP,2.0,2000.0
2024-02-16,SHORT,2024-02-16 10:00:00-05:00,2024-02-16 10:15:00-05:00,17720.5,17820.1,17521.300000000003,2024-02-16 11:30:00-05:00,17820.1,SL,-1.0,-1000.0
2024-02-20,LONG,2024-02-20 11:00:00-05:00,2024-02-20 11:15:00-05:00,17508.12,17475.87,17572.62,2024-02-20 11:30:00-05:00,17475.87,SL,-1.0,-1000.0
2024-02-21,LONG,2024-02-21 11:15:00-05:00,2024-02-21 11:30:00-05:00,17439.67,17421.92,17475.17,2024-02-21 12:00:00-05:00,17421.92,SL,-1.0,-1000.0
2024-02-22,LONG,2024-02-22 11:15:00-05:00,2024-02-22 11:45:00-05:00,17901.15,17865.9,17971.65,2024-02-22 13:00:00-05:00,17971.65,TP,2.0,2000.0
2024-02-26,LONG,2024-02-26 11:45:00-05:00,2024-02-26 12:00:00-05:00,18001.15,17980.4,18042.65,2024-02-26 12:45:00-05:00,17980.4,SL,-1.0,-1000.0
2024-02-27,LONG,2024-02-27 12:00:00-05:00,2024-02-27 12:15:00-05:00,17962.1,17941.22,18003.859999999993,2024-02-27 12:15:00-05:00,17941.22,SL,-1.0,-1000.0
2024-02-28,LONG,2024-02-28 11:00:00-05:00,2024-02-28 12:15:00-05:00,17895.47,17889.72,17906.97,2024-02-28 12:15:00-05:00,17906.97,TP,2.0,2000.0
2024-02-29,SHORT,2024-02-29 10:15:00-05:00,2024-02-29 10:30:00-05:00,17995.72,18018.85,17949.460000000006,2024-02-29 11:00:00-05:00,17949.460000000006,TP,2.0,2000.0
2024-03-01,LONG,2024-03-01 10:15:00-05:00,2024-03-01 10:30:00-05:00,18115.42,18106.3,18133.659999999996,2024-03-01 10:30:00-05:00,18133.659999999996,TP,2.0,2000.0
2024-03-04,LONG,2024-03-04 10:45:00-05:00,2024-03-04 11:00:00-05:00,18285.67,18266.42,18324.17,2024-03-04 11:30:00-05:00,18266.42,SL,-1.0,-1000.0
2024-03-06,SHORT,2024-03-06 10:00:00-05:00,2024-03-06 10:45:00-05:00,18034.05,18085.55,17931.05,2024-03-06 11:00:00-05:00,18085.55,SL,-1.0,-1000.0
2024-03-07,LONG,2024-03-07 10:30:00-05:00,2024-03-07 16:15:00-05:00,18203.95,18197.82,18216.210000000003,2024-03-07 16:15:00-05:00,18197.82,SL,-1.0,-1000.0
2024-03-08,LONG,2024-03-08 10:00:00-05:00,2024-03-08 10:30:00-05:00,18370.42,18299.42,18512.42,2024-03-08 11:00:00-05:00,18299.42,SL,-1.0,-1000.0
2024-03-11,LONG,2024-03-11 10:15:00-04:00,2024-03-11 10:30:00-04:00,17961.35,17952.85,17978.35,2024-03-11 10:30:00-04:00,17952.85,SL,-1.0,-1000.0
2024-03-13,SHORT,2024-03-13 10:45:00-04:00,2024-03-13 11:30:00-04:00,18133.7,18188.2,18024.7,2024-03-13 23:45:00-04:00,18132.4,EOD,0.0239,23.85
2024-03-14,SHORT,2024-03-14 11:00:00-04:00,2024-03-14 11:15:00-04:00,18074.52,18126.02,17971.52,2024-03-14 16:00:00-04:00,17971.52,TP,2.0,2000.0
2024-03-19,LONG,2024-03-19 10:15:00-04:00,2024-03-19 10:30:00-04:00,17912.7,17909.2,17919.7,2024-03-19 10:30:00-04:00,17909.2,SL,-1.0,-1000.0
