entry_time,direction,exit_reason,spread_price,r_multiple_gross,r_multiple_net,pnl_usd_net
2020-01-07 21:00:00-05:00,LONG,TP,0.0206,2.9637,2.8275,2827.46
2020-01-24 15:15:00-05:00,LONG,SL,0.0212,-1.0,-2.3702,-2370.15
2020-01-24 15:30:00-05:00,LONG,SL,0.021,-1.0,-1.89,-1889.99
2020-01-24 15:40:00-05:00,LONG,SL,0.0214,-1.0,-2.5935,-2593.52
2020-01-28 18:15:00-05:00,SHORT,SL,0.0214,-1.0,-1.998,-1998.0
2020-01-28 18:20:00-05:00,SHORT,SL,0.0216,-1.0,-2.9024,-2902.41
2020-03-18 14:40:00-04:00,SHORT,SL,0.0118,-1.0,-1.3296,-1329.63
2020-05-04 17:00:00-04:00,LONG,SL,0.037,-1.0,-1.779,-1779.03
2020-05-18 10:50:00-04:00,SHORT,TP,0.0176,3.1323,2.7357,2735.69
2020-08-24 20:45:00-04:00,SHORT,SL,0.021,-1.0,-2.6051,-2605.08
2020-08-24 20:50:00-04:00,SHORT,SL,0.02,-1.0,-1.5967,-1596.65
2020-10-14 21:00:00-04:00,LONG,SL,0.0198,-1.0,-1.4373,-1437.28
2020-11-03 23:40:00-05:00,SHORT,SL,0.0196,-1.0,-1.1487,-1148.71
2020-12-27 19:50:00-05:00,LONG,SL,0.0192,-1.0,-3.2261,-3226.13
2021-01-14 13:20:00-05:00,LONG,SL,0.019,-1.0,-1.2827,-1282.69
2021-02-18 19:10:00-05:00,LONG,TP,0.019,2.2369,1.3869,1386.85
2021-02-24 10:55:00-05:00,SHORT,TP,0.021,2.0185,1.6366,1636.62
2021-02-24 11:10:00-05:00,SHORT,SL,0.021,-1.0,-1.2042,-1204.15
2021-02-25 17:05:00-05:00,SHORT,SL,0.029,-1.0,-3.317,-3317.04
2021-02-25 17:15:00-05:00,SHORT,SL,0.0314,-1.0,-2.1127,-2112.74
2021-02-25 17:25:00-05:00,SHORT,SL,0.0478,-1.0,-6.2401,-6240.13
2021-03-29 17:10:00-04:00,SHORT,SL,0.032,-1.0,-7.2073,-7207.27
2021-04-05 21:00:00-04:00,LONG,SL,0.021,-1.0,-2.5987,-2598.7
2021-05-03 20:15:00-04:00,LONG,TP,0.025,2.5389,2.286,2285.99
2021-06-21 20:10:00-04:00,SHORT,TP,0.023,5.8771,3.5465,3546.51
2021-06-21 20:45:00-04:00,SHORT,SL,0.0222,-1.0,-1.4569,-1456.9
2021-09-02 22:55:00-04:00,LONG,SL,0.0224,-1.0,-1.6437,-1643.75
2021-09-21 21:05:00-04:00,LONG,TP,0.0224,19.2112,17.5873,17587.28
2021-10-10 20:00:00-04:00,SHORT,TP,0.0242,19.3956,13.378,13377.97
2021-11-04 18:20:00-04:00,LONG,SL,0.027,-1.0,-1.5117,-1511.66
2021-11-19 10:45:00-05:00,LONG,SL,0.0212,-1.0,-1.3032,-1303.24
2021-11-19 12:45:00-05:00,LONG,TP,0.021,3.6914,3.558,3557.98
2021-12-27 19:15:00-05:00,SHORT,SL,0.0226,-1.0,-2.8955,-2895.47
2021-12-27 19:20:00-05:00,SHORT,SL,0.0206,-1.0,-1.8596,-1859.61
2022-01-02 21:00:00-05:00,SHORT,SL,0.0216,-1.0,-3.0428,-3042.79
2022-01-26 13:55:00-05:00,SHORT,SL,0.0214,-1.0,-3.0536,-3053.57
2022-01-26 14:20:00-05:00,SHORT,SL,0.0206,-1.0,-1.4229,-1422.91
2022-04-04 20:20:00-04:00,SHORT,SL,0.0232,-1.0,-1.577,-1577.01
2022-04-17 21:20:00-04:00,SHORT,TP,0.0246,5.986,5.558,5557.95
2022-05-05 15:00:00-04:00,SHORT,TP,0.022,17.9378,15.5888,15588.78
2022-05-09 18:35:00-04:00,LONG,SL,0.0336,-1.0,-1.8682,-1868.22
2022-08-17 14:00:00-04:00,SHORT,TP,0.0158,15.8393,15.429,15429.04
2022-08-22 20:45:00-04:00,SHORT,SL,0.0164,-1.0,-1.7562,-1756.18
2022-08-22 20:50:00-04:00,SHORT,TP,0.0168,5.2447,4.95,4949.99
2022-09-13 20:40:00-04:00,SHORT,SL,0.017,-1.0,-1.1419,-1141.86
2022-10-11 17:00:00-04:00,SHORT,SL,0.033,-1.0,-2.3583,-2358.34
2022-10-17 21:35:00-04:00,SHORT,SL,0.011,-1.0,-1.3301,-1330.12
2022-10-28 14:45:00-04:00,SHORT,SL,0.021,-1.0,-1.4093,-1409.29
2022-12-19 22:00:00-05:00,SHORT,TP,0.0324,16.2723,16.0753,16075.27
2022-12-28 17:00:00-05:00,SHORT,TP,0.0334,13.3859,12.2,12200.01
2023-02-01 13:45:00-05:00,LONG,TP,0.0236,28.6228,26.8863,26886.27
2023-02-01 14:00:00-05:00,LONG,TP,0.0326,4.0319,3.751,3751.02
2023-02-24 13:30:00-05:00,SHORT,SL,0.021,-1.0,-1.4371,-1437.14
2023-04-09 18:00:00-04:00,SHORT,SL,0.0322,-1.0,-1.1369,-1136.88
2023-04-17 20:00:00-04:00,SHORT,SL,0.021,-1.0,-2.1438,-2143.77
2023-05-04 16:30:00-04:00,LONG,SL,0.0198,-1.0,-1.5544,-1554.35
2023-05-22 13:10:00-04:00,SHORT,SL,0.018,-1.0,-1.1185,-1118.54
2023-05-30 20:05:00-04:00,LONG,TP,0.0228,2.0752,1.7299,1729.88
2023-05-30 20:15:00-04:00,LONG,SL,0.0216,-1.0,-1.7921,-1792.07
2023-05-30 20:25:00-04:00,LONG,SL,0.0228,-1.0,-1.4445,-1444.53
2023-09-20 14:00:00-04:00,LONG,TP,0.0208,16.7725,16.1192,16119.18
2023-09-24 21:20:00-04:00,SHORT,SL,0.0188,-1.0,-1.7194,-1719.4
2023-09-25 20:05:00-04:00,SHORT,TP,0.019,2.4129,1.3468,1346.76
2023-10-30 20:20:00-04:00,LONG,TP,0.0246,2.9418,1.6495,1649.5
2024-01-03 14:35:00-05:00,SHORT,SL,0.026,-1.0,-1.1824,-1182.44
2024-04-11 20:50:00-04:00,SHORT,SL,0.024,-1.0,-1.1658,-1165.8
2024-04-16 14:05:00-04:00,SHORT,TP,0.024,2.6668,2.2881,2288.09
2024-05-06 20:50:00-04:00,SHORT,SL,0.024,-1.0,-1.6923,-1692.34
2024-05-06 21:10:00-04:00,SHORT,SL,0.024,-1.0,-1.3045,-1304.48
2024-05-07 17:30:00-04:00,SHORT,SL,0.054,-1.0,-2.0077,-2007.74
2024-06-11 13:00:00-04:00,SHORT,TP,0.021,6.0258,5.7781,5778.14
2024-06-12 14:00:00-04:00,LONG,TP,0.0224,29.1242,28.7047,28704.71
2024-09-24 21:10:00-04:00,LONG,SL,0.016,-1.0,-1.5227,-1522.69
2024-09-24 21:15:00-04:00,LONG,TP,0.016,5.0166,4.7509,4750.86
2024-11-06 13:25:00-05:00,SHORT,SL,0.012,-1.0,-1.1901,-1190.11
2024-11-07 14:00:00-05:00,LONG,SL,0.0128,-1.0,-1.1073,-1107.33
2025-01-16 19:25:00-05:00,LONG,SL,0.012,-1.0,-1.4619,-1461.86
