entry_time,direction,exit_reason,spread_price,r_multiple_gross,r_multiple_net,pnl_usd_net
2020-04-22 14:45:00-04:00,LONG,SL,0.000122,-1.0,-1.6641,-1664.07
2020-04-22 15:10:00-04:00,LONG,SL,0.000124,-1.0,-1.3857,-1385.73
2020-04-26 20:00:00-04:00,SHORT,SL,0.000136,-1.0,-1.4369,-1436.9
2020-06-18 19:40:00-04:00,LONG,SL,0.00019,-1.0,-1.5901,-1590.09
2020-07-16 20:15:00-04:00,LONG,SL,0.000188,-1.0,-1.3535,-1353.49
2020-10-22 11:00:00-04:00,LONG,SL,0.00016,-1.0,-1.3361,-1336.11
2021-03-16 13:00:00-04:00,LONG,TP,0.0002,4.2532,3.6665,3666.52
2021-04-19 17:15:00-04:00,SHORT,SL,0.000336,-1.0,-2.2847,-2284.68
2021-05-10 18:30:00-04:00,LONG,SL,0.000242,-1.0,-3.8278,-3827.78
2021-06-21 14:55:00-04:00,SHORT,SL,0.000192,-1.0,-1.6274,-1627.39
2021-06-21 15:10:00-04:00,SHORT,SL,0.00019,-1.0,-2.2864,-2286.43
2021-06-21 15:15:00-04:00,SHORT,SL,0.00019,-1.0,-1.5454,-1545.41
2021-07-07 14:00:00-04:00,LONG,SL,0.00019,-1.0,-1.4551,-1455.11
2021-10-04 11:00:00-04:00,SHORT,TP,0.00019,2.3289,2.0871,2087.12
2021-12-29 11:20:00-05:00,SHORT,TP,0.00018,3.0769,2.4254,2425.35
2022-01-03 23:45:00-05:00,LONG,SL,0.00018,-1.0,-1.6783,-1678.29
2022-04-20 17:00:00-04:00,SHORT,SL,0.000378,-1.0,-2.1818,-2181.8
2022-05-11 20:45:00-04:00,LONG,SL,0.00021,-1.0,-1.7865,-1786.46
2022-05-16 18:30:00-04:00,SHORT,SL,0.00021,-1.0,-1.915,-1914.96
2022-06-15 14:50:00-04:00,LONG,SL,0.000156,-1.0,-1.0728,-1072.76
2022-07-13 14:25:00-04:00,SHORT,SL,0.000162,-1.0,-1.4326,-1432.61
2022-07-27 14:35:00-04:00,LONG,TP,0.000152,3.0054,2.9058,2905.85
2022-12-14 19:10:00-05:00,SHORT,SL,0.000186,-1.0,-1.4935,-1493.48
2022-12-22 15:00:00-05:00,LONG,TP,0.00019,2.0476,1.7736,1773.61
2023-01-05 13:30:00-05:00,LONG,SL,0.000186,-1.0,-2.5259,-2525.92
2023-01-30 20:35:00-05:00,LONG,TP,0.000184,2.0025,1.1252,1125.2
2023-05-01 21:30:00-04:00,LONG,SL,0.000182,-1.0,-1.4511,-1451.13
2023-05-29 20:55:00-04:00,LONG,SL,0.000176,-1.0,-1.2966,-1296.59
2023-08-16 14:45:00-04:00,LONG,SL,0.00017,-1.0,-1.4954,-1495.43
2023-09-05 23:05:00-04:00,LONG,SL,0.00017,-1.0,-1.3398,-1339.8
2023-10-26 13:05:00-04:00,LONG,TP,0.00017,8.6187,7.3557,7355.66
2024-11-19 20:00:00-05:00,SHORT,TP,0.00016,2.9506,2.5253,2525.25
2024-12-04 13:40:00-05:00,SHORT,TP,0.00016,6.8331,6.0351,6035.09
2024-12-04 14:05:00-05:00,SHORT,SL,0.00016,-1.0,-1.1314,-1131.38
2024-12-12 20:00:00-05:00,LONG,SL,0.00016,-1.0,-3.7404,-3740.38
2024-12-12 20:05:00-05:00,LONG,SL,0.00016,-1.0,-1.809,-1808.95
2024-12-12 20:15:00-05:00,LONG,SL,0.00016,-1.0,-1.6649,-1664.85
2025-07-13 17:55:00-04:00,LONG,SL,0.000408,-1.0,-4.5357,-4535.74
2025-07-27 18:15:00-04:00,SHORT,SL,0.000262,-1.0,-1.3943,-1394.32
2025-08-31 17:15:00-04:00,SHORT,SL,0.000352,-1.0,-1.21,-1210.03
2025-09-02 21:00:00-04:00,LONG,SL,0.00019,-1.0,-2.5761,-2576.08
2026-01-18 18:15:00-05:00,LONG,TP,0.0002,2.1517,2.0092,2009.24
2026-02-01 19:00:00-05:00,LONG,SL,0.0002,-1.0,-1.797,-1796.98
2026-02-23 18:20:00-05:00,LONG,TP,0.000182,3.8547,2.2232,2223.16
2026-03-29 20:15:00-04:00,LONG,TP,0.00016,12.468,11.518,11518.03
2026-03-31 10:50:00-04:00,SHORT,SL,0.00014,-1.0,-1.181,-1180.97
2026-04-21 13:50:00-04:00,LONG,SL,0.00016,-1.0,-1.2242,-1224.24
2026-04-21 13:55:00-04:00,LONG,SL,0.00016,-1.0,-1.7564,-1756.38
2026-07-01 21:45:00-04:00,LONG,TP,0.00016,4.2887,2.9163,2916.32
2026-07-21 20:00:00-04:00,LONG,TP,0.00016,2.7126,0.9765,976.54
2026-07-21 20:05:00-04:00,LONG,TP,0.00016,7.7927,2.9972,2997.2
2026-07-27 21:10:00-04:00,LONG,SL,0.00016,-1.0,-1.3616,-1361.56
