entry_time,direction,exit_reason,spread_price,r_multiple_gross,r_multiple_net,pnl_usd_net
2020-05-26 00:00:00-04:00,LONG,SL,0.0193,-1.0,-1.3457,-1345.68
2020-06-16 00:00:00-04:00,LONG,SL,0.019133,-1.0,-1.1677,-1167.74
2020-07-23 13:00:00-04:00,SHORT,SL,0.019717,-1.0,-1.3108,-1310.78
2020-11-16 12:00:00-05:00,SHORT,SL,0.0205,-1.0,-1.4321,-1432.11
2020-11-17 05:00:00-05:00,SHORT,SL,0.019817,-1.0,-1.204,-1204.03
2020-11-30 05:00:00-05:00,LONG,SL,0.01965,-1.0,-1.2497,-1249.71
2021-03-03 11:00:00-05:00,LONG,TP,0.021,3.011,2.801,2800.96
2021-04-30 11:00:00-04:00,LONG,SL,0.025,-1.0,-1.2192,-1219.18
2021-05-19 16:00:00-04:00,LONG,SL,0.022114,-1.0,-1.4221,-1422.11
2021-06-10 10:00:00-04:00,LONG,SL,0.022,-1.0,-1.1086,-1108.64
2021-06-18 05:00:00-04:00,SHORT,SL,0.022133,-1.0,-1.2206,-1220.55
2021-07-06 04:00:00-04:00,SHORT,TP,0.022017,4.489,4.2233,4223.3
2021-08-31 13:00:00-04:00,LONG,TP,0.022783,3.813,3.5005,3500.52
2021-10-13 14:00:00-04:00,SHORT,SL,0.023467,-1.0,-1.1469,-1146.91
2021-12-07 11:00:00-05:00,LONG,SL,0.020783,-1.0,-1.2263,-1226.35
2022-04-14 11:00:00-04:00,LONG,TP,0.020733,2.655,2.5149,2514.91
2022-05-11 10:00:00-04:00,LONG,SL,0.02075,-1.0,-1.0838,-1083.85
2022-10-03 15:00:00-04:00,SHORT,SL,0.0174,-1.0,-1.1659,-1165.89
2022-12-14 07:00:00-05:00,SHORT,SL,0.020983,-1.0,-1.1183,-1118.34
2023-01-31 09:00:00-05:00,SHORT,SL,0.022317,-1.0,-1.1351,-1135.11
2023-04-07 11:00:00-04:00,LONG,SL,0.032433,-1.0,-1.2173,-1217.31
2023-05-19 13:00:00-04:00,SHORT,SL,0.0222,-1.0,-1.1264,-1126.37
2023-05-23 10:00:00-04:00,LONG,SL,0.020883,-1.0,-1.0722,-1072.16
2023-07-06 12:00:00-04:00,LONG,SL,0.023,-1.0,-1.1228,-1122.84
2023-07-17 13:00:00-04:00,LONG,SL,0.020083,-1.0,-1.139,-1138.97
2023-08-03 06:00:00-04:00,SHORT,TP,0.019,3.724,3.6206,3620.57
2023-10-31 03:00:00-04:00,LONG,TP,0.0205,2.043,1.9589,1958.89
2023-12-29 13:00:00-05:00,SHORT,SL,0.026,-1.0,-1.1341,-1134.14
2024-04-19 00:00:00-04:00,SHORT,SL,0.024,-1.0,-1.1313,-1131.31
2024-05-30 04:00:00-04:00,SHORT,TP,0.018,2.127,2.0349,2034.95
2024-06-28 12:00:00-04:00,LONG,SL,0.020933,-1.0,-1.2586,-1258.59
2024-07-12 12:00:00-04:00,SHORT,SL,0.021,-1.0,-1.0974,-1097.43
2024-08-19 23:00:00-04:00,LONG,SL,0.016,-1.0,-1.0562,-1056.22
2024-10-08 07:00:00-04:00,SHORT,SL,0.014,-1.0,-1.0749,-1074.91
2024-12-06 11:00:00-05:00,SHORT,SL,0.011983,-1.0,-1.032,-1032.04
2025-01-06 14:00:00-05:00,LONG,TP,0.0126,3.552,3.4442,3444.17
2025-01-10 14:00:00-05:00,SHORT,SL,0.012,-1.0,-1.0748,-1074.83
2025-08-26 01:00:00-04:00,SHORT,SL,0.021,-1.0,-1.098,-1098.01
2025-12-31 12:00:00-05:00,LONG,SL,0.02395,-1.0,-1.2851,-1285.13
2026-04-21 20:00:00-04:00,LONG,SL,0.017,-1.0,-1.1115,-1111.46
2026-06-03 05:00:00-04:00,SHORT,SL,0.014067,-1.0,-1.1287,-1128.69
